"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"10167",4809,"NHP2L1","MedConf","Yes",NA,NA,NA
"10174",84365,"NIFK","MedConf","Yes",NA,"RPS2, RPS8, RPL19, RPL4, RPL31, NOP2, SF3B1, KIAA0020","Spliceosome (1)"
"10225",58484,"NLRC4","MedConf","Yes","NOD-like receptor signaling pathway","IL1B, GSDMD","NOD-like receptor signaling pathway (2), Hematopoietic cell lineage (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), TNF signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"10230",91662,"NLRP12","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"10240",338321,"NLRP9","MedConf","Yes",NA,"PSMD11, PSMD12","Proteasome (2)"
"10241",79671,"NLRX1","MedConf","Yes","NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway","IFIH1","RIG-I-like receptor signaling pathway (1)"
"10255",9111,"NMI","MedConf","Yes",NA,"CCNE1, PCNA, CCND2, CCND3, BCL2L1, CFL2","PI3K-Akt signaling pathway (4), Focal adhesion (2), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Base excision repair (1)"
"10262",129521,"NMS","MedConf","Yes",NA,"HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2","Neuroactive ligand-receptor interaction (17), Chemokine signaling pathway (13), Cytokine-cytokine receptor interaction (9), cAMP signaling pathway (7), Relaxin signaling pathway (7), Serotonergic synapse (4), PI3K-Akt signaling pathway (4), Toll-like receptor signaling pathway (3), Regulation of actin cytoskeleton (3), Leukocyte transendothelial migration (3), AGE-RAGE signaling pathway in diabetic complications (3), Rap1 signaling pathway (3), Sphingolipid signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Renin secretion (2), Long-term depression (2), GnRH signaling pathway (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Insulin secretion (1), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Focal adhesion (1), Osteoclast differentiation (1)"
"10267",56923,"NMUR2","MedConf","Yes","Neuroactive ligand-receptor interaction","MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4","Neuroactive ligand-receptor interaction (16), Chemokine signaling pathway (13), Cytokine-cytokine receptor interaction (9), cAMP signaling pathway (7), Relaxin signaling pathway (7), PI3K-Akt signaling pathway (4), Serotonergic synapse (4), Regulation of actin cytoskeleton (3), Leukocyte transendothelial migration (3), AGE-RAGE signaling pathway in diabetic complications (3), Toll-like receptor signaling pathway (3), Rap1 signaling pathway (3), Sphingolipid signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Renin secretion (2), Long-term depression (2), GnRH signaling pathway (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Insulin secretion (1), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Focal adhesion (1), Osteoclast differentiation (1)"
"10276",79050,"NOC4L","MedConf","Yes",NA,"UTP18, RPP25, RPP40, BMS1, NOP14, EXOSC5, EXOSC4, RPS2, RPS8, RPS27A, DIEXF, RRP9","RNA transport (2)"
"10297",8602,"NOP14","HighConf","Yes",NA,"EXOSC5, EXOSC4, RPS2, RPS8, RPS27A, DIEXF, RRP9, NOC4L, UTP18, RPP25, RPP40, BMS1","RNA transport (2)"
"10299",4839,"NOP2","MedConf","Yes",NA,"KIAA0020, CDC5L, NCSTN, CSNK2A2, SRSF3, TOP2A, NIFK, SRPK2, SRPK1, PRPF8, RPS2, RPL23A, RPS8, RPL19, RPL4","Spliceosome (3), NF-kappa B signaling pathway (1), Notch signaling pathway (1)"
"10313",4855,"NOTCH4","MedConf","Yes","Notch signaling pathway, Thyroid hormone signaling pathway","ATP2A1, JAG1, DTX1, MFNG, SNW1, NCSTN, KAT2B, APH1A, POFUT1, RBPJ, NUMBL","Notch signaling pathway (9), Thyroid hormone signaling pathway (1), Spliceosome (1), TNF signaling pathway (1)"
"10333",2832,"NPBWR2","MedConf","Yes","Neuroactive ligand-receptor interaction","NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Long-term depression (1)"
"10372",4852,"NPY","MedConf","Yes","cAMP signaling pathway","SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7","Neuroactive ligand-receptor interaction (12), Chemokine signaling pathway (11), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Renin secretion (3), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), Toll-like receptor signaling pathway (2), Rap1 signaling pathway (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Long-term depression (1)"
"10398",3164,"NR4A1","MedConf","Yes","PI3K-Akt signaling pathway, MAPK signaling pathway",NA,NA
"10418",145957,"NRG4","MedConf","Yes",NA,"EGFR, PTK6, KRAS","GnRH signaling pathway (2), Relaxin signaling pathway (2), Ras signaling pathway (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1)"
"10429",8828,"NRP2","MedConf","Yes",NA,"PLXNB1, FLT4, PLXNA1","Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
"10440",55968,"NSFL1C","MedConf","Yes",NA,"PSMC1, VCP, CCT2, SFN, ITPA","Aldosterone-regulated sodium reabsorption (1), Proteasome (1)"
"10457",30833,"NT5C","MedConf","Yes",NA,"PDE6H, HPRT1, PDE6A, AK7, AK4, PDE1B, PDE3B, DCK, AMPD1, PDE5A, ENTPD4, ARPC1B, ITPA","Renin secretion (2), Regulation of actin cytoskeleton (1), cAMP signaling pathway (1)"
"10525",9253,"NUMBL","MedConf","Yes","Notch signaling pathway","NOTCH4","Thyroid hormone signaling pathway (1), Notch signaling pathway (1)"
"10529",9631,"NUP155","MedConf","Yes","RNA transport","NUP188, FYTTD1, CHTOP, KBTBD7, CCNB2, NXT1, CDCA8, BIRC5, POLDIP3, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, RAE1, HSPA5, NUP43, UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, THOC2, TOP2A","RNA transport (13), Spliceosome (6), NF-kappa B signaling pathway (1), Protein export (1), Thyroid hormone synthesis (1)"
"10531",23511,"NUP188","MedConf","Yes","RNA transport","FYTTD1, CHTOP, CCNB2, NXT1, CDCA8, BIRC5, POLDIP3, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, NDUFS4, THOC7, RANGAP1, RAE1, HSPA5, NUP43, UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, THOC2, TOP2A, NUP155","RNA transport (13), Spliceosome (6), NF-kappa B signaling pathway (1), Protein export (1), Thyroid hormone synthesis (1)"
"10534",91181,"NUP210L","MedConf","Yes","RNA transport",NA,NA
"10538",348995,"NUP43","MedConf","Yes","RNA transport","UBE2I, SRSF1, NXF1, SRRM1, SRSF2, CENPO, PLK1, SRSF3, CDC42, SNRPD3, THOC2, RAD21, TOP2A, NUP155, LAGE3, BUB1B, MIS12, NUP188, ITGB3BP, FYTTD1, CHTOP, CCNB2, CENPH, CENPP, PPP2R5A, NXT1, CDCA8, BIRC5, KIF18A, GUCY2D, CEP250, POLDIP3, MCM3AP, GCKR, HSPA13, LUZP4, RANBP2, PPP2R5E, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, PPP2CB, RPL26L1, RAE1, TPRKB, HSPA5","RNA transport (13), Spliceosome (6), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), Protein export (1), Thyroid hormone synthesis (1), Long-term depression (1), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), NF-kappa B signaling pathway (1)"
"10557",10482,"NXF1","HighConf","Yes","RNA transport","SRRM1, SRSF2, SRSF3, SON, THOC2, NUP155, NUP188, FYTTD1, CHTOP, NXT1, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, RAE1, NUP43, UBE2I, SRSF1, BAG1","RNA transport (11), Spliceosome (5), NF-kappa B signaling pathway (1)"
"10571",29107,"NXT1","MedConf","Yes","RNA transport","POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, VPS36","RNA transport (10), Spliceosome (5)"
"10581",8638,"OASL","HighConf","Yes",NA,"ISG15, NCAM1, ICAM1, HLA-DQA2, MT2A, EGR1, TRIM45, TRIM35, IRF6, GBP2, IRF9, TRIM10, TRIM48","NOD-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Osteoclast differentiation (1), Hematopoietic cell lineage (1), Phagosome (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), NF-kappa B signaling pathway (1), RIG-I-like receptor signaling pathway (1)"
"10585",51686,"OAZ3","HighConf","Yes",NA,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1","Proteasome (23)"
"10599",54959,"ODAM","MedConf","Yes",NA,"TOLLIP","Toll-like receptor signaling pathway (1)"
"10620",8473,"OGT","MedConf","Yes",NA,"WDR5, HCFC1, GYS2, PDPK1, PHF20, MLXIPL, PIK3R3","PI3K-Akt signaling pathway (3), Sphingolipid signaling pathway (2), Fc epsilon RI signaling pathway (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Focal adhesion (2), Relaxin signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1)"
"10661",4988,"OPRM1","MedConf","Yes","Neuroactive ligand-receptor interaction","RLN3, TAS2R50, S1PR2, GNAT2, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2","Chemokine signaling pathway (12), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (5), Relaxin signaling pathway (5), PI3K-Akt signaling pathway (3), Rap1 signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), Long-term depression (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"10664",341276,"OR10A2","MedConf","Yes",NA,"ADRBK1",NA
"10667",144124,"OR10A5","HighConf","Yes",NA,"ADRBK1",NA
"10676",26539,"OR10H1","MedConf","Yes",NA,"ADRBK1",NA
"10679",126541,"OR10H4","MedConf","Yes",NA,"ADRBK1",NA
"10687",219960,"OR10Q1","HighConf","Yes",NA,"ADRBK1",NA
"10692",81341,"OR10W1","MedConf","Yes",NA,"ADRBK1",NA
"10709",138802,"OR13C8","HighConf","Yes",NA,"ADRBK1",NA
"10719",442191,"OR14J1","MedConf","Yes",NA,"ADRBK1",NA
"10730",8390,"OR1G1","MedConf","Yes",NA,"ADRBK1",NA
"10756",391191,"OR2AK2","MedConf","Yes",NA,"ADRBK1",NA
"10757",341152,"OR2AT4","MedConf","Yes",NA,"ADRBK1",NA
"10765",120775,"OR2D3","MedConf","Yes",NA,"ADRBK1",NA
"10773",26707,"OR2J2","MedConf","Yes",NA,"ADRBK1",NA
"10778",391192,"OR2L3","MedConf","Yes",NA,"ADRBK1",NA
"10780",391194,"OR2M2","MedConf","Yes",NA,"ADRBK1",NA
"10782",26245,"OR2M4","MedConf","Yes",NA,"ADRBK1",NA
"10798",401993,"OR2T5","MedConf","Yes",NA,"ADRBK1",NA
"10804",134083,"OR2Y1","MedConf","Yes",NA,"ADRBK1",NA
"10823",26689,"OR4D1","MedConf","Yes",NA,"ADRBK1",NA
"10830",26686,"OR4E2","MedConf","Yes",NA,"ADRBK1",NA
"10851",390437,"OR4N5","HighConf","Yes",NA,"ADRBK1",NA
"10852",81300,"OR4P4","MedConf","Yes",NA,"ADRBK1",NA
"10858",401667,"OR51A2","MedConf","Yes",NA,"ADRBK1",NA
"10863",282763,"OR51B5","MedConf","Yes",NA,"ADRBK1",NA
"10869",119694,"OR51F2","MedConf","Yes",NA,"ADRBK1",NA
"10872",390063,"OR51I1","MedConf","Yes",NA,"ADRBK1",NA
"10874",119682,"OR51L1","MedConf","Yes",NA,"ADRBK1",NA
"10875",390059,"OR51M1","MedConf","Yes",NA,"ADRBK1",NA
"10882",390054,"OR52A5","HighConf","Yes",NA,"ADRBK1",NA
"10894",119774,"OR52K2","MedConf","Yes",NA,"ADRBK1",NA
"10896",119772,"OR52M1","MedConf","Yes",NA,"ADRBK1",NA
"10899",390072,"OR52N4","MedConf","Yes",NA,"ADRBK1",NA
"10918",219965,"OR5B17","MedConf","Yes",NA,"ADRBK1",NA
"10921",441608,"OR5B3","MedConf","Yes",NA,"ADRBK1",NA
"10925",390144,"OR5D16","MedConf","Yes",NA,"ADRBK1",NA
"10937",403277,"OR5K3","MedConf","Yes",NA,"ADRBK1",NA
"10940",26338,"OR5L2","MedConf","Yes",NA,"ADRBK1",NA
"10946",390162,"OR5M9","HighConf","Yes",NA,"ADRBK1",NA
"10952",390154,"OR5T3","MedConf","Yes",NA,"ADRBK1",NA
"10957",389090,"OR6B2","MedConf","Yes",NA,"ADRBK1",NA
"10977",219952,"OR6Q1","MedConf","Yes",NA,"ADRBK1",NA
"11002",338662,"OR8D4","MedConf","Yes",NA,"ADRBK1",NA
"11010",81168,"OR8J3","HighConf","Yes",NA,"ADRBK1",NA
"11027",84876,"ORAI1","MedConf","Yes","cAMP signaling pathway, Renin secretion",NA,NA
"11043",23762,"OSBP2","MedConf","Yes",NA,"ISG15","RIG-I-like receptor signaling pathway (1)"
"11085",55593,"OTUD5","MedConf","Yes","RIG-I-like receptor signaling pathway","IFIH1, GPX4, EIF2AK2","RIG-I-like receptor signaling pathway (1)"
"11121",5032,"P2RY11","MedConf","Yes","Neuroactive ligand-receptor interaction","VIPR1, MC2R, CALCR, RLN2, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, GPBAR1, XCL2, PIK3R3, GNA11, ADRBK1, HRH2, GNG3, GNG10, AGT, ADRB2, INSL3, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5","Neuroactive ligand-receptor interaction (16), Relaxin signaling pathway (8), cAMP signaling pathway (6), Chemokine signaling pathway (4), Serotonergic synapse (3), Renin secretion (3), Ras signaling pathway (3), PI3K-Akt signaling pathway (3), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), GnRH signaling pathway (2), Osteoclast differentiation (2), Long-term depression (1), Insulin secretion (1), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Focal adhesion (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Toll-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"11132",5034,"P4HB","HighConf","Yes",NA,"PCNA, HSPA5, GSTO1, PLOD3, PDIA3, COL4A2, CRTAP, LEPRE1, APOB, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, SAFB, PGD, PDIA4, PSMA7, VCP, HSP90B1, CALR","Protein digestion and absorption (6), PI3K-Akt signaling pathway (5), Focal adhesion (4), Thyroid hormone synthesis (3), Relaxin signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Phagosome (1), Proteasome (1), Protein export (1), Base excision repair (1)"
"11134",5036,"PA2G4","MedConf","Yes",NA,"PDPK1","Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"11135",80227,"PAAF1","HighConf","Yes",NA,"PSMD7, PSMD6, PSMC5, EIF3I","Proteasome (3), RNA transport (1)"
"11137",340529,"PABPC1L2A","MedConf","Yes","RNA transport",NA,NA
"11140",8761,"PABPC4","MedConf","Yes","RNA transport","PPA1, YWHAG, PCF11, DDX39A, RPL27, RPL3L, RAE1, PLRG1, EIF4G1, POLE, G3BP2","RNA transport (2), Base excision repair (1), Spliceosome (1), PI3K-Akt signaling pathway (1)"
"11141",140886,"PABPC5","MedConf","Yes","RNA transport",NA,NA
"11160",5050,"PAFAH1B3","MedConf","Yes","Ether lipid metabolism","PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4, CEPT1, PAFAH2","Ether lipid metabolism (7), Ras signaling pathway (4), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), MAPK signaling pathway (3)"
"11161",5051,"PAFAH2","MedConf","Yes","Ether lipid metabolism","PAFAH1B3, PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4, CEPT1","Ether lipid metabolism (7), Ras signaling pathway (4), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), MAPK signaling pathway (3)"
"11181",79728,"PALB2","MedConf","Yes",NA,"POLD4, PCNA, RPS27A, UBB, RAD51, POLE, BRCA2, UBC, POLD3","Base excision repair (4)"
"11196",55229,"PANK4","HighConf","Yes",NA,"PTPN6",NA
"11206",10914,"PAPOLA","MedConf","Yes",NA,"XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, GNA11, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, ADRBK1, PPIH, FYTTD1, GPKOW, CHTOP, PCF11, POLDIP3, LUZP4, PRPF8, THOC1, DDX39A, PRPF31, HNRNPA2B1, YBX1, CCAR1, THOC7","Spliceosome (25), RNA transport (4), GnRH signaling pathway (1), Long-term depression (1), Insulin secretion (1), Notch signaling pathway (1)"
"11220",56288,"PARD3","MedConf","Yes","Rap1 signaling pathway, Chemokine signaling pathway, Neuroactive ligand-receptor interaction","CDC42, YAP1, UBC, AMOTL2, PARD6G, JAM3, PVRL4, RPS27A, UBB, CDH5","Leukocyte transendothelial migration (3), Rap1 signaling pathway (2), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"11224",84552,"PARD6G","MedConf","Yes","Rap1 signaling pathway","CDH5, PARD3, CDC42","Chemokine signaling pathway (2), Rap1 signaling pathway (2), Leukocyte transendothelial migration (2), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), Neuroactive ligand-receptor interaction (1)"
"11230",5073,"PARN","MedConf","Yes",NA,"EIF4A1, EXOSC5, EXOSC4, EIF4G1, EIF4B, CXCL8","RNA transport (3), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), NOD-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), PI3K-Akt signaling pathway (1)"
"11231",142,"PARP1","MedConf","Yes","NF-kappa B signaling pathway, Base excision repair","POLD3, POLD4, SUMO3, XPA, PCNA, RPS27A, UBE2I, UBB, POLB, POLE, UBE2V2, SMAD4, UBC","Base excision repair (5), RNA transport (2), AGE-RAGE signaling pathway in diabetic complications (1), NF-kappa B signaling pathway (1)"
"11353",51585,"PCF11","HighConf","Yes",NA,"POLDIP3, LUZP4, PRPF8, THOC1, DDX39A, PRPF31, HNRNPA2B1, YBX1, CCAR1, THOC7, PAPOLA, XAB2, HNRNPM, RANGAP1, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, PABPC4, THOC2, LSM4, PPIH, FYTTD1, GPKOW, CHTOP","Spliceosome (25), RNA transport (6), Notch signaling pathway (1)"
"11367",5111,"PCNA","MedConf","Yes","Base excision repair","XAB2, CCND2, CCND3, RPS27A, UBE2I, UBB, RAD51, MSH2, USP1, ISG15, POLB, POLE, POLR2J, POLR2F, RAD21, NMI, TOP2A, TRAIP, CCNE1, LIG1, BRCA2, UBC, PARP1, LIN52, POLD3, PALB2, LIN9, POLD4, VCP, HSP90B1, CALR, XPA, CCAR1, P4HB","Base excision repair (6), PI3K-Akt signaling pathway (4), NF-kappa B signaling pathway (2), Focal adhesion (2), Phagosome (1), Thyroid hormone synthesis (1), RIG-I-like receptor signaling pathway (1), RNA transport (1), Spliceosome (1)"
"11412",5153,"PDE1B","MedConf","Yes","Renin secretion","DCK, GUCY1B3, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4","Long-term depression (1), Renin secretion (1)"
"11416",5140,"PDE3B","MedConf","Yes","cAMP signaling pathway, Renin secretion","DCK, GUCY1B3, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4","Long-term depression (1), Renin secretion (1)"
"11419",5143,"PDE4C","MedConf","Yes","cAMP signaling pathway",NA,NA
"11422",8654,"PDE5A","MedConf","Yes",NA,"ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, GUCY1B3","Long-term depression (1), Renin secretion (1)"
"11423",5145,"PDE6A","MedConf","Yes",NA,"GUCY1B3, GNAT2, CNGA1, ENTPD4, RGS9, GNG3, GNG10, ITPA, NT5C, PDE6H, WNT5A, HPRT1, GUCY2D, GNAO1","Serotonergic synapse (3), Relaxin signaling pathway (3), Long-term depression (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (1), cAMP signaling pathway (1), Renin secretion (1)"
"11428",5149,"PDE6H","MedConf","Yes",NA,"HPRT1, GUCY2D, PDE6A, GUCY1B3, GNAT2, ENTPD4, RGS9, COTL1, ITPA, NT5C","Long-term depression (1), Renin secretion (1)"
"11439",5156,"PDGFRA","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway","ITGAV, EFNA2, FGF9, EPN1, FGF10, KRAS, FGF12, FGF8, CAV3, GAB2, SH3GLB2, SHC2, PIK3R3, STAT1, EGFR, SH3GLB1, PDGFRB","Ras signaling pathway (11), PI3K-Akt signaling pathway (10), Rap1 signaling pathway (9), Regulation of actin cytoskeleton (9), MAPK signaling pathway (7), Focal adhesion (6), Relaxin signaling pathway (4), Thyroid hormone signaling pathway (4), Chemokine signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (3), Osteoclast differentiation (3), Sphingolipid signaling pathway (3), Fc epsilon RI signaling pathway (3), Cytokine-cytokine receptor interaction (2), GnRH signaling pathway (2), Toll-like receptor signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Long-term depression (1), Serotonergic synapse (1), Phagosome (1)"
