name,imports,weights,datasource,Confidence,Color
Proteasome.PSMD3,Novel.PPP2R5E,900,database,High,blue
Proteasome.PSMD6,Novel.PPP2CB,900,database,Medium,blue
Proteasome.PSMD6,Thyroid hormone synthesis.ATP1B3,417,experimental,Medium,blue
Proteasome.PSMD6,Novel.RPS27A,900,database,Medium,blue
Proteasome.PSMD6,Novel.UBB,900,database,Medium,blue
Proteasome.PSMD6,Novel.NFKBIB,900,database,Medium,blue
Proteasome.PSMD6,Novel.RELA,900,database,Medium,blue
Proteasome.PSMD6,Novel.PLK1,900,database,Medium,blue
Proteasome.PSMD6,Novel.CCNE1,900,database,Medium,blue
Proteasome.PSMD6,Novel.GTSE1,900,database,Medium,blue
Proteasome.PSMD6,Novel.SUFU,900,database,Medium,blue
Proteasome.PSMD6,Novel.BUB1B,900,database,Medium,blue
Proteasome.PSMD6,Novel.GMNN,900,database,Medium,blue
Proteasome.PSMD6,Novel.UBC,900,database,Medium,blue
Proteasome.PSMD6,Novel.PPP2R5A,900,database,Medium,blue
Proteasome.PSMD6,Novel.CFTR,900,database,Medium,blue
Proteasome.PSMD6,Novel.NFKBIE,900,database,Medium,blue
Proteasome.PSMD6,Novel.SPRED2,900,database,Medium,blue
Proteasome.PSMD6,Novel.PAAF1,410,experimental,Medium,blue
Proteasome.PSMD6,Novel.TNFRSF11A,900,database,Medium,blue
Proteasome.PSMD6,Novel.PRICKLE1,900,database,Medium,blue
Proteasome.PSMD6,Novel.SPOP,900,database,Medium,blue
Proteasome.PSMD6,Novel.HECW1,900,database,Medium,blue
Proteasome.PSMD6,Novel.OAZ3,900,database,Medium,blue
Proteasome.PSMD6,Novel.PPP2R5E,900,database,Medium,blue
Proteasome.PSMD7,Novel.PPP2CB,900,database,High,blue
Proteasome.PSMD7,Novel.EIF3I,774,experimental,High,blue
Proteasome.PSMD7,Novel.SRXN1,432,experimental,High,blue
Proteasome.PSMD7,Novel.RPS27A,900,database,High,blue
Proteasome.PSMD7,Novel.UBB,900,database,High,blue
Proteasome.PSMD7,Novel.SRSF1,774,experimental,High,blue
Proteasome.PSMD7,Novel.NFKBIB,900,database,High,blue
Proteasome.PSMD7,Novel.RELA,900,database,High,blue
Proteasome.PSMD7,Novel.PLK1,900,database,High,blue
Proteasome.PSMD7,Novel.HCFC1,417,experimental,High,blue
Proteasome.PSMD7,Novel.CCNE1,900,database,High,blue
Proteasome.PSMD7,Novel.GTSE1,900,database,High,blue
Proteasome.PSMD7,Novel.SUFU,900,database,High,blue
Proteasome.PSMD7,Novel.BUB1B,900,database,High,blue
Proteasome.PSMD7,Novel.GMNN,900,database,High,blue
Proteasome.PSMD7,Novel.UBC,900,database,High,blue
Proteasome.PSMD7,Novel.PPP2R5A,900,database,High,blue
Proteasome.PSMD7,Novel.CFTR,900,database,High,blue
Proteasome.PSMD7,Novel.NFKBIE,900,database,High,blue
Proteasome.PSMD7,Novel.SPRED2,900,database,High,blue
Proteasome.PSMD7,Novel.PAAF1,774,experimental,High,blue
Proteasome.PSMD7,Novel.TNFRSF11A,900,database,High,blue
Proteasome.PSMD7,Novel.PRICKLE1,900,database,High,blue
Proteasome.PSMD7,Novel.SPOP,900,database,High,blue
Proteasome.PSMD7,Novel.HECW1,900,database,High,blue
Proteasome.PSMD7,Novel.OAZ3,900,database,High,blue
Proteasome.PSMD7,Novel.PPP2R5E,900,database,High,blue
Proteasome.PSMD7,Novel.ACTR2,417,experimental,High,blue
Proteasome.PSMF1,Novel.UBC,900,database,Medium,blue
Proteasome.PSMF1,Novel.PPP2R5A,900,database,Medium,blue
Proteasome.PSMF1,Novel.CFTR,900,database,Medium,blue
Proteasome.PSMF1,Novel.NFKBIE,900,database,Medium,blue
Proteasome.PSMF1,Novel.SPRED2,900,database,Medium,blue
Proteasome.PSMF1,Novel.TNFRSF11A,900,database,Medium,blue
Proteasome.PSMF1,Novel.PRICKLE1,900,database,Medium,blue
Proteasome.PSMF1,Novel.SPOP,900,database,Medium,blue
Proteasome.PSMF1,Novel.HECW1,900,database,Medium,blue
Proteasome.PSMF1,Novel.OAZ3,900,database,Medium,blue
Proteasome.PSMF1,Novel.PPP2R5E,900,database,Medium,blue
Proteasome.PSMF1,Novel.PPP2CB,900,database,Medium,blue
Proteasome.PSMF1,Novel.RPS27A,900,database,Medium,blue
Proteasome.PSMF1,Novel.UBB,900,database,Medium,blue
Proteasome.PSMF1,Novel.NFKBIB,900,database,Medium,blue
Proteasome.PSMF1,Novel.RELA,900,database,Medium,blue
Proteasome.PSMF1,Novel.PLK1,900,database,Medium,blue
Proteasome.PSMF1,Novel.CCNE1,900,database,Medium,blue
Proteasome.PSMF1,Novel.GTSE1,900,database,Medium,blue
Proteasome.PSMF1,Novel.SUFU,900,database,Medium,blue
Proteasome.PSMF1,Novel.BUB1B,900,database,Medium,blue
Proteasome.PSMF1,Novel.GMNN,900,database,Medium,blue
Thyroid hormone synthesis.ATF6B,Novel.PRKD1,800,database,Medium,red
Thyroid hormone synthesis.ATP1A3,Novel.ABCG5,720,database,Medium,red
Thyroid hormone synthesis.ATP1A3,Novel.ABCA2,720,database,Medium,red
Thyroid hormone synthesis.ATP1A3,Novel.ATP12A,720,database,Medium,red
Thyroid hormone synthesis.ATP1A3,Novel.FXYD7,900,database,Medium,red
Thyroid hormone synthesis.ATP1A3,Novel.CLTC,417,experimental,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.ABCA2,720,database,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.ATP12A,720,database,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.FXYD7,900,database,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.RPS8,417,experimental,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.RPLP2,417,experimental,Medium,red
Thyroid hormone synthesis.ATP1B2,Novel.ABCG5,720,database,Medium,red
Thyroid hormone synthesis.ATP1B3,Novel.RPS8,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.RPL26L1,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.RPLP2,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.NDUFA2,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.ITGA5,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.ABCG5,720,database,High,red
Thyroid hormone synthesis.ATP1B3,Novel.ABCA2,720,database,High,red
Thyroid hormone synthesis.ATP1B3,Novel.ATP12A,720,database,High,red
Thyroid hormone synthesis.ATP1B3,Novel.FXYD7,900,database,High,red
Thyroid hormone synthesis.ATP1B3,Proteasome.PSMD6,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.RTN4,417,experimental,High,red
Thyroid hormone synthesis.ATP1B3,Novel.DLD,417,experimental,High,red
Thyroid hormone synthesis.CREB1,Novel.COPS5,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.MAPK13,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.PRKAR2B,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.ATF3,800,database,High,red
Thyroid hormone synthesis.CREB1,Novel.EPO,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.JUN,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.ARNT,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.RET,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.RBPJ,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.EDN1,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.CEBPD,900,database,High,red
Thyroid hormone synthesis.CREB1,Novel.PRKD1,800,database,High,red
Thyroid hormone synthesis.CREB1,Novel.G6PC,900,database,High,red
Thyroid hormone synthesis.CREB3,Novel.ATF3,631,experimental,Medium,red
Thyroid hormone synthesis.CREB3,Novel.PRKD1,800,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.ALOX15,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.GSTO1,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.GSTA1,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.GSTP1,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.MGST1,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.GSTA3,900,database,Medium,red
Thyroid hormone synthesis.GPX1,Novel.ALOX5,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.ALOX15,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.GSTO1,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.GSTA1,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.GSTP1,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.MGST1,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.GSTA3,900,database,Medium,red
Thyroid hormone synthesis.GPX3,Novel.ALOX5,900,database,Medium,red
Thyroid hormone synthesis.HSP90B1,Novel.CALR,900,database,High,red
Thyroid hormone synthesis.HSP90B1,Novel.P4HB,774,experimental,High,red
Thyroid hormone synthesis.HSP90B1,Novel.PCNA,503,experimental,High,red
Thyroid hormone synthesis.HSP90B1,Novel.CLTC,417,experimental,High,red
Thyroid hormone synthesis.HSP90B1,Novel.CTSD,417,experimental,High,red
Thyroid hormone synthesis.HSP90B1,Novel.GNB2L1,503,experimental,High,red
Thyroid hormone synthesis.HSP90B1,Novel.APOB,900,database,High,red
Thyroid hormone synthesis.HSP90B1,Novel.MSR1,900,database,High,red
Thyroid hormone synthesis.HSP90B1,Novel.VCP,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.NUP43,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.BAG1,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.SFN,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.DNAJA1,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.NUP155,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.NFYC,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.NUP188,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.PDIA3,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.RAB14,503,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.DNAJA4,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.HSPH1,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.TAP1,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.DNAJB6,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.HSPA13,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.PRNP,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.RANBP2,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.EIF4A1,434,experimental,High,red
Thyroid hormone synthesis.HSPA5,Proteasome.PSMD1,461,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.YBX1,439,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.CALR,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.P4HB,548,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.UBL7,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.PTBP1,417,experimental,High,red
Thyroid hormone synthesis.HSPA5,Novel.RAE1,900,database,High,red
Thyroid hormone synthesis.HSPA5,Novel.NFYB,900,database,High,red
Novel.ABCA2,Thyroid hormone synthesis.ATP1B3,720,database,Medium,green
Novel.ABCA2,Thyroid hormone synthesis.ATP1A3,720,database,Medium,green
Novel.ABCA2,Thyroid hormone synthesis.ATP1B2,720,database,Medium,green
Novel.AHSA1,Proteasome.PSMC4,417,experimental,Medium,green
Novel.ALOX15,Thyroid hormone synthesis.GPX3,900,database,Medium,green
Novel.ALOX15,Thyroid hormone synthesis.GPX1,900,database,Medium,green
Novel.APOB,Thyroid hormone synthesis.HSP90B1,900,database,Medium,green
Novel.ARNT,Thyroid hormone synthesis.CREB1,900,database,High,green
Novel.ARPC1B,Proteasome.PSMA7,900,database,Medium,green
Novel.ATF3,Thyroid hormone synthesis.CREB3,631,experimental,Medium,green
Novel.ATF3,Thyroid hormone synthesis.CREB1,800,database,Medium,green
Novel.ATP12A,Thyroid hormone synthesis.ATP1B3,720,database,Medium,green
Novel.ATP12A,Thyroid hormone synthesis.ATP1A3,720,database,Medium,green
Novel.ATP12A,Thyroid hormone synthesis.ATP1B2,720,database,Medium,green
Novel.BAG1,Proteasome.PSMC1,774,experimental,Medium,green
Novel.BAG1,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.BCAS2,Proteasome.PSMD3,417,experimental,Medium,green
Novel.BIRC5,Proteasome.PSMA3,900,database,Medium,green
Novel.CCT2,Proteasome.PSMC2,417,experimental,High,green
Novel.CD2BP2,Proteasome.POMP,503,experimental,Medium,green
Novel.CDCA8,Proteasome.PSMA3,900,database,High,green
Novel.CEBPD,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA3,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD7,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA6,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD11,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD3,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD6,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD12,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA7,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB9,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMF1,900,database,Medium,green
Novel.COPB1,Proteasome.PSMD2,417,experimental,High,green
Novel.COPS5,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.COPS7A,Proteasome.PSMD12,417,experimental,High,green
Novel.CTSD,Thyroid hormone synthesis.HSP90B1,417,experimental,Medium,green
Novel.DNAJA1,Proteasome.PSMD11,417,experimental,Medium,green
Novel.DNAJA1,Proteasome.PSMC2,417,experimental,Medium,green
Novel.DNAJA1,Proteasome.PSMC5,417,experimental,Medium,green
Novel.DNAJA1,Thyroid hormone synthesis.HSPA5,417,experimental,Medium,green
Novel.DNAJA4,Proteasome.PSMD11,417,experimental,High,green
Novel.DNAJA4,Proteasome.PSMC2,417,experimental,High,green
Novel.DNAJA4,Proteasome.PSMC5,417,experimental,High,green
Novel.DNAJA4,Thyroid hormone synthesis.HSPA5,417,experimental,High,green
Novel.DNAJB6,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.DYNC1I2,Proteasome.PSMA2,417,experimental,Medium,green
Novel.DYNC1I2,Proteasome.PSMA5,417,experimental,Medium,green
Novel.EDN1,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.EIF3I,Proteasome.PSMC4,774,experimental,Medium,green
Novel.EIF3I,Proteasome.PSMD7,774,experimental,Medium,green
Novel.EIF4G1,Proteasome.PSMC4,900,database,High,green
Novel.EPO,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.FXYD7,Thyroid hormone synthesis.ATP1B3,900,database,High,green
Novel.FXYD7,Thyroid hormone synthesis.ATP1A3,900,database,High,green
Novel.FXYD7,Thyroid hormone synthesis.ATP1B2,900,database,High,green
Novel.G6PC,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.GAPDH,Proteasome.PSMD3,417,experimental,Medium,green
Novel.GNAI3,Proteasome.PSMD3,417,experimental,Medium,green
Novel.GNB2L1,Thyroid hormone synthesis.HSP90B1,503,experimental,Medium,green
Novel.HCFC1,Proteasome.PSMD7,417,experimental,Medium,green
Novel.HECW1,Proteasome.PSMC4,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA3,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD7,900,database,Medium,green
Novel.HECW1,Proteasome.PSMC1,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA6,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD11,900,database,Medium,green
Novel.HECW1,Proteasome.PSMB1,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD3,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA5,900,database,Medium,green
Novel.HECW1,Proteasome.PSMB4,900,database,Medium,green
Novel.HECW1,Proteasome.PSMC2,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD6,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD1,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD2,900,database,Medium,green
Novel.HECW1,Proteasome.PSMC5,900,database,Medium,green
Novel.HECW1,Proteasome.PSMD12,900,database,Medium,green
Novel.HECW1,Proteasome.PSMB5,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA7,900,database,Medium,green
Novel.HECW1,Proteasome.PSMB2,900,database,Medium,green
Novel.HECW1,Proteasome.PSMB9,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA1,900,database,Medium,green
Novel.HECW1,Proteasome.PSMA4,900,database,Medium,green
Novel.HECW1,Proteasome.PSMF1,900,database,Medium,green
Novel.HSPA13,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.HSPH1,Proteasome.PSMB5,417,experimental,High,green
Novel.HSPH1,Thyroid hormone synthesis.HSPA5,900,database,High,green
Novel.IDH3A,Proteasome.PSMD2,417,experimental,Medium,green
Novel.IDH3A,Proteasome.PSMC5,417,experimental,Medium,green
Novel.IKBKAP,Proteasome.PSMC4,598,experimental,Medium,green
Novel.IKBKAP,Proteasome.PSMA2,417,experimental,Medium,green
Novel.IKBKAP,Proteasome.PSMD11,417,experimental,Medium,green
Novel.IKBKAP,Proteasome.PSMD12,417,experimental,Medium,green
Novel.ITGA5,Thyroid hormone synthesis.ATP1B3,417,experimental,Medium,green
Novel.ITGAV,Proteasome.PSMD12,417,experimental,Medium,green
Novel.JUN,Thyroid hormone synthesis.CREB1,900,database,High,green
Novel.MAPK13,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.MSR1,Thyroid hormone synthesis.HSP90B1,900,database,Medium,green
Novel.NDUFA2,Thyroid hormone synthesis.ATP1B3,417,experimental,Medium,green
Novel.NFKBIE,Proteasome.PSMC4,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA3,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD7,900,database,High,green
Novel.NFKBIE,Proteasome.PSMC1,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA6,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD11,900,database,High,green
Novel.NFKBIE,Proteasome.PSMB1,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD3,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA5,900,database,High,green
Novel.NFKBIE,Proteasome.PSMB4,900,database,High,green
Novel.NFKBIE,Proteasome.PSMC2,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD6,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD1,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD2,900,database,High,green
Novel.NFKBIE,Proteasome.PSMC5,900,database,High,green
Novel.NFKBIE,Proteasome.PSMD12,900,database,High,green
Novel.NFKBIE,Proteasome.PSMB5,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA7,900,database,High,green
Novel.NFKBIE,Proteasome.PSMB2,900,database,High,green
Novel.NFKBIE,Proteasome.PSMB9,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA1,900,database,High,green
Novel.NFKBIE,Proteasome.PSMA4,900,database,High,green
Novel.NFKBIE,Proteasome.PSMF1,900,database,High,green
Novel.NFYC,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.NLRP9,Proteasome.PSMD11,417,experimental,Medium,green
Novel.NLRP9,Proteasome.PSMD12,417,experimental,Medium,green
Novel.NSFL1C,Proteasome.PSMC1,417,experimental,Medium,green
Novel.NUP155,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.NUP188,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.NUP43,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.OAZ3,Proteasome.PSMC4,900,database,High,green
Novel.OAZ3,Proteasome.PSMA3,900,database,High,green
Novel.OAZ3,Proteasome.PSMD7,900,database,High,green
Novel.OAZ3,Proteasome.PSMC1,900,database,High,green
Novel.OAZ3,Proteasome.PSMA6,900,database,High,green
Novel.OAZ3,Proteasome.PSMD11,900,database,High,green
Novel.OAZ3,Proteasome.PSMB1,900,database,High,green
Novel.OAZ3,Proteasome.PSMD3,900,database,High,green
Novel.OAZ3,Proteasome.PSMA5,900,database,High,green
Novel.OAZ3,Proteasome.PSMB4,900,database,High,green
Novel.OAZ3,Proteasome.PSMC2,900,database,High,green
Novel.OAZ3,Proteasome.PSMD6,900,database,High,green
Novel.OAZ3,Proteasome.PSMD1,900,database,High,green
Novel.OAZ3,Proteasome.PSMD2,900,database,High,green
Novel.OAZ3,Proteasome.PSMC5,900,database,High,green
Novel.OAZ3,Proteasome.PSMD12,900,database,High,green
Novel.OAZ3,Proteasome.PSMB5,900,database,High,green
Novel.OAZ3,Proteasome.PSMA7,900,database,High,green
Novel.OAZ3,Proteasome.PSMB2,900,database,High,green
Novel.OAZ3,Proteasome.PSMB9,900,database,High,green
Novel.OAZ3,Proteasome.PSMA1,900,database,High,green
Novel.OAZ3,Proteasome.PSMA4,900,database,High,green
Novel.OAZ3,Proteasome.PSMF1,900,database,High,green
Novel.PAAF1,Proteasome.PSMD7,774,experimental,High,green
Novel.PAAF1,Proteasome.PSMD6,410,experimental,High,green
Novel.PAAF1,Proteasome.PSMC5,774,experimental,High,green
Novel.PCNA,Thyroid hormone synthesis.HSP90B1,503,experimental,Medium,green
Novel.PDIA3,Proteasome.PSMB5,417,experimental,Medium,green
Novel.PDIA3,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.POLE,Proteasome.PSMD11,417,experimental,Medium,green
Novel.PPIL3,Proteasome.PSMA1,503,experimental,Medium,green
Novel.PPL,Proteasome.PSMA5,427,experimental,High,green
Novel.PPL,Proteasome.PSMB4,774,experimental,High,green
Novel.PPL,Proteasome.PSMA1,417,experimental,High,green
Novel.PPP2R5A,Proteasome.PSMC4,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA3,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD7,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMC1,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA6,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD11,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMB1,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD3,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA5,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMB4,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMC2,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD6,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD1,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD2,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMC5,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMD12,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMB5,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA7,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMB2,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMB9,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA1,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMA4,900,database,Medium,green
Novel.PPP2R5A,Proteasome.PSMF1,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMC4,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA3,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD7,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMC1,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA6,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD11,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMB1,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD3,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA5,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMB4,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMC2,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD6,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD1,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD2,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMC5,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMD12,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMB5,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA7,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMB2,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMB9,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA1,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMA4,900,database,Medium,green
Novel.PRICKLE1,Proteasome.PSMF1,900,database,Medium,green
Novel.PRKAR2B,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.PRKD1,Thyroid hormone synthesis.CREB3,800,database,Medium,green
Novel.PRKD1,Thyroid hormone synthesis.CREB1,800,database,Medium,green
Novel.PRKD1,Thyroid hormone synthesis.ATF6B,800,database,Medium,green
Novel.PRNP,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.PTMA,Proteasome.PSMA1,503,experimental,Medium,green
Novel.PTPN2,Proteasome.PSMC1,700,experimental,Medium,green
Novel.RAB14,Thyroid hormone synthesis.HSPA5,503,experimental,Medium,green
Novel.RBPJ,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.RET,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.RPL24,Proteasome.PSMB1,464,experimental,High,green
Novel.RPL26L1,Thyroid hormone synthesis.ATP1B3,417,experimental,Medium,green
Novel.SFN,Thyroid hormone synthesis.HSPA5,417,experimental,Medium,green
Novel.SGTA,Proteasome.PSMD12,417,experimental,Medium,green
Novel.SPOP,Proteasome.PSMC4,900,database,High,green
Novel.SPOP,Proteasome.PSMA3,900,database,High,green
Novel.SPOP,Proteasome.PSMD7,900,database,High,green
Novel.SPOP,Proteasome.PSMC1,900,database,High,green
Novel.SPOP,Proteasome.PSMA6,900,database,High,green
Novel.SPOP,Proteasome.PSMD11,900,database,High,green
Novel.SPOP,Proteasome.PSMB1,900,database,High,green
Novel.SPOP,Proteasome.PSMD3,900,database,High,green
Novel.SPOP,Proteasome.PSMA5,900,database,High,green
Novel.SPOP,Proteasome.PSMB4,900,database,High,green
Novel.SPOP,Proteasome.PSMC2,900,database,High,green
Novel.SPOP,Proteasome.PSMD6,900,database,High,green
