EntrezID,PathwayID,PathwayName,GeneSymbol
15251,4150,mTOR signaling pathway,Hif1a
16000,4150,mTOR signaling pathway,Igf1
16333,4150,mTOR signaling pathway,Ins1
16334,4150,mTOR signaling pathway,Ins2
18607,4150,mTOR signaling pathway,Pdpk1
18654,4150,mTOR signaling pathway,Pgf
18706,4150,mTOR signaling pathway,Pik3ca
18707,4150,mTOR signaling pathway,Pik3cd
18708,4150,mTOR signaling pathway,Pik3r1
18709,4150,mTOR signaling pathway,Pik3r2
18710,4150,mTOR signaling pathway,Pik3r3
19744,4150,mTOR signaling pathway,Rheb
20104,4150,mTOR signaling pathway,Rps6
20111,4150,mTOR signaling pathway,Rps6ka1
20112,4150,mTOR signaling pathway,Rps6ka2
20869,4150,mTOR signaling pathway,Stk11
22084,4150,mTOR signaling pathway,Tsc2
22241,4150,mTOR signaling pathway,Ulk1
22339,4150,mTOR signaling pathway,Vegfa
22340,4150,mTOR signaling pathway,Vegfb
22341,4150,mTOR signaling pathway,Vegfc
23797,4150,mTOR signaling pathway,Akt3
26413,4150,mTOR signaling pathway,Mapk1
26417,4150,mTOR signaling pathway,Mapk3
26987,4150,mTOR signaling pathway,Eif4e2
29869,4150,mTOR signaling pathway,Ulk2
30955,4150,mTOR signaling pathway,Pik3cg
56716,4150,mTOR signaling pathway,Mlst8
56717,4150,mTOR signaling pathway,Mtor
58988,4150,mTOR signaling pathway,Rps6kb2
64930,4150,mTOR signaling pathway,Tsc1
67071,4150,mTOR signaling pathway,Rps6ka6
69008,4150,mTOR signaling pathway,Cab39l
71742,4150,mTOR signaling pathway,Ulk3
72149,4150,mTOR signaling pathway,Strada
72508,4150,mTOR signaling pathway,Rps6kb1
74370,4150,mTOR signaling pathway,Rptor
74747,4150,mTOR signaling pathway,Ddit4
74769,4150,mTOR signaling pathway,Pik3cb
75705,4150,mTOR signaling pathway,Eif4b
78757,4150,mTOR signaling pathway,Rictor
105787,4150,mTOR signaling pathway,Prkaa1
108079,4150,mTOR signaling pathway,Prkaa2
109880,4150,mTOR signaling pathway,Braf
110651,4150,mTOR signaling pathway,Rps6ka3
218268,4150,mTOR signaling pathway,Eif4e1b
320207,4150,mTOR signaling pathway,Pik3r5
11651,4210,Apoptosis,Akt1
11652,4210,Apoptosis,Akt2
11783,4210,Apoptosis,Apaf1
11796,4210,Apoptosis,Birc3
11797,4210,Apoptosis,Birc2
11798,4210,Apoptosis,Xiap
11920,4210,Apoptosis,Atm
12015,4210,Apoptosis,Bad
12028,4210,Apoptosis,Bax
12043,4210,Apoptosis,Bcl2
12048,4210,Apoptosis,Bcl2l1
12122,4210,Apoptosis,Bid
12333,4210,Apoptosis,Capn1
12334,4210,Apoptosis,Capn2
12364,4210,Apoptosis,Casp12
12367,4210,Apoptosis,Casp3
12368,4210,Apoptosis,Casp6
12369,4210,Apoptosis,Casp7
12370,4210,Apoptosis,Casp8
12371,4210,Apoptosis,Casp9
12633,4210,Apoptosis,Cflar
12675,4210,Apoptosis,Chuk
12983,4210,Apoptosis,Csf2rb
12984,4210,Apoptosis,Csf2rb2
13063,4210,Apoptosis,Cycs
13067,4210,Apoptosis,Cyct
13347,4210,Apoptosis,Dffa
13368,4210,Apoptosis,Dffb
13804,4210,Apoptosis,Endog
14082,4210,Apoptosis,Fadd
14102,4210,Apoptosis,Fas
14103,4210,Apoptosis,Fasl
16150,4210,Apoptosis,Ikbkb
16151,4210,Apoptosis,Ikbkg
16175,4210,Apoptosis,Il1a
16176,4210,Apoptosis,Il1b
16177,4210,Apoptosis,Il1r1
16179,4210,Apoptosis,Irak1
16180,4210,Apoptosis,Il1rap
16187,4210,Apoptosis,Il3
16188,4210,Apoptosis,Il3ra
17874,4210,Apoptosis,Myd88
18033,4210,Apoptosis,Nfkb1
18035,4210,Apoptosis,Nfkbia
18049,4210,Apoptosis,Ngf
18211,4210,Apoptosis,Ntrk1
18706,4210,Apoptosis,Pik3ca
18707,4210,Apoptosis,Pik3cd
18708,4210,Apoptosis,Pik3r1
18709,4210,Apoptosis,Pik3r2
18710,4210,Apoptosis,Pik3r3
18747,4210,Apoptosis,Prkaca
18749,4210,Apoptosis,Prkacb
19055,4210,Apoptosis,Ppp3ca
19056,4210,Apoptosis,Ppp3cb
19057,4210,Apoptosis,Ppp3cc
19058,4210,Apoptosis,Ppp3r1
19059,4210,Apoptosis,Ppp3r2
19084,4210,Apoptosis,Prkar1a
19085,4210,Apoptosis,Prkar1b
19087,4210,Apoptosis,Prkar2a
19088,4210,Apoptosis,Prkar2b
19108,4210,Apoptosis,Prkx
19697,4210,Apoptosis,Rela
19766,4210,Apoptosis,Ripk1
21926,4210,Apoptosis,Tnf
21933,4210,Apoptosis,Tnfrsf10b
21937,4210,Apoptosis,Tnfrsf1a
22030,4210,Apoptosis,Traf2
22035,4210,Apoptosis,Tnfsf10
22059,4210,Apoptosis,Trp53
23797,4210,Apoptosis,Akt3
26926,4210,Apoptosis,Aifm1
30955,4210,Apoptosis,Pik3cg
53859,4210,Apoptosis,Map3k14
56398,4210,Apoptosis,Chp1
70261,4210,Apoptosis,Chp2
71609,4210,Apoptosis,Tradd
71946,4210,Apoptosis,Endod1
73914,4210,Apoptosis,Irak3
74769,4210,Apoptosis,Pik3cb
108960,4210,Apoptosis,Irak2
208194,4210,Apoptosis,Exog
266632,4210,Apoptosis,Irak4
320207,4210,Apoptosis,Pik3r5
672195,4210,Apoptosis,Gm10053
11651,4370,VEGF signaling pathway,Akt1
11652,4370,VEGF signaling pathway,Akt2
12015,4370,VEGF signaling pathway,Bad
12371,4370,VEGF signaling pathway,Casp9
12540,4370,VEGF signaling pathway,Cdc42
14083,4370,VEGF signaling pathway,Ptk2
15461,4370,VEGF signaling pathway,Hras1
15507,4370,VEGF signaling pathway,Hspb1
16542,4370,VEGF signaling pathway,Kdr
16653,4370,VEGF signaling pathway,Kras
17164,4370,VEGF signaling pathway,Mapkapk2
18018,4370,VEGF signaling pathway,Nfatc1
18019,4370,VEGF signaling pathway,Nfatc2
18021,4370,VEGF signaling pathway,Nfatc3
18127,4370,VEGF signaling pathway,Nos3
18176,4370,VEGF signaling pathway,Nras
18706,4370,VEGF signaling pathway,Pik3ca
18707,4370,VEGF signaling pathway,Pik3cd
18708,4370,VEGF signaling pathway,Pik3r1
18709,4370,VEGF signaling pathway,Pik3r2
18710,4370,VEGF signaling pathway,Pik3r3
18750,4370,VEGF signaling pathway,Prkca
18751,4370,VEGF signaling pathway,Prkcb
18752,4370,VEGF signaling pathway,Prkcg
18778,4370,VEGF signaling pathway,Pla2g1b
18780,4370,VEGF signaling pathway,Pla2g2a
18781,4370,VEGF signaling pathway,Pla2g2c
18782,4370,VEGF signaling pathway,Pla2g2d
18783,4370,VEGF signaling pathway,Pla2g4a
18784,4370,VEGF signaling pathway,Pla2g5
18803,4370,VEGF signaling pathway,Plcg1
19055,4370,VEGF signaling pathway,Ppp3ca
19056,4370,VEGF signaling pathway,Ppp3cb
19057,4370,VEGF signaling pathway,Ppp3cc
19058,4370,VEGF signaling pathway,Ppp3r1
19059,4370,VEGF signaling pathway,Ppp3r2
19094,4370,VEGF signaling pathway,Mapk11
19225,4370,VEGF signaling pathway,Ptgs2
19303,4370,VEGF signaling pathway,Pxn
19353,4370,VEGF signaling pathway,Rac1
19354,4370,VEGF signaling pathway,Rac2
20698,4370,VEGF signaling pathway,Sphk1
20779,4370,VEGF signaling pathway,Src
22339,4370,VEGF signaling pathway,Vegfa
23797,4370,VEGF signaling pathway,Akt3
26395,4370,VEGF signaling pathway,Map2k1
26396,4370,VEGF signaling pathway,Map2k2
26413,4370,VEGF signaling pathway,Mapk1
26415,4370,VEGF signaling pathway,Mapk13
26416,4370,VEGF signaling pathway,Mapk14
26417,4370,VEGF signaling pathway,Mapk3
26565,4370,VEGF signaling pathway,Pla2g10
26970,4370,VEGF signaling pathway,Pla2g2e
26971,4370,VEGF signaling pathway,Pla2g2f
27371,4370,VEGF signaling pathway,Sh2d2a
29857,4370,VEGF signaling pathway,Mapk12
30955,4370,VEGF signaling pathway,Pik3cg
53357,4370,VEGF signaling pathway,Pla2g6
54446,4370,VEGF signaling pathway,Nfat5
56398,4370,VEGF signaling pathway,Chp1
56632,4370,VEGF signaling pathway,Sphk2
66350,4370,VEGF signaling pathway,Pla2g12a
69836,4370,VEGF signaling pathway,Pla2g12b
70261,4370,VEGF signaling pathway,Chp2
73181,4370,VEGF signaling pathway,Nfatc4
74769,4370,VEGF signaling pathway,Pik3cb
78390,4370,VEGF signaling pathway,Pla2g4d
102626,4370,VEGF signaling pathway,Mapkapk3
110157,4370,VEGF signaling pathway,Raf1
170758,4370,VEGF signaling pathway,Rac3
211429,4370,VEGF signaling pathway,Pla2g4b
216148,4370,VEGF signaling pathway,Shc2
234779,4370,VEGF signaling pathway,Plcg2
237625,4370,VEGF signaling pathway,Pla2g3
320207,4370,VEGF signaling pathway,Pik3r5
329502,4370,VEGF signaling pathway,Pla2g4e
11651,4620,Toll-like receptor signaling pathway,Akt1
11652,4620,Toll-like receptor signaling pathway,Akt2
12370,4620,Toll-like receptor signaling pathway,Casp8
12475,4620,Toll-like receptor signaling pathway,Cd14
12519,4620,Toll-like receptor signaling pathway,Cd80
12524,4620,Toll-like receptor signaling pathway,Cd86
12675,4620,Toll-like receptor signaling pathway,Chuk
13038,4620,Toll-like receptor signaling pathway,Ctsk
14082,4620,Toll-like receptor signaling pathway,Fadd
14281,4620,Toll-like receptor signaling pathway,Fos
15945,4620,Toll-like receptor signaling pathway,Cxcl10
15962,4620,Toll-like receptor signaling pathway,Ifna1
15964,4620,Toll-like receptor signaling pathway,Ifna11
15965,4620,Toll-like receptor signaling pathway,Ifna2
15967,4620,Toll-like receptor signaling pathway,Ifna4
15968,4620,Toll-like receptor signaling pathway,Ifna5
15969,4620,Toll-like receptor signaling pathway,Ifna6
15970,4620,Toll-like receptor signaling pathway,Ifna7
15972,4620,Toll-like receptor signaling pathway,Ifna9
15974,4620,Toll-like receptor signaling pathway,Ifnab
15975,4620,Toll-like receptor signaling pathway,Ifnar1
15976,4620,Toll-like receptor signaling pathway,Ifnar2
15977,4620,Toll-like receptor signaling pathway,Ifnb1
16150,4620,Toll-like receptor signaling pathway,Ikbkb
16151,4620,Toll-like receptor signaling pathway,Ikbkg
16159,4620,Toll-like receptor signaling pathway,Il12a
16160,4620,Toll-like receptor signaling pathway,Il12b
16176,4620,Toll-like receptor signaling pathway,Il1b
16179,4620,Toll-like receptor signaling pathway,Irak1
16193,4620,Toll-like receptor signaling pathway,Il6
16476,4620,Toll-like receptor signaling pathway,Jun
16803,4620,Toll-like receptor signaling pathway,Lbp
17087,4620,Toll-like receptor signaling pathway,Ly96
17329,4620,Toll-like receptor signaling pathway,Cxcl9
17874,4620,Toll-like receptor signaling pathway,Myd88
18033,4620,Toll-like receptor signaling pathway,Nfkb1
18035,4620,Toll-like receptor signaling pathway,Nfkbia
18706,4620,Toll-like receptor signaling pathway,Pik3ca
18707,4620,Toll-like receptor signaling pathway,Pik3cd
18708,4620,Toll-like receptor signaling pathway,Pik3r1
18709,4620,Toll-like receptor signaling pathway,Pik3r2
18710,4620,Toll-like receptor signaling pathway,Pik3r3
19094,4620,Toll-like receptor signaling pathway,Mapk11
19353,4620,Toll-like receptor signaling pathway,Rac1
19697,4620,Toll-like receptor signaling pathway,Rela
19766,4620,Toll-like receptor signaling pathway,Ripk1
20302,4620,Toll-like receptor signaling pathway,Ccl3
20303,4620,Toll-like receptor signaling pathway,Ccl4
20304,4620,Toll-like receptor signaling pathway,Ccl5
20750,4620,Toll-like receptor signaling pathway,Spp1
20846,4620,Toll-like receptor signaling pathway,Stat1
21897,4620,Toll-like receptor signaling pathway,Tlr1
21898,4620,Toll-like receptor signaling pathway,Tlr4
21899,4620,Toll-like receptor signaling pathway,Tlr6
21926,4620,Toll-like receptor signaling pathway,Tnf
21939,4620,Toll-like receptor signaling pathway,Cd40
22031,4620,Toll-like receptor signaling pathway,Traf3
22034,4620,Toll-like receptor signaling pathway,Traf6
23797,4620,Toll-like receptor signaling pathway,Akt3
24088,4620,Toll-like receptor signaling pathway,Tlr2
26395,4620,Toll-like receptor signaling pathway,Map2k1
26396,4620,Toll-like receptor signaling pathway,Map2k2
26397,4620,Toll-like receptor signaling pathway,Map2k3
26398,4620,Toll-like receptor signaling pathway,Map2k4
26399,4620,Toll-like receptor signaling pathway,Map2k6
26400,4620,Toll-like receptor signaling pathway,Map2k7
26409,4620,Toll-like receptor signaling pathway,Map3k7
26410,4620,Toll-like receptor signaling pathway,Map3k8
26413,4620,Toll-like receptor signaling pathway,Mapk1
26414,4620,Toll-like receptor signaling pathway,Mapk10
26415,4620,Toll-like receptor signaling pathway,Mapk13
26416,4620,Toll-like receptor signaling pathway,Mapk14
26417,4620,Toll-like receptor signaling pathway,Mapk3
26419,4620,Toll-like receptor signaling pathway,Mapk8
26420,4620,Toll-like receptor signaling pathway,Mapk9
27056,4620,Toll-like receptor signaling pathway,Irf5
29857,4620,Toll-like receptor signaling pathway,Mapk12
30955,4620,Toll-like receptor signaling pathway,Pik3cg
53791,4620,Toll-like receptor signaling pathway,Tlr5
54123,4620,Toll-like receptor signaling pathway,Irf7
54131,4620,Toll-like receptor signaling pathway,Irf3
54473,4620,Toll-like receptor signaling pathway,Tollip
56066,4620,Toll-like receptor signaling pathway,Cxcl11
56480,4620,Toll-like receptor signaling pathway,Tbk1
56489,4620,Toll-like receptor signaling pathway,Ikbke
66513,4620,Toll-like receptor signaling pathway,Tab1
68652,4620,Toll-like receptor signaling pathway,Tab2
74769,4620,Toll-like receptor signaling pathway,Pik3cb
81897,4620,Toll-like receptor signaling pathway,Tlr9
106759,4620,Toll-like receptor signaling pathway,Ticam1
117149,4620,Toll-like receptor signaling pathway,Tirap
142980,4620,Toll-like receptor signaling pathway,Tlr3
170743,4620,Toll-like receptor signaling pathway,Tlr7
170744,4620,Toll-like receptor signaling pathway,Tlr8
225471,4620,Toll-like receptor signaling pathway,Ticam2
230396,4620,Toll-like receptor signaling pathway,Ifna13
242517,4620,Toll-like receptor signaling pathway,Gm12597
242519,4620,Toll-like receptor signaling pathway,Ifna12
266632,4620,Toll-like receptor signaling pathway,Irak4
320207,4620,Toll-like receptor signaling pathway,Pik3r5
404549,4620,Toll-like receptor signaling pathway,Ifna14
11651,4630,Jak-STAT signaling pathway,Akt1
11652,4630,Jak-STAT signaling pathway,Akt2
12048,4630,Jak-STAT signaling pathway,Bcl2l1
12402,4630,Jak-STAT signaling pathway,Cbl
12443,4630,Jak-STAT signaling pathway,Ccnd1
12444,4630,Jak-STAT signaling pathway,Ccnd2
12445,4630,Jak-STAT signaling pathway,Ccnd3
12700,4630,Jak-STAT signaling pathway,Cish
12702,4630,Jak-STAT signaling pathway,Socs3
12703,4630,Jak-STAT signaling pathway,Socs1
12803,4630,Jak-STAT signaling pathway,Cntf
12804,4630,Jak-STAT signaling pathway,Cntfr
12914,4630,Jak-STAT signaling pathway,Crebbp
12981,4630,Jak-STAT signaling pathway,Csf2
12982,4630,Jak-STAT signaling pathway,Csf2ra
12983,4630,Jak-STAT signaling pathway,Csf2rb
12984,4630,Jak-STAT signaling pathway,Csf2rb2
12985,4630,Jak-STAT signaling pathway,Csf3
12986,4630,Jak-STAT signaling pathway,Csf3r
13019,4630,Jak-STAT signaling pathway,Ctf1
13856,4630,Jak-STAT signaling pathway,Epo
13857,4630,Jak-STAT signaling pathway,Epor
14599,4630,Jak-STAT signaling pathway,Gh
14600,4630,Jak-STAT signaling pathway,Ghr
14784,4630,Jak-STAT signaling pathway,Grb2
15170,4630,Jak-STAT signaling pathway,Ptpn6
15962,4630,Jak-STAT signaling pathway,Ifna1
15964,4630,Jak-STAT signaling pathway,Ifna11
15965,4630,Jak-STAT signaling pathway,Ifna2
15967,4630,Jak-STAT signaling pathway,Ifna4
15968,4630,Jak-STAT signaling pathway,Ifna5
15969,4630,Jak-STAT signaling pathway,Ifna6
15970,4630,Jak-STAT signaling pathway,Ifna7
15972,4630,Jak-STAT signaling pathway,Ifna9
15974,4630,Jak-STAT signaling pathway,Ifnab
15975,4630,Jak-STAT signaling pathway,Ifnar1
15976,4630,Jak-STAT signaling pathway,Ifnar2
15977,4630,Jak-STAT signaling pathway,Ifnb1
15978,4630,Jak-STAT signaling pathway,Ifng
15979,4630,Jak-STAT signaling pathway,Ifngr1
15980,4630,Jak-STAT signaling pathway,Ifngr2
16153,4630,Jak-STAT signaling pathway,Il10
16154,4630,Jak-STAT signaling pathway,Il10ra
16155,4630,Jak-STAT signaling pathway,Il10rb
16156,4630,Jak-STAT signaling pathway,Il11
16157,4630,Jak-STAT signaling pathway,Il11ra1
16158,4630,Jak-STAT signaling pathway,Il11ra2
16159,4630,Jak-STAT signaling pathway,Il12a
16160,4630,Jak-STAT signaling pathway,Il12b
16161,4630,Jak-STAT signaling pathway,Il12rb1
16162,4630,Jak-STAT signaling pathway,Il12rb2
16163,4630,Jak-STAT signaling pathway,Il13
16164,4630,Jak-STAT signaling pathway,Il13ra1
16165,4630,Jak-STAT signaling pathway,Il13ra2
16168,4630,Jak-STAT signaling pathway,Il15
16169,4630,Jak-STAT signaling pathway,Il15ra
16183,4630,Jak-STAT signaling pathway,Il2
16184,4630,Jak-STAT signaling pathway,Il2ra
16185,4630,Jak-STAT signaling pathway,Il2rb
16186,4630,Jak-STAT signaling pathway,Il2rg
16187,4630,Jak-STAT signaling pathway,Il3
16188,4630,Jak-STAT signaling pathway,Il3ra
16189,4630,Jak-STAT signaling pathway,Il4
16190,4630,Jak-STAT signaling pathway,Il4ra
16191,4630,Jak-STAT signaling pathway,Il5
16192,4630,Jak-STAT signaling pathway,Il5ra
16193,4630,Jak-STAT signaling pathway,Il6
16194,4630,Jak-STAT signaling pathway,Il6ra
16195,4630,Jak-STAT signaling pathway,Il6st
16196,4630,Jak-STAT signaling pathway,Il7
16197,4630,Jak-STAT signaling pathway,Il7r
16198,4630,Jak-STAT signaling pathway,Il9
16199,4630,Jak-STAT signaling pathway,Il9r
16391,4630,Jak-STAT signaling pathway,Irf9
16451,4630,Jak-STAT signaling pathway,Jak1
16452,4630,Jak-STAT signaling pathway,Jak2
16453,4630,Jak-STAT signaling pathway,Jak3
16846,4630,Jak-STAT signaling pathway,Lep
16847,4630,Jak-STAT signaling pathway,Lepr
16878,4630,Jak-STAT signaling pathway,Lif
16880,4630,Jak-STAT signaling pathway,Lifr
17344,4630,Jak-STAT signaling pathway,Pias2
17480,4630,Jak-STAT signaling pathway,Mpl
17869,4630,Jak-STAT signaling pathway,Myc
18413,4630,Jak-STAT signaling pathway,Osm
18414,4630,Jak-STAT signaling pathway,Osmr
18706,4630,Jak-STAT signaling pathway,Pik3ca
18707,4630,Jak-STAT signaling pathway,Pik3cd
18708,4630,Jak-STAT signaling pathway,Pik3r1
18709,4630,Jak-STAT signaling pathway,Pik3r2
18710,4630,Jak-STAT signaling pathway,Pik3r3
18712,4630,Jak-STAT signaling pathway,Pim1
19109,4630,Jak-STAT signaling pathway,Prl
19116,4630,Jak-STAT signaling pathway,Prlr
19247,4630,Jak-STAT signaling pathway,Ptpn11
20662,4630,Jak-STAT signaling pathway,Sos1
20663,4630,Jak-STAT signaling pathway,Sos2
20844,4630,Jak-STAT signaling pathway,Stam
20846,4630,Jak-STAT signaling pathway,Stat1
20847,4630,Jak-STAT signaling pathway,Stat2
20848,4630,Jak-STAT signaling pathway,Stat3
20849,4630,Jak-STAT signaling pathway,Stat4
20850,4630,Jak-STAT signaling pathway,Stat5a
20851,4630,Jak-STAT signaling pathway,Stat5b
20852,4630,Jak-STAT signaling pathway,Stat6
22018,4630,Jak-STAT signaling pathway,Tpo
23797,4630,Jak-STAT signaling pathway,Akt3
24063,4630,Jak-STAT signaling pathway,Spry1
24064,4630,Jak-STAT signaling pathway,Spry2
24066,4630,Jak-STAT signaling pathway,Spry4
30955,4630,Jak-STAT signaling pathway,Pik3cg
50929,4630,Jak-STAT signaling pathway,Il22
53603,4630,Jak-STAT signaling pathway,Tslp
54721,4630,Jak-STAT signaling pathway,Tyk2
56324,4630,Jak-STAT signaling pathway,Stam2
56468,4630,Jak-STAT signaling pathway,Socs5
56469,4630,Jak-STAT signaling pathway,Pias1
56708,4630,Jak-STAT signaling pathway,Clcf1
57914,4630,Jak-STAT signaling pathway,Crlf2
58181,4630,Jak-STAT signaling pathway,Il20
59004,4630,Jak-STAT signaling pathway,Pias4
60504,4630,Jak-STAT signaling pathway,Il21r
60505,4630,Jak-STAT signaling pathway,Il21
67296,4630,Jak-STAT signaling pathway,Socs4
74769,4630,Jak-STAT signaling pathway,Pik3cb
80794,4630,Jak-STAT signaling pathway,Cblc
83430,4630,Jak-STAT signaling pathway,Il23a
93672,4630,Jak-STAT signaling pathway,Il24
101809,4630,Jak-STAT signaling pathway,Spred3
114715,4630,Jak-STAT signaling pathway,Spred1
114716,4630,Jak-STAT signaling pathway,Spred2
192157,4630,Jak-STAT signaling pathway,Socs7
208650,4630,Jak-STAT signaling pathway,Cblb
209590,4630,Jak-STAT signaling pathway,Il23r
213208,4630,Jak-STAT signaling pathway,Il20rb
216233,4630,Jak-STAT signaling pathway,Socs2
229615,4630,Jak-STAT signaling pathway,Pias3
230396,4630,Jak-STAT signaling pathway,Ifna13
230405,4630,Jak-STAT signaling pathway,Ifne
230828,4630,Jak-STAT signaling pathway,Il22ra1
236576,4630,Jak-STAT signaling pathway,Spry3
237310,4630,Jak-STAT signaling pathway,Il22ra2
237313,4630,Jak-STAT signaling pathway,Il20ra
242517,4630,Jak-STAT signaling pathway,Gm12597
242519,4630,Jak-STAT signaling pathway,Ifna12
242700,4630,Jak-STAT signaling pathway,Ifnlr1
320207,4630,Jak-STAT signaling pathway,Pik3r5
328572,4630,Jak-STAT signaling pathway,Ep300
329244,4630,Jak-STAT signaling pathway,Il19
330496,4630,Jak-STAT signaling pathway,Ifnl2
338374,4630,Jak-STAT signaling pathway,Ifnl3
387510,4630,Jak-STAT signaling pathway,Ifnk
404549,4630,Jak-STAT signaling pathway,Ifna14
11651,4660,T cell receptor signaling pathway,Akt1
11652,4660,T cell receptor signaling pathway,Akt2
11848,4660,T cell receptor signaling pathway,Rhoa
12042,4660,T cell receptor signaling pathway,Bcl10
12402,4660,T cell receptor signaling pathway,Cbl
12477,4660,T cell receptor signaling pathway,Ctla4
12487,4660,T cell receptor signaling pathway,Cd28
12500,4660,T cell receptor signaling pathway,Cd3d
12501,4660,T cell receptor signaling pathway,Cd3e
12502,4660,T cell receptor signaling pathway,Cd3g
12503,4660,T cell receptor signaling pathway,Cd247
12504,4660,T cell receptor signaling pathway,Cd4
12525,4660,T cell receptor signaling pathway,Cd8a
12526,4660,T cell receptor signaling pathway,Cd8b1
12540,4660,T cell receptor signaling pathway,Cdc42
12567,4660,T cell receptor signaling pathway,Cdk4
12675,4660,T cell receptor signaling pathway,Chuk
12981,4660,T cell receptor signaling pathway,Csf2
13383,4660,T cell receptor signaling pathway,Dlg1
14281,4660,T cell receptor signaling pathway,Fos
14360,4660,T cell receptor signaling pathway,Fyn
14784,4660,T cell receptor signaling pathway,Grb2
15170,4660,T cell receptor signaling pathway,Ptpn6
15461,4660,T cell receptor signaling pathway,Hras1
15978,4660,T cell receptor signaling pathway,Ifng
16150,4660,T cell receptor signaling pathway,Ikbkb
16151,4660,T cell receptor signaling pathway,Ikbkg
16153,4660,T cell receptor signaling pathway,Il10
16183,4660,T cell receptor signaling pathway,Il2
16189,4660,T cell receptor signaling pathway,Il4
16191,4660,T cell receptor signaling pathway,Il5
16428,4660,T cell receptor signaling pathway,Itk
16476,4660,T cell receptor signaling pathway,Jun
16653,4660,T cell receptor signaling pathway,Kras
16797,4660,T cell receptor signaling pathway,Lat
16818,4660,T cell receptor signaling pathway,Lck
16822,4660,T cell receptor signaling pathway,Lcp2
17444,4660,T cell receptor signaling pathway,Grap2
17973,4660,T cell receptor signaling pathway,Nck1
17974,4660,T cell receptor signaling pathway,Nck2
18018,4660,T cell receptor signaling pathway,Nfatc1
18019,4660,T cell receptor signaling pathway,Nfatc2
18021,4660,T cell receptor signaling pathway,Nfatc3
18033,4660,T cell receptor signaling pathway,Nfkb1
18035,4660,T cell receptor signaling pathway,Nfkbia
18036,4660,T cell receptor signaling pathway,Nfkbib
18037,4660,T cell receptor signaling pathway,Nfkbie
18176,4660,T cell receptor signaling pathway,Nras
18479,4660,T cell receptor signaling pathway,Pak1
18481,4660,T cell receptor signaling pathway,Pak3
18566,4660,T cell receptor signaling pathway,Pdcd1
18706,4660,T cell receptor signaling pathway,Pik3ca
18707,4660,T cell receptor signaling pathway,Pik3cd
18708,4660,T cell receptor signaling pathway,Pik3r1
18709,4660,T cell receptor signaling pathway,Pik3r2
18710,4660,T cell receptor signaling pathway,Pik3r3
18761,4660,T cell receptor signaling pathway,Prkcq
18803,4660,T cell receptor signaling pathway,Plcg1
19055,4660,T cell receptor signaling pathway,Ppp3ca
19056,4660,T cell receptor signaling pathway,Ppp3cb
19057,4660,T cell receptor signaling pathway,Ppp3cc
19058,4660,T cell receptor signaling pathway,Ppp3r1
19059,4660,T cell receptor signaling pathway,Ppp3r2
19094,4660,T cell receptor signaling pathway,Mapk11
19264,4660,T cell receptor signaling pathway,Ptprc
19419,4660,T cell receptor signaling pathway,Rasgrp1
19697,4660,T cell receptor signaling pathway,Rela
20662,4660,T cell receptor signaling pathway,Sos1
20663,4660,T cell receptor signaling pathway,Sos2
21682,4660,T cell receptor signaling pathway,Tec
21926,4660,T cell receptor signaling pathway,Tnf
21947,4660,T cell receptor signaling pathway,Cd40lg
22324,4660,T cell receptor signaling pathway,Vav1
22325,4660,T cell receptor signaling pathway,Vav2
22637,4660,T cell receptor signaling pathway,Zap70
23797,4660,T cell receptor signaling pathway,Akt3
26395,4660,T cell receptor signaling pathway,Map2k1
26396,4660,T cell receptor signaling pathway,Map2k2
26400,4660,T cell receptor signaling pathway,Map2k7
26409,4660,T cell receptor signaling pathway,Map3k7
26410,4660,T cell receptor signaling pathway,Map3k8
26413,4660,T cell receptor signaling pathway,Mapk1
26415,4660,T cell receptor signaling pathway,Mapk13
26416,4660,T cell receptor signaling pathway,Mapk14
26417,4660,T cell receptor signaling pathway,Mapk3
26420,4660,T cell receptor signaling pathway,Mapk9
29857,4660,T cell receptor signaling pathway,Mapk12
30955,4660,T cell receptor signaling pathway,Pik3cg
53859,4660,T cell receptor signaling pathway,Map3k14
54167,4660,T cell receptor signaling pathway,Icos
54446,4660,T cell receptor signaling pathway,Nfat5
56398,4660,T cell receptor signaling pathway,Chp1
56637,4660,T cell receptor signaling pathway,Gsk3b
57257,4660,T cell receptor signaling pathway,Vav3
70261,4660,T cell receptor signaling pathway,Chp2
70584,4660,T cell receptor signaling pathway,Pak4
73181,4660,T cell receptor signaling pathway,Nfatc4
74769,4660,T cell receptor signaling pathway,Pik3cb
80794,4660,T cell receptor signaling pathway,Cblc
108723,4660,T cell receptor signaling pathway,Card11
110157,4660,T cell receptor signaling pathway,Raf1
208650,4660,T cell receptor signaling pathway,Cblb
214230,4660,T cell receptor signaling pathway,Pak6
224105,4660,T cell receptor signaling pathway,Pak2
228026,4660,T cell receptor signaling pathway,Pdk1
240354,4660,T cell receptor signaling pathway,Malt1
241656,4660,T cell receptor signaling pathway,Pak7
320207,4660,T cell receptor signaling pathway,Pik3r5
433749,4660,T cell receptor signaling pathway,Gm12844
640611,4660,T cell receptor signaling pathway,LOC640611
11651,4662,B cell receptor signaling pathway,Akt1
11652,4662,B cell receptor signaling pathway,Akt2
12042,4662,B cell receptor signaling pathway,Bcl10
12229,4662,B cell receptor signaling pathway,Btk
12478,4662,B cell receptor signaling pathway,Cd19
12483,4662,B cell receptor signaling pathway,Cd22
