"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"1176",54892,"NCAPG2",713,"HighConf","Novel",NA,4,"H2AFZ, HIST2H2AC, HIST1H2AJ, H2AFV"
"1177",4686,"NCBP1",660,"HighConf","Novel",NA,7,"FGF2, PPP2R1A, PPP2CA, RPS6, FGFR2, TCEB2, PPP2R2A"
"1178",4690,"NCK1",333,"HighConf","Novel","ErbB signaling pathway, Axon guidance, T cell receptor signaling pathway",65,"GHR, ARPC5, ARPC4, PPP2R4, PPP2R3B, MAP4K4, YES1, HRAS, MYO5A, PAK1, PPP3R1, UXT, PIK3AP1, FCGR2A, EFNA1, NCK2, BCAR1, PPP2R2C, FCGR3A, KDR, NCKIPSD, EPHB2, SHOC2, NCKAP1, NCKAP1L, HGF, FCGR1A, PIK3CD, CD79A, EFNB1, ANGPT1, CD79B, DCC, ITPR2, OLIG1, FAM217B, NPHS1, CTDNEP1, BRK1, KIRREL, NTN1, NPHS2, PPP1CA, BAIAP2, PTK2, CYCS, PPP2R1A, PPP2CA, MAPK14, PPP3CB, PAK7, GDNF, VAV1, ROBO1, RAC1, DOK2, MAPK11, PPP2R2A, PPP1R12A, PPP2R5C, CBL, TRIO, ABI2, WASF3, WASF1"
"1179",8440,"NCK2",645,"MedConf","Novel","ErbB signaling pathway, Axon guidance, T cell receptor signaling pathway",26,"BCAR1, KDR, EPHB2, RAC3, HGF, EFNB1, EPHB3, NPHS1, KIRREL, NPHS2, BAIAP2, PTK2, MAPK14, MYL12A, PAK7, ROBO1, RAC1, MAPK11, NCK1, ILK, ARPC5, CHN1, YES1, PAK1, PIK3AP1, VLDLR"
"1180",10787,"NCKAP1",794,"MedConf","Novel","Regulation of actin cytoskeleton",24,"NCKAP1L, RAC3, FCGR1A, BRK1, BAIAP2, PTK2, ABL1, VAV1, CRK, RAC1, HSP90AA1, ABI2, WASF3, WASF1, NCK1, ARPC5, ARPC4, MYO5A, FCGR2A, BCAR1, FCGR3A, KDR, ELMO2, NCKIPSD"
"1181",3071,"NCKAP1L",816,"MedConf","Novel","Regulation of actin cytoskeleton",24,"RAC3, FCGR1A, BRK1, BAIAP2, PTK2, ABL1, VAV1, CRK, RAC1, HSP90AA1, ABI2, WASF3, WASF1, NCK1, ARPC5, ARPC4, MYO5A, FCGR2A, BCAR1, FCGR3A, KDR, ELMO2, NCKIPSD, NCKAP1"
"1182",51517,"NCKIPSD",742,"MedConf","Novel",NA,15,"NCKAP1, NCKAP1L, FCGR1A, BRK1, BAIAP2, PTK2, RAC1, ABI2, WASF3, WASF1, NCK1, ARPC5, ARPC4, FCGR2A, FCGR3A"
"1183",4691,"NCL",64,"HighConf","Novel",NA,5,"RPS6, HSP90AA1, POLR1C, DAXX, RUVBL1"
"1184",9611,"NCOR1",194,"MedConf","Novel","Endocrine resistance",43,"NELFE, KAT2A, TBL1XR1, CCNC, H2AFV, CARM1, YY1, TBL1X, CTCF, NR3C1, MED27, MED29, MED12, MED24, MED13, MED22, MED13L, KMT2D, HDAC6, H2AFZ, PGR, PBX1, ESR1, EED, HIST2H2AC, SMAD2, HIST3H2A, HIST1H2BL, HIST1H2BD, HIST1H2AJ, HDAC9, PCK1, ADIPOQ, MAML3, PPARG, HIST2H2BF, NR1H4, HOXB3, EBF1, RBBP4, NPAS2, SMARCD3, MED23"
"1185",81565,"NDEL1",1692,"MedConf","Novel",NA,17,"PPP2R1B, PPP2R5D, PPP2R1A, PPP2CA, YWHAE, CDC20, BUB3, SMC1A, SMC3, PPP2R5C, MAD2L1, PPP2R4, ESPL1, KIF5B, BUB1, KIF3A, MAD1L1"
"1186",80762,"NDFIP1",1511,"MedConf","Novel",NA,1,"TNFRSF10B"
"1187",56160,"NDNL2",1371,"MedConf","Novel",NA,3,"E2F1, SMC1A, SMC3"
"1188",10397,"NDRG1",538,"MedConf","Novel",NA,1,"HIF1A"
"1189",4697,"NDUFA4",86,"MedConf","Novel",NA,3,"SLC25A6, CPT1A, GUK1"
"1190",4704,"NDUFA9",48,"HighConf","Novel",NA,2,"VDAC1, ECSIT"
"1191",55471,"NDUFAF7",1661,"HighConf","Novel",NA,1,"ECSIT"
"1192",4711,"NDUFB5",211,"MedConf","Novel",NA,2,"ECSIT, LAMTOR3"
"1193",4720,"NDUFS2",212,"HighConf","Novel",NA,1,"ECSIT"
"1194",4725,"NDUFS5",210,"HighConf","Novel",NA,1,"ECSIT"
"1195",4728,"NDUFS8",126,"HighConf","Novel",NA,4,"RHOT2, ATP6V1E1, ECSIT, PSEN1"
"1196",4731,"NDUFV3",754,"MedConf","Novel",NA,3,"ESR1, SLC25A6, ECSIT"
"1197",4703,"NEB",310,"MedConf","Novel",NA,2,"TPM1, TNNC1"
"1198",25977,"NECAP1",883,"MedConf","Novel",NA,9,"AVPR2, SYNJ2, TRIP10, DNM2, CBL, ARPC5, ARPC4, ARRB1, DVL2"
"1199",55707,"NECAP2",347,"HighConf","Novel",NA,9,"ARPC5, ARPC4, ARRB1, DVL2, AVPR2, SYNJ2, TRIP10, DNM2, CBL"
"1200",4744,"NEFH",1772,"HighConf","Novel",NA,2,"MAPK14, MAPK11"
"1201",25920,"NELFB",1531,"HighConf","Novel",NA,3,"CHEK1, TCEB2, BRCA1"
"1202",7936,"NELFE",218,"MedConf","Novel",NA,4,"TCEB2, BRCA1, CHEK1, NCOR1"
"1203",4772,"NFATC1",1811,"HighConf","Novel","Wnt signaling pathway, Cellular senescence, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway, Natural killer cell mediated cytotoxicity, cAMP signaling pathway, Th17 cell differentiation, cGMP-PKG signaling pathway, Th1 and Th2 cell differentiation, B cell receptor signaling pathway, Oxytocin signaling pathway, T cell receptor signaling pathway",20,"MAPK14, PPP3CB, FOSL1, XPO1, IL2RA, PPIA, JUNB, FOS, PPP3R1, IL5, PIM1, NUP214, MAF, IFNG, NFATC2, NFATC3, MEF2A, MAPK10, PPARG, MYOD1"
"1204",4773,"NFATC2",876,"MedConf","Novel","Wnt signaling pathway, Cellular senescence, Natural killer cell mediated cytotoxicity, Axon guidance, Th17 cell differentiation, VEGF signaling pathway, cGMP-PKG signaling pathway, Th1 and Th2 cell differentiation, B cell receptor signaling pathway, Oxytocin signaling pathway, T cell receptor signaling pathway",23,"NFATC3, MEF2A, PPARG, FOXP3, MS4A2, NFATC1, MAPK14, PPP3CB, FOSL1, XPO1, IL2RA, PTPN1, PPIA, JUNB, FOS, PPP3R1, IL5, DGKA, NUP214, PTPRK, MAF, FCER1A, IFNG"
"1205",4775,"NFATC3",894,"MedConf","Novel","Wnt signaling pathway, Cellular senescence, MAPK signaling pathway, Axon guidance, Th17 cell differentiation, cGMP-PKG signaling pathway, Th1 and Th2 cell differentiation, B cell receptor signaling pathway, Oxytocin signaling pathway, T cell receptor signaling pathway",16,"MEF2A, MAPK10, PPARG, NFATC1, PPP3CB, FOSL1, IL2RA, PPIA, MAPK9, JUNB, FOS, PPP3R1, IL5, MAF, IFNG, NFATC2"
"1206",4791,"NFKB2",285,"HighConf","Novel","MAPK signaling pathway",11,"NFKBIA, BIRC2, RIPK3, JAK2, ZBP1, PSMD4, PSMD5, PSMA8, PSMB10, BTRC, REL"
"1207",4792,"NFKBIA",444,"HighConf","Cytosolic DNA-sensing pathway","cAMP signaling pathway, Insulin resistance, Th17 cell differentiation, Relaxin signaling pathway, Th1 and Th2 cell differentiation, Chemokine signaling pathway, B cell receptor signaling pathway, NOD-like receptor signaling pathway, T cell receptor signaling pathway, Neurotrophin signaling pathway, Cytosolic DNA-sensing pathway",25,"PRKCD, PRKCA, PRKCB, IL23A, RIPK3, CD40, LPAR2, JAK2, ZBP1, C4BPA, PSMD4, PSMD5, PSMA8, SQSTM1, MAPK14, HNRNPU, PSMB10, BTRC, UBE2D1, BIRC3, XPO1, REL, UBE2D2, MTOR, NFKB2"
"1208",4798,"NFRKB",1416,"HighConf","Novel",NA,2,"RUVBL1, RBX1"
"1209",79840,"NHEJ1",1584,"HighConf","Novel",NA,3,"PRKDC, POLE4, POLE2"
"1210",22795,"NID2",1855,"MedConf","Novel",NA,3,"LAMB1, LAMB2, LAMC3"
"1211",51199,"NIN",1436,"MedConf","Novel",NA,1,"AMOT"
"1212",4817,"NIT1",389,"MedConf","Novel",NA,2,"CAPN1, NUDT9"
"1213",56954,"NIT2",375,"MedConf","Novel","Alanine, aspartate and glutamate metabolism",10,"PCK1, OGDHL, PPT1, DDO, LDHA, PRDX6, GOT1, IDH1, MDH2, MRPL12"
"1214",85407,"NKD1",951,"MedConf","Novel","Hippo signaling pathway, Wnt signaling pathway",5,"NKD2, PPP2R5D, FOS, DVL2, DVL3"
"1215",85409,"NKD2",1658,"MedConf","Novel","Wnt signaling pathway",3,"DVL2, DVL3, NKD1"
"1216",57502,"NLGN4X",1298,"HighConf","Novel",NA,5,"SHANK1, DLGAP1, SHANK2, HOMER1, DLG2"
"1217",22829,"NLGN4Y",1299,"HighConf","Novel",NA,5,"SHANK1, DLGAP1, SHANK2, HOMER1, DLG2"
"1218",171389,"NLRP6",1277,"HighConf","Novel","NOD-like receptor signaling pathway",3,"AIM2, PYCARD, CASP4"
"1219",23057,"NMNAT2",1268,"HighConf","Novel",NA,2,"CD38, NT5C3B"
"1220",27231,"NMRK2",1896,"HighConf","Novel",NA,1,"PNP"
"1221",10874,"NMU",987,"MedConf","Novel",NA,88,"POMC, OPRK1, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, CCL25, TAS2R31, TAS2R13, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, GCGR, GCG, P2RY10, GNRHR, GHSR, HTR2B, GNRH1, NPFFR1, PTGER1, F2RL1, P2RY1, ADRA1B, NPFFR2, GPRC6A, CCKBR, HCRTR1, ADRA1D, CHRM5, TAS2R14, GRK5, F2, HRH1, GNGT1, GNG2, GNG12, GNB5, F2R, PLCB1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3"
"1222",23530,"NNT",1267,"MedConf","Novel",NA,4,"CD38, LAMTOR3, SLC25A6, ECSIT"
"1223",10392,"NOD1",1178,"MedConf","Novel","NOD-like receptor signaling pathway",10,"CASP4, NOD2, RIPK2, MAPK14, BIRC3, MAPK11, CASP9, MAP2K7, MAP2K4, BIRC2"
"1224",64127,"NOD2",1771,"MedConf","Novel","NOD-like receptor signaling pathway",8,"RIPK2, MAPK14, BIRC3, MAPK11, MAP2K7, MAP2K4, BIRC2, NOD1"
"1225",4838,"NODAL",1911,"MedConf","Novel","Signaling pathways regulating pluripotency of stem cells",2,"SMAD2, CFC1"
"1226",25926,"NOL11",1533,"MedConf","Novel",NA,2,"RPS6, CSNK1D"
"1227",10528,"NOP56",381,"MedConf","Novel",NA,2,"CSNK1D, RPS6"
"1228",51602,"NOP58",303,"HighConf","Novel",NA,3,"POLR3F, CSNK1D, RPS6"
"1229",161424,"NOP9",1542,"MedConf","Novel",NA,1,"POLR1C"
"1230",4842,"NOS1",1220,"MedConf","Novel","Apelin signaling pathway, Relaxin signaling pathway, Circadian entrainment, Arginine biosynthesis, Calcium signaling pathway",16,"GUCY1A2, ASS1, CALML3, PPP3CB, CAMK2G, HRAS, PRKCA, CAMK2D, NRAS, PRKCB, ARG1, PRKAR1B, ARG2, CACNA1H, CACNA1G, GRIN1"
"1231",50508,"NOX3",1768,"MedConf","Novel",NA,6,"MAPK14, RAC1, MAPK11, MMP2, VCAM1, CYBA"
"1232",50507,"NOX4",2055,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications",2,"PTPN1, CYBA"
"1233",4862,"NPAS2",129,"MedConf","Novel",NA,9,"BTRC, NCOR1, SERPINE1, TBL1XR1, CSNK1D, CARM1, TBL1X, PER3, PER1"
"1234",9520,"NPEPPS",1556,"HighConf","Novel",NA,1,"PHKG2"
"1235",64106,"NPFFR1",1065,"MedConf","Novel","Neuroactive ligand-receptor interaction",40,"PTGER1, F2RL1, P2RY1, ADRA1B, NPFFR2, GPRC6A, FFAR3, GPR132, CCKBR, OPN4, HCRTR1, ADRA1D, CHRM5, GRK5, F2, TRIO, HRH1, GNGT1, GNG2, GNG12, GNB5, ANXA1, KNG1, F2R, PLCB1, AVP, NMU, GPR17, PMCH, HCRT, LPAR2, CASR, GCGR, GCG, P2RY10, GNRHR, GHSR, NTS, HTR2B, GNRH1"
"1236",10886,"NPFFR2",1070,"HighConf","Novel","Neuroactive ligand-receptor interaction",40,"GPRC6A, FFAR3, GPR132, CCKBR, OPN4, HCRTR1, ADRA1D, CHRM5, GRK5, F2, TRIO, HRH1, GNGT1, GNG2, GNG12, GNB5, ANXA1, KNG1, F2R, PLCB1, AVP, NMU, GPR17, PMCH, HCRT, LPAR2, CASR, GCGR, GCG, P2RY10, GNRHR, GHSR, NTS, HTR2B, GNRH1, NPFFR1, PTGER1, F2RL1, P2RY1, ADRA1B"
"1237",4867,"NPHP1",1763,"MedConf","Novel",NA,4,"PPP2R1A, YWHAE, HSP90AA1, CSNK1D"
"1238",4868,"NPHS1",1615,"HighConf","Novel",NA,2,"NCK1, NCK2"
"1239",7827,"NPHS2",1858,"HighConf","Novel",NA,2,"NCK1, NCK2"
"1240",10360,"NPM3",1465,"MedConf","Novel",NA,1,"YWHAE"
"1241",4882,"NPR2",1221,"HighConf","Novel","Purine metabolism, cGMP-PKG signaling pathway, Oxytocin signaling pathway, Vascular smooth muscle contraction",20,"GUCY1A2, POLR1A, PKM, POLR1C, POLR3F, POLR3D, POLR3E, POLR3C, POLR3B, AK9, PDE2A, PDE6G, PDE11A, PDE3A, GCH1, GUCY2F, ENTPD1, ENTPD8, PDE1C, GUCY2C"
"1242",4887,"NPY2R",1004,"HighConf","Novel","Neuroactive ligand-receptor interaction",75,"TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH"
"1243",5540,"NPY4R",1015,"HighConf","Novel","Neuroactive ligand-receptor interaction",75,"CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4"
"1244",190,"NR0B1",1613,"MedConf","Novel",NA,2,"ESR2, ESR1"
"1245",9971,"NR1H4",1501,"MedConf","Novel",NA,1,"NCOR1"
"1246",7026,"NR2F2",1901,"MedConf","Novel",NA,1,"PPARG"
"1247",2908,"NR3C1",628,"HighConf","Novel","Neuroactive ligand-receptor interaction",19,"IRF7, ESR1, ADIPOQ, IRF2, RETN, GTF2F1, NCOR1, HSP90AA1, SMARCC1, SMARCC2, GTF2B, IRF3, SERPINE1, CARM1, FOS, ANXA1, GTF3C1, HIF1A, GTF3C5"
"1248",4893,"NRAS",778,"HighConf","Novel","ErbB signaling pathway, Cellular senescence, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway, mTOR signaling pathway, Natural killer cell mediated cytotoxicity, Axon guidance, Endocrine resistance, PI3K-Akt signaling pathway, VEGF signaling pathway, Apelin signaling pathway, Signaling pathways regulating pluripotency of stem cells, Relaxin signaling pathway, Rap1 signaling pathway, GnRH signaling pathway, Cholinergic synapse, Chemokine signaling pathway, B cell receptor signaling pathway, Prolactin signaling pathway, Regulation of actin cytoskeleton, Longevity regulating pathway, EGFR tyrosine kinase inhibitor resistance, Longevity regulating pathway - multiple species, Melanogenesis, FoxO signaling pathway, Oxytocin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, Long-term potentiation, Autophagy - animal, Neurotrophin signaling pathway, Insulin signaling pathway, Sphingolipid signaling pathway",74,"PRKCB, PIK3CD, RASGRP1, RASGRP2, GRIN1, CD209, EFNB1, FGF22, FGF18, JAK2, JAK3, ANGPT1, MAPK10, EREG, RGL1, RGL2, RASGRP3, NOS1, SPRED3, FGF16, NRG3, GFRA3, ARTN, GFRA2, PPP2R1B, PPP2R5D, PTK2, PPP2R1A, PPP2CA, YWHAE, CALML3, GDNF, FGFR2, FN1, SPTAN1, RAC1, DOK2, IL2RG, IL2RA, HSP90AA1, NRG1, PPP2R5C, ERBB2, PIK3CB, RPS6KA2, IRS2, IL5RA, ARAF, CAMK2G, YES1, HRAS, PAK1, ARRB1, PRKCD, PRKCA, IL5, CDC37, TIAM1, ERBB3, APBB1IP, PIM1, CAMK2D, FGF2, IKZF3, MARK3, CNKSR1, BTC, PTPRA, RASSF1, RPS6KA3, EPHB2, SPATS2, MAP2K2, SHOC2"
"1249",3084,"NRG1",263,"HighConf","Novel","ErbB signaling pathway, EGFR tyrosine kinase inhibitor resistance",13,"ERBB2, RNF41, YES1, HRAS, MEMO1, CDC37, ERBB3, BTC, NRAS, EREG, GRB7, NRG3, HSP90AA1"
"1250",10718,"NRG3",1781,"HighConf","Novel","ErbB signaling pathway",14,"HSP90AA1, NRG1, ERBB2, YES1, HRAS, PRKCA, MEMO1, CDC37, ERBB3, BTC, NRAS, PRKCB, PSEN1, EREG"
"1251",9378,"NRXN1",1291,"MedConf","Novel",NA,5,"DLG2, SHANK1, DLGAP1, SHANK2, HOMER1"
"1252",9379,"NRXN2",1290,"HighConf","Novel",NA,5,"DLG2, SHANK1, DLGAP1, SHANK2, HOMER1"
"1253",50814,"NSDHL",731,"MedConf","Novel",NA,1,"HLA-C"
"1254",25936,"NSL1",679,"MedConf","Novel",NA,13,"MAD1L1, PPP2R1B, PPP2R5D, PPP2R1A, PPP2CA, CDC20, BUB3, SMC1A, SMC3, PPP2R5C, MAD2L1, ESPL1, BUB1"
"1255",55695,"NSUN5",249,"MedConf","Novel",NA,1,"POLR1C"
"1256",115024,"NT5C3B",871,"HighConf","Novel","Purine metabolism",27,"PDE3A, AK8, AK5, TK1, ADSSL1, PDE4B, ENTPD1, ENTPD8, PDE1C, NMNAT2, ENTPD6, NUDT16, DUT, ATIC, PRKAA1, ADK, GUK1, AK1, NAPRT, UPP1, AK9, AMPD3, PDE2A, QPRT, PNP, PDE6G, PDE11A"
"1257",9423,"NTN1",1857,"MedConf","Novel","Axon guidance",9,"PTK2, RAC1, TRIO, NCK1, YES1, PAK1, BCAR1, MAP2K2, DCC"
"1258",4915,"NTRK2",609,"MedConf","Novel","MAPK signaling pathway, Neurotrophin signaling pathway",5,"SH2B1, EHD4, SH2B2, ABL1, CTNNA1"
"1259",4916,"NTRK3",1295,"HighConf","Novel","Neurotrophin signaling pathway",3,"SH2B2, ABL1, SH2B1"
"1260",4922,"NTS",1062,"MedConf","Novel",NA,31,"HTR2B, GNRH1, NPFFR1, PTGER1, F2RL1, P2RY1, ADRA1B, NPFFR2, GPRC6A, CCKBR, HCRTR1, ADRA1D, CHRM5, GRK5, F2, HRH1, GNGT1, GNG2, GNG12, GNB5, FOS, F2R, PLCB1, AGTR2, LPAR2, CASR, GCGR, GCG, P2RY10, GNRHR, GHSR"
"1261",131870,"NUDT16",1831,"MedConf","Novel","Purine metabolism",7,"ATIC, AK9, AMPD3, NT5C3B, ADSSL1, ENTPD1, ENTPD8"
"1262",53343,"NUDT9",1270,"HighConf","Novel","Purine metabolism",5,"PRPS1L1, DUT, PHGDH, NIT1, PRPS2"
"1263",23279,"NUP160",377,"MedConf","Novel",NA,17,"VASP, ESPL1, BUB1, MAD1L1, WEE1, PPP2R1B, PPP2R5D, PPP2R1A, PPP2CA, GCK, CDC20, HSPA1A, BUB3, SMC1A, SMC3, PPP2R5C, MAD2L1"
"1264",23165,"NUP205",1384,"MedConf","Novel",NA,2,"GCK, HSPA1A"
"1265",8021,"NUP214",779,"MedConf","Novel",NA,5,"SMAD2, NFATC2, NFATC1, GCK, HSPA1A"
"1266",129401,"NUP35",1385,"MedConf","Novel",NA,4,"GCK, PRKDC, HSPA1A, MAVS"
"1267",10204,"NUTF2",1446,"MedConf","Novel",NA,2,"RAB11B, PGAM1"
"1268",4938,"OAS1",1880,"MedConf","Novel","NOD-like receptor signaling pathway",30,"PML, IRF3, IFI35, IFIT1, MX1, HLA-A, MID1, IRF7, HLA-E, HLA-C, IP6K2, HLA-DPA1, TRIM2, TRIM26, FCGR1A, TRIM5, VCAM1, TRIM62, GBP7, SAMHD1, RSAD2, ISG20, IFI6, XAF1, RNASEL, CIITA, TRIM46, IRF2, IFITM3, IFITM2"
"1269",4939,"OAS2",1909,"HighConf","Novel","NOD-like receptor signaling pathway",30,"PML, IRF3, IFI35, IFIT1, MX1, HLA-A, MID1, IRF7, HLA-E, HLA-C, IP6K2, HLA-DPA1, TRIM2, TRIM26, FCGR1A, TRIM5, VCAM1, TRIM62, GBP7, SAMHD1, RSAD2, ISG20, IFI6, XAF1, RNASEL, CIITA, TRIM46, IRF2, IFITM3, IFITM2"
"1270",84033,"OBSCN",812,"HighConf","Novel",NA,5,"RAC3, RHOD, RHOT2, RAC1, RHOT1"
"1271",23363,"OBSL1",800,"HighConf","Novel",NA,2,"ALDH3B2, MAPK14"
"1272",4953,"ODC1",1648,"MedConf","Novel",NA,2,"ARG1, ARG2"
"1273",55753,"OGDHL",1216,"MedConf","Novel",NA,3,"DDO, GOT1, NIT2"
"1274",29789,"OLA1",635,"MedConf","Novel",NA,11,"TIMP1, TGFB3, PLG, HGF, FIGF, PPBP, THBS1, HSPB1, FN1, TGFB1, SERPINE1"
"1275",116448,"OLIG1",1471,"MedConf","Novel",NA,1,"NCK1"
"1276",3175,"ONECUT1",1873,"MedConf","Novel","Signaling pathways regulating pluripotency of stem cells",1,"CCND1"
"1277",4983,"OPHN1",1842,"MedConf","Novel",NA,5,"RHOT2, RAC1, RHOT1, RAC3, RHOD"
"1278",5956,"OPN1LW",1885,"MedConf","Novel",NA,4,"GNGT1, GNG2, GNG12, GNB5"
"1279",23596,"OPN3",1883,"HighConf","Novel",NA,4,"GNGT1, GNG2, GNG12, GNB5"
"1280",94233,"OPN4",1075,"MedConf","Novel",NA,29,"HCRTR1, ADRA1D, CHRM5, GRK5, F2, HRH1, GNGT1, GNG2, GNG12, GNB5, F2R, PLCB1, LPAR2, CASR, GCGR, GCG, P2RY10, GNRHR, GHSR, HTR2B, GNRH1, NPFFR1, PTGER1, F2RL1, P2RY1, ADRA1B, NPFFR2, GPRC6A, CCKBR"
"1281",221391,"OPN5",1886,"HighConf","Novel",NA,4,"GNGT1, GNG2, GNG12, GNB5"
"1282",4986,"OPRK1",989,"MedConf","Novel","Neuroactive ligand-receptor interaction",75,"GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC"
"1283",26496,"OR10A3",2001,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1284",121275,"OR10AD1",1953,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1285",26533,"OR10G3",1942,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1286",26476,"OR10J1",2021,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1287",391109,"OR10K1",1936,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1288",121130,"OR10P1",1952,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1289",219873,"OR10S1",2024,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1290",392376,"OR13C2",2027,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1291",138799,"OR13C5",2004,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1292",286365,"OR13D1",1963,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1293",138805,"OR13F1",1991,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1294",127066,"OR14C36",1975,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1295",401994,"OR14I1",1993,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1296",26189,"OR1A2",2010,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1297",26188,"OR1C1",2014,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1298",126370,"OR1I1",1932,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1299",26219,"OR1J4",1995,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1300",392392,"OR1K1",1934,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1301",26737,"OR1L1",1957,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1302",254973,"OR1L4",1933,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1303",392390,"OR1L6",1945,"HighConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1304",125963,"OR1M1",2022,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1305",138883,"OR1N1",1949,"MedConf","Novel","Olfactory transduction",3,"GNGT1, ARRB1, GNAL"
"1306",346528,"OR2A1",2016,"MedConf","Novel","Olfactory transduction",2,"ARRB1, GNAL"
