"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"236","FASLG",58,"Chagas disease (American trypanosomiasis)","356",-0.536,NA,"CASP8, FADD, MAPK8, FN1, TNFRSF1A, FAS, TNFRSF6B, EZR",8,"EZR, FN1",2,"TNFRSF6B, TNFRSF1A, FAS",3,"FADD, TNFRSF1A, MAPK8, CASP8, FAS",5,"EZR, FN1",2,NA,0,"TNFRSF1A",1,3
"237","FBXW7",142,"Novel","55294",-3.288,NA,"CCNE1, UBB, UBC, JUN",4,NA,0,NA,0,"JUN",1,NA,0,NA,0,"JUN",1,1
"238","FGF1",537,"Regulation of actin cytoskeleton","2246",0.3,NA,"FGFR3, FGFR1, FGFR2, FGFR4",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,4
"239","FGF10",761,"Regulation of actin cytoskeleton","2255",-2.272,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR2",1,"FGFR2",1,NA,0,NA,0,"FGFR2",1,NA,0,NA,0,1
"240","FGF2",551,"Regulation of actin cytoskeleton","2247",0.934,NA,"FGFR3, FGFR2, CSNK2A2, FGFR4, FGFR1",5,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,4
"241","FGF23",757,"Regulation of actin cytoskeleton","8074",-0.511,NA,"FGFR1, FGFR2",2,"FGFR2, FGFR1",2,NA,0,NA,0,"FGFR2, FGFR1",2,NA,0,NA,0,2
"242","FGF3",627,"Regulation of actin cytoskeleton","2248",0.242,NA,"FGFR1, FGFR4, FGFR2, FGFR3",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,NA,0,4
"243","FGF4",626,"Regulation of actin cytoskeleton","2249",0.13,NA,"FGFR2, FGFR4, FGFR3",3,"FGFR4, FGFR2, FGFR3",3,NA,0,NA,0,"FGFR4, FGFR2, FGFR3",3,NA,0,NA,0,3
"244","FGF5",319,"Regulation of actin cytoskeleton","2250",0.735,NA,"EGF, FGFR2, FGFR1, FGFR4, FGFR3",5,"FGFR4, FGFR2, FGFR3, FGFR1, EGF",5,"EGF",1,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1, EGF",5,NA,0,NA,0,5
"245","FGF6",690,"Regulation of actin cytoskeleton","2251",-0.899,NA,"FGFR1, FGFR3, FGFR2",3,"FGFR2, FGFR3, FGFR1",3,NA,0,NA,0,"FGFR2, FGFR3, FGFR1",3,NA,0,NA,0,3
"246","FGF8",691,"Regulation of actin cytoskeleton","2253",-1.186,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR1, FGFR2, FGFR3",3,"FGFR2, FGFR3, FGFR1",3,NA,0,NA,0,"FGFR2, FGFR3, FGFR1",3,NA,0,NA,0,3
"247","FGF9",628,"Regulation of actin cytoskeleton","2254",-1.943,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR2, FGFR4, FGFR3",3,"FGFR4, FGFR2, FGFR3",3,NA,0,NA,0,"FGFR4, FGFR2, FGFR3",3,NA,0,NA,0,3
"248","FGFR1",249,"Regulation of actin cytoskeleton","2260",-0.377,NA,"SOS1, FGF5, FGF1, FGF2, FGF3, FGF6, FGF8, FGF23, CRK, UBC",10,"FGF23, SOS1, FGF8, FGF6, FGF5, FGF3, FGF2, FGF1, CRK",9,NA,0,NA,0,"FGF23, SOS1, FGF8, FGF6, FGF5, FGF3, FGF2, FGF1, CRK",9,NA,0,NA,0,9
"249","FGFR2",295,"Regulation of actin cytoskeleton","2263",1.87,NA,"FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, FGF6, FGF8, FGF23, FGF10, UBC",11,"FGF23, FGF10, FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",10,NA,0,NA,0,"FGF23, FGF10, FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",10,NA,0,NA,0,10
"250","FGFR3",294,"Regulation of actin cytoskeleton","2261",-3.16,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Endocytosis ; Pathways in cancer","FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, FGF6, FGF8",8,"FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",8,NA,0,NA,0,"FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",8,NA,0,NA,0,8
"251","FGFR4",293,"Regulation of actin cytoskeleton","2264",-0.405,NA,"FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, UBC",7,"FGF9, FGF5, FGF4, FGF3, FGF2, FGF1",6,NA,0,NA,0,"FGF9, FGF5, FGF4, FGF3, FGF2, FGF1",6,NA,0,NA,0,6
"252","FHL2",688,"Novel","2274",-2.243,"Osteoclast differentiation","UBC, TRAF6, ITGA7",3,"ITGA7",1,NA,0,"TRAF6",1,"ITGA7",1,NA,0,NA,0,1
"253","FIGF",306,"Cytokine-cytokine receptor interaction","2277",1.018,NA,"FLT4",1,NA,0,"FLT4",1,NA,0,NA,0,"FLT4",1,NA,0,1
"254","FLT1",326,"Cytokine-cytokine receptor interaction","2321",0.433,NA,"VEGFB, KDR, PTK2, CRK",4,"PTK2, CRK",2,"VEGFB, KDR",2,NA,0,"PTK2, CRK",2,NA,0,NA,0,2
"255","FLT3",714,"Cytokine-cytokine receptor interaction","2322",-0.755,NA,"UBC, FLT3LG",2,NA,0,"FLT3LG",1,NA,0,NA,0,NA,0,NA,0,0
"256","FLT3LG",328,"Cytokine-cytokine receptor interaction","2323",-0.248,NA,"KITLG, FLT3",2,NA,0,"KITLG, FLT3",2,NA,0,NA,0,NA,0,NA,0,0
"257","FLT4",563,"Cytokine-cytokine receptor interaction","2324",-1.862,"Cytokine-cytokine receptor interaction ; Focal adhesion","FIGF, KDR",2,NA,0,"KDR, FIGF",2,NA,0,NA,0,NA,0,NA,0,0
"258","FN1",341,"Regulation of actin cytoskeleton","2335",0.505,NA,"ITGA5, HGF, ITGB1, FASLG, ITGAV, UBC",6,"ITGB1, ITGAV, ITGA5",3,"HGF, FASLG",2,"FASLG",1,"ITGB1, ITGAV, ITGA5",3,NA,0,NA,0,3
"259","FOS",133,"Chagas disease (American trypanosomiasis)","2353",0.621,NA,"STAT1, DUSP10, RUNX1, PSMC5, SUMO3, JUN, EGFR, SMAD3, MAPK1, UBC",10,"MAPK1, EGFR",2,"EGFR",1,"MAPK1, SMAD3, JUN",3,"MAPK1, EGFR",2,"EGFR",1,"JUN",1,4
"260","FYTTD1",629,"Novel","84248",-1.537,NA,"NXF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"261","GAB2",117,"Novel","9846",-1.433,"Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Chronic myeloid leukemia ; Fc epsilon RI signaling pathway","MAPK3, MAPK1, EGFR, CRKL",4,"MAPK3, MAPK1, EGFR, CRKL",4,"EGFR",1,"MAPK3, MAPK1",2,"MAPK3, MAPK1, EGFR, CRKL",4,"EGFR",1,NA,0,5
"262","GAPDH",399,"Novel","2597",-1.042,NA,"UBC, EGFR",2,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"263","GDF5",569,"Cytokine-cytokine receptor interaction","8200",0.75,NA,"BMPR1B, BMPR2",2,NA,0,"BMPR2, BMPR1B",2,NA,0,NA,0,"BMPR1B",1,NA,0,1
"264","GH1",329,"Cytokine-cytokine receptor interaction","2688",0.241,NA,"GHR",1,NA,0,"GHR",1,NA,0,NA,0,NA,0,NA,0,0
"265","GHR",615,"Cytokine-cytokine receptor interaction","2690",0.686,NA,"SOCS2, UBC, GH1",3,NA,0,"GH1",1,NA,0,NA,0,NA,0,NA,0,0
"266","GIT1",213,"Regulation of actin cytoskeleton","28964",-1.335,"Regulation of actin cytoskeleton ; Endocytosis ; Epithelial cell signaling in Helicobacter pylori infection","PTK2, ARHGEF7, ADRBK1, ARHGEF6, PAK1, PXN",6,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,NA,0,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,NA,0,5
"267","GNA11",700,"Chagas disease (American trypanosomiasis)","2767",-1.219,"Chagas disease (American trypanosomiasis) ; Amoebiasis ; GnRH signaling pathway ; Long-term depression ; Gap junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"268","GNA12",686,"Regulation of actin cytoskeleton","2768",-0.315,NA,"ARHGEF1, ARHGEF12, UBC",3,"ARHGEF12, ARHGEF1",2,NA,0,NA,0,"ARHGEF12, ARHGEF1",2,NA,0,NA,0,2
"269","GNA13",666,"Regulation of actin cytoskeleton","10672",-0.99,NA,"F2R, ARHGEF1, CXCR4, ARHGEF12, UBC",5,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,NA,0,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,NA,0,4
"270","GNAI1",226,"Chagas disease (American trypanosomiasis)","2770",-0.523,NA,"GNAI3, UBC",2,NA,0,NA,0,"GNAI3",1,NA,0,NA,0,"GNAI3",1,1
"271","GNAI3",463,"Chagas disease (American trypanosomiasis)","2773",-1.532,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Tight junction ; Long-term depression ; Gap junction ; Progesterone-mediated oocyte maturation","GNAI1, UBC",2,NA,0,NA,0,"GNAI1",1,NA,0,NA,0,NA,0,0
"272","GNAL",616,"Chagas disease (American trypanosomiasis)","2774",1.379,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"273","GNAO1",469,"Chagas disease (American trypanosomiasis)","2775",-1.165,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Long-term depression","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"274","GNAQ",300,"Chagas disease (American trypanosomiasis)","2776",0.002,NA,"PLCB1, ADRBK1, PLCB2, UBC",4,NA,0,NA,0,"PLCB1, PLCB2",2,NA,0,NA,0,NA,0,0
"275","GNAS",620,"Chagas disease (American trypanosomiasis)","2778",-0.294,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"276","GNB2L1",72,"Novel","10399",-1.839,NA,"RPS2, RPL19, STAT1, IFNAR2, IK, DYNLL1, UBC, UBB, ITGB1, RPS27A",10,"ITGB1",1,"IFNAR2",1,NA,0,"ITGB1",1,NA,0,NA,0,1
"277","GNG12",464,"Regulation of actin cytoskeleton","55970",0.573,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"278","GP1BA",516,"Novel","2811",-1.037,"Hematopoietic cell lineage ; ECM-receptor interaction","F2",1,"F2",1,NA,0,NA,0,"F2",1,NA,0,NA,0,1
"279","GRIN2D",722,"Novel","2906",-1.039,"Amyotrophic lateral sclerosis (ALS)","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"280","GSK3A",546,"Novel","2931",-1.423,"Chemokine signaling pathway","UBC, AKT1",2,NA,0,NA,0,"AKT1",1,NA,0,NA,0,NA,0,0
"281","GSN",574,"Regulation of actin cytoskeleton","2934",0.757,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"282","GSTP1",500,"Novel","2950",-1.499,"Pathways in cancer ; Prostate cancer","MAPK8, UBC",2,NA,0,NA,0,"MAPK8",1,NA,0,NA,0,NA,0,0
"283","HADHA",550,"Novel","3030",-1.077,"Lysine degradation ; Propanoate metabolism ; beta-Alanine metabolism","UBC, CSNK2A2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"284","HCLS1",412,"Novel","3059",-1.765,"Tight junction ; Shigellosis ; Bacterial invasion of epithelial cells ; Pathogenic Escherichia coli infection","SYK",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"285","HDAC2",42,"Novel","3066",-2.636,"Pathways in cancer ; Cell cycle ; Chronic myeloid leukemia","SIN3A, MTA2, NFKB1, RELA, SP1, MORF4L1, PHF12, MBD2, CHD4, RUNX1, BCL11B, CREB1, ING1, SUZ12, SIN3B, MBD3, AIRE, KLF4, PHF21A, ELMSAN1, RERE, DNTTIP1, RREB1, NFKBIA, UBC",25,NA,0,NA,0,"RELA, NFKBIA, NFKB1",3,NA,0,NA,0,"RELA",1,1
"286","HDAC4",41,"Novel","9759",-1.135,NA,"SIN3A, PPP2CA, SP1, UBE2I, ZBTB16, YWHAH, SFN, YWHAG",8,NA,0,NA,0,"PPP2CA",1,NA,0,NA,0,NA,0,0
"287","HGF",664,"Cytokine-cytokine receptor interaction","3082",1.275,NA,"MET, FN1",2,"FN1",1,"MET",1,NA,0,"FN1",1,NA,0,NA,0,1
"288","HIST1H1B",521,"Novel","3009",-1.991,NA,"CCNE1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"289","HNRNPA2B1",425,"Novel","3181",-5.363,NA,"HNRNPH1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"290","HNRNPH1",178,"Novel","3187",-1.44,NA,"HNRNPA2B1, MIS12, UBC, EGFR",4,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"291","HNRNPM",446,"Novel","4670",-1.612,"Spliceosome","UBC, PRPF8, SF3B1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"292","HRAS",92,"Regulation of actin cytoskeleton","3265",0.591,NA,"PIK3CA, BRAF, RAF1, MAPK8, PIK3CD, PIK3CG, SOS1, ARAF, UBC",9,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,"MAPK8, PIK3CG, PIK3CD, PIK3CA",4,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,NA,0,7
"293","HSP90B1",230,"Novel","7184",-3.495,"Pathways in cancer ; NOD-like receptor signaling pathway ; Prostate cancer","APOB, P4HB, RAE1, HSPA5, PDLIM7, CALR, UBC",7,NA,0,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,1
"294","HSPA5",85,"Novel","3309",-2.293,"Prion diseases","LDLR, HSP90B1, APOB, PRNP, EGFR, UBC",6,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"295","ICAM1",644,"Novel","3383",-2.651,"Leukocyte transendothelial migration ; Rheumatoid arthritis ; Cell adhesion molecules (CAMs) ; African trypanosomiasis ; Malaria ; Natural killer cell mediated cytotoxicity","UBC, ITGB2, ITGAM, ITGAL",4,"ITGB2, ITGAM, ITGAL",3,NA,0,NA,0,"ITGB2, ITGAM, ITGAL",3,NA,0,NA,0,3
"296","IFIH1",702,"Novel","64135",-1.093,"RIG-I-like receptor signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"297","IFNA2",313,"Cytokine-cytokine receptor interaction","3440",-0.588,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,NA,0,NA,0,NA,0,NA,0,0
"298","IFNA8",695,"Cytokine-cytokine receptor interaction","3445",-0.583,NA,"IFNAR2",1,NA,0,"IFNAR2",1,NA,0,NA,0,NA,0,NA,0,0
"299","IFNAR1",312,"Cytokine-cytokine receptor interaction","3454",0.642,NA,"IFNA2, IFNAR2, IFNB1, IFNW1, UBC",5,NA,0,"IFNW1, IFNB1, IFNAR2, IFNA2",4,"IFNB1",1,NA,0,NA,0,NA,0,0
"300","IFNAR2",314,"Cytokine-cytokine receptor interaction","3455",0.893,NA,"IFNW1, IFNA8, IFNA2, IFNAR1, GNB2L1, STAT1",6,NA,0,"IFNW1, IFNAR1, IFNA8, IFNA2",4,NA,0,NA,0,NA,0,NA,0,0
"301","IFNB1",582,"Chagas disease (American trypanosomiasis)","3456",-0.97,NA,"IFNAR1",1,NA,0,"IFNAR1",1,NA,0,NA,0,NA,0,NA,0,0
"302","IFNG",738,"Chagas disease (American trypanosomiasis)","3458",1.474,NA,"IFNGR1",1,NA,0,"IFNGR1",1,"IFNGR1",1,NA,0,NA,0,NA,0,0
"303","IFNGR1",301,"Chagas disease (American trypanosomiasis)","3459",0.172,NA,"SIRPB1, IFNG, STAT1, UBC",4,NA,0,"IFNG",1,"IFNG",1,NA,0,NA,0,NA,0,0
"304","IFNL1",368,"Cytokine-cytokine receptor interaction","282618",0.095,NA,"IFNLR1",1,NA,0,"IFNLR1",1,NA,0,NA,0,NA,0,NA,0,0
"305","IFNLR1",678,"Cytokine-cytokine receptor interaction","163702",2.404,NA,"IFNL1",1,NA,0,"IFNL1",1,NA,0,NA,0,NA,0,NA,0,0
"306","IFNW1",583,"Cytokine-cytokine receptor interaction","3467",0.086,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,NA,0,NA,0,NA,0,NA,0,0
"307","IK",465,"Novel","3550",-2.761,NA,"MSH2, MFAP1, EFTUD2, UBC, GNB2L1, NDUFA1, THOC1, XAB2, RBM10",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"308","IKBKB",61,"Chagas disease (American trypanosomiasis)","3551",-1.632,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Pathways in cancer ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","MAP3K7, NFKB1, RELA, RAC3, MAPK14, COPS5, AKT1, CD40, CLTC, CSF2RA, BCL3, TNFRSF1A, CNTN2, NFKBIB, ERC1, PPP2CA, NFKBIA, UBC, RIPK1, PPP1CA, TRAF6, CHUK",22,"RAC3, PPP1CA",2,"TNFRSF1A, CSF2RA, CD40",3,"TRAF6, TNFRSF1A, RELA, PPP2CA, NFKBIA, NFKB1, MAPK14, CHUK, AKT1",9,"RAC3, PPP1CA",2,NA,0,"TNFRSF1A, RELA",2,4
"309","IL10",367,"Chagas disease (American trypanosomiasis)","3586",-0.591,NA,"IL10RB, IL10RA, A2M",3,NA,0,"IL10RB, IL10RA",2,NA,0,NA,0,NA,0,NA,0,0
"310","IL10RA",694,"Cytokine-cytokine receptor interaction","3587",-0.947,NA,"IL10",1,NA,0,"IL10",1,"IL10",1,NA,0,NA,0,NA,0,0
"311","IL10RB",677,"Cytokine-cytokine receptor interaction","3588",-0.825,NA,"IL22, IL10",2,NA,0,"IL22, IL10",2,"IL10",1,NA,0,"IL22",1,NA,0,1
"312","IL12A",214,"Chagas disease (American trypanosomiasis)","3592",-3.527,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; RIG-I-like receptor signaling pathway ; African trypanosomiasis ; Jak-STAT signaling pathway ; Malaria","IL12B",1,NA,0,"IL12B",1,"IL12B",1,NA,0,NA,0,NA,0,0
"313","IL12B",222,"Chagas disease (American trypanosomiasis)","3593",0.178,NA,"IL23A, IL12A",2,NA,0,"IL23A, IL12A",2,"IL12A",1,NA,0,NA,0,"IL12A",1,1
"314","IL13",65,"Cytokine-cytokine receptor interaction","3596",0.073,NA,"IL13RA1, IL4R",2,NA,0,"IL13RA1, IL4R",2,NA,0,NA,0,NA,0,NA,0,0
"315","IL13RA1",223,"Cytokine-cytokine receptor interaction","3597",0.514,NA,"IL4R, UBC, IL4, IL13",4,NA,0,"IL13, IL4R, IL4",3,NA,0,NA,0,NA,0,NA,0,0
"316","IL15RA",208,"Cytokine-cytokine receptor interaction","3601",-0.974,NA,"IL2RB, IL2RG",2,NA,0,"IL2RG, IL2RB",2,NA,0,NA,0,NA,0,NA,0,0
"317","IL17A",373,"Cytokine-cytokine receptor interaction","3605",-2.455,"Cytokine-cytokine receptor interaction ; Rheumatoid arthritis","IL17RA",1,NA,0,"IL17RA",1,NA,0,NA,0,NA,0,NA,0,0
"318","IL17RA",687,"Cytokine-cytokine receptor interaction","23765",0.491,NA,"IL17A, TRAF6",2,NA,0,"IL17A",1,"TRAF6",1,NA,0,"IL17A",1,NA,0,1
"319","IL18",325,"Cytokine-cytokine receptor interaction","3606",0.115,NA,"IL18R1, UBC",2,NA,0,"IL18R1",1,NA,0,NA,0,NA,0,NA,0,0
"320","IL18R1",604,"Cytokine-cytokine receptor interaction","8809",0.255,NA,"IL18",1,NA,0,"IL18",1,NA,0,NA,0,NA,0,NA,0,0
"321","IL1A",680,"Cytokine-cytokine receptor interaction","3552",-1.188,"Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Leishmaniasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; Prion diseases","IL1R2",1,NA,0,"IL1R2",1,NA,0,NA,0,NA,0,NA,0,0
"322","IL1B",662,"Chagas disease (American trypanosomiasis)","3553",-1.092,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Amoebiasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; African trypanosomiasis ; NOD-like receptor signaling pathway ; Prion diseases ; Malaria","A2M, IL1RAP, IL1R2",3,NA,0,"IL1R2, IL1RAP",2,NA,0,NA,0,NA,0,NA,0,0
"323","IL1R2",303,"Cytokine-cytokine receptor interaction","7850",2.533,NA,"IL1RAP, IL1B, IL1A",3,NA,0,"IL1RAP, IL1B, IL1A",3,"IL1B",1,NA,0,"IL1A",1,"IL1B",1,2
"324","IL1RAP",353,"Cytokine-cytokine receptor interaction","3556",0.011,NA,"IL1B, IL1R2, UBC, MYD88",4,NA,0,"IL1R2, IL1B",2,"MYD88, IL1B",2,NA,0,NA,0,"MYD88, IL1B",2,2
"325","IL2",207,"Chagas disease (American trypanosomiasis)","3558",-0.906,NA,"IL2RB, IL2RG, IL2RA",3,NA,0,"IL2RG, IL2RB, IL2RA",3,NA,0,NA,0,NA,0,NA,0,0
"326","IL20",364,"Cytokine-cytokine receptor interaction","50604",-0.82,NA,"IL20RA, IL20RB",2,NA,0,"IL20RB, IL20RA",2,NA,0,NA,0,NA,0,NA,0,0
"327","IL20RA",673,"Cytokine-cytokine receptor interaction","53832",-0.912,NA,"IL20RB, IL20",2,NA,0,"IL20RB, IL20",2,NA,0,NA,0,NA,0,NA,0,0
"328","IL20RB",354,"Cytokine-cytokine receptor interaction","53833",0.116,NA,"IL20, IL20RA",2,NA,0,"IL20RA, IL20",2,NA,0,NA,0,NA,0,NA,0,0
"329","IL21",674,"Cytokine-cytokine receptor interaction","59067",0.432,NA,"IL21R",1,NA,0,"IL21R",1,NA,0,NA,0,"IL21R",1,NA,0,1
"330","IL21R",365,"Cytokine-cytokine receptor interaction","50615",-1.638,"Cytokine-cytokine receptor interaction ; Jak-STAT signaling pathway","IL21",1,NA,0,"IL21",1,NA,0,NA,0,NA,0,NA,0,0
"331","IL22",366,"Cytokine-cytokine receptor interaction","50616",-1.469,"Cytokine-cytokine receptor interaction ; Jak-STAT signaling pathway","IL22RA2, IL22RA1, IL10RB",3,NA,0,"IL22RA2, IL22RA1, IL10RB",3,NA,0,NA,0,NA,0,NA,0,0
"332","IL22RA1",676,"Cytokine-cytokine receptor interaction","58985",1.189,NA,"IL22",1,NA,0,"IL22",1,NA,0,NA,0,"IL22",1,NA,0,1
"333","IL22RA2",675,"Cytokine-cytokine receptor interaction","116379",0.607,NA,"IL22",1,NA,0,"IL22",1,NA,0,NA,0,"IL22",1,NA,0,1
"334","IL23A",460,"Cytokine-cytokine receptor interaction","51561",1.665,NA,"IL12B",1,NA,0,"IL12B",1,"IL12B",1,NA,0,NA,0,NA,0,0
"335","IL2RA",141,"Cytokine-cytokine receptor interaction","3559",2.632,NA,"IL2, IL2RB, IL2RG",3,NA,0,"IL2RG, IL2RB, IL2",3,"IL2",1,NA,0,NA,0,NA,0,0
"336","IL2RB",442,"Cytokine-cytokine receptor interaction","3560",-0.248,NA,"IL2, IL15RA, IL2RG, UBC, IL2RA",5,NA,0,"IL15RA, IL2RG, IL2RA, IL2",4,"IL2",1,NA,0,NA,0,NA,0,0
"337","IL2RG",140,"Cytokine-cytokine receptor interaction","3561",0.673,NA,"IL2RA, IL2, IL15RA, IL7R, IL2RB, IL4R, IL7, UBC, IL4",9,NA,0,"IL15RA, IL7R, IL7, IL4R, IL4, IL2RB, IL2RA, IL2",8,"IL2",1,NA,0,NA,0,NA,0,0
"338","IL3",672,"Cytokine-cytokine receptor interaction","3562",-2.363,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway ; Fc epsilon RI signaling pathway","CSF2RB, IL3RA",2,NA,0,"IL3RA, CSF2RB",2,NA,0,NA,0,"IL3RA",1,NA,0,1
"339","IL3RA",363,"Cytokine-cytokine receptor interaction","3563",-4.839,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway","IL3",1,NA,0,"IL3",1,NA,0,NA,0,"IL3",1,NA,0,1
"340","IL4",64,"Cytokine-cytokine receptor interaction","3565",-0.61,NA,"IL2RG, ACACB, IL13RA1, IL4R",4,NA,0,"IL13RA1, IL4R, IL2RG",3,NA,0,NA,0,NA,0,NA,0,0
"341","IL4R",461,"Cytokine-cytokine receptor interaction","3566",1.046,NA,"IL13, UBC, IL13RA1, IL4, IL2RG",5,NA,0,"IL13RA1, IL13, IL4, IL2RG",4,NA,0,NA,0,NA,0,NA,0,0
"342","IL5",523,"Cytokine-cytokine receptor interaction","3567",2.39,NA,"CSF2RB, IL5RA",2,NA,0,"IL5RA, CSF2RB",2,NA,0,NA,0,NA,0,NA,0,0
"343","IL5RA",224,"Cytokine-cytokine receptor interaction","3568",1.705,NA,"CSF2RB, IL5",2,NA,0,"IL5, CSF2RB",2,NA,0,NA,0,NA,0,NA,0,0
"344","IL6",689,"Chagas disease (American trypanosomiasis)","3569",-0.895,NA,"ZBTB16, IL6R",2,NA,0,"IL6R",1,NA,0,NA,0,NA,0,NA,0,0
"345","IL6R",376,"Cytokine-cytokine receptor interaction","3570",-1.736,NA,"IL6, CNTF",2,NA,0,"IL6, CNTF",2,"IL6",1,NA,0,NA,0,NA,0,0
"346","IL7",651,"Cytokine-cytokine receptor interaction","3574",-0.208,NA,"IL7R, IL2RG",2,NA,0,"IL7R, IL2RG",2,NA,0,NA,0,NA,0,NA,0,0
"347","IL7R",349,"Cytokine-cytokine receptor interaction","3575",-0.024,NA,"CRLF2, IL7, TSLP, IL2RG",4,NA,0,"TSLP, CRLF2, IL7, IL2RG",4,NA,0,NA,0,NA,0,NA,0,0
"348","IL9",317,"Cytokine-cytokine receptor interaction","3578",-0.592,NA,"IL9R",1,NA,0,"IL9R",1,NA,0,NA,0,NA,0,NA,0,0
