EntrezID	GeneSymbol
64779	MTHFSD
4528	MTIF2
219402	MTIF3
4534	MTM1
8776	MTMR1
8898	MTMR2
8897	MTMR3
9110	MTMR4
9107	MTMR6
9108	MTMR7
55613	MTMR8
66036	MTMR9
54893	MTMR10
10903	MTMR11
54545	MTMR12
64419	MTMR14
4543	MTNR1A
4544	MTNR1B
25821	MTO1
2475	MTOR
55149	MTPAP
136319	MTPN
4548	MTR
23517	MTREX
9617	MTRF1
54516	MTRF1L
100462977	MTRNR2L1
100462983	MTRNR2L3
100463285	MTRNR2L4
100463289	MTRNR2L5
100463482	MTRNR2L6
100288485	MTRNR2L7
100463486	MTRNR2L8
100463488	MTRNR2L10
4552	MTRR
9788	MTSS1
92154	MTSS1L
4547	MTTP
222166	MTURN
57509	MTUS1
23281	MTUS2
4580	MTX1
10651	MTX2
345778	MTX3
4582	MUC1
4583	MUC2
4584	MUC3A
57876	MUC3B
4585	MUC4
4586	MUC5AC
727897	MUC5B
4588	MUC6
4589	MUC7
10071	MUC12
56667	MUC13
143662	MUC15
94025	MUC16
140453	MUC17
283463	MUC19
200958	MUC20
394263	MUC21
100507679	MUC22
118430	MUCL1
135656	MUCL3
79594	MUL1
84939	MUM1
139221	MUM1L1
80198	MUS81
4593	MUSK
389125	MUSTN1
4594	MUT
4595	MUTYH
93343	MVB12A
89853	MVB12B
4597	MVD
4598	MVK
9961	MVP
4599	MX1
4600	MX2
4084	MXD1
83463	MXD3
10608	MXD4
4601	MXI1
25878	MXRA5
439921	MXRA7
54587	MXRA8
91663	MYADM
255275	MYADML2
4602	MYB
10514	MYBBP1A
4603	MYBL1
4605	MYBL2
4604	MYBPC1
4606	MYBPC2
4607	MYBPC3
4608	MYBPH
343263	MYBPHL
4609	MYC
26292	MYCBP
23077	MYCBP2
84073	MYCBPAP
4610	MYCL
4613	MYCN
80177	MYCT1
4615	MYD88
56005	MYDGF
50804	MYEF2
26579	MYEOV
4617	MYF5
4618	MYF6
4619	MYH1
4620	MYH2
4621	MYH3
4622	MYH4
4624	MYH6
4625	MYH7
57644	MYH7B
4626	MYH8
4627	MYH9
4628	MYH10
4629	MYH11
8735	MYH13
79784	MYH14
22989	MYH15
4632	MYL1
4633	MYL2
4634	MYL3
4635	MYL4
4636	MYL5
4637	MYL6
140465	MYL6B
58498	MYL7
10398	MYL9
93408	MYL10
10627	MYL12A
103910	MYL12B
29116	MYLIP
4638	MYLK
85366	MYLK2
91807	MYLK3
340156	MYLK4
29895	MYLPF
389827	MYMK
101929726	MYMX
55892	MYNN
4640	MYO1A
4430	MYO1B
4641	MYO1C
4642	MYO1D
4643	MYO1E
4542	MYO1F
64005	MYO1G
283446	MYO1H
53904	MYO3A
140469	MYO3B
4644	MYO5A
4645	MYO5B
55930	MYO5C
4646	MYO6
4647	MYO7A
4648	MYO7B
4649	MYO9A
4650	MYO9B
4651	MYO10
51168	MYO15A
80022	MYO15B
23026	MYO16
399687	MYO18A
84700	MYO18B
80179	MYO19
4653	MYOC
93649	MYOCD
110806290	MYOCOS
4654	MYOD1
26509	MYOF
4656	MYOG
8736	MYOM1
9172	MYOM2
127294	MYOM3
57462	MYORG
9499	MYOT
58529	MYOZ1
51778	MYOZ2
91977	MYOZ3
84665	MYPN
339344	MYPOP
745	MYRF
196446	MYRFL
25924	MYRIP
114803	MYSM1
4661	MYT1
23040	MYT1L
100820829	MYZAP
51237	MZB1
7593	MZF1
440145	MZT1
653784	MZT2A
80097	MZT2B
9683	N4BP1
55728	N4BP2
90634	N4BP2L1
10443	N4BP2L2
23138	N4BP3
29104	N6AMT1
8260	NAA10
84779	NAA11
80155	NAA15
79612	NAA16
51126	NAA20
80018	NAA25
122830	NAA30
60560	NAA35
84316	NAA38
79829	NAA40
80218	NAA50
79903	NAA60
24142	NAA80
27163	NAAA
10003	NAALAD2
10004	NAALADL1
254827	NAALADL2
4664	NAB1
4665	NAB2
64859	NABP1
79035	NABP2
4666	NACA
342538	NACA2
23148	NACAD
112939	NACC1
138151	NACC2
65220	NADK
133686	NADK2
55191	NADSYN1
8883	NAE1
92345	NAF1
4668	NAGA
55577	NAGK
4669	NAGLU
51172	NAGPA
162417	NAGS
203245	NAIF1
4671	NAIP
259232	NALCN
10135	NAMPT
79923	NANOG
360030	NANOGNB
388112	NANOGP8
340719	NANOS1
339345	NANOS2
342977	NANOS3
140838	NANP
54187	NANS
4673	NAP1L1
4674	NAP1L2
4675	NAP1L3
4676	NAP1L4
266812	NAP1L5
8775	NAPA
63908	NAPB
222236	NAPEPLD
8774	NAPG
93100	NAPRT
9476	NAPSA
26502	NARF
64428	NARFL
4677	NARS
79731	NARS2
4678	NASP
9	NAT1
10	NAT2
9027	NAT8
51471	NAT8B
339983	NAT8L
26151	NAT9
55226	NAT10
57106	NAT14
375607	NAT16
256302	NATD1
89796	NAV1
89797	NAV2
89795	NAV3
55739	NAXD
128240	NAXE
51594	NBAS
550643	NBDY
26960	NBEA
65065	NBEAL1
23218	NBEAL2
4681	NBL1
4683	NBN
55672	NBPF1
84224	NBPF3
148545	NBPF4
653149	NBPF6
400818	NBPF9
100132406	NBPF10
200030	NBPF11
149013	NBPF12
25832	NBPF14
284565	NBPF15
101060226	NBPF19
100288142	NBPF20
101060684	NBPF26
4077	NBR1
83988	NCALD
4684	NCAM1
4685	NCAM2
1463	NCAN
9918	NCAPD2
23310	NCAPD3
64151	NCAPG
54892	NCAPG2
23397	NCAPH
29781	NCAPH2
4686	NCBP1
22916	NCBP2
152217	NCBP2-AS2
392517	NCBP2L
55421	NCBP3
342897	NCCRP1
23154	NCDN
57552	NCEH1
653361	NCF1
4688	NCF2
4689	NCF4
4690	NCK1
8440	NCK2
10787	NCKAP1
3071	NCKAP1L
344148	NCKAP5
57701	NCKAP5L
51517	NCKIPSD
4691	NCL
56926	NCLN
400746	NCMAP
8648	NCOA1
10499	NCOA2
8202	NCOA3
8031	NCOA4
57727	NCOA5
23054	NCOA6
135112	NCOA7
9611	NCOR1
9612	NCOR2
9437	NCR1
9436	NCR2
259197	NCR3
374383	NCR3LG1
23413	NCS1
23385	NCSTN
55706	NDC1
10403	NDC80
54820	NDE1
81565	NDEL1
80762	NDFIP1
54602	NDFIP2
4692	NDN
79625	NDNF
27158	NDOR1
4693	NDP
10397	NDRG1
57447	NDRG2
57446	NDRG3
65009	NDRG4
3340	NDST1
8509	NDST2
9348	NDST3
64579	NDST4
4694	NDUFA1
4695	NDUFA2
4696	NDUFA3
4697	NDUFA4
56901	NDUFA4L2
4698	NDUFA5
4700	NDUFA6
4701	NDUFA7
4702	NDUFA8
4704	NDUFA9
4705	NDUFA10
126328	NDUFA11
55967	NDUFA12
51079	NDUFA13
4706	NDUFAB1
51103	NDUFAF1
91942	NDUFAF2
25915	NDUFAF3
29078	NDUFAF4
79133	NDUFAF5
137682	NDUFAF6
55471	NDUFAF7
284184	NDUFAF8
4707	NDUFB1
4708	NDUFB2
4709	NDUFB3
4710	NDUFB4
4711	NDUFB5
4712	NDUFB6
4713	NDUFB7
4714	NDUFB8
4715	NDUFB9
4716	NDUFB10
54539	NDUFB11
4717	NDUFC1
4718	NDUFC2
4719	NDUFS1
4720	NDUFS2
4722	NDUFS3
4724	NDUFS4
4725	NDUFS5
4726	NDUFS6
374291	NDUFS7
4728	NDUFS8
4723	NDUFV1
4729	NDUFV2
4731	NDUFV3
4703	NEB
10529	NEBL
64168	NECAB1
54550	NECAB2
63941	NECAB3
25977	NECAP1
55707	NECAP2
5818	NECTIN1
5819	NECTIN2
25945	NECTIN3
81607	NECTIN4
121441	NEDD1
4734	NEDD4
23327	NEDD4L
4738	NEDD8
4739	NEDD9
4744	NEFH
4747	NEFL
4741	NEFM
257194	NEGR1
79661	NEIL1
252969	NEIL2
55247	NEIL3
4750	NEK1
4751	NEK2
4752	NEK3
6787	NEK4
341676	NEK5
10783	NEK6
140609	NEK7
284086	NEK8
91754	NEK9
152110	NEK10
79858	NEK11
7469	NELFA
25920	NELFB
51497	NELFCD
7936	NELFE
4745	NELL1
4753	NELL2
9147	NEMF
23306	NEMP1
100131211	NEMP2
29937	NENF
4756	NEO1
25871	NEPRO
10763	NES
10276	NET1
81832	NETO1
81831	NETO2
4758	NEU1
4759	NEU2
10825	NEU3
129807	NEU4
9148	NEURL1
54492	NEURL1B
140825	NEURL2
93082	NEURL3
84461	NEURL4
4760	NEUROD1
4761	NEUROD2
58158	NEUROD4
63974	NEUROD6
4762	NEUROG1
63973	NEUROG2
50674	NEUROG3
340533	NEXMIF
91624	NEXN
4763	NF1
4771	NF2
150372	NFAM1
23114	NFASC
10725	NFAT5
4772	NFATC1
4773	NFATC2
84901	NFATC2IP
4775	NFATC3
4776	NFATC4
4778	NFE2
4779	NFE2L1
4780	NFE2L2
9603	NFE2L3
58160	NFE4
4774	NFIA
4781	NFIB
4782	NFIC
4783	NFIL3
4784	NFIX
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4793	NFKBIB
84807	NFKBID
4794	NFKBIE
4795	NFKBIL1
64332	NFKBIZ
4798	NFRKB
9054	NFS1
27247	NFU1
4799	NFX1
152518	NFXL1
4800	NFYA
4801	NFYB
4802	NFYC
58157	NGB
25983	NGDN
25791	NGEF
4803	NGF
4804	NGFR
55768	NGLY1
51335	NGRN
79840	NHEJ1
4807	NHLH1
4808	NHLH2
378884	NHLRC1
374354	NHLRC2
387921	NHLRC3
283948	NHLRC4
55651	NHP2
4810	NHS
57224	NHSL1
340527	NHSL2
84276	NICN1
4811	NID1
22795	NID2
60491	NIF3L1
84365	NIFK
167359	NIM1K
51199	NIN
4814	NINJ1
4815	NINJ2
22981	NINL
51388	NIP7
123606	NIPA1
81614	NIPA2
152519	NIPAL1
79815	NIPAL2
57185	NIPAL3
348938	NIPAL4
25836	NIPBL
8508	NIPSNAP1
2631	NIPSNAP2
25934	NIPSNAP3A
55335	NIPSNAP3B
11188	NISCH
4817	NIT1
56954	NIT2
79570	NKAIN1
154215	NKAIN2
286183	NKAIN3
128414	NKAIN4
79576	NKAP
55216	NKAPD1
222698	NKAPL
85407	NKD1
85409	NKD2
4818	NKG7
28512	NKIRAS1
28511	NKIRAS2
284353	NKPD1
55922	NKRF
4820	NKTR
54729	NKX1-1
390010	NKX1-2
7080	NKX2-1
4821	NKX2-2
159296	NKX2-3
644524	NKX2-4
1482	NKX2-5
137814	NKX2-6
26257	NKX2-8
4824	NKX3-1
579	NKX3-2
4825	NKX6-1
84504	NKX6-2
157848	NKX6-3
54475	NLE1
22871	NLGN1
57555	NLGN2
54413	NLGN3
57502	NLGN4X
22829	NLGN4Y
51701	NLK
57486	NLN
197358	NLRC3
58484	NLRC4
84166	NLRC5
22861	NLRP1
55655	NLRP2
286430	NLRP2B
114548	NLRP3
147945	NLRP4
126206	NLRP5
171389	NLRP6
199713	NLRP7
126205	NLRP8
338321	NLRP9
338322	NLRP10
204801	NLRP11
91662	NLRP12
126204	NLRP13
338323	NLRP14
79671	NLRX1
4828	NMB
4829	NMBR
51068	NMD3
4830	NME1
4831	NME2
4832	NME3
4833	NME4
8382	NME5
10201	NME6
29922	NME7
51314	NME8
347736	NME9
9111	NMI
64802	NMNAT1
23057	NMNAT2
349565	NMNAT3
57407	NMRAL1
54981	NMRK1
27231	NMRK2
129521	NMS
4836	NMT1
9397	NMT2
10874	NMU
10316	NMUR1
56923	NMUR2
4826	NNAT
4837	NNMT
23530	NNT
84273	NOA1
28987	NOB1
135935	NOBOX
26155	NOC2L
64318	NOC3L
79050	NOC4L
25819	NOCT
10392	NOD1
64127	NOD2
4838	NODAL
9241	NOG
8996	NOL3
8715	NOL4
140688	NOL4L
65083	NOL6
51406	NOL7
55035	NOL8
79707	NOL9
79954	NOL10
25926	NOL11
79159	NOL12
9221	NOLC1
64434	NOM1
23420	NOMO1
283820	NOMO2
408050	NOMO3
4841	NONO
4839	NOP2
161424	NOP9
55505	NOP10
8602	NOP14
51491	NOP16
29997	NOP53
10528	NOP56
51602	NOP58
4842	NOS1
9722	NOS1AP
4843	NOS2
4846	NOS3
51070	NOSIP
115677	NOSTRIN
4851	NOTCH1
4853	NOTCH2
388677	NOTCH2NL
4854	NOTCH3
4855	NOTCH4
344022	NOTO
147111	NOTUM
4856	NOV
4857	NOVA1
4858	NOVA2
27035	NOX1
50508	NOX3
50507	NOX4
79400	NOX5
10811	NOXA1
124056	NOXO1
122945	NOXRED1
23742	NPAP1
4861	NPAS1
4862	NPAS2
64067	NPAS3
266743	NPAS4
4863	NPAT
256933	NPB
2831	NPBWR1
2832	NPBWR2
4864	NPC1
29881	NPC1L1
10577	NPC2
56654	NPDC1
79716	NPEPL1
9520	NPEPPS
8620	NPFF
64106	NPFFR1
10886	NPFFR2
4867	NPHP1
27031	NPHP3
261734	NPHP4
4868	NPHS1
7827	NPHS2
9284	NPIPA1
642799	NPIPA2
642778	NPIPA3
100288332	NPIPA5
101059938	NPIPA7
101059953	NPIPA8
23117	NPIPB3
440345	NPIPB4
100132247	NPIPB5
728741	NPIPB6
728734	NPIPB8
100507607	NPIPB9
728888	NPIPB11
613037	NPIPB13
440348	NPIPB15
80896	NPL
55666	NPLOC4
4869	NPM1
10361	NPM2
10360	NPM3
255743	NPNT
4878	NPPA
4879	NPPB
4880	NPPC
4881	NPR1
4882	NPR2
4883	NPR3
10641	NPRL2
8131	NPRL3
594857	NPS
387129	NPSR1
27020	NPTN
4884	NPTX1
4885	NPTX2
23467	NPTXR
64111	NPVF
283869	NPW
4852	NPY
4886	NPY1R
4887	NPY2R
5540	NPY4R
100996758	NPY4R2
4889	NPY5R
1728	NQO1
4835	NQO2
9572	NR1D1
9975	NR1D2
7376	NR1H2
10062	NR1H3
9971	NR1H4
8856	NR1I2
9970	NR1I3
7181	NR2C1
7182	NR2C2
126382	NR2C2AP
7101	NR2E1
10002	NR2E3
7025	NR2F1
7026	NR2F2
2063	NR2F6
2908	NR3C1
4306	NR3C2
3164	NR4A1
4929	NR4A2
8013	NR4A3
2516	NR5A1
2494	NR5A2
2649	NR6A1
4892	NRAP
441478	NRARP
4893	NRAS
190	NR0B1
8431	NR0B2
29982	NRBF2
29959	NRBP1
340371	NRBP2
4897	NRCAM
4898	NRDC
55051	NRDE2
9315	NREP
4899	NRF1
3084	NRG1
9542	NRG2
10718	NRG3
145957	NRG4
4900	NRGN
8204	NRIP1
83714	NRIP2
56675	NRIP3
203447	NRK
4901	NRL
11270	NRM
51299	NRN1
123904	NRN1L
8829	NRP1
8828	NRP2
375387	NRROS
140767	NRSN1
80023	NRSN2
4902	NRTN
9378	NRXN1
9379	NRXN2
9369	NRXN3
10412	NSA2
64324	NSD1
7468	NSD2
54904	NSD3
50814	NSDHL
4905	NSF
55968	NSFL1C
27065	NSG1
51617	NSG2
25936	NSL1
8439	NSMAF
197370	NSMCE1
286053	NSMCE2
56160	NSMCE3
54780	NSMCE4A
26012	NSMF
84081	NSRP1
54888	NSUN2
63899	NSUN3
387338	NSUN4
55695	NSUN5
221078	NSUN6
79730	NSUN7
30833	NT5C
84618	NT5C1A
93034	NT5C1B
22978	NT5C2
51251	NT5C3A
115024	NT5C3B
221294	NT5DC1
64943	NT5DC2
51559	NT5DC3
284958	NT5DC4
4907	NT5E
56953	NT5M
123803	NTAN1
4908	NTF3
4909	NTF4
4913	NTHL1
50863	NTM
28989	NTMT1
9423	NTN1
4917	NTN3
59277	NTN4
126147	NTN5
22854	NTNG1
84628	NTNG2
84284	NTPCR
4914	NTRK1
4915	NTRK2
4916	NTRK3
4922	NTS
4923	NTSR1
23620	NTSR2
9891	NUAK1
81788	NUAK2
51667	NUB1
4682	NUBP1
10101	NUBP2
80224	NUBPL
4924	NUCB1
4925	NUCB2
64710	NUCKS1
10726	NUDC
84955	NUDCD1
134492	NUDCD2
23386	NUDCD3
4521	NUDT1
318	NUDT2
11165	NUDT3
11163	NUDT4
440672	NUDT4B
11164	NUDT5
11162	NUDT6
283927	NUDT7
254552	NUDT8
53343	NUDT9
170685	NUDT10
55190	NUDT11
83594	NUDT12
25961	NUDT13
256281	NUDT14
55270	NUDT15
131870	NUDT16
84309	NUDT16L1
200035	NUDT17
79873	NUDT18
390916	NUDT19
11051	NUDT21
84304	NUDT22
83540	NUF2
26747	NUFIP1
57532	NUFIP2
389643	NUGGC
4926	NUMA1
8650	NUMB
9253	NUMBL
129401	NUP35
79023	NUP37
348995	NUP43
10762	NUP50
53371	NUP54
9818	NUP58
23636	NUP62
54830	NUP62CL
79902	NUP85
4927	NUP88
9688	NUP93
4928	NUP98
57122	NUP107
55746	NUP133
9972	NUP153
9631	NUP155
23279	NUP160
23511	NUP188
23165	NUP205
23225	NUP210
91181	NUP210L
8021	NUP214
11097	NUPL2
26471	NUPR1
389493	NUPR2
116150	NUS1
51203	NUSAP1
10204	NUTF2
256646	NUTM1
728118	NUTM2A
729262	NUTM2B
728130	NUTM2D
283008	NUTM2E
54754	NUTM2F
441457	NUTM2G
4931	NVL
284434	NWD1
57495	NWD2
10482	NXF1
56001	NXF2
728343	NXF2B
56000	NXF3
55998	NXF5
64359	NXN
115861	NXNL1
158046	NXNL2
120400	NXPE1
120406	NXPE2
91775	NXPE3
54827	NXPE4
30010	NXPH1
11249	NXPH2
11248	NXPH3
11247	NXPH4
29107	NXT1
55916	NXT2
222950	NYAP1
57624	NYAP2
57523	NYNRIN
60506	NYX
220323	OAF
221443	OARD1
4938	OAS1
4939	OAS2
4940	OAS3
8638	OASL
4942	OAT
4946	OAZ1
4947	OAZ2
51686	OAZ3
29991	OBP2A
29989	OBP2B
84033	OBSCN
23363	OBSL1
729330	OC90
4948	OCA2
79629	OCEL1
54940	OCIAD1
132299	OCIAD2
10896	OCLM
100506658	OCLN
654231	OCM
4951	OCM2
4952	OCRL
128506	OCSTAMP
54959	ODAM
152816	ODAPH
4953	ODC1
4956	ODF1
4957	ODF2
57489	ODF2L
113746	ODF3
440836	ODF3B
161753	ODF3L1
284451	ODF3L2
146852	ODF4
54953	ODR4
266553	OFCC1
8481	OFD1
10724	OGA
4967	OGDH
55753	OGDHL
55239	OGFOD1
79676	OGFOD2
79701	OGFOD3
11054	OGFR
79627	OGFRL1
4968	OGG1
4969	OGN
8473	OGT
11339	OIP5
170392	OIT3
29789	OLA1
55301	OLAH
10439	OLFM1
93145	OLFM2
118427	OLFM3
10562	OLFM4
283298	OLFML1
169611	OLFML2A
25903	OLFML2B
56944	OLFML3
116448	OLIG1
10215	OLIG2
167826	OLIG3
4973	OLR1
115209	OMA1
4958	OMD
4974	OMG
4975	OMP
3175	ONECUT1
9480	ONECUT2
390874	ONECUT3
441161	OOEP
219990	OOSP2
4976	OPA1
80207	OPA3
93377	OPALIN
4978	OPCML
4983	OPHN1
26873	OPLAH
5956	OPN1LW
2652	OPN1MW
728458	OPN1MW2
101060233	OPN1MW3
611	OPN1SW
23596	OPN3
94233	OPN4
221391	OPN5
4985	OPRD1
4986	OPRK1
4987	OPRL1
4988	OPRM1
58503	OPRPN
26254	OPTC
10133	OPTN
8383	OR1A1
26189	OR1A2
347169	OR1B1
26188	OR1C1
4991	OR1D2
653166	OR1D4
8386	OR1D5
8387	OR1E1
8388	OR1E2
8389	OR1E3
4992	OR1F1
8390	OR1G1
126370	OR1I1
347168	OR1J1
26740	OR1J2
26219	OR1J4
392392	OR1K1
26737	OR1L1
26735	OR1L3
254973	OR1L4
392390	OR1L6
138881	OR1L8
125963	OR1M1
138883	OR1N1
138882	OR1N2
8391	OR1P1
158131	OR1Q1
219959	OR1S1
219958	OR1S2
346528	OR2A1
442361	OR2A2
79541	OR2A4
393046	OR2A5
401427	OR2A7
346525	OR2A12
135941	OR2A14
392138	OR2A25
402317	OR2A42
81392	OR2AE1
144125	OR2AG1
338755	OR2AG2
127608	OR2AJ1
391191	OR2AK2
121129	OR2AP1
341152	OR2AT4
81697	OR2B2
442184	OR2B3
26212	OR2B6
127623	OR2B11
4993	OR2C1
81472	OR2C3
120776	OR2D2
120775	OR2D3
26211	OR2F1
135948	OR2F2
81470	OR2G2
81469	OR2G3
391211	OR2G6
26716	OR2H1
7932	OR2H2
442185	OR2J1
26707	OR2J2
442186	OR2J3
26248	OR2K2
26246	OR2L2
391192	OR2L3
81466	OR2L5
391190	OR2L8
284521	OR2L13
391194	OR2M2
127062	OR2M3
26245	OR2M4
127059	OR2M5
391196	OR2M7
56656	OR2S2
26696	OR2T1
401992	OR2T2
343173	OR2T3
127074	OR2T4
401993	OR2T5
254879	OR2T6
81458	OR2T7
343172	OR2T8
127069	OR2T10
127077	OR2T11
127064	OR2T12
403239	OR2T27
343563	OR2T29
391195	OR2T33
127068	OR2T34
403244	OR2T35
26693	OR2V1
285659	OR2V2
26692	OR2W1
343171	OR2W3
441932	OR2W5
134083	OR2Y1
284383	OR2Z1
4994	OR3A1
4995	OR3A2
8392	OR3A3
81318	OR4A5
81315	OR4A8
81328	OR4A15
81327	OR4A16
403253	OR4A47
119765	OR4B1
256144	OR4C3
79346	OR4C5
219432	OR4C6
219429	OR4C11
283093	OR4C12
283092	OR4C13
81309	OR4C15
219428	OR4C16
403257	OR4C45
119749	OR4C46
26689	OR4D1
124538	OR4D2
219875	OR4D5
219983	OR4D6
390199	OR4D9
390197	OR4D10
219986	OR4D11
26687	OR4E1
26686	OR4E2
26683	OR4F3
26682	OR4F4
79501	OR4F5
390648	OR4F6
390649	OR4F15
81399	OR4F16
81099	OR4F17
441308	OR4F21
729759	OR4F29
79544	OR4K1
390431	OR4K2
283617	OR4K3
79317	OR4K5
390433	OR4K13
122740	OR4K14
81127	OR4K15
390436	OR4K17
122742	OR4L1
441670	OR4M1
390538	OR4M2
390429	OR4N2
283694	OR4N4
390437	OR4N5
81300	OR4P4
390432	OR4Q2
441669	OR4Q3
256148	OR4S1
219431	OR4S2
390113	OR4X1
119764	OR4X2
219982	OR5A1
219981	OR5A2
81431	OR5AC1
81050	OR5AC2
390181	OR5AK2
79482	OR5AL1
390195	OR5AN1
338675	OR5AP2
219493	OR5AR1
219447	OR5AS1
390445	OR5AU1
390190	OR5B2
441608	OR5B3
390191	OR5B12
219965	OR5B17
219968	OR5B21
392391	OR5C1
390142	OR5D13
219436	OR5D14
390144	OR5D16
219438	OR5D18
338674	OR5F1
81193	OR5G3
26341	OR5H1
79310	OR5H2
79295	OR5H6
79289	OR5H8
403273	OR5H14
403274	OR5H15
10798	OR5I1
282775	OR5J2
26339	OR5K1
402135	OR5K2
403277	OR5K3
403278	OR5K4
219437	OR5L1
26338	OR5L2
390168	OR5M1
219482	OR5M3
219484	OR5M8
390162	OR5M9
390167	OR5M10
219487	OR5M11
120065	OR5P2
120066	OR5P3
219479	OR5R1
390155	OR5T1
219464	OR5T2
390154	OR5T3
81696	OR5V1
390148	OR5W2
8590	OR6A2
135946	OR6B1
389090	OR6B2
150681	OR6B3
390321	OR6C1
341416	OR6C2
254786	OR6C3
341418	OR6C4
283365	OR6C6
403282	OR6C65
403284	OR6C68
390327	OR6C70
254783	OR6C74
390323	OR6C75
390326	OR6C76
343169	OR6F1
79549	OR6J1
81448	OR6K2
391114	OR6K3
128371	OR6K6
390261	OR6M1
128372	OR6N1
81442	OR6N2
128366	OR6P1
219952	OR6Q1
341799	OR6S1
219874	OR6T1
346517	OR6V1
390260	OR6X1
391112	OR6Y1
26659	OR7A5
390892	OR7A10
26333	OR7A17
26664	OR7C1
26658	OR7C2
162998	OR7D2
125958	OR7D4
26648	OR7E24
125962	OR7G1
390882	OR7G2
390883	OR7G3
390275	OR8A1
26595	OR8B2
390271	OR8B3
283162	OR8B4
26493	OR8B8
219858	OR8B12
283159	OR8D1
283160	OR8D2
338662	OR8D4
26494	OR8G1
219865	OR8G5
219469	OR8H1
390151	OR8H2
390152	OR8H3
120586	OR8I2
219477	OR8J1
81169	OR8J2
81168	OR8J3
390157	OR8K1
219473	OR8K3
219453	OR8K5
341568	OR8S1
219417	OR8U1
135924	OR9A2
130075	OR9A4
390174	OR9G1
283189	OR9G4
219954	OR9I1
441639	OR9K2
219956	OR9Q1
219957	OR9Q2
341276	OR10A2
26496	OR10A3
283297	OR10A4
144124	OR10A5
390093	OR10A6
121364	OR10A7
392133	OR10AC1
121275	OR10AD1
282770	OR10AG1
442194	OR10C1
26497	OR10D3
26534	OR10G2
26533	OR10G3
390264	OR10G4
79490	OR10G6
390265	OR10G7
219869	OR10G8
219870	OR10G9
26539	OR10H1
26538	OR10H2
26532	OR10H3
126541	OR10H4
284433	OR10H5
26476	OR10J1
441911	OR10J3
391121	OR10J4
127385	OR10J5
391109	OR10K1
391107	OR10K2
121130	OR10P1
219960	OR10Q1
343406	OR10R2
219873	OR10S1
128360	OR10T2
390201	OR10V1
81341	OR10W1
128367	OR10X1
128368	OR10Z1
26531	OR11A1
390439	OR11G2
81061	OR11H1
79334	OR11H2
390442	OR11H4
122748	OR11H6
390441	OR11H7
440153	OR11H12
391189	OR11L1
26530	OR12D1
26529	OR12D2
81797	OR12D3
79290	OR13A1
392376	OR13C2
138803	OR13C3
138804	OR13C4
138799	OR13C5
81377	OR13C7
138802	OR13C8
286362	OR13C9
286365	OR13D1
138805	OR13F1
441933	OR13G1
347468	OR13H1
392309	OR13J1
388761	OR14A2
284532	OR14A16
127066	OR14C36
401994	OR14I1
442191	OR14J1
343170	OR14K1
401667	OR51A2
401666	OR51A4
119687	OR51A7
79345	OR51B2
79339	OR51B4
282763	OR51B5
390058	OR51B6
390038	OR51D1
143503	OR51E1
81285	OR51E2
256892	OR51F1
119694	OR51F2
79324	OR51G1
81282	OR51G2
401663	OR51H1
390063	OR51I1
390064	OR51I2
79470	OR51J1
119682	OR51L1
390059	OR51M1
390061	OR51Q1
119692	OR51S1
401665	OR51T1
283111	OR51V1
23538	OR52A1
390054	OR52A5
255725	OR52B2
143496	OR52B4
340980	OR52B6
390066	OR52D1
79296	OR52E1
119678	OR52E2
390081	OR52E4
390082	OR52E5
390078	OR52E6
390079	OR52E8
390067	OR52H1
390037	OR52I1
143502	OR52I2
119679	OR52J3
390036	OR52K1
119774	OR52K2
338751	OR52L1
119772	OR52M1
79473	OR52N1
390077	OR52N2
390072	OR52N4
390075	OR52N5
119695	OR52R1
120787	OR52W1
283110	OR52Z1
120796	OR56A1
390083	OR56A3
120793	OR56A4
390084	OR56A5
387748	OR56B1
196335	OR56B4
84876	ORAI1
80228	ORAI2
93129	ORAI3
220064	ORAOV1
4998	ORC1
4999	ORC2
23595	ORC3
5000	ORC4
5001	ORC5
23594	ORC6
5004	ORM1
5005	ORM2
94101	ORMDL1
29095	ORMDL2
94103	ORMDL3
10956	OS9
5007	OSBP
23762	OSBP2
114876	OSBPL1A
9885	OSBPL2
26031	OSBPL3
114879	OSBPL5
114880	OSBPL6
114881	OSBPL7
114882	OSBPL8
114883	OSBPL9
114884	OSBPL10
114885	OSBPL11
126014	OSCAR
127700	OSCP1
51526	OSER1
55644	OSGEP
64172	OSGEPL1
29948	OSGIN1
734	OSGIN2
5008	OSM
9180	OSMR
130497	OSR1
116039	OSR2
100128731	OST4
58505	OSTC
26578	OSTF1
28962	OSTM1
344901	OSTN
5009	OTC
146183	OTOA
9381	OTOF
340990	OTOG
283310	OTOGL
131149	OTOL1
133060	OTOP1
92736	OTOP2
347741	OTOP3
56914	OTOR
150677	OTOS
23440	OTP
55611	OTUB1
78990	OTUB2
220213	OTUD1
23252	OTUD3
54726	OTUD4
55593	OTUD5
139562	OTUD6A
51633	OTUD6B
161725	OTUD7A
56957	OTUD7B
90268	OTULIN
54491	OTULINL
5013	OTX1
5015	OTX2
124641	OVCA2
341350	OVCH1
341277	OVCH2
5016	OVGP1
5017	OVOL1
58495	OVOL2
728361	OVOL3
5018	OXA1L
5019	OXCT1
64064	OXCT2
165140	OXER1
27199	OXGR1
339229	OXLD1
92106	OXNAD1
