EntrezID	GeneSymbol
61889	D1Mit430
61890	D1Mit431
61891	D1Mit432
61892	D1Mit433
61893	D1Mit439
61894	D1Mit440
61895	D1Mit441
61896	D1Mit453
61897	D1Mit456
61898	D2Mit433
61899	D2Mit434
61900	D2Mit435
61901	D2Mit436
61902	D2Mit443
61903	D2Mit444
61904	D2Mit447
61905	D2Mit448
61906	D2Mit449
61907	D2Mit450
61908	D2Mit451
61909	D2Mit453
61910	D2Mit455
61911	D2Mit456
61912	D3Mit305
61913	D4Mit295
61914	D4Mit297
61915	D4Mit298
61916	D4Mit299
61917	D4Mit300
61918	D4Mit302
61919	D4Mit303
61920	D4Mit304
61921	D4Mit306
61922	D4Mit309
61923	D4Mit310
61924	D4Mit313
61925	D5Mit350
61926	D5Mit354
61927	D5Mit357
61928	D5Mit364
61929	D5Mit365
61930	D5Mit366
61931	D5Mit367
61932	D5Mit368
61933	D5Mit369
61934	D5Mit372
61935	D5Mit374
61936	D5Mit375
61937	D5Mit376
61938	D5Mit377
61939	D5Mit378
61940	D6Mit309
61941	D6Mit310
61942	D6Mit311
61943	D6Mit316
61944	D6Mit322
61945	D6Mit323
61946	D6Mit325
61947	D6Mit326
61948	D6Mit328
61949	D6Mit329
61950	D6Mit331
61951	D6Mit330
61952	D6Mit339
61953	D6Mit340
61954	D7Mit311a
61955	D7Mit312
61956	D7Mit313
61957	D7Mit321
61958	D7Mit326
61959	D7Mit328
61960	D7Mit330
61961	D8Mit290
61962	D8Mit291
61963	D8Mit293
61964	D8Mit296
61965	D8Mit297
61966	D8Mit298
61967	D8Mit300
61968	D8Mit302
61969	D8Mit304
61970	D8Mit307
61971	D8Mit311
61972	D8Mit313
61973	D8Mit314
61974	D8Mit318
61975	D8Mit317
61976	D8Mit319
61977	D8Mit323
61978	D8Mit324
61979	D8Mit325
61980	D8Mit326
61981	D9Mit297
61982	D9Mit298
61983	D9Mit299
61984	D9Mit301
61985	D9Mit312
61986	D9Mit304
61987	D9Mit307
61988	D9Mit114
61989	D9Mit310
61990	D9Mit311
61991	D9Mit121
61992	DXMit196
61993	DXMit189
61994	D4Mit339
61995	D8Mit352
61996	D8Mit349
61997	D8Mit348
61998	D8Mit347
61999	D8Mit346
62000	D8Mit345
62001	D8Mit342
62002	D8Mit339
62003	D8Mit336
62004	D7Mit362
62005	D7Mit361
62006	D7Mit357
62007	D7Mit344
62008	D7Mit343
62009	D6Mit374a
62010	D6Mit373
62011	D6Mit372
62012	D6Mit368
62013	D6Mit366
62014	D6Mit355
62015	D6Mit352
62016	D4Mit344
62017	D4Mit342
62018	D4Mit338
62019	D4Mit336
62020	D4Mit332
62021	D4Mit328
62022	D4Mit325
62023	D4Mit320
62024	D4Mit319
62025	D1Mit509
62026	D1Mit512
62027	D4Mit1005
62028	D1Mit526
62029	D1Mit531
62030	D1Mit538
62031	D1Mit541
62032	D2Mit521
62033	D2Mit522
62034	D2Mit523
62035	D2Mit524
62036	D4Mit348
62037	D4Mit356
62038	D5Mit424
62039	D5Mit425
62040	D5Mit426
62041	D6Mit384
62042	D6Mit388
62043	D6Mit389
62044	D8Mit359
62045	D9Mit355
62046	D9Mit357
62047	DXMit229
62048	DXMit230
62049	DXMit231
62050	DXMit232
62051	DXMit234
62052	DXMit236
62053	D4Mit361
62054	D5Mit431
62055	D6Mit391
62056	D3Mit370
62057	DXMit249
62058	D10Mit12
62059	D10Mit13
62060	D10Mit14
62061	D10Mit16
62062	D10Mit17
62063	D10Mit33
62064	D10Mit34
62065	D10Mit35a
62066	D10Mit41
62067	D10Mit42
62068	D10Mit45
62069	D10Mit46
62070	D10Mit47
62071	D10Mit53
62072	D10Mit54
62073	D10Mit55
62074	D10Mit57
62075	D10Mit59
62076	D10Mit61
62077	D10Mit62
62078	D10Mit63
62079	D10Mit64
62080	D10Mit65
62081	D10Mit66
62082	D10Mit68
62083	D10Mit69
62084	D10Mit70
62085	D10Mit71
62086	D10Mit74
62087	D10Mit87
62088	D10Mit94
62089	D10Mit96
62090	D10Mit97
62091	D10Mit98
62092	D11Mit11
62093	D11Mit14
62094	D11Mit22
62095	D11Mit51
62096	D11Mit61
62097	D11Mit72
62098	D11Mit79
62099	D11Mit81
62100	D11Mit84
62101	D11Mit87
62102	D11Mit90
62103	D11Mit91
62104	D11Mit98
62105	D11Mit99
62106	D12Mit51
62107	D12Mit54
62108	D12Mit60
62109	D1Mit1008
62110	D12Mit64
62111	D12Mit66
62112	D12Mit74
62113	D12Mit76
62114	D12Mit77
62115	D12Mit80
62116	D12Mit87
62117	D12Mit88
62118	D12Mit92
62119	D17Mit1007
62120	D12Mit96
62121	D12Mit97
62122	D12Mit98
62123	D12Mit99
62124	D13Mit13
62125	D13Mit16
62126	D13Mit18
62127	D13Mit32
62128	D13Mit35
62129	D13Mit38
62130	D2Mit1003
62131	D13Mit47
62132	D13Mit52
62133	D13Mit61
62134	D13Mit63
62135	D13Mit65
62136	D13Mit66
62137	D13Mit69
62138	D13Mit70
62139	D13Mit71
62140	D13Mit72
62141	D13Mit76
62142	D13Mit78
62143	D13Mit79
62144	D13Mit85
62145	D13Mit86
62146	D13Mit87
62147	D13Mit89
62148	D13Mit90
62149	D13Mit91
62150	D13Mit94
62151	D13Mit95
62152	D13Mit99
62153	D14Mit15
62154	D14Mit31
62155	D14Mit37
62156	D14Mit38
62157	D14Mit39
62158	D14Mit45
62159	D14Mit53
62160	D14Mit56
62161	D14Mit59
62162	D14Mit60
62163	D14Mit61
62164	D14Mit62
62165	D14Mit63
62166	D14Mit64
62167	D14Mit65
62168	D14Mit66
62169	D14Mit67
62170	D14Mit71
62171	D14Mit74
62172	D14Mit79
62173	D14Mit83
62174	D14Mit91
62175	D14Mit94
62176	D14Mit95
62177	D14Mit97
62178	D15Mit11
62179	D15Mit14
62180	D15Mit20
62181	D15Mit22
62182	D15Mit25
62183	D15Mit33
62184	D15Mit37
62185	D15Mit40
62186	D15Mit41
62187	D15Mit44
62188	D15Mit46
62189	D15Mit51
62190	D15Mit57
62191	D15Mit58
62192	D15Mit61
62193	D15Mit62
62194	D15Mit64
62195	D15Mit65
62196	D15Mit66
62197	D15Mit67
62198	D15Mit71
62199	D15Mit72
62200	D15Mit73
62201	D15Mit75
62202	D15Mit79
62203	D15Mit81
62204	D15Mit88
62205	D15Mit96
62206	D16Mit19
62207	D16Mit26
62208	D16Mit34
62209	D16Mit37
62210	D16Mit38
62211	D16Mit39
62212	D16Mit41
62213	D16Mit43
62214	D16Mit49
62215	D16Mit50
62216	D16Mit58
62217	D16Mit59
62218	D16Mit60
62219	D16Mit64
62220	D16Mit78a
62221	D16Mit84
62222	D16Mit87
62223	D16Mit89
62224	D16Mit93
62225	D16Mit95
62226	D17Mit29
62227	D17Mit33a
62228	D17Mit34
62229	D17Mit38
62230	D17Mit39
62231	D17Mit41
62232	D17Mit42
62233	D17Mit44
62234	D17Mit51
62235	D17Mit52
62236	D17Mit56
62237	D17Mit60
62238	D17Mit66
62239	D17Mit67
62240	D17Mit70
62241	D17Mit71
62242	D17Mit73
62243	D17Mit74
62244	D17Mit76
62245	D17Mit89
62246	D17Mit92
62247	D17Mit95
62248	D18Mit24
62249	D18Mit25
62250	D18Mit33
62251	D18Mit34
62252	D18Mit35
62253	D18Mit36
62254	D18Mit37
62255	D18Mit46
62256	D18Mit47
62257	D18Mit49
62258	D18Mit53
62259	D18Mit57
62260	D18Mit69
62261	D18Mit88
62262	D18Mit90
62263	D18Mit91
62264	D18Mit93
62265	D18Mit94
62266	D19Mit11.1
62267	D19Mit16
62268	D19Mit17
62269	D19Mit19
62270	D19Mit23
62271	D19Mit24
62272	D19Mit25
62273	D19Mit27
62274	D19Mit28
62275	D19Mit30
62276	D19Mit35
62277	D19Mit36
62278	D19Mit38
62279	D19Mit39
62280	D19Mit41
62281	D19Mit45
62282	D19Mit46
62283	D19Mit47
62284	D19Mit49
62285	D19Mit53
62286	D19Mit54
62287	D19Mit55
62288	D19Mit57
62289	D19Mit58
62290	D19Mit60
62291	D19Mit63
62292	D19Mit65
62293	D19Mit66
62294	D19Mit71
62295	D1Mit1001
62296	D19Mit73
62297	D19Mit74
62298	D19Mit75
62299	D19Mit76
62300	D1Mit116
62301	D1Mit152
62302	D1Mit153
62303	D1Mit154
62304	D1Mit155
62305	D1Mit166
62306	D1Mit208
62307	D1Mit210
62308	D1Mit221
62309	D1Mit224
62310	D1Mit272
62311	D1Mit273
62312	D1Mit274
62313	D1Mit292
62314	D1Mit293
62315	D2Mit113
62316	D2Mit114
62317	D2Mit147
62318	D2Mit200
62319	D2Mit210
62320	D2Mit266
62321	D4Mit117
62322	D6Mit107
62323	D6Mit118
62324	D6Mit121
62325	D6Mit128
62326	D6Mit162
62327	D6Mit164
62328	D6Mit174
62329	D6Mit175
62330	D6Mit184
62331	DXMit146a
62332	D6Mit256
62333	D6Mit255
62334	D6Mit247
62335	D19Mit99
62336	D19Mit98
62337	D19Mit96
62338	D19Mit91
62339	D19Mit86
62340	D19Mit85
62341	D19Mit84
62342	D19Mit83
62343	D19Mit82
62344	D19Mit81
62345	D1Mit408
62346	D1Mit407
62347	D1Mit406
62348	D1Mit405
62349	D1Mit404
62350	D1Mit403
62351	D1Mit362
62352	D1Mit360
62353	D1Mit315
62354	D1Mit458
62355	D1Mit461
62356	D1Mit459
62357	D1Mit462
62358	D1Mit463
62359	D6Mit334
62360	D10Mit279
62361	D10Mit281
62362	D13Mit300
62363	D13Mit302
62364	D14Mit251
62365	D14Mit252
62366	D14Mit253
62367	D1Mit543
62368	D4Mit362
62369	D10Mit153
62370	D10Mit168
62371	D11Mit133
62372	D11Mit162
62373	D11Mit97
62374	D12Mit135
62375	D12Mit151
62376	D12Mit168
62377	D13Mit114
62378	D13Mit134
62379	D13Mit158
62380	D13Mit173
62381	D14Mit110
62382	D14Mit112
62383	D14Mit126
62384	D14Mit137
62385	D14Mit138
62386	D14Mit171
62387	D16Mit100
62388	D16Mit108
62389	D16Mit109
62390	D16Mit28
62391	D16Mit29
62392	D16Mit51
62393	D16Mit98
62394	D17Mit113
62395	D17Mit16
62396	D17Mit62
62397	D17Mit63
62398	D18Mit116
62399	D18Mit117
62400	D18Mit169
62401	D18Mit146
62402	D17Mit196
62403	D4Mit1003
62404	D16Mit190
62405	D16Mit181
62406	D16Mit180
62407	D16Mit164
62408	D16Mit163
62409	D16Mit160
62410	D16Mit142
62411	D16Mit130
62412	D15Mit174
62413	D14Mit222
62414	D14Mit221
62415	D14Mit210
62416	D14Mit209
62417	D14Mit207
62418	D14Mit202
62419	D14Mit180
62420	D14Mit179
62421	D13Mit216
62422	D13Mit215
62423	D13Mit206
62424	D12Mit219
62425	D12Mit197
62426	D12Mit182
62427	D10Mit212
62428	D10Mit181
62429	D10Mit247
62430	D11Mit305
62431	D12Mit241
62432	D15Mit224
62433	D17Mit223
62434	D18Mit197
62435	D18Mit198
62436	D19Mit109
62437	D18Mit222
62438	D17Mit246
62439	D12Mit269
62440	D12Mit266
62441	D12Mit264
62442	D10Mit282
62443	D10Mit283
62444	D10Mit286
62445	D10Mit287a
62446	D10Mit296
62447	D11Mit349
62448	D11Mit351
62449	D11Mit353
62450	D11Mit356
62451	D11Mit358
62452	D11Mit360
62453	D13Mit306
62454	D13Mit308
62455	D13Mit313
62456	D14Mit254
62457	D14Mit257
62458	D14Mit259
62459	D14Mit261
62460	D14Mit262
62461	D14Mit265
62462	D14Mit266
62463	D14Mit267
62464	D13Mit307
62465	D15Mit261
62466	D15Mit262
62467	D15Mit263
62468	D16Mit217
62469	D19Mit117
62470	D19Mit118
62471	D19Mit120
62472	D19Mit122
62473	D19Mit123
62474	D19Mit124
62475	D10Mit298
62476	D18Mit230
62477	D10Mit100
62478	D10Mit101
62479	D10Mit102
62480	D10Mit103
62481	D10Mit105
62482	D10Mit106
62483	D10Mit109
62484	D10Mit113
62485	D10Mit114
62486	D10Mit116
62487	D10Mit117
62488	D10Mit118
62489	D10Mit121
62490	D10Mit130
62491	D10Mit133
62492	D10Mit135
62493	D10Mit136
62494	D10Mit137
62495	D10Mit139
62496	D10Mit140
62497	D10Mit144
62498	D10Mit145
62499	D10Mit148
62500	D10Mit158
62501	D10Mit161
62502	D10Mit164
62503	D10Mit165
62504	D10Mit169
62505	D10Mit170
62506	D10Mit175
62507	D10Mit176
62508	D10Mit178
62509	D10Mit179
62510	D11Mit101
62511	D11Mit108
62512	D11Mit109
62513	D11Mit116
62514	D11Mit117
62515	D11Mit122
62516	D11Mit125
62517	D11Mit127
62518	D11Mit128
62519	D11Mit129
62520	D11Mit132
62521	D11Mit134
62522	D11Mit136
62523	D11Mit139
62524	D11Mit140
62525	D11Mit142
62526	D11Mit143
62527	D11Mit151
62528	D11Mit152
62529	D11Mit153
62530	D11Mit155a
62531	D11Mit156
62532	D11Mit160
62533	D11Mit164
62534	D11Mit165
62535	D11Mit168
62536	D11Mit169
62537	D11Mit174
62538	D11Mit177
62539	D11Mit179
62540	D11Mit181
62541	D11Mit184
62542	D11Mit185
62543	D11Mit188
62544	D11Mit189
62545	D11Mit191
62546	D11Mit198
62547	D11Mit199
62548	D11Mit202
62549	D11Mit205
62550	D11Mit208
62551	D11Mit209
62552	D11Mit212
62553	D11Mit213
62554	D12Mit101
62555	D12Mit106
62556	D12Mit107
62557	D12Mit108
62558	D12Mit113
62559	D12Mit114
62560	D12Mit116
62561	D12Mit117
62562	D12Mit119
62563	D12Mit120
62564	D12Mit128
62565	D12Mit132
62566	D12Mit133
62567	D12Mit134
62568	D12Mit136
62569	D12Mit141
62570	D12Mit143
62571	D12Mit146
62572	D12Mit148
62573	D12Mit149
62574	D12Mit153
62575	D12Mit154
62576	D12Mit156
62577	D12Mit157
62578	D12Mit158
62579	D12Mit160
62580	D12Mit167
62581	D12Mit171
62582	D12Mit172
62583	D12Mit176
62584	D12Mit177a
62585	D12Mit178
62586	D12Mit181
62587	D13Mit102
62588	D13Mit103
62589	D13Mit104
62590	D13Mit106
62591	D13Mit108
62592	D13Mit110
62593	D13Mit111
62594	D13Mit115
62595	D13Mit117
62596	D13Mit125
62597	D13Mit126
62598	D8Mit1003
62599	D13Mit128
62600	D13Mit129
62601	D13Mit130
62602	D13Mit136
62603	D13Mit137
62604	D13Mit139
62605	D13Mit140
62606	D13Mit141
62607	D13Mit144
62608	D13Mit148
62609	D13Mit149
62610	D13Mit157
62611	D13Mit159
62612	D13Mit160
62613	D13Mit161
62614	D13Mit163
62615	D13Mit166
62616	D13Mit169
62617	D13Mit170
62618	D13Mit181
62619	D13Mit185
62620	D13Mit196
62621	D13Mit199
62622	D13Mit202
62623	D13Mit203
62624	D13Mit204
62625	D14Mit101
62626	D14Mit104
62627	D14Mit105
62628	D14Mit106
62629	D14Mit113
62630	D14Mit116
62631	D14Mit118
62632	D14Mit121
62633	D14Mit123
62634	D14Mit124
62635	D14Mit130
62636	D14Mit131
62637	D14Mit132
62638	D14Mit136
62639	D14Mit141
62640	D14Mit142
62641	D14Mit144
62642	D14Mit153
62643	D14Mit154
62644	D14Mit155
62645	D14Mit156
62646	D14Mit157
62647	D14Mit159
62648	D14Mit160
62649	D14Mit163
62650	D14Mit164
62651	D14Mit166
62652	D9Mit1008
62653	D14Mit173
62654	D14Mit174
62655	D14Mit176
62656	D15Mit100
62657	D15Mit105
62658	D15Mit107
62659	D15Mit108
62660	D15Mit109
62661	D15Mit110
62662	D15Mit112
62663	D15Mit117
62664	D15Mit119
62665	D15Mit126
62666	D15Mit132
62667	D15Mit134
62668	D15Mit135
62669	D15Mit136
62670	D15Mit143
62671	D15Mit144
62672	D15Mit145
62673	D15Mit148
62674	D15Mit152
62675	D15Mit159
62676	D15Mit160
62677	D15Mit161
62678	D16Mit101
62679	D16Mit103
62680	D16Mit110
62681	D16Mit113
62682	D16Mit116
62683	D16Mit117
62684	D7Mit1002
62685	D16Mit120
62686	D16Mit122
62687	D16Mit124
62688	D16Mit127
62689	D16Mit128
62690	D17Mit101
62691	D17Mit108
62692	D17Mit110
62693	D17Mit115
62694	D17Mit118
62695	D17Mit119
62696	D17Mit122
62697	D17Mit123
62698	D17Mit129
62699	D17Mit130
62700	D17Mit132
62701	D17Mit136
62702	D17Mit138
62703	D17Mit139
62704	D17Mit140
62705	D17Mit141
62706	D17Mit145
62707	D17Mit150
62708	D17Mit151
62709	D17Mit153
62710	D17Mit155
62711	D17Mit158
62712	D17Mit160
62713	D18Mit103
62714	D18Mit104
62715	D18Mit111
62716	D18Mit115
62717	D18Mit121
62718	D18Mit122
62719	D18Mit124
62720	D18Mit130
62721	D18Mit138
62722	D18Mit141
62723	D18Mit143
62724	D18Mit145
62725	D19Mit108
62726	D19Mit106
62727	D19Mit105
62728	D19Mit104
62729	D19Mit103
62730	D19Mit101
62731	D18Mit193
62732	D18Mit189
62733	D18Mit187
62734	D18Mit185
62735	D18Mit184
62736	D18Mit181
62737	D18Mit179
62738	D18Mit174
62739	D18Mit172
62740	D18Mit171
62741	D18Mit159
62742	D18Mit152
62743	D17Mit218
62744	D17Mit216
62745	D17Mit214
62746	D17Mit209
62747	D17Mit208
62748	D17Mit207
62749	D17Mit206
62750	D17Mit203
62751	D17Mit200
62752	D17Mit199
62753	D17Mit198
62754	D17Mit190
62755	D17Mit189
62756	D17Mit188
62757	D17Mit187
62758	D17Mit185
62759	D17Mit184
62760	D17Mit181
62761	D17Mit180
62762	D17Mit175
62763	D17Mit174
62764	D16Mit188
62765	D16Mit185
62766	D16Mit184
62767	D16Mit179
62768	D16Mit178
62769	D16Mit176
62770	D16Mit165
62771	D16Mit159
62772	D16Mit156
62773	D16Mit155
62774	D16Mit151
62775	D16Mit145
62776	D16Mit143
62777	D16Mit140
62778	D16Mit138
62779	D16Mit137
62780	D16Mit135
62781	D16Mit134
62782	D16Mit133
62783	D15Mit221
62784	D15Mit218
62785	D15Mit216
62786	D15Mit212
62787	D15Mit208
62788	D15Mit207
62789	D15Mit202
62790	D15Mit198
62791	D15Mit196
62792	D15Mit188a
62793	D15Mit184
62794	D15Mit173
62795	D15Mit171
62796	D15Mit167
62797	D14Mit228
62798	D14Mit225
62799	D14Mit224
62800	D14Mit219
62801	D14Mit217
62802	D14Mit215
62803	D14Mit214
62804	D14Mit212
62805	D14Mit204
62806	D14Mit203
62807	D14Mit200
62808	D14Mit199
62809	D14Mit197
62810	D14Mit193
62811	D14Mit192
62812	D14Mit189
62813	D13Mit270
62814	D13Mit269
62815	D13Mit267
62816	D13Mit266
62817	D13Mit265
62818	D13Mit262
62819	D13Mit261
62820	D13Mit260
62821	D13Mit250
62822	D13Mit249
62823	D13Mit247
62824	D13Mit244
62825	D13Mit243
62826	D13Mit234
62827	D13Mit233
62828	D13Mit232
62829	D13Mit231
62830	D13Mit230
62831	D13Mit226
62832	D13Mit213
62833	D12Mit239
62834	D12Mit238
62835	D12Mit236
62836	D12Mit235
62837	D12Mit231
62838	D12Mit230
62839	D12Mit228
62840	D12Mit227
62841	D12Mit226
62842	D12Mit222
62843	D12Mit221
62844	D12Mit214
62845	D12Mit213
62846	D12Mit211
62847	D12Mit210
62848	D12Mit207
62849	D12Mit205
62850	D12Mit199
62851	D12Mit196
62852	D12Mit194
62853	D12Mit192
62854	D12Mit191
62855	D12Mit190
62856	D12Mit189
62857	D12Mit186
62858	D12Mit185
62859	D11Mit301
62860	D11Mit297
62861	D11Mit295
62862	D11Mit294
62863	D11Mit291
62864	D11Mit290
62865	D11Mit289
62866	D11Mit288
62867	D11Mit287
62868	D11Mit285
62869	D11Mit284
62870	D11Mit279
62871	D11Mit276
62872	D11Mit271
62873	D11Mit269
62874	D11Mit264
62875	D11Mit263
62876	D11Mit258
62877	D11Mit254
62878	D11Mit245
62879	D11Mit236
62880	D11Mit235
62881	D11Mit234
62882	D11Mit233
62883	D11Mit231
62884	D11Mit230
62885	D11Mit226
62886	D11Mit225
62887	D11Mit223
62888	D11Mit221
62889	D11Mit219
62890	D11Mit218
62891	D11Mit216
62892	D11Mit215
62893	D10Mit242
62894	D10Mit238
62895	D10Mit235
62896	D10Mit234
62897	D10Mit231
62898	D10Mit230
62899	D10Mit223
62900	D10Mit222
62901	D10Mit221
62902	D10Mit220
62903	D10Mit216
62904	D10Mit214
62905	D10Mit213
62906	D10Mit209
62907	D10Mit207
62908	D10Mit204
62909	D10Mit203
62910	D10Mit202
62911	D10Mit200
62912	D10Mit199
62913	D10Mit197
62914	D10Mit192
62915	D10Mit187
62916	D10Mit185
62917	D10Mit183a
62918	D10Mit249
62919	D10Mit250
62920	D10Mit251
62921	D10Mit253
62922	D10Mit255
62923	D10Mit259
62924	D10Mit260
62925	D10Mit262
62926	D10Mit263
62927	D10Mit264
62928	D10Mit265
62929	D10Mit267
62930	D10Mit271
62931	D10Mit269
62932	D11Mit306
62933	D11Mit307
62934	D11Mit308
62935	D11Mit309
62936	D11Mit314
62937	D11Mit315
62938	D11Mit339
62939	D11Mit318
62940	D11Mit319
62941	D11Mit320
62942	D11Mit321
62943	D11Mit322
62944	D11Mit323
62945	D11Mit325
62946	D11Mit327
62947	D11Mit328
62948	D11Mit329
62949	D11Mit330
62950	D11Mit331
62951	D11Mit332
62952	D11Mit336
62953	D12Mit254
62954	D12Mit256
62955	D12Mit257
62956	D12Mit258
62957	D12Mit259
62958	D12Mit261
62959	D12Mit262
62960	D12Mit263
62961	D13Mit278
62962	D13Mit291
62963	D13Mit292
62964	D13Mit293
62965	D14Mit234
62966	D14Mit236
62967	D14Mit238
62968	D14Mit239a
62969	D15Mit226
62970	D15Mit231
62971	D15Mit237
62972	D15Mit239
62973	D15Mit241
62974	D15Mit242
62975	D15Mit243
62976	D15Mit244
62977	D16Mit193
62978	D16Mit194
62979	D16Mit201
62980	D16Mit202
62981	D17Mit226
62982	D17Mit231
62983	D17Mit234
62984	D17Mit235
62985	D17Mit242
62986	D18Mit206
62987	D18Mit208
62988	D18Mit209
62989	D18Mit210
62990	D19Mit111
62991	D17Mit258
62992	D17Mit257
62993	D12Mit280
62994	D12Mit279
62995	D12Mit275
62996	D12Mit274
62997	D10Mit299
62998	D10Mit301
62999	D10Mit304
63000	D12Mit283
63001	D12Mit284
63002	D12Mit285
63003	D12Mit288
63004	D14Mit268
63005	D15Mit266
63006	D15Mit270
63007	D15Mit272
63008	D18Mit238
63009	D19Mit128
63010	D19Mit129
63011	D19Mit130
63012	D19Mit131
63013	D19Mit132
63014	D19Mit136
63015	D19Mit137
63016	D1Mit273S
63017	D17Mit274
63018	D11Mit119
63019	D16Mit106
63020	D17Mit100
63021	D17Mit104
63022	D17Mit105
63023	D17Mit192
63024	D17Mit168
63025	D11Mit260
63026	D16Mit195
63828	Fn3k
63830	Kcnq1ot1
63831	DXMit20
63832	D11Mit54
63833	D15Mit15
63856	Taf8
63857	Bco1
63859	Impg1
63872	Zfp296
63873	Trpv4
63913	Fam129a
63953	Dusp10
63954	Rbp7
63955	Cables1
63958	Ube4b
63959	Slc29a1
63985	Gmfb
63986	Gmfg
63993	Slc5a7
64008	Aqp9
64009	Syne1
64010	Sav1
64011	Nrgn
64050	Yeats4
64051	Sv2a
64058	Perp
64059	Oxct2a
64074	Smoc2
64075	Smoc1
64082	Popdc2
64085	Clstn2
64095	Gpr35
64099	Parvg
64103	Tnmd
64113	Moap1
64136	Sdf2l1
64138	Ctsz
64139	Ctsm
64143	Ralb
64144	Mllt1
64176	Sv2b
64177	Trpv6
64209	Herpud1
64213	St7
64214	Rgs18
64242	Ngb
64243	Snord116
64244	Snord116l1
64245	Snord116l2
64246	Snord116l3
64247	Snord116l4
64248	Snord116l5
64249	Snord116l6
64250	Snord116l7
64251	Snord116l8
64252	Snord116l9
64290	Foxb1
64291	Osbpl1a
64292	Ptges
64293	Stk32b
64294	Itm2c
64295	Tmub1
64296	Abhd8
64297	Gprc5b
64335	Svs3a
64337	Gng13
64339	Fndc4
64340	Dhx38
64378	Gpr88
64379	Irx6
64380	Ms4a4c
64381	Ms4a8a
64383	Sirt2
64384	Sirt3
64385	Cyp4f14
64406	Sp5
64424	Polr1e
64435	Fcamr
64436	Inpp5e
64449	Zfp279
64450	Gpr85
64451	Dip2a
64452	Slc5a4a
64453	Zfp280b
64454	Slc5a4b
64540	Tspan4
64580	Ndst4
64602	Ireb2
64652	Nisch
64654	Fgf23
64655	Mrps22
64656	Mrps23
64657	Mrps10
64658	Mrps25
64659	Mrps14
64660	Mrps24
64661	Krtdap
64685	Nmi
64697	Keg1
64704	Htra2
64705	Dpys
64706	Scube1
64707	Suv39h2
64817	Svep1
64818	Krt81
64821	Cigs1
64833	Acot10
64898	Lpin2
64899	Lpin3
64903	Rpl30-ps5
64918	Bhmt2
64929	Scel
64930	Tsc1
64931	Izumo1r
64933	Ap3m2
64934	Pes1
64938	Cigs2
64945	Cldn12
65019	Rpl23
65020	Zfp110
65079	Rtn4r
65086	Lpar3
65098	Zfand6
65099	Irak1bp1
65100	Zic5
65102	Nif3l1
65103	Arl6ip6
65105	Arl6ip4
65106	Arl6ip5
65107	Lrp10
65111	Dap3
65112	Pmepa1
65113	Ndfip1
65114	Vps35
65115	Bean1
65116	Prrg2
65221	Slc15a3
65246	Xpo7
65247	Asb1
65254	Dpysl5
65255	Asb4
65256	Asb2
65257	Asb3
65945	Clstn1
65946	AA273854
65948	DXCch1
65949	DXCch2
65951	DXCch4
65952	DXCch5
65956	Ccl21c
65957	Ccl19-ps1
65958	Ccl19-ps2
65959	Ccl19-ps3
65960	Twsg1
65961	Utp3
65962	Slc9a3r2
65963	Tmem176b
65964	Map3k20
65967	Eefsec
65969	Cubn
65970	Lima1
65971	Tbata
65972	Ifi30
65973	Asph
66011	Ranbp17
66039	Tmem254a
66042	Sostdc1
66043	Atp5d
66044	Dtd1
66046	Ndufb5
66047	Mrpl54
66048	Emc6
66049	Rogdi
66050	0610009B22Rik
66052	Sdhc
66053	Ppil2
66054	Cndp2
66055	Sf3b6
66056	Zfp524
66058	Tmem176a
66059	Krtcap2
66060	Cystm1
66061	Tctex1d2
66065	Hsd17b14
66066	Gng11
66067	Gtpbp8
66069	Snupn
66070	Cwc15
66071	Ethe1
66072	Sdhaf2
66073	Txndc12
66074	Tmem167
66075	Chchd3
66077	Aurkaip1
66078	Tsen34
66079	Tmem42
66082	Abhd6
66083	Setd6
66084	Rmnd1
66085	Eif3f
66086	Fopnl
66087	Emc3
66089	Rmnd5b
66090	Ypel3
66091	Ndufa3
66092	Ghitm
66094	Lsm7
66096	Lamtor4
66098	Chchd6
66101	Ppih
66102	Cxcl16
66104	Tceal6
66105	Ube2d3
66106	Smpx
66107	Wfdc21
66108	Ndufa9
66109	Tspan13
66111	Tmed3
66112	Marc1
66113	Apoa5
66114	Dnajc30
66116	Nat8f1
66117	Fmc1
66118	Sarnp
66119	Tomm6
66120	Fkbp11
66121	Chchd1
66123	1110006O24Rik
66124	Josd2
66125	Sf3b5
66126	Elof1
66127	1110014L15Rik
66128	Mrps36
66129	Aaed1
66131	Tipin
66132	1110008L16Rik
66136	Znrd1
66138	Bud23
66139	Mymk
66140	Ska2
66141	Ifitm3
66142	Cox7b
66143	Eef1e1
66144	Atp6v1f
66146	Tmem57
66147	Necap2
66148	Dnajc15
66151	Prr13
66152	Uqcr10
66153	Fbxo36
66154	Tmem14c
66155	Ufc1
66156	Anapc11
66158	Rtl8a
66161	Pop4
66162	Bola2
66163	Mrpl4
66164	Nip7
66165	Bccip
66166	S100a14
66167	Tma7
66168	Grina
66169	Tomm7
66170	Chchd5
66171	Pgls
66172	Med11
66174	Nudt14
66175	Mustn1
66176	Nat9
66177	Ubl5
66179	Ogfod3
66180	P3h4
66181	Nop10
66183	Sptssb
66184	Rps4l
66185	Virma
66190	Acer3
66191	Ier3ip1
66192	Lage3
66193	Pithd1
66194	Pycrl
66195	Lce1g
