"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"244","FN1",314,"Regulation of actin cytoskeleton","2335",0.505,NA,"ITGA5, HGF, ITGB1, ITGAV, FASLG, UBC",6,"ITGB1, ITGAV, ITGA5",3,"HGF, FASLG",2,"",0,"ITGB1, ITGAV, ITGA5",3,NA,0,"",0,3
"245","FYTTD1",589,"Novel","84248",-1.537,NA,"NXF1",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"246","GAB2",104,"Novel","9846",-1.433,"Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Chronic myeloid leukemia ; Fc epsilon RI signaling pathway","MAPK3, EGFR, CRKL, MAPK1",4,"MAPK3, MAPK1, EGFR, CRKL",4,"EGFR",1,"",0,"MAPK3, MAPK1, EGFR, CRKL",4,"EGFR",1,"",0,5
"247","GAPDH",374,"Novel","2597",-1.042,NA,"EGFR, UBC",2,"EGFR",1,"EGFR",1,"",0,"EGFR",1,"EGFR",1,"",0,2
"248","GDF5",532,"Cytokine-cytokine receptor interaction","8200",0.75,NA,"BMPR1B, BMPR2",2,NA,0,"BMPR2, BMPR1B",2,"",0,NA,0,"BMPR1B",1,"",0,1
"249","GH1",302,"Cytokine-cytokine receptor interaction","2688",0.241,NA,"GHR",1,NA,0,"GHR",1,"",0,NA,0,NA,0,"",0,0
"250","GHR",577,"Cytokine-cytokine receptor interaction","2690",0.686,NA,"UBC, GH1, SOCS2",3,NA,0,"GH1",1,"",0,NA,0,NA,0,"",0,0
"251","GIT1",194,"Regulation of actin cytoskeleton","28964",-1.335,"Regulation of actin cytoskeleton ; Endocytosis ; Epithelial cell signaling in Helicobacter pylori infection","PTK2, ARHGEF7, ADRBK1, ARHGEF6, PXN, PAK1",6,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,"",0,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,"",0,5
"252","GNA11",658,"Novel","2767",-1.219,"Chagas disease (American trypanosomiasis) ; Amoebiasis ; GnRH signaling pathway ; Long-term depression ; Gap junction","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"253","GNA12",644,"Regulation of actin cytoskeleton","2768",-0.315,NA,"ARHGEF12, UBC, ARHGEF1",3,"ARHGEF12, ARHGEF1",2,NA,0,"",0,"ARHGEF12, ARHGEF1",2,NA,0,"",0,2
"254","GNA13",624,"Regulation of actin cytoskeleton","10672",-0.99,NA,"ARHGEF12, UBC, ARHGEF1, CXCR4, F2R",5,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,"",0,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,"",0,4
"255","GNAI3",434,"Novel","2773",-1.532,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Tight junction ; Long-term depression ; Gap junction ; Progesterone-mediated oocyte maturation","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"256","GNAO1",440,"Novel","2775",-1.165,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Long-term depression","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"257","GNB2L1",62,"Novel","10399",-1.839,NA,"RPS2, RPL19, STAT1, IFNAR2, IK, DYNLL1, UBC, RPS27A, ITGB1, UBB",10,"ITGB1",1,"IFNAR2",1,"",0,"ITGB1",1,NA,0,"",0,1
"258","GNG12",435,"Regulation of actin cytoskeleton","55970",0.573,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"259","GP1BA",481,"Novel","2811",-1.037,"Hematopoietic cell lineage ; ECM-receptor interaction","F2",1,"F2",1,NA,0,"",0,"F2",1,NA,0,"",0,1
"260","GRIN2D",680,"Novel","2906",-1.039,"Amyotrophic lateral sclerosis (ALS)","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"261","GSK3A",510,"Novel","2931",-1.423,"Chemokine signaling pathway","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"262","GSN",537,"Regulation of actin cytoskeleton","2934",0.757,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"263","GSTP1",466,"Novel","2950",-1.499,"Pathways in cancer ; Prostate cancer","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"264","HADHA",514,"Novel","3030",-1.077,"Lysine degradation ; Propanoate metabolism ; beta-Alanine metabolism","UBC, CSNK2A2",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"265","HCLS1",386,"Novel","3059",-1.765,"Tight junction ; Shigellosis ; Bacterial invasion of epithelial cells ; Pathogenic Escherichia coli infection","SYK",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"266","HDAC2",40,"Novel","3066",-2.636,"Pathways in cancer ; Cell cycle ; Chronic myeloid leukemia","SIN3A, MTA2, RELA, SP1, MORF4L1, PHF12, MBD2, CHD4, RUNX1, BCL11B, CREB1, ING1, SUZ12, SIN3B, MBD3, AIRE, KLF4, PHF21A, ELMSAN1, RERE, DNTTIP1, RREB1, UBC",23,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"267","HDAC4",39,"Novel","9759",-1.135,NA,"SIN3A, SP1, UBE2I, ZBTB16, YWHAH, SFN, YWHAG",7,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"268","HGF",622,"Cytokine-cytokine receptor interaction","3082",1.275,NA,"MET, FN1",2,"FN1",1,"MET",1,"",0,"FN1",1,NA,0,"",0,1
"269","HIST1H1B",486,"Novel","3009",-1.991,NA,"UBC, CCNE1",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"270","HNRNPA2B1",396,"Novel","3181",-5.363,NA,"UBC, HNRNPH1",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"271","HNRNPH1",159,"Novel","3187",-1.44,NA,"HNRNPA2B1, EGFR, MIS12, UBC",4,"EGFR",1,"EGFR",1,"",0,"EGFR",1,"EGFR",1,"",0,2
"272","HNRNPM",417,"Novel","4670",-1.612,"Spliceosome","PRPF8, SF3B1, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"273","HRAS",80,"Regulation of actin cytoskeleton","3265",0.591,NA,"PIK3CA, BRAF, RAF1, PIK3CD, PIK3CG, SOS1, ARAF, UBC",8,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,"",0,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,"",0,7
"274","HSP90B1",208,"Novel","7184",-3.495,"Pathways in cancer ; NOD-like receptor signaling pathway ; Prostate cancer","APOB, CALR, P4HB, HSPA5, RAE1, PDLIM7, UBC",7,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"275","HSPA5",75,"Novel","3309",-2.293,"Prion diseases","LDLR, HSP90B1, APOB, PRNP, EGFR, UBC",6,"EGFR",1,"EGFR",1,"",0,"EGFR",1,"EGFR",1,"",0,2
"276","ICAM1",603,"Novel","3383",-2.651,"Leukocyte transendothelial migration ; Rheumatoid arthritis ; Cell adhesion molecules (CAMs) ; African trypanosomiasis ; Malaria ; Natural killer cell mediated cytotoxicity","ITGAL, ITGAM, ITGB2, UBC",4,"ITGB2, ITGAM, ITGAL",3,NA,0,"",0,"ITGB2, ITGAM, ITGAL",3,NA,0,"",0,3
"277","IFIH1",660,"Novel","64135",-1.093,"RIG-I-like receptor signaling pathway","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"278","IFNA2",286,"Cytokine-cytokine receptor interaction","3440",-0.588,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,"",0,NA,0,NA,0,"",0,0
"279","IFNA8",653,"Cytokine-cytokine receptor interaction","3445",-0.583,NA,"IFNAR2",1,NA,0,"IFNAR2",1,"",0,NA,0,NA,0,"",0,0
"280","IFNAR1",285,"Cytokine-cytokine receptor interaction","3454",0.642,NA,"IFNA2, IFNAR2, IFNB1, IFNW1, UBC",5,NA,0,"IFNW1, IFNB1, IFNAR2, IFNA2",4,"",0,NA,0,NA,0,"",0,0
"281","IFNAR2",287,"Cytokine-cytokine receptor interaction","3455",0.893,NA,"IFNW1, IFNA8, IFNAR1, STAT1, GNB2L1, IFNA2",6,NA,0,"IFNW1, IFNAR1, IFNA8, IFNA2",4,"",0,NA,0,NA,0,"",0,0
"282","IFNB1",545,"Cytokine-cytokine receptor interaction","3456",-0.97,NA,"IFNAR1",1,NA,0,"IFNAR1",1,"",0,NA,0,NA,0,"",0,0
"283","IFNG",694,"Cytokine-cytokine receptor interaction","3458",1.474,NA,"IFNGR1",1,NA,0,"IFNGR1",1,"",0,NA,0,NA,0,"",0,0
"284","IFNGR1",272,"Cytokine-cytokine receptor interaction","3459",0.172,NA,"SIRPB1, IFNG, STAT1, UBC",4,NA,0,"IFNG",1,"",0,NA,0,NA,0,"",0,0
"285","IFNL1",341,"Cytokine-cytokine receptor interaction","282618",0.095,NA,"IFNLR1",1,NA,0,"IFNLR1",1,"",0,NA,0,NA,0,"",0,0
"286","IFNLR1",636,"Cytokine-cytokine receptor interaction","163702",2.404,NA,"IFNL1",1,NA,0,"IFNL1",1,"",0,NA,0,NA,0,"",0,0
"287","IFNW1",546,"Cytokine-cytokine receptor interaction","3467",0.086,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,"",0,NA,0,NA,0,"",0,0
"288","IK",436,"Novel","3550",-2.761,NA,"XAB2, UBC, NDUFA1, MSH2, GNB2L1, EFTUD2, THOC1, RBM10, MFAP1",9,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"289","IKBKB",53,"Novel","3551",-1.632,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Pathways in cancer ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","MAP3K7, RELA, RAC3, COPS5, CLTC, CD40, CSF2RA, BCL3, TNFRSF1A, CNTN2, NFKBIB, ERC1, PPP1CA, UBC, RIPK1",15,"RAC3, PPP1CA",2,"TNFRSF1A, CSF2RA, CD40",3,"",0,"RAC3, PPP1CA",2,"TNFRSF1A",1,"",0,3
"290","IL10",340,"Cytokine-cytokine receptor interaction","3586",-0.591,NA,"IL10RB, IL10RA, A2M",3,NA,0,"IL10RB, IL10RA",2,"",0,NA,0,NA,0,"",0,0
"291","IL10RA",652,"Cytokine-cytokine receptor interaction","3587",-0.947,NA,"IL10",1,NA,0,"IL10",1,"",0,NA,0,NA,0,"",0,0
"292","IL10RB",635,"Cytokine-cytokine receptor interaction","3588",-0.825,NA,"IL22, IL10",2,NA,0,"IL22, IL10",2,"",0,NA,0,"IL22",1,"",0,1
"293","IL12A",195,"Cytokine-cytokine receptor interaction","3592",-3.527,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; RIG-I-like receptor signaling pathway ; African trypanosomiasis ; Jak-STAT signaling pathway ; Malaria","IL12B",1,NA,0,"IL12B",1,"",0,NA,0,NA,0,"",0,0
"294","IL12B",201,"Cytokine-cytokine receptor interaction","3593",0.178,NA,"IL23A, IL12A",2,NA,0,"IL23A, IL12A",2,"",0,NA,0,"IL12A",1,"",0,1
"295","IL13",56,"Cytokine-cytokine receptor interaction","3596",0.073,NA,"IL13RA1, IL4R",2,NA,0,"IL13RA1, IL4R",2,"",0,NA,0,NA,0,"",0,0
"296","IL13RA1",202,"Cytokine-cytokine receptor interaction","3597",0.514,NA,"IL4R, IL13, UBC, IL4",4,NA,0,"IL13, IL4R, IL4",3,"",0,NA,0,NA,0,"",0,0
"297","IL15RA",189,"Cytokine-cytokine receptor interaction","3601",-0.974,NA,"IL2RB, IL2RG",2,NA,0,"IL2RG, IL2RB",2,"",0,NA,0,NA,0,"",0,0
"298","IL17A",346,"Cytokine-cytokine receptor interaction","3605",-2.455,"Cytokine-cytokine receptor interaction ; Rheumatoid arthritis","IL17RA",1,NA,0,"IL17RA",1,"",0,NA,0,NA,0,"",0,0
"299","IL17RA",645,"Cytokine-cytokine receptor interaction","23765",0.491,NA,"IL17A",1,NA,0,"IL17A",1,"",0,NA,0,"IL17A",1,"",0,1
"300","IL18",298,"Cytokine-cytokine receptor interaction","3606",0.115,NA,"IL18R1, UBC",2,NA,0,"IL18R1",1,"",0,NA,0,NA,0,"",0,0
"301","IL18R1",567,"Cytokine-cytokine receptor interaction","8809",0.255,NA,"IL18",1,NA,0,"IL18",1,"",0,NA,0,NA,0,"",0,0
"302","IL1A",638,"Cytokine-cytokine receptor interaction","3552",-1.188,"Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Leishmaniasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; Prion diseases","IL1R2",1,NA,0,"IL1R2",1,"",0,NA,0,NA,0,"",0,0
"303","IL1B",620,"Cytokine-cytokine receptor interaction","3553",-1.092,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Amoebiasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; African trypanosomiasis ; NOD-like receptor signaling pathway ; Prion diseases ; Malaria","IL1R2, IL1RAP, A2M",3,NA,0,"IL1R2, IL1RAP",2,"",0,NA,0,NA,0,"",0,0
"304","IL1R2",274,"Cytokine-cytokine receptor interaction","7850",2.533,NA,"IL1RAP, IL1B, IL1A",3,NA,0,"IL1RAP, IL1B, IL1A",3,"",0,NA,0,"IL1B, IL1A",2,"",0,2
"305","IL1RAP",326,"Cytokine-cytokine receptor interaction","3556",0.011,NA,"IL1B, IL1R2, UBC, MYD88",4,NA,0,"IL1R2, IL1B",2,"",0,NA,0,"IL1B",1,"",0,1
"306","IL2",188,"Cytokine-cytokine receptor interaction","3558",-0.906,NA,"IL2RB, IL2RG, IL2RA",3,NA,0,"IL2RG, IL2RB, IL2RA",3,"",0,NA,0,NA,0,"",0,0
"307","IL20",337,"Cytokine-cytokine receptor interaction","50604",-0.82,NA,"IL20RA, IL20RB",2,NA,0,"IL20RB, IL20RA",2,"",0,NA,0,NA,0,"",0,0
"308","IL20RA",631,"Cytokine-cytokine receptor interaction","53832",-0.912,NA,"IL20RB, IL20",2,NA,0,"IL20RB, IL20",2,"",0,NA,0,NA,0,"",0,0
"309","IL20RB",327,"Cytokine-cytokine receptor interaction","53833",0.116,NA,"IL20, IL20RA",2,NA,0,"IL20RA, IL20",2,"",0,NA,0,NA,0,"",0,0
"310","IL21",632,"Cytokine-cytokine receptor interaction","59067",0.432,NA,"IL21R",1,NA,0,"IL21R",1,"",0,NA,0,"IL21R",1,"",0,1
"311","IL21R",338,"Cytokine-cytokine receptor interaction","50615",-1.638,"Cytokine-cytokine receptor interaction ; Jak-STAT signaling pathway","IL21",1,NA,0,"IL21",1,"",0,NA,0,NA,0,"",0,0
"312","IL22",339,"Cytokine-cytokine receptor interaction","50616",-1.469,"Cytokine-cytokine receptor interaction ; Jak-STAT signaling pathway","IL22RA2, IL22RA1, IL10RB",3,NA,0,"IL22RA2, IL22RA1, IL10RB",3,"",0,NA,0,NA,0,"",0,0
"313","IL22RA1",634,"Cytokine-cytokine receptor interaction","58985",1.189,NA,"IL22",1,NA,0,"IL22",1,"",0,NA,0,"IL22",1,"",0,1
"314","IL22RA2",633,"Cytokine-cytokine receptor interaction","116379",0.607,NA,"IL22",1,NA,0,"IL22",1,"",0,NA,0,"IL22",1,"",0,1
"315","IL23A",431,"Cytokine-cytokine receptor interaction","51561",1.665,NA,"IL12B",1,NA,0,"IL12B",1,"",0,NA,0,NA,0,"",0,0
"316","IL2RA",126,"Cytokine-cytokine receptor interaction","3559",2.632,NA,"IL2, IL2RB, IL2RG",3,NA,0,"IL2RG, IL2RB, IL2",3,"",0,NA,0,NA,0,"",0,0
"317","IL2RB",413,"Cytokine-cytokine receptor interaction","3560",-0.248,NA,"IL2RA, IL15RA, IL2RG, IL2, UBC",5,NA,0,"IL15RA, IL2RG, IL2RA, IL2",4,"",0,NA,0,NA,0,"",0,0
"318","IL2RG",125,"Cytokine-cytokine receptor interaction","3561",0.673,NA,"IL2RA, IL2, IL15RA, IL7R, IL2RB, IL4R, IL7, IL4, UBC",9,NA,0,"IL15RA, IL7R, IL7, IL4R, IL4, IL2RB, IL2RA, IL2",8,"",0,NA,0,NA,0,"",0,0
"319","IL3",630,"Cytokine-cytokine receptor interaction","3562",-2.363,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway ; Fc epsilon RI signaling pathway","CSF2RB, IL3RA",2,NA,0,"IL3RA, CSF2RB",2,"",0,NA,0,"IL3RA",1,"",0,1
"320","IL3RA",336,"Cytokine-cytokine receptor interaction","3563",-4.839,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway","IL3",1,NA,0,"IL3",1,"",0,NA,0,"IL3",1,"",0,1
"321","IL4",55,"Cytokine-cytokine receptor interaction","3565",-0.61,NA,"IL2RG, ACACB, IL13RA1, IL4R",4,NA,0,"IL13RA1, IL4R, IL2RG",3,"",0,NA,0,NA,0,"",0,0
"322","IL4R",432,"Cytokine-cytokine receptor interaction","3566",1.046,NA,"IL4, IL2RG, UBC, IL13RA1, IL13",5,NA,0,"IL13RA1, IL13, IL4, IL2RG",4,"",0,NA,0,NA,0,"",0,0
"323","IL5",488,"Cytokine-cytokine receptor interaction","3567",2.39,NA,"IL5RA, CSF2RB",2,NA,0,"IL5RA, CSF2RB",2,"",0,NA,0,NA,0,"",0,0
"324","IL5RA",203,"Cytokine-cytokine receptor interaction","3568",1.705,NA,"CSF2RB, IL5",2,NA,0,"IL5, CSF2RB",2,"",0,NA,0,NA,0,"",0,0
"325","IL6",647,"Cytokine-cytokine receptor interaction","3569",-0.895,NA,"IL6R, ZBTB16",2,NA,0,"IL6R",1,"",0,NA,0,NA,0,"",0,0
"326","IL6R",349,"Cytokine-cytokine receptor interaction","3570",-1.736,NA,"IL6, CNTF",2,NA,0,"IL6, CNTF",2,"",0,NA,0,NA,0,"",0,0
"327","IL7",610,"Cytokine-cytokine receptor interaction","3574",-0.208,NA,"IL2RG, IL7R",2,NA,0,"IL7R, IL2RG",2,"",0,NA,0,NA,0,"",0,0
"328","IL7R",322,"Cytokine-cytokine receptor interaction","3575",-0.024,NA,"CRLF2, IL7, TSLP, IL2RG",4,NA,0,"TSLP, CRLF2, IL7, IL2RG",4,"",0,NA,0,NA,0,"",0,0
"329","IL9",290,"Cytokine-cytokine receptor interaction","3578",-0.592,NA,"IL9R",1,NA,0,"IL9R",1,"",0,NA,0,NA,0,"",0,0
"330","IL9R",555,"Cytokine-cytokine receptor interaction","3581",0.627,NA,"IL9",1,NA,0,"IL9",1,"",0,NA,0,NA,0,"",0,0
"331","ING1",433,"Novel","3621",-1.085,NA,"SIN3A, HDAC2, UBC, PCNA",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"332","INHBA",213,"Cytokine-cytokine receptor interaction","3624",0.012,NA,"ACVR1B, ACVR1, ACVR2B, ACVR2A",4,NA,0,"ACVR2B, ACVR2A, ACVR1B, ACVR1",4,"",0,NA,0,NA,0,"",0,0
"333","INHBB",219,"Cytokine-cytokine receptor interaction","3625",-0.118,NA,"ACVR2A, ACVR1B",2,NA,0,"ACVR2A, ACVR1B",2,"",0,NA,0,NA,0,"",0,0
"334","IQGAP1",109,"Regulation of actin cytoskeleton","8826",-0.952,NA,"BRAF, CDC42, RAC1, ACTB, KDR, MAPK1, UBC, MYH10",8,"RAC1, MAPK1, MYH10, CDC42, BRAF, ACTB",6,"KDR",1,"",0,"RAC1, MAPK1, MYH10, CDC42, BRAF, ACTB",6,NA,0,"",0,6
"335","IQGAP2",549,"Regulation of actin cytoskeleton","10788",0.569,NA,"CDC42, UBC, RAC1",3,"RAC1, CDC42",2,NA,0,"",0,"RAC1, CDC42",2,NA,0,"",0,2
"336","IQGAP3",548,"Regulation of actin cytoskeleton","128239",-0.304,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"337","IRAK1",489,"Novel","3654",-1.408,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; Neurotrophin signaling pathway","MYD88",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"338","IRF9",456,"Novel","10379",-3.713,"Hepatitis C ; Osteoclast differentiation ; Jak-STAT signaling pathway","STAT1",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"339","ISG15",151,"Novel","9636",-1.153,"RIG-I-like receptor signaling pathway","ACACB, YARS, USP18, PCNA, UBC",5,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"340","ITGA1",606,"Regulation of actin cytoskeleton","3672",-1.182,"Regulation of actin cytoskeleton ; Focal adhesion ; Hematopoietic cell lineage ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB1",1,"ITGB1",1,NA,0,"",0,"ITGB1",1,NA,0,"",0,1
"341","ITGA2",315,"Regulation of actin cytoskeleton","3673",0.327,NA,"COL1A2, ITGB1",2,"ITGB1",1,NA,0,"",0,"ITGB1",1,NA,0,"",0,1
"342","ITGA4",354,"Regulation of actin cytoskeleton","3676",0.11,NA,"ITGB7, ITGB1, PXN",3,"PXN, ITGB7, ITGB1",3,NA,0,"",0,"PXN, ITGB7, ITGB1",3,NA,0,"",0,3
"343","ITGA5",594,"Regulation of actin cytoskeleton","3678",-1.442,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Shigellosis ; Hematopoietic cell lineage ; Bacterial invasion of epithelial cells ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB5, ITGB1, FN1, UBC",4,"ITGB5, ITGB1, FN1",3,NA,0,"",0,"ITGB5, ITGB1, FN1",3,NA,0,"",0,3
"344","ITGA6",229,"Regulation of actin cytoskeleton","3655",1.636,NA,"ITGB4, ITGB1",2,"ITGB4, ITGB1",2,NA,0,"",0,"ITGB4, ITGB1",2,NA,0,"",0,2
"345","ITGA7",347,"Regulation of actin cytoskeleton","3679",0.554,NA,"FHL2, ITGB1, ITGB5",3,"ITGB5, ITGB1",2,NA,0,"",0,"ITGB5, ITGB1",2,NA,0,"",0,2
"346","ITGA8",414,"Regulation of actin cytoskeleton","8516",-0.171,NA,"ITGB1",1,"ITGB1",1,NA,0,"",0,"ITGB1",1,NA,0,"",0,1
"347","ITGA9",605,"Regulation of actin cytoskeleton","3680",0.114,NA,"ITGB1",1,"ITGB1",1,NA,0,"",0,"ITGB1",1,NA,0,"",0,1
"348","ITGAL",318,"Regulation of actin cytoskeleton","3683",0.293,NA,"ICAM1",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"349","ITGAM",319,"Regulation of actin cytoskeleton","3684",-1.872,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Leishmaniasis ; Amoebiasis ; Phagosome ; Hematopoietic cell lineage ; Cell adhesion molecules (CAMs)","ICAM1",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"350","ITGAV",174,"Regulation of actin cytoskeleton","3685",-1.581,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Pathways in cancer ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","PTK2, ITGB5, FN1, ITGB6, UBC, ITGB1",6,"PTK2, ITGB6, ITGB5, ITGB1, FN1",5,NA,0,"",0,"PTK2, ITGB6, ITGB5, ITGB1, FN1",5,NA,0,"",0,5
"351","ITGAX",282,"Regulation of actin cytoskeleton","3687",0.05,NA,"ITGB2, ITGB1",2,"ITGB2, ITGB1",2,NA,0,"",0,"ITGB2, ITGB1",2,NA,0,"",0,2
"352","ITGB1",61,"Regulation of actin cytoskeleton","3688",-1.498,"Regulation of actin cytoskeleton ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Focal adhesion ; Phagosome ; Pathways in cancer ; Shigellosis ; Bacterial invasion of epithelial cells ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Pathogenic Escherichia coli infection ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","GNB2L1, PXN, ITGAV, ITGA6, ITGAX, FN1, ITGA2, ITGA7, ITGA4, ITGA8, VCL, ITGA5, ITGB1BP1, ITGA9, ITGA1, UBC",16,"ITGA8, VCL, PXN, ITGAX, ITGAV, ITGA9, ITGA7, ITGA5, ITGA4, ITGA2, ITGA1, ITGA6, FN1",13,NA,0,"",0,"ITGA8, VCL, PXN, ITGAX, ITGAV, ITGA9, ITGA7, ITGA5, ITGA4, ITGA2, ITGA1, ITGA6, FN1",13,NA,0,"",0,13
"353","ITGB1BP1",604,"Novel","9270",-3.221,NA,"ITGB1",1,"ITGB1",1,NA,0,"",0,"ITGB1",1,NA,0,"",0,1
"354","ITGB2",320,"Regulation of actin cytoskeleton","3689",1.587,NA,"ICAM1, SYK, ITGAX",3,"ITGAX",1,NA,0,"",0,"ITGAX",1,NA,0,"",0,1
"355","ITGB4",454,"Regulation of actin cytoskeleton","3691",1.729,NA,"ITGA6",1,"ITGA6",1,NA,0,"",0,"ITGA6",1,NA,0,"",0,1
"356","ITGB5",313,"Regulation of actin cytoskeleton","3693",0.282,NA,"ITGA7, ITGA5, UBC, ITGAV, PTK2",5,"PTK2, ITGAV, ITGA7, ITGA5",4,NA,0,"",0,"PTK2, ITGAV, ITGA7, ITGA5",4,NA,0,"",0,4
"357","ITGB6",500,"Regulation of actin cytoskeleton","3694",-0.426,NA,"ITGAV",1,"ITGAV",1,NA,0,"",0,"ITGAV",1,NA,0,"",0,1
"358","ITGB7",695,"Regulation of actin cytoskeleton","3695",-0.608,NA,"ITGA4",1,"ITGA4",1,NA,0,"",0,"ITGA4",1,NA,0,"",0,1
"359","JAM3",703,"Novel","83700",-1.219,"Leukocyte transendothelial migration ; Tight junction ; Cell adhesion molecules (CAMs) ; Epithelial cell signaling in Helicobacter pylori infection","PARD3",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"360","JUN",83,"Novel","3725",-2.457,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Focal adhesion ; Osteoclast differentiation ; Pathways in cancer ; Rheumatoid arthritis ; GnRH signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Renal cell carcinoma","UBE2I, FBXW7, COPS5, TAF12, TAF1, COPS2, RUNX1, ATF3, CSK, MED21, SPI1, UBC, PRKD1, SP1, RELA, MAPK1",16,"MAPK1, CSK",2,NA,0,"",0,"MAPK1, CSK",2,NA,0,"",0,2
