GeneSymbol	EntrezID
Sparc	20692
Serpina3k	20714
Serpina3m	20717
Spn	20737
Spta1	20739
Sptan1	20740
Sptb	20741
Sptbn1	20742
Spp1	20750
Mucl2	20770
Mucl1	20771
Src	20779
Srd5a1	78925
Sri	109552
Ssb	20823
Il1rl1	17082
Sult2a1	20859
Sult1e1	20860
Surf1	20930
Surf2	20931
Surf4	20932
Med22	20933
Surf6	20935
Svs4	20941
Svs5	20944
Syn1	20964
Syp	20977
T	20997
Tac1	21333
Tacr1	21336
Tac2	21334
Tacr2	21337
Tal1	21349
Nhlh1	18071
Tap1	21354
Tap2	21355
Tat	234724
Slc6a6	21366
Tbx1	21380
Tbx2	21385
Tbx3	21386
Tbxa2r	21390
Tbxas1	21391
Hnf1a	21405
Hnf1b	21410
Tcf4	21413
Tcf7	21414
Tfcp2	21422
Tcf3	21423
Tfe3	209446
Ubtf	21429
Tcn2	21452
Tcp1	21454
Tcp10a	21461
Tcp10b	21462
Tcp10c	100041352
Tcp11	21463
Tcte1	21645
Tcte2	21646
Tcte3	21647
Dynlt1b	21648
Phf1	21652
Tdgf1	21667
Dntt	21673
Sry	21674
Tec	21682
Tef	21685
Tek	21687
Ift88	21821
Tgfa	21802
Tgfb1	21803
Tgfb2	21808
Tgfb3	21809
Tgfbr1	21812
Tgfbr2	21813
Tgm1	21816
Tgm2	21817
Tgm3	21818
Tg	21819
Tgtp1	21822
Th	21823
Thbd	21824
Thbs1	21825
Thbs2	21826
Thbs3	21827
Thra	21833
Thrb	21834
Thy1	21838
Timp1	21857
Timp2	21858
Timp3	21859
Tjp1	21872
Tk1	21877
Tlx1	21908
Tmod1	21916
Tnnc1	21924
Tnnc2	21925
Tnni3	21954
Tnp1	21958
Tnp2	21959
Top1	21969
Top2a	21973
Top2b	21974
Tpbpa	21984
Tph1	21990
Tpi1	21991
Tpm1	22003
Tpm2	22004
Tpmt	22017
Tpo	22018
Crisp2	22024
Hsp90b1	22027
Trap1a	22037
Trf	22041
Tfrc	22042
Trh	22044
Trhr	22045
Trp53	22059
Prss1	114228
Kdm3a	104263
Tshb	22094
Tshr	22095
Tst	22117
Tsta3	22122
Psmd3	22123
Ttn	22138
Ttr	22139
Tuba1a	22142
Twist1	22160
Txn1	22166
Tyms	22171
Tyr	22173
Tyrp1	22178
U2af1	108121
Zrsr1	22183
U2af2	22185
Uba52	22186
Ubb	22187
Ubc	22190
Uba1	22201
Uba1y	22202
Ucp1	22227
Ugt1a1	394436
Ugt2b5	22238
Uck1	22245
Usp4	22258
Uox	22262
Pgc	109820
Upk1a	109637
Upk1b	22268
Upk2	22269
Upk3a	22270
Urod	22275
Uros	22276
Scgb1a1	22287
Vav1	22324
Vcam1	22329
Vcl	22330
Vil1	22349
Ezr	22350
Vim	22352
Vip	22353
Vldlr	22359
Vpreb1	22362
Vpreb2	22363
Vpreb3	22364
Vtn	22370
Vwf	22371
Wap	22373
Wnt1	22408
Wnt2	22413
Wnt3	22415
Wnt3a	22416
Wnt4	22417
Wnt5a	22418
Wnt5b	22419
Wnt6	22420
Wnt7a	22421
Wnt7b	22422
Wt1	22431
Xbp1	22433
Xdh	22436
Xlr	22441
Xpa	22590
Xrcc1	22594
Ybx1	22608
Yes1	22612
Yy1	22632
Zfp1	22640
Zfp11	22648
Zfp12	231866
Zfp13	22654
Zfp14	243906
Pcgf2	22658
Zfp2	22678
Zfp26	22688
Zfp27	22689
Zfp28	22690
Zscan2	22691
Zfp3	193043
Zfp30	22693
Zfp35	22694
Zfp36	22695
Zfp37	22696
Zscan21	22697
Zfp39	22698
Zfp40	22700
Zfp41	22701
Zfp42	22702
Zfp46	22704
Zbtb25	109929
Zfp51	22709
Zfp52	22710
Zfp53	24132
Zfp54	22712
Zfp57	22715
Zfp58	238693
Zfp59	22717
Zfp60	22718
Zfp7	223669
Zfp9	22750
Zfx	22764
Zfy1	22767
Zfy2	22768
Zp2	22787
Zp3	22788
Ddr1	12305
Cdh11	12552
Cdh4	12561
Ddx39b	53817
Egr4	13656
Etv2	14008
Etv1	14009
Fasl	14103
Hdlbp	110611
Eif3e	16341
Matk	17179
Prkci	18759
Ptgds	19215
Rpl22	19934
Atp7a	11977
Adora1	11539
Adora2a	11540
Adora2b	11541
Id4	15904
Itpr2	16439
Mc5r	17203
Nfe2l1	18023
Rapsn	19400
Etv4	18612
Rab11b	19326
St3gal2	20444
Hira	15260
Arf1	11840
Arf3	11842
Arf4	11843
Arf5	11844
Arf6	11845
Arl1	104303
Arl4a	11861
Opn1sw	12057
Btc	12223
Cd33	12489
Ckmt1	12716
Nrep	27528
Mtpn	14489
Krtap11-1	16693
Ifi47	15953
Ifit2	15958
Ifit1	15957
Irs1	16367
Mc1r	17199
Mc4r	17202
Mef2c	17260
Nr3c2	110784
Notch3	18131
Piga	18700
Pigf	18701
Pigh	110417
Sct	20287
Dnajc2	22791
Arrb1	109689
Arrb2	216869
Abhd16a	193742
Cckar	12425
Cckbr	12426
Cebpa	12606
F11	109821
Chuk	12675
Clcn5	12728
Brd2	14312
Dsg3	13512
Ephx2	13850
Fgb	110135
Ltbp2	16997
Tmsb4x	19241
Ptpn11	19247
Ccl7	20306
Cavin2	20324
Syk	20963
Tnr	21960
Hspa1b	15511
Prdx1	18477
Ddx19a	13680
Cd63	12512
Mef2a	17258
Mef2d	17261
Cntn3	18488
Ptgir	19222
Rabggtb	19352
Acsm3	20216
Tal2	21350
Usf1	22278
Slx	664829
Gzmm	16904
Cdh13	12554
Lgals3bp	19039
Pde4d	238871
Pde4c	110385
Pde4b	18578
Pde4a	18577
Mfap2	17150
Hoxc13	15422
S1pr2	14739
Glp1r	14652
Gcgr	14527
Drd1	13488
Defa5	13239
Arf2	11841
Aldh2	11669
Acan	11595
Smarca2	67155
Fgf8	14179
Cntfr	12804
Abca2	11305
Abca1	11303
Ephb2	13844
Epha3	13837
Zap70	22637
Mst1r	19882
Kcnb2	98741
Mark2	13728
Epha5	13839
Prdm1	12142
Ryr1	20190
Pola1	18968
Zfp62	22720
Zfp61	22719
Syt3	20981
Syt2	20980
Syt1	20979
Siglec1	20612
Dmtn	13829
Adcy5	224129
Adcy4	104110
Adcy3	104111
Adcy2	210044
Adcy1	432530
Actn3	11474
Tmbim6	110213
Ptk6	20459
Ryr3	20192
Ryr2	20191
Rpl29	19944
Pola2	18969
Mt4	17752
Rasgrf1	19417
Cttn	13043
Clock	12753
Cenpc1	12617
Cdc25b	12531
Bax	12028
Gpd2	14571
Chrna7	11441
Kdm5d	20592
Kdm5c	20591
Nt5e	23959
Lhx1	16869
Slc7a2	11988
Runx2	12393
Cmpk2	22169
Sec13	110379
Rab23	19335
Otp	18420
Mug2	17837
Mug1	17836
Htr7	15566
Htr1f	15557
Gem	14579
Gdi2	14569
Gdi1	14567
Cbfb	12400
Runx1	12394
DXBay18	574405
Ppm1a	19042
Prkd1	18760
Pitpna	18738
Lama1	16772
Hnrnpk	15387
Tie1	21846
Plod1	18822
Tnfrsf8	21941
Lama3	16774
Lama2	16773
Lamc2	16782
Lamc1	226519
Lamb3	16780
Lamb2	16779
Slc1a3	20512
Mecp2	17257
Vcp	269523
Kcnma1	16531
Pyy	217212
Mybl1	17864
mt-Atp8	17706
mt-Atp6	17705
Jak3	16453
Creb3	12913
Zfhx3	11906
Mafk	17135
Gja8	14616
Ighmbp2	20589
Tgfbi	21810
Ewsr1	14030
Usf2	22282
Cfl1	12631
Pet2	18630
Syt4	20983
Sfswap	231769
Hmga2	15364
Elk3	13713
Cfl2	12632
Cdk5r1	12569
Cdk5	12568
Ryk	20187
Mcl1	17210
Bfsp1	12075
Sntb2	20650
Snta1	20648
Cd86	12524
Cd79a	12518
Cd80	12519
Lhx4	16872
Serpine2	20720
Sntb1	20649
Scnn1a	20276
Plk4	20873
Nes	18008
Mybl2	17865
Mtf1	17764
mt-Nd1	17716
Cisd3	217149
Lig1	16881
Fabp5	16592
Isl1	16392
Dppa5a	434423
F2r	14062
Gys1	14936
Coq3	230027
Fmn1	14260
Msh2	17685
Tango2	27883
Elk1	13712
Tubg1	103733
Traf2	22030
Traf1	22029
Tbp	21374
Rpl28	19943
Ppm1b	19043
Pla2g1b	18778
Mcm3	17215
Ifi205	226695
Gnb5	14697
Rack1	14694
Usp45	77593
Usp15	14479
Ccser2	72972
Aldoc	11676
Dag1	13138
Srms	20811
Thpo	21832
Tead1	21676
Tcf12	21406
Ccl8	20307
Ppard	19015
Pou5f1	18999
Pou3f4	18994
Pou3f2	18992
Pou3f1	18991
Pou2f2	18987
Pou2f1	18986
Pla2g5	18784
Mmp14	17387
Klra7	16638
Klra6	16637
Klra5	16636
Klra4	16635
Klra3	16634
Klra2	16633
Klra1	16627
Gpr3	14748
Gpr12	14738
F2rl1	14063
Dusp2	13537
Dad1	13135
Chml	12663
Calb2	12308
Fabp7	12140
Bcap29	12033
Akr1b7	11997
Ap1g1	11765
Ap2a2	11772
Ap2a1	11771
Tnc	21923
Slc12a2	20496
Krt13	16663
Dlx5	13395
Dlx6	13396
Slc1a2	20511
Cpe	12876
Tfdp1	21781
Pkib	18768
Mlh1	17350
Hmgcs2	15360
Arhgdib	11857
E2f1	13555
Car5a	12352
Hnrnpd	11991
Wnt11	22411
Rad52	19365
Calcr	12311
Slc9a1	20544
Nfatc2	18019
Tex2	21763
Ptpn14	19250
Pla2r1	18779
Nfatc1	18018
mt-Nd6	17722
mt-Nd5	17721
mt-Nd4l	17720
mt-Nd4	17719
mt-Nd3	17718
mt-Nd2	17717
mt-Cytb	17711
mt-Co3	17710
mt-Co2	17709
mt-Co1	17708
Defa31	13226
Adam3	11497
Cst3	13010
Phb2	12034
Cacnb1	12295
Pou4f3	18998
Pou4f2	18997
Pou4f1	18996
Nat3	17962
Tbx6	21389
Tbx5	21388
Fau	14109
Tsc2	22084
Ccnf	12449
Crisp3	11572
Crisp1	11571
Tbx4	21387
Dct	13190
Pou3f3	18993
Pou2f3	18988
Nrl	18185
Ndp	17986
Nmt1	18107
Rdh11	17252
Myh11	17880
Cdc34	216150
Kcnd2	16508
Ppp5c	19060
Pmp2	18857
Lcn4	16821
Lcn3	16820
Ddx4	13206
Runx3	12399
Lhx3	16871
Umod	22242
Crym	12971
Abcc1	17250
Llgl1	16897
Grb7	14786
Cdc27	217232
Bcl2a1a	12044
H2afx	15270
Srm	20810
Ptprm	19274
Ptprf	19268
Pip	18716
Olfr3	18328
Olfr1	258923
Mtcp1	17763
Itga7	16404
Lilrb4a	14728
Lilr4b	14727
Gng4	14706
Gng3	14704
Gng2	14702
Fdft1	14137
Efna2	13637
Efnb1	13641
Cav1	12389
Cryba4	12959
Crybb3	12962
Vav2	22325
Ednrb	13618
Pcnt	18541
Tpp2	22019
Polr2k	17749
Dck	13178
Guca2a	14915
Nelfe	27632
Trim25	217069
Zbtb7b	22724
Try5	103964
Try4	22074
Prss3	22073
Prss2	22072
Star	20845
Smr2	20600
Smr3a	20599
Six3	20473
Ptprn	19275
Mfge8	17304
Guca1a	14913
Gbp2	14469
Ces3a	382053
Aimp1	13722
Ap1m1	11767
Six2	20472
Fen1	14156
Six1	20471
Tgfb1i1	21804
Sva	20939
Rph3a	19894
Rab20	19332
Rab18	19330
Prph2	19133
Fstl1	14314
Akap4	11643
Fgl1	234199
Acsl1	14081
Entpd1	12495
Acvr2a	11480
Sars	20226
Lmo3	109593
Lmo2	16909
Lmo1	109594
Mybpc3	17868
Bdkrb2	12062
Serpina3c	16625
Klkb1	16621
Klk1	16612
Pdx1	18609
Elk4	13714
Rpl5	100503670
Fosl2	14284
Vcan	13003
Ccng1	12450
Adcy7	11513
Sult1a1	20887
Pcsk6	18553
Dgkq	110524
Sult1c1	20888
Scx	20289
Pou6f1	19009
Ube2b	22210
Foxn1	15218
Dgka	13139
Cdk7	12572
Ube2a	22209
Txk	22165
Inmt	21743
Srprb	20818
Scn7a	20272
Ptgdr	19214
Mtnr1a	17773
Klra8	16639
Gcsam	14525
Epb41l5	226352
Epb41l4a	13824
Epb41l3	13823
Epb41l2	13822
Epb41l1	13821
Ccr7	12775
E2f4	104394
Cacna1c	12288
Il15	16168
Ppp1ca	19045
Fcgrt	14132
Syn2	20965
Recql	19691
Reln	19699
Mtx1	17827
Tarbp2	21357
Scg3	20255
Scg2	20254
Stat6	20852
Stat5b	20851
Stat5a	20850
Stat3	20848
Stat2	20847
Rsu1	20163
Ecm1	13601
Stat4	20849
Stat1	20846
Ddx3x	13205
Atrx	22589
H2-Ab1	14961
Rangap1	19387
Zyx	22793
Zp1	22786
Wee1	22390
Vdr	22337
Stx3	20908
Spr	20751
Pura	19290
Pigr	18703
Anapc1	17222
Pdpn	14726
Cox6a1	12861
Car7	12354
F10	14058
Btn1a1	12231
Serpinb6a	20719
Barx1	12022
Dync1h1	13424
Uchl1	22223
Slc12a1	20495
Pltp	18830
Gabrg1	14405
Dnase1	13419
Cish	12700
Azgp1	12007
Scn8a	20273
Gfi1	14581
Zfp354a	21408
Mpz	17528
Vegfa	22339
Tcf19	106795
Sod3	20657
Slc19a1	20509
Uimc1	20184
Nqo1	18104
Nfib	18028
Mmp7	17393
Muc13	17063
Mcm5	17218
Cdc25a	12530
Mcm4	17217
Aqp1	11826
Adsl	11564
Acod1	16365
Slc17a1	20504
Meox2	17286
Meox1	17285
Dsc2	13506
Zbtb16	235320
Vhl	22346
Fdx1	14148
Cyp4b1	13120
Cox7c	12867
Cmah	12763
Grb10	14783
Herc2	15204
Efna1	13636
Cyp2c29	13095
Tfap4	83383
Slk	20874
Phc1	13619
Calm3	12315
Calm2	12314
Acly	104112
Cyb561	13056
Rpia	19895
Inpp5b	16330
Adad1	21744
Yap1	22601
Mcf2l	17207
Arhgef2	16800
Frk	14302
Fgl2	14190
Eif4ebp1	13685
Dnajc1	13418
Tfeb	21425
Atp6v1b1	110935
Atp6v0a1	11975
Zrsr2	22184
Polr1c	20016
Relb	19698
Rela	19697
Rai1	19377
Rab19	19331
Ptpn13	19249
Prg2	19074
Pon1	18979
Nfatc3	18021
Atp7b	11979
Apobec1	11810
Rbl1	19650
Cacnb4	12298
Bmp7	12162
Alk	11682
Tiam1	21844
Cacnb3	12297
Flot2	14252
Ptprk	19272
Clcn3	12725
Cxcl12	20315
Xpc	22591
Sox18	20672
Kpna1	16646
Kpna2	16647
Hsd11b1	15483
Cd6	12511
Cxcr5	12145
Xk	22439
Cebpe	110794
Cebpd	12609
Amph	218038
Skp1a	21402
Ccl11	20292
Hand1	15110
Madcam1	17123
Hand2	15111
Musk	18198
Ercc5	22592
Pms2	18861
Tyro3	22174
Sla	20491
Nova2	384569
Nova1	664883
Ptger4	19219
Nog	18121
Rhbdf1	13650
Cryba2	12958
Myo7a	17921
Tnfsf4	22164
Tnfrsf4	22163
Nqo2	18105
Bmp8a	12163
Slc23a3	22626
Xrcc5	22596
Cntn2	21367
Phxr2	null
Mef2b	17259
S100g	12309
Mgat3	17309
Ccl9	20308
Pemt	18618
Brca1	12189
Apof	103161
Clec3b	21922
Gcdh	270076
Amy2a1	100043207
Tns1	21961
Mitf	17342
Mafb	16658
Cdkn1a	12575
Rps6ka3	110651
Rps6ka1	20111
Rcn1	19672
Nsf	18195
Napg	108123
Napb	17957
Napa	108124
Cdkn1c	12577
Cdkn1b	12576
Fgd1	14163
Hcls1	15163
Clcn4	12727
Limk1	16885
Ptprj	19271
Lct	226413
Il12rb1	16161
Rapgef1	107746
Gnb4	14696
Eps15l1	13859
Eps15	13858
Actg2	11468
Acrv1	11451
Nbl1	17965
Myef2	17876
Xcl1	16963
Procr	19124
Tnnt2	21956
Prpf39	328110
Sh3bp1	20401
Rasl2-9	19428
Rab34	19376
Mdfic	16543
Cox6c	12864
Cnr1	12801
Ccr3	12771
Ccr1l1	12770
Ccr1	12768
Alx1	216285
Strbp	20744
Dst	13518
Penk	18619
Wars	22375
Utrn	22288
Ube2h	22214
Tle4	21888
Tle3	21887
Tle2	21886
Tle1	21885
Tgfbr3	21814
Tff3	21786
Rab17	19329
Ptx3	19288
Pdcd2	18567
Il15ra	16169
Hsd3b5	15496
Fbrs	14123
Cox6a2	12862
Cnr2	12802
Cd82	12521
Capzb	12345
Atp2b1	67972
Atoh1	11921
Ambn	11698
T2	21331
Dll1	13388
Rora	19883
Pml	18854
Lep	16846
Tcf15	21407
Soat1	20652
Hmmr	15366
Man2a1	17158
Fkbp5	14229
Tfap2a	21418
Tfap2b	21419
Ptpn12	19248
Man1a2	17156
Man1a	17155
Tm4sf1	17112
Hspe1	15528
Hgs	15239
Fnta	14272
Eps8	13860
Twist2	13345
Crkl	12929
Col4a4	12829
Col4a3	12828
Cct4	12464
Pcdh1	75599
Ncan	13004
Scnn1g	20278
Scnn1b	20277
Muc5ac	17833
Lim2	233187
Cct3	12462
Wbp2	22378
Wbp1	22377
Olfr6	233670
Olfr11	218066
Nnat	18111
Meis1	17268
Ndst1	15531
Hsd11b2	15484
Fgf9	14180
Fdxr	14149
Atn1	13498
Cplx2	12890
Cplx1	12889
Caml	12328
Akap1	11640
Adam5	11499
Adam4	11498
Rbmy	19657
Evi5	14020
Cdkn2b	12579
Cdkn2a	12578
Ppara	19013
Nfkbia	18035
Kcnj3	16519
Kcnj4	16520
Kcnj2	16518
Sez6	20370
Pkia	18767
Peg3	18616
Osm	18413
Nrcam	319504
Nfkbib	18036
Nfasc	269116
Sik1	17691
Kcnj5	16521
Itga9	104099
Ephb4	13846
Gpx4	625249
Gast	14459
Fkbp10	14230
Ephb3	13845
Erbb4	13869
Cdk2	12566
Adra1a	11549
Adra1b	11548
Plcb3	18797
Prkdc	19090
Kcnj6	16522
Atxn1	20238
Myo6	17920
Zfp90	22751
Smyd1	12180
Runx1t1	12395
Ltb	16994
Lta	16992
Tnf	21926
Pea15a	18611
Siae	22619
Snrpb2	20639
Nkx1-2	20231
Pls3	102866
Lcp1	18826
Pls1	102502
Plaa	18786
Sub1	20024
Olfr13	18310
Jarid2	16468
Ier3	15937
Ier2	15936
Hnrnpl	15388
Hnrnpa2b1	53379
Hnrnpa1	15382
Amz2	100503496
Spata13	219140
Cpox	12892
Coil	12812
Adora3	11542
Inpp1	16329
Cd55b	13137
Cd55	13136
Hes1	15205
Zfp91	109910
Atp6v0a2	21871
Rorc	19885
Ptcra	19208
Selenbp2	20342
Fxr1	14359
Bcat1	12035
Pdia4	12304
Lbx1	16814
Ppp1cb	19046
Ppp1cc	19047
Aga	11593
Akt2	11652
Ltbr	17000
Hes5	15208
Hes3	15207
Prkar1a	19084
Pdcd1	18566
Psmb6	19175
Psma3	19167
Psmb1	19170
Psma2	19166
Gpx5	14780
Gpx1	14775
Fdps	110196
Ubp1	22221
Tpt1	22070
Srsf9	108014
Rest	19712
Gpcpd1	74182
Mob4	19070
Nup88	19069
Gpc4	14735
Gpc3	14734
Tead2	21677
Ptk2b	19229
Sf3a2	20222
Abi1	11308
Tnfaip2	21928
Tnfaip1	21927
Npy1r	18166
Zp3r	22789
Syt17	110058
Glg1	20340
Ppox	19044
Srxn1	76650
Mup5	17844
Il1rap	16180
Ddx6	13209
Cyp7b1	13123
Cnn1	12797
Cebpg	12611
Ang2	11731
Mxd3	17121
Gclc	14629
Mxd4	17122
Crybb1	12960
Lepr	16847
Gclm	14630
Ddx5	13207
Ahr	11622
Ttf1	22130
Serpina3n	20716
Serpina3g	20715
Psmc5	19184
P2ry1	18441
Mtf2	17765
Ksr1	16706
Il13ra1	16164
Hsph1	15505
Cyp2a12	13085
Cobl	12808
Cdh5	12562
Atp2a1	11937
Was	22376
Dgkg	110197
Clcn2	12724
Amhr2	110542
Slc9a3	105243
Rab24	19336
Rab10	19325
Rab7	19349
Rab4a	19341
Tnni2	21953
Rab4b	19342
Rab22a	19334
Tnni1	21952
Slc9a4	110895
Slc9a2	226999
Hsd17b1	15485
Tgoln1	22134
Tes	21753
Ssr1	107513
Slc1a1	20510
Satb1	20230
Rbl2	19651
Pou2af1	18985
Ntn1	18208
Hsd17b4	15488
Slc6a5	104245
E2f5	13559
Cnn2	12798
Adcyap1	11516
Pgf	18654
Efnb2	13642
Ube3a	22215
Pcolce	18542
Ctnnd1	12388
Gpx3	14778
P2ry2	18442
Nin	18080
Mageb3	17147
Rps2	16898
Hpx	15458
Ctf1	13019
Mageb2	17146
Mageb1	17145
Gucy2f	245650
Dusp1	19252
Atf6b	12915
Gucy2e	14919
Stt3a	16430
Eif1	20918
Rad23a	19358
Rad23b	19359
Cxcr2	12765
Il6ra	16194
Slc1a5	20514
Rab5c	19345
Ptpn3	545622
Pnoc	18155
Efs	13644
Csn1s2b	12992
Cit	12704
Il4ra	16190
Atp2b2	11941
Cbx1	12412
Bst1	12182
Spock1	20745
Sstr4	20608
Ptch1	19206
Npy4r	19065
Adam9	11502
Adam19	11492
Adam12	11489
Mcm2	17216
Rpsa	16785
Lama5	16776
Il18r1	16182
Hspa8	15481
Dbt	13171
Cdkn2d	12581
Cdkn2c	12580
Dmc1	13404
Gramd1a	52857
Cdipt	52858
Lair1	52855
Micall1	27008
Fer	14158
Zfp97	22759
Rpl13	270106
Ednra	13617
Cdo1	12583
Rab5a	271457
Sycp1	20957
Inhbc	16325
Rab3ip	216363
Cfi	12630
Rab5b	19344
Renbp	19703
Mpp1	17524
Hcfc1	15161
Rpl10	110954
Dcpp1	13184
Pde6c	110855
Cox8b	12869
Cox8a	12868
Txlna	109658
Cfb	14962
Myo5a	17918
G6pd2	14380
G6pdx	14381
Cntn1	12805
Rfx1	19724
Ngp	18054
Adam24	13526
Adam26a	13525
Adam18	13524
Adam28	13522
Tkt	21881
Anxa5	11747
St8sia1	20449
Tagln	21345
Slc16a1	20501
Nudc	18221
Cox7a2l	20463
Tra2b	20462
St8sia4	20452
St8sia3	20451
St8sia2	20450
Sbp	20234
Rpl26	19941
Gucy2g	73707
Gstm3	14864
Rhoc	11853
Gucy2d	14918
Tfap2c	21420
Six4	20474
Mki67	17345
Lrrn3	16981
Lrrn2	16980
Lrrn1	16979
Dtna	13527
Cyp51	13121
Psmc1	19179
Ppm1g	14208
Ptafr	19204
Smc2	14211
Cyp7a1	13122
Etfa	110842
Naca	17938
Loxl1	16949
Etfb	110826
Cyp3a16	13114
Etfdh	66841
Svs6	20945
Shc3	20418
Shc2	216148
Mybbp1a	18432
Olfr15	18312
Ocln	18260
Npm1	18148
Ccr2	12772
Gstt2	14872
Bcl11a	14025
Stfa3	20863
Stfa2	20862
Stfa1	20861
Vegfb	22340
Tmed1	17083
Spink1	20730
Skil	20482
Nrp1	18186
Mnat1	17420
Hells	15201
Dmbt1	12945
Cdc42	12540
Chrnb3	108043
Chrna6	11440
Jrk	16469
Aqp5	11830
Cacna1e	12290
Six5	20475
Capza3	12344
Capza2	12343
Capza1	12340
Tspyl2	52808
Prpf19	28000
Eif5a	276770
Ermp1	226090
Pum3	52874
Trim36	28105
Mapre2	212307
Yipf3	28064
Ilrun	224647
Twistnb	28071
Tomm70a	28185
Slx4	52864
Desi1	28075
Tars	110960
Foxred2	239554
Mpped1	223726
Dock9	105445
Larp4b	217980
Med10	28077
Prl5a1	28078
Rgs7bp	52882
Rcor1	217864
Atp5o	28080
Fam104a	28081
Vps25	28084
D11Wsu47e	276852
Sco1	52892
Rbfox3	52897
Rnasek	52898
Zmiz2	52915
Mbd6	110962
Rtcb	28088
D10Wsu102e	28109
Arfgef3	215821
Abhd17a	216169
Nhsl1	215819
Tspyl4	72480
Tmem30a	69981
Spg21	27965
Cherp	27967
Itfg1	71927
Tmem170	66817
Ldhd	52815
Zranb1	360216
Vkorc1	27973
Washc2	28006
Mepce	231803
Eif3b	27979
Grsf1	231413
Rufy3	52822
Ccdc92	215707
Rsrp1	27981
Ppih	66101
Efhd2	27984
Zmym6	100177
Miip	28010
Lurap1l	52829
Pnrc2	52830
Plppr4	229791
Spout1	227695
Brd3os	100504116
Tmx4	52837
Dnlz	52838
Dbndd2	52840
Mtg2	52856
Imp4	27993
Chpf	74241
Cnot11	52846
Tsg101	22088
Rfx3	19726
Rfx2	19725
Omg	18377
Msx3	17703
Lag3	16768
Hivep3	16656
Has1	15116
Matn1	17180
Neurod6	11922
Gk	14933
Fam89b	17826
Myo5b	17919
Prm3	19120
Serpinb9	20723
Gpld1	14756
Gpx2	14776
Rnf112	22671
Myo1c	17913
Dvl2	13543
Tpgs1	110012
Omt2b	382088
Omt2a	18379
Myo1e	71602
Myo9b	17925
Dusp8	18218
Phox2a	11859
Atp5k	11958
Slc30a2	230810
Pla2g2c	18781
Mthfr	17769
Baat	12012
Efna4	13639
Efna3	13638
Enpep	13809
Olfr16	18313
Ly6e	17069
Ro60	20822
Epcam	17075
Nap1l2	17954
Zan	22635
Trim21	20821
Srf	20807
Sprr1b	20754
Sprr1a	20753
Ovgp1	12659
Ly75	17076
Cd93	17064
Cdh16	12556
Cdh15	12555
Adra1d	11550
Adipoq	11450
Zic3	22773
Slc18a2	214084
Zic2	22772
Zic1	22771
Slc18a1	110877
Olfr5	18349
Pon3	269823
Pon2	330260
Selplg	20345
Gucy2c	14917
Eif4a2	13682
Tead4	21679
Srpk1	20815
Hccs	15159
Adgre1	13733
Abi2	329165
Vdac2	22334
Msra	110265
Hif1a	15251
Vdac1	22333
Tmpo	21917
Scn2b	72821
Vdac3	22335
Tll1	21892
Melk	17279
Cldn11	18417
Mttp	17777
Aff3	16764
Sin3a	20466
Sin3b	20467
Hmx2	15372
Hmx3	15373
Cst8	13012
Ppp3cc	19057
Ppp3cb	19056
Ppp3ca	19055
Vipr2	22355
Tfdp2	211586
Aurkb	20877
Srp14	20813
Ptpn22	19260
Ppp3r2	19059
Ppp3r1	19058
Serpinf2	18816
Olfr8	18372
Hsd17b3	15487
Hmx1	15371
Fosl1	14283
Elf1	13709
Slc26a3	13487
Ccr5	12774
Cct8	12469
Cct7	12468
Cct5	12465
Cct2	12461
Bcl6	12053
Arnt2	11864
Ahsg	11625
Bmpr1b	12167
Gpr143	18241
Shroom2	110380
Cbr2	12409
Zic4	22774
Atm	11920
Coq7	12850
Gtf2h5	66467
Dlg1	13383
Lsg1	224092
Tmem191c	224019
Tinf2	28113
Adam7	11500
Nsun2	28114
Cpd	12874
Fyco1	17281
Polr2m	28015
Rab6b	270192
Ctsh	13036
Man2b1	17159
Ubfd1	28018
Cyp2b19	13090
Ing4	28019
Sgsm1	52850
Cux2	13048
Mrpl50	28028
Bmp8b	12164
Gfm1	28030
Ctss	13040
Zfp64	22722
Inpp5d	16331
Ctse	13034
Stxbp3	20912
Stxbp1	20910
Il17a	16171
Ube2i	22196
Tcea2	21400
Stxbp2	20911
Rtkn	20166
Pter	19212
Dnajc3	100037258
Pitx1	18740
Pctp	18559
Msi1	17690
Gstt1	14871
Spag7	216873
Epha1	13835
Dnm1	13429
Aqp4	11829
Il17ra	16172
Clk1	12747
Tbr1	21375
Lefty1	13590
Zbtb17	22642
Ube2e1	22194
Ube2e3	22193
Tnfsf10	22035
Supt4a	20922
Slc50a1	19729
Ptprn2	19276
Irak1	16179
Pcsk7	18554
Hspa4l	18415
Numb	18222
Il11ra1	16157
Elavl4	15572
Cfap20	14894
Gdnf	14573
Drp2	13497
Cdh9	12565
Cdh8	12564
Cdh6	12563
Cdh10	320873
Capn3	12335
Cab39	12283
Cep131	12009
Fpr1	14293
Efna5	13640
Dbx2	223843
Lyst	17101
Dld	13382
Plcd3	72469
Mzf1	109889
Cox6b1	110323
Csn3	12994
Plcb4	18798
Plcb2	18796
Plcd4	18802
Lyar	17089
Notch4	18132
Clgn	12745
Cd38	12494
Stim1	20866
Stil	20460
Rgl2	19732
Rgl1	19731
Ralgds	19730
Pex2	19302
Pxmp2	19301
Phex	18675
Pdcd4	18569
Nxph2	18232
Nxph1	18231
Myl12b	67938
Myl7	17898
Prol1	17830
Fxyd3	17178
Ltc4s	17001
