EntrezID,GeneSymbol,Score
6455,SH3GL1,0
6456,SH3GL2,0
6457,SH3GL3,0
645745,MT1HL1,0
64577,ALDH8A1,0
64579,NDST4,0
64581,CLEC7A,0.5
64582,GPR135,0
645832,SEBOX,0
645840,TXNRD3NB,0
64591,TSPY2,0
645922,S100A7L2,0
645974,PABPC1L2B,0
64599,GIGYF1,0
646,BNC1,0
64600,PLA2G2F,0
64601,VPS16,1
6461,SHB,0
646174,C16orf90,0
6462,SHBG,0
6464,SHC1,0
64641,EBF2,0
646424,SPINK8,0
64645,HIAT1,0
64648,SPANXD,0
646480,FABP9,0
646498,C3orf84,0
64651,CSRNP1,0
646600,C3orf65,0
646603,C4orf51,0
646627,LYPD8,0
64663,SPANXC,0
646754,TRIM64C,0
6468,FBXW4,0
64682,ANAPC1,0
64689,GORASP1,0
6469,SHH,0
64693,CTAGE1,0
64694,NA,0
646962,HRCT1,0.5
64699,TMPRSS3,0
6470,SHMT1,0
647060,SPATA31A1,0
64708,COPS7B,0
64710,NUCKS1,0
64711,HS3ST6,0
64714,PDIA2,0
6472,SHMT2,0
6473,SHOX,0
6474,SHOX2,0
64743,WDR13,0
64744,SMAP2,0
64745,METTL17,0
64746,ACBD3,0
64747,MFSD1,0
64748,LPPR2,1
64750,SMURF2,0
64753,CCDC136,0
64754,SMYD3,0
64755,C16orf58,0
64756,ATPAF1,0
64757,1-Mar,0
64759,TNS3,0
6476,SI,0
64760,FAM160B2,0
64761,PARP12,0
64762,GAREM,0
64763,ZNF574,0
64764,CREB3L2,0
64766,S100PBP,0
64768,IPPK,0
64769,MEAF6,0
6477,SIAH1,0
64770,CCDC14,0
64771,C6orf106,0
64772,ENGASE,0
64773,PCED1A,0
64776,C11orf1,0
64777,RMND5B,0
64778,FNDC3B,0
64779,MTHFSD,0
6478,SIAH2,0
64780,MICAL1,0.5
64781,CERK,0
64782,AEN,0.5
64783,RBM15,0
64784,CRTC3,0
64785,GINS3,0
64786,TBC1D15,0.5
64787,EPS8L2,0.5
64788,LMF1,0
64789,EXO5,0.5
64792,IFT22,0
64793,CEP85,0
64794,DDX31,0
64795,RMND5A,0
64798,DEPTOR,0
64799,IQCH,0
648,BMI1,0
6480,ST6GAL1,0
64800,EFCAB6,0.5
64801,ARV1,1
64802,NMNAT1,0
64805,P2RY12,0
64806,IL25,0
64816,CYP3A43,0
6482,ST3GAL1,0
6483,ST3GAL2,0.5
64834,ELOVL1,0
64837,KLC2,0
64838,FNDC4,0
64839,FBXL17,0
6484,ST3GAL4,0
64840,PORCN,0
64841,GNPNAT1,0
64843,ISL2,0
64844,7-Mar,0
64847,SPATA20,0
64848,YTHDC2,0
64849,SLC13A3,0
64850,ETNPPL,0
64852,TUT1,0
64853,AIDA,0
64854,USP46,0
64855,FAM129B,0
64856,VWA1,0.5
64857,PLEKHG2,0
64858,DCLRE1B,0
64859,NABP1,0
64860,ARMCX5,0
64863,METTL4,0
64864,RFX7,0
64866,CDCP1,0
6487,ST3GAL3,0
64881,PCDH20,0
6489,ST8SIA1,0
64895,PAPOLG,0
64897,C12orf43,0
649,BMP1,0
6490,PMEL,0
64900,LPIN3,0
64901,RANBP17,0
64902,AGXT2,0
649055,NA,0
6491,STIL,0
64919,BCL11B,0.5
6492,SIM1,0.5
64921,CASD1,0
64922,LRRC19,0
64924,SLC30A5,0
64925,CCDC71,0
64926,RASAL3,0
64927,TTC23,0
64928,MRPL14,0
6493,SIM2,0
6494,SIPA1,0
64943,NT5DC2,0
649446,DLGAP1-AS1,0
64946,CENPH,0.5
64949,MRPS26,0.5
6495,SIX1,0
64951,MRPS24,1
6496,SIX3,0
64960,MRPS15,0
64963,MRPS11,0
64965,MRPS9,0
64968,MRPS6,0
64969,MRPS5,0
6497,SKI,0
64975,MRPL41,0
64976,MRPL40,0
64978,MRPL38,0
64979,MRPL36,0.5
6498,SKIL,0
64981,MRPL34,0
64983,MRPL32,0
649853,NA,0
6499,SKIV2L,0
650,BMP2,0
6500,SKP1,0
65003,MRPL11,0
65005,MRPL9,0
65008,MRPL1,0
65009,NDRG4,0
65010,SLC26A6,0
65012,SLC26A10,0
650137,NA,0
65018,PINK1,0
6502,SKP2,0
650293,LOC650293,0
6503,SLA,0
6504,SLAMF1,0
6505,SLC1A1,0
65055,REEP1,0
65056,GPBP1,0
65057,ACD,0
65059,RAPH1,0
6506,SLC1A2,0
65061,CDK15,0
65062,TMEM237,0
650662,NA,0
6507,SLC1A3,0
65078,RTN4R,0
6508,SLC4A3,0
65080,MRPL44,0
65082,VPS33A,0.5
65083,NOL6,0
65084,TMEM135,0
6509,SLC1A4,0
65094,JMJD4,0
65095,KRI1,0
651,BMP3,0
6510,SLC1A5,0
65108,MARCKSL1,0.5
65109,UPF3B,0
6511,SLC1A6,0.5
65110,UPF3A,0
65117,RSRC2,0
6512,SLC1A7,0
65121,PRAMEF1,0
65122,PRAMEF2,0
65123,INTS3,0
65124,SOWAHC,0
65125,WNK1,0
6513,SLC2A1,1
6514,SLC2A2,0
6515,SLC2A3,0
651503,NA,0
6517,SLC2A4,0
6518,SLC2A5,0
6519,SLC3A1,0
652,BMP4,0
6520,SLC3A2,0.5
6521,SLC4A1,0
65217,PCDH15,0
6522,SLC4A2,0
65220,NADK,0
6523,SLC5A1,0
6524,SLC5A2,0
65243,ZFP69B,0.5
652433,NA,0
652436,NA,0
65244,SPATS2,0
65249,ZSWIM4,0.5
6525,SMTN,0.5
65250,C5orf42,0
65251,ZNF649,0
65258,MPPE1,0
652591,NA,0
6526,SLC5A3,0
65260,COA7,0
65263,PYCRL,1
65264,UBE2Z,0
65265,C8orf33,0
65266,WNK4,0
65267,WNK3,1
65268,WNK2,0
6527,SLC5A4,0
652759,NA,0
6528,SLC5A5,0.5
652859,NA,0
6529,SLC6A1,0.5
652919,NA,0
652968,GATSL3,0.5
652991,SKOR2,0
653,BMP5,0
6530,SLC6A2,0
6531,SLC6A3,0.5
653111,NA,0
653129,NA,0
653140,FAM228A,0
653145,ANXA8,0
653192,TRIM43B,0.5
6532,SLC6A4,0
653247,PRB2,0
653268,AGAP7P,0
653275,CFC1B,0.5
653282,CT47A7,0
6533,SLC6A6,0
653308,ASAH2B,0
653314,RPL19P9,0
653316,FAM153C,0
653319,KIAA0895L,0
653361,NCF1,0
6534,SLC6A7,0
653401,NA,0
653404,FOXD4L6,0
653423,SPAG11A,0
653483,MLLT4-AS1,0
653499,LGALS7B,0
6535,SLC6A8,0
653509,SFTPA1,0
653566,SPCS2P4,0
653573,NA,0
6536,SLC6A9,0
653659,TMEM183B,0
653689,GSTT2B,0
653784,MZT2A,0
6538,SLC6A11,0
6539,SLC6A12,0
653978,NA,0
654,BMP6,0
6540,SLC6A13,0
6541,SLC7A1,0
6542,SLC7A2,0
6543,SLC8A2,0
654341,NA,0
654346,LGALS9C,0
654348,PRAMEF16,0
654364,NME1-NME2,0
654429,LRTM2,0
654463,FER1L6,0
654483,BOLA2B,0
6545,SLC7A4,0
654502,IQCJ,0.5
6546,SLC8A1,0
6547,SLC8A3,0
6548,SLC9A1,0
6549,SLC9A2,0.5
655,BMP7,0.5
6550,SLC9A3,0
6553,SLC9A5,0
6554,SLC10A1,0
6555,SLC10A2,0.5
6556,SLC11A1,0.5
6557,SLC12A1,0
6558,SLC12A2,0
6559,SLC12A3,0
656,BMP8B,0
6560,SLC12A4,0
6561,SLC13A1,0
6563,SLC14A1,0
6564,SLC15A1,0
6565,SLC15A2,0
6566,SLC16A1,0
6567,SLC16A2,0
6568,SLC17A1,0.5
6569,SLC34A1,0
657,BMPR1A,0
6570,SLC18A1,0
6571,SLC18A2,0.5
6572,SLC18A3,0
6573,SLC19A1,0
6574,SLC20A1,0
6575,SLC20A2,0
6576,SLC25A1,0
6578,SLCO2A1,0
6579,SLCO1A2,0
658,BMPR1B,0.5
6580,SLC22A1,0
6581,SLC22A3,0
6582,SLC22A2,0
6583,SLC22A4,0
6584,SLC22A5,0
6585,SLIT1,0
6586,SLIT3,0
6588,SLN,0
659,BMPR2,0
6590,SLPI,0
6591,SNAI2,0
6594,SMARCA1,1
6595,SMARCA2,0
6596,HLTF,0
6597,SMARCA4,0
65975,STK33,0
65977,PLEKHA3,0
65979,PHACTR4,0
6598,SMARCB1,0
65980,BRD9,0
65981,CAPRIN2,1
65982,ZSCAN18,0
65983,GRAMD3,0.5
65985,AACS,0
65986,ZBTB10,0
65987,KCTD14,0
65988,ZNF747,0.5
65989,DLK2,0
6599,SMARCC1,0
65990,FAM173A,0
65991,FUNDC2,0
65992,DDRGK1,0
65993,MRPS34,0
65997,RASL11B,0
65999,LRRC61,0
660,BMX,0.5
66000,TMEM108,0
66002,CYP4F12,0
66005,CHID1,0
66008,TRAK2,0
6601,SMARCC2,0
6602,SMARCD1,0
6603,SMARCD2,0
66035,SLC2A11,0
66036,MTMR9,0
66037,BOLL,0
6604,SMARCD3,0
6605,SMARCE1,1
6606,SMN1,0
6607,SMN2,0
6608,SMO,0
6609,SMPD1,0
661,POLR3D,0
6610,SMPD2,0.5
6611,SMS,0
6612,SUMO3,1
6613,SUMO2,0
6614,SIGLEC1,0
6615,SNAI1,0
6616,SNAP25,0
6617,SNAPC1,0
6618,SNAPC2,0
6619,SNAPC3,0.5
662,BNIP1,0
6620,SNCB,0
6621,SNAPC4,0
6622,SNCA,0
6623,SNCG,0
6624,FSCN1,0
6625,SNRNP70,0
6626,SNRPA,0
6627,SNRPA1,0
6628,SNRPB,0
6629,SNRPB2,0
663,BNIP2,0
6631,SNRPC,1
6632,SNRPD1,0
6633,SNRPD2,0
6634,SNRPD3,1
6635,SNRPE,0
6636,SNRPF,0
6637,SNRPG,0
6638,SNRPN,0
664,BNIP3,0
6640,SNTA1,0
6641,SNTB1,0
6642,SNX1,0
6643,SNX2,0
6645,SNTB2,0
6646,SOAT1,0
6647,SOD1,0
664701,ZNF826P,0
6648,SOD2,0
665,BNIP3L,0
6650,CAPN15,0
6651,SON,0.5
6652,SORD,0
6653,SORL1,1
6654,SOS1,0
6655,SOS2,0
6657,SOX2,0
6658,SOX3,0
6659,SOX4,0
666,BOK,0
6660,SOX5,0.5
6662,SOX9,0
6663,SOX10,0
6664,SOX11,0
6665,SOX15,0
6666,SOX12,0
6667,SP1,1
6668,SP2,0
667,DST,0
6670,SP3,0
6671,SP4,0
6672,SP100,0
6674,SPAG1,1
6675,UAP1,0
6676,SPAG4,0.5
6677,SPAM1,0
6678,SPARC,0
668,FOXL2,0
6683,SPAST,0
6687,SPG7,0
6688,SPI1,1
6689,SPIB,0
669,BPGM,0
6690,SPINK1,0
6691,SPINK2,0
6692,SPINT1,0
6693,SPN,0
6694,SPP2,0
6695,SPOCK1,0
6696,SPP1,0
6697,SPR,0.5
6698,SPRR1A,0.5
6699,SPRR1B,1
670,BPHL,0
6700,SPRR2A,0
6701,SPRR2B,0
6704,SPRR2E,0
6705,SPRR2F,1
6706,SPRR2G,0
6707,SPRR3,0
6708,SPTA1,0
6709,SPTAN1,0
671,BPI,0
6710,SPTB,0
6711,SPTBN1,0
6712,SPTBN2,0
6713,SQLE,0
6714,SRC,0
6715,SRD5A1,0
6716,SRD5A2,1
6717,SRI,0
6718,AKR1D1,0
672,BRCA1,0
6720,SREBF1,0
6721,SREBF2,0
6722,SRF,0
6723,SRM,0
6725,SRMS,0.5
6727,SRP14,0
6728,SRP19,0
6729,SRP54,1
673,BRAF,0.5
6730,SRP68,0.5
6731,SRP72,0
6732,SRPK1,1
6733,SRPK2,0.5
6734,SRPR,0
6736,SRY,0
6737,TRIM21,0
6738,TROVE2,0
6741,SSB,0
6744,SSFA2,0
6745,SSR1,0
6746,SSR2,0
6747,SSR3,0
6748,SSR4,0
6749,SSRP1,0
675,BRCA2,0.5
6750,SST,0
6751,SSTR1,0
6752,SSTR2,0
6753,SSTR3,0
6754,SSTR4,0.5
6755,SSTR5,0
6756,SSX1,0
6757,SSX2,0
6758,SSX5,0
6759,SSX4,0
676,BRDT,0
6760,SS18,0
6764,ST5,0
6767,ST13,0
6768,ST14,0
6769,STAC,0
677,ZFP36L1,0
6770,STAR,0
6772,STAT1,1
6773,STAT2,0
6774,STAT3,0
6775,STAT4,0
6776,STAT5A,0
6777,STAT5B,0
6778,STAT6,0
6779,STATH,0
678,ZFP36L2,0
6780,STAU1,0
6781,STC1,0
6782,HSPA13,0.5
6783,SULT1E1,0
6785,ELOVL4,0
6786,STIM1,0
6787,NEK4,0
6788,STK3,0
6789,STK4,0
6790,AURKA,0
6792,CDKL5,0
6793,STK10,0
6794,STK11,0
6795,AURKC,0
680,BRS3,0
6801,STRN,0
6804,STX1A,0.5
6809,STX3,0
6810,STX4,0
6811,STX5,0
6812,STXBP1,0
6813,STXBP2,0
6814,STXBP3,0
6815,STYX,0
6818,SULT1A3,0.5
6819,SULT1C2,0
682,BSG,0
6820,SULT2B1,0
6821,SUOX,0
6822,SULT2A1,0
6827,SUPT4H1,0
6829,SUPT5H,0
683,BST1,1
6830,SUPT6H,0
6832,SUPV3L1,1
6833,ABCC8,0
6834,SURF1,0
6835,SURF2,0
6836,SURF4,0
6837,MED22,0
6838,SURF6,0
6839,SUV39H1,1
684,BST2,0
6840,SVIL,0.5
6843,VAMP1,0
6844,VAMP2,0
6846,XCL2,0.5
6847,SYCP1,0
685,BTC,0
6850,SYK,0.5
6853,SYN1,0
6855,SYP,0.5
6856,SYPL1,0
6857,SYT1,0.5
686,BTD,0
6860,SYT4,0
6861,SYT5,0.5
6862,T,1
6863,TAC1,0
6865,TACR2,0
6866,TAC3,0.5
6867,TACC1,0
6868,ADAM17,0
6869,TACR1,1
687,KLF9,0
6870,TACR3,0.5
6871,TADA2A,0
6872,TAF1,0.5
6873,TAF2,0
6874,TAF4,0.5
6875,TAF4B,0
6876,TAGLN,0
6877,TAF5,0
6878,TAF6,0
6879,TAF7,0
688,KLF5,0
6881,TAF10,0
6882,TAF11,0.5
6883,TAF12,0.5
6884,TAF13,0
6885,MAP3K7,1
6886,TAL1,0
6887,TAL2,0
6888,TALDO1,0
689,BTF3,0
6890,TAP1,0.5
6891,TAP2,0
6892,TAPBP,0
6894,TARBP1,0
6895,TARBP2,0
6897,TARS,0
6898,TAT,0
6899,TBX1,0
6900,CNTN2,1
6901,TAZ,0
6902,TBCA,0.5
6903,TBCC,0
6904,TBCD,0
6905,TBCE,0
6906,SERPINA7,0
6907,TBL1X,0
6908,TBP,0
6909,TBX2,0
6910,TBX5,0
6911,TBX6,0
6913,TBX15,0
6915,TBXA2R,0
6916,TBXAS1,0
6917,TCEA1,0
6919,TCEA2,0
6920,TCEA3,0
692094,MSMP,0.5
6921,TCEB1,0
6923,TCEB2,0
692312,PPAN-P2RY11,0
6924,TCEB3,0.5
6925,TCF4,0
6926,TBX3,0
6927,HNF1A,0
6928,HNF1B,0
6929,TCF3,0
6932,TCF7,0
6934,TCF7L2,0
6935,ZEB1,0
6936,GCFC2,0
6938,TCF12,1
6939,TCF15,0
694,BTG1,0
6940,ZNF354A,0
6941,TCF19,0
6942,TCF20,0
6943,TCF21,0
6944,VPS72,0
6945,MLX,0
6947,TCN1,0.5
6948,TCN2,0
6949,TCOF1,1
695,BTK,0
6950,TCP1,0
6953,TCP10,0
6954,TCP11,0
696,BTN1A1,0
6975,TECTB,0.5
6988,TCTA,0
699,BUB1,0
6990,DYNLT3,0.5
6991,TCTE3,0
6992,PPP1R11,0.5
6993,DYNLT1,0
6996,TDG,0
6997,TDGF1,0
6999,TDO2,0
70,ACTC1,0
7003,TEAD1,0
7004,TEAD4,0
7005,TEAD3,0
7006,TEC,0
7007,TECTA,0
7008,TEF,0.5
7009,TMBIM6,0
701,BUB1B,0.5
7010,TEK,0
7011,TEP1,0
7013,TERF1,0
7014,TERF2,0
7015,TERT,0
7016,TESK1,0.5
7018,TF,0.5
7019,TFAM,0
7020,TFAP2A,0
7021,TFAP2B,0
7022,TFAP2C,0
7023,TFAP4,0
7024,TFCP2,0
7025,NR2F1,0
7026,NR2F2,0
7027,TFDP1,0
7029,TFDP2,0
7030,TFE3,0
7031,TFF1,0
7032,TFF2,0
7033,TFF3,0.5
7035,TFPI,0
7036,TFR2,0
7037,TFRC,0
7038,TG,0
7039,TGFA,0
7040,TGFB1,0
7041,TGFB1I1,0
7042,TGFB2,0.5
7043,TGFB3,0
7044,LEFTY2,0
7045,TGFBI,0
7046,TGFBR1,0
7047,TGM4,0
7048,TGFBR2,0
7049,TGFBR3,0
705,BYSL,0
7050,TGIF1,0
7051,TGM1,0
7052,TGM2,0
7053,TGM3,0
7054,TH,0
7056,THBD,0
7057,THBS1,0
7058,THBS2,0
7059,THBS3,0
706,TSPO,0
7060,THBS4,0
7064,THOP1,1
7066,THPO,1
7067,THRA,0
7068,THRB,0
7069,THRSP,0
7070,THY1,0
7071,KLF10,0
7072,TIA1,0
7073,TIAL1,0
7074,TIAM1,0
7075,TIE1,0
7076,TIMP1,0
7077,TIMP2,0
7078,TIMP3,0
7079,TIMP4,0
708,C1QBP,0
7080,NKX2-1,0.5
7082,TJP1,0
7083,TK1,0
7084,TK2,0
7086,TKT,0
7087,ICAM5,0
7088,TLE1,0
7089,TLE2,0.5
7090,TLE3,0
7091,TLE4,0
7092,TLL1,0.5
7093,TLL2,0
7094,TLN1,0
7095,SEC62,0
7096,TLR1,0
7097,TLR2,0.5
7098,TLR3,0
7099,TLR4,1
71,ACTG1,0
710,SERPING1,0.5
7100,TLR5,0
7101,NR2E1,0
7102,TSPAN7,0
7103,TSPAN8,0
7104,TM4SF4,0
7105,TSPAN6,0
7106,TSPAN4,0
7107,GPR137B,0.5
7108,TM7SF2,0
7109,TRAPPC10,0
7110,TMF1,0
7111,TMOD1,0
7112,TMPO,0
7113,TMPRSS2,0
7114,TMSB4X,0
7117,TMSB4XP8,0.5
712,C1QA,0
7122,CLDN5,0
7123,CLEC3B,0.5
7124,TNF,0
7125,TNNC2,0
7126,TNFAIP1,0
7127,TNFAIP2,0
7128,TNFAIP3,0
713,C1QB,0
7130,TNFAIP6,0
7132,TNFRSF1A,1
7133,TNFRSF1B,0
7134,TNNC1,0
7135,TNNI1,0
7136,TNNI2,0.5
7137,TNNI3,0
7138,TNNT1,0
7139,TNNT2,0.5
714,C1QC,0
7140,TNNT3,0
7141,TNP1,0.5
7142,TNP2,0
7143,TNR,0
7145,TNS1,0
7148,TNXB,0
715,C1R,0
7150,TOP1,0
7153,TOP2A,0.5
7155,TOP2B,0
7156,TOP3A,0
7157,TP53,0
7158,TP53BP1,0
7159,TP53BP2,0
716,C1S,0
7161,TP73,0
7162,TPBG,0
7163,TPD52,0.5
7164,TPD52L1,0
7165,TPD52L2,0
7166,TPH1,0
7167,TPI1,0
7168,TPM1,0
7169,TPM2,0
717,C2,1
7170,TPM3,0
7171,TPM4,0
7172,TPMT,0
7173,TPO,0
7174,TPP2,0
7175,TPR,0
7177,TPSAB1,0.5
7178,TPT1,0
7179,TPTE,0
718,C3,0
7180,CRISP2,0.5
7181,NR2C1,0
7182,NR2C2,0
7184,HSP90B1,1
7185,TRAF1,0
7186,TRAF2,0
7187,TRAF3,0
7188,TRAF5,0
7189,TRAF6,0
719,C3AR1,0
72,ACTG2,0
720,C4A,0.5
7200,TRH,1
7201,TRHR,0
7203,CCT3,0
7204,TRIO,0
7205,TRIP6,0
721,C4B,0
7216,TRO,0
722,C4BPA,0
7220,TRPC1,0
7222,TRPC3,0
7223,TRPC4,0
7224,TRPC5,0
7225,TRPC6,0.5
7226,TRPM2,0
7227,TRPS1,1
723790,HIST2H2AA4,0
723961,INS-IGF2,0
7247,TSN,0
7248,TSC1,0
7249,TSC2,0
725,C4BPB,0.5
7251,TSG101,0.5
7252,TSHB,0
7253,TSHR,0
7257,TSNAX,0
7258,TSPY1,0
7259,TSPYL1,0
726,CAPN5,0
7260,TSSC1,0
7262,PHLDA2,0.5
7263,TST,0
7264,TSTA3,0
7265,TTC1,0.5
7266,DNAJC7,0
7267,TTC3,0
7268,TTC4,0
727,C5,0.5
7270,TTF1,0
7272,TTK,0
7273,TTN,0
7274,TTPA,0
7275,TUB,0
7276,TTR,0.5
7277,TUBA4A,0.5
727800,RNF208,0
727830,SPATA31A3,0
727936,GXYLT2,0
728,C5AR1,0
7280,TUBB2A,0
728036,CT47A10,0
728042,CT47A9,0
728049,CT47A8,0
728062,CT47A6,0
728072,CT47A5,0
728075,CT47A4,0
728082,CT47A3,0
728090,CT47A2,0
728096,CT47A1,0
728137,TSPY3,1
728215,FAM155A,0
728269,MAGEA9B,0
728294,D2HGDH,0
7283,TUBG1,0
7284,TUFM,0
728404,NA,0
728441,GGT2,0
728458,OPN1MW2,0
728461,NA,0
728489,DNLZ,0
7286,TUFT1,0
728621,CCDC30,0
728635,DHRS4L1,0
728642,CDK11A,0
728656,DMRTC1B,0
728695,SPANXB1,0
7287,TULP1,0
728712,SPANXA2,1
7288,TULP2,0
728858,C12orf71,0.5
7289,TULP3,0
728911,CT45A2,0
728919,NA,0
729,C6,0
7290,HIRA,1
7291,TWIST1,0
7292,TNFSF4,0
729201,SPACA5B,0
7293,TNFRSF4,0.5
729330,OC90,0
729359,PLIN4,0
7294,TXK,0
729440,CCDC61,0
7295,TXN,0
729515,TMEM242,0
7296,TXNRD1,0
7297,TYK2,0
729747,ZNF878,0
729759,OR4F29,0
729767,CEACAM18,1
7298,TYMS,0
729857,RGPD2,0.5
7299,TYR,1
729974,RFPL4AL1,0
730,C7,0
7301,TYRO3,0
730394,GTF2H2C_2,0
7305,TYROBP,0
7306,TYRP1,0
7307,U2AF1,0
731,C8A,0
7311,UBA52,0
7314,UBB,1
7316,UBC,0.5
7317,UBA1,0
7318,UBA7,0
7319,UBE2A,0
732,C8B,0
7320,UBE2B,0
7321,UBE2D1,0
7322,UBE2D2,0
7323,UBE2D3,0
7324,UBE2E1,0
7325,UBE2E2,0
7326,UBE2G1,0
7327,UBE2G2,0
7328,UBE2H,0
7329,UBE2I,0.5
733,C8G,0
7332,UBE2L3,0
7334,UBE2N,0
7335,UBE2V1,0
7336,UBE2V2,0.5
7337,UBE3A,0
734,OSGIN2,0
7341,SUMO1,0
7342,UBP1,0
7343,UBTF,0
7345,UCHL1,0
7347,UCHL3,0
7348,UPK1B,0
7349,UCN,0
735,C9,0
7350,UCP1,0
7351,UCP2,0
7352,UCP3,0
7353,UFD1L,0
7355,SLC35A2,0
7356,SCGB1A1,0
7357,UGCG,0
7358,UGDH,0.5
7360,UGP2,0
7363,UGT2B4,0.5
7364,UGT2B7,0
7366,UGT2B15,0
7367,UGT2B17,0
7368,UGT8,0
7369,UMOD,0
7371,UCK2,0
7372,UMPS,0
7373,COL14A1,0
7374,UNG,0
7375,USP4,0
7376,NR1H2,0
7378,UPP1,0
7379,UPK2,0
738,VPS51,0
7380,UPK3A,0
7381,UQCRB,0
7384,UQCRC1,0
7385,UQCRC2,0
7386,UQCRFS1,0
7388,UQCRH,0
7389,UROD,0
7390,UROS,0.5
7391,USF1,0
7392,USF2,0
7398,USP1,0.5
7399,USH2A,0
740,MRPL49,0
7401,CLRN1,0.5
7402,UTRN,0
7403,KDM6A,0.5
7404,UTY,0
7405,UVRAG,0
7407,VARS,0
7408,VASP,0
7409,VAV1,0
741,ZNHIT2,0
7410,VAV2,0
7411,VBP1,0
7412,VCAM1,0
7414,VCL,0.5
7415,VCP,1
7416,VDAC1,0
7417,VDAC2,0
7419,VDAC3,0
7421,VDR,0
7422,VEGFA,0
7423,VEGFB,0
7424,VEGFC,0
7425,VGF,0
7428,VHL,0
7429,VIL1,0
7430,EZR,0
7431,VIM,0
7432,VIP,0
7433,VIPR1,0.5
7434,VIPR2,0
7436,VLDLR,0
7439,BEST1,0
744,MPPED2,0
7441,VPREB1,0
7442,TRPV1,0
7443,VRK1,0
7444,VRK2,0
7447,VSNL1,0.5
7448,VTN,0
745,MYRF,0
7450,VWF,0
7453,WARS,0
7455,ZAN,0
7456,WIPF1,0
7458,EIF4H,0.5
746,TMEM258,0.5
7461,CLIP2,0
7462,LAT2,0.5
7464,CORO2A,0
7465,WEE1,0
7466,WFS1,0
7468,WHSC1,0
7469,NELFA,0
747,DAGLA,0
7471,WNT1,0
7472,WNT2,0
7473,WNT3,0
7474,WNT5A,0.5
7475,WNT6,0
7476,WNT7A,0
7477,WNT7B,0
7478,WNT8A,0
7479,WNT8B,0
7480,WNT10B,0
7482,WNT2B,0
7483,WNT9A,0
7484,WNT9B,0
7485,WRB,0
7486,WRN,0
7490,WT1,0
7494,XBP1,0
7498,XDH,0
7499,XG,0
750,C16orf3,0
7504,XK,0
7507,XPA,0.5
7508,XPC,0
751071,METTL12,0
7511,XPNPEP1,0
7512,XPNPEP2,0
7514,XPO1,0
7515,XRCC1,0
7516,XRCC2,0
7517,XRCC3,0
7518,XRCC4,0
751867,NA,0
752,FMNL1,0
7520,XRCC5,0
752014,CEMP1,0
7525,YES1,0
7528,YY1,0
7529,YWHAB,0
753,LDLRAD4,0
7531,YWHAE,0
7532,YWHAG,1
7533,YWHAH,0.5
7534,YWHAZ,0
7535,ZAP70,0
7536,SF1,0
7538,ZFP36,0.5
7539,ZFP37,0
754,PTTG1IP,1
7541,ZBTB14,0
7542,ZFPL1,0
7543,ZFX,0
7544,ZFY,0
7545,ZIC1,0
7546,ZIC2,0
7547,ZIC3,0
7549,ZNF2,0
755,C21orf2,1
7551,ZNF3,0
7552,ZNF711,1
7553,ZNF7,0
7554,ZNF8,0
7555,CNBP,0
7556,ZNF10,0
7559,ZNF12,0
7561,ZNF14,0
7562,ZNF708,0
7564,ZNF16,0.5
7565,ZNF17,0
7566,ZNF18,0
7567,ZNF19,0.5
7568,ZNF20,0.5
7569,ZNF182,0
757,TMEM50B,0
7570,ZNF22,0
7571,ZNF23,0
7572,ZNF24,0.5
7574,ZNF26,0
7576,ZNF28,0
7579,ZSCAN20,0.5
758,MPPED1,0
7580,ZNF32,0
7581,ZNF33A,0
7582,ZNF33B,0.5
7584,ZNF35,0
7586,ZKSCAN1,0
7587,ZNF37A,0
7589,ZSCAN21,0
759,CA1,0
7592,ZNF41,0
7593,MZF1,0
7594,ZNF43,0
7596,ZNF45,0.5
7597,ZBTB25,0
760,CA2,0
761,CA3,0
762,CA4,1
7620,ZNF69,0
7621,ZNF70,0
7625,ZNF74,0
7626,ZNF75D,0
7627,ZNF75A,0
7629,ZNF76,0
763,CA5A,0
7633,ZNF79,0
7634,ZNF80,1
7637,ZNF84,0
7638,ZNF221,0
7639,ZNF85,1
7644,ZNF91,0
765,CA6,0
7652,ZNF99,0
766,CA7,0
767,CA8,0
7673,ZNF222,0
7675,ZNF121,0
7678,ZNF124,0
768,CA9,0
7681,MKRN3,0
768206,PRCD,0
768211,RELL1,0
768239,PSAPL1,0
768329,NA,0
7690,ZNF131,0
7691,ZNF132,0.5
7692,ZNF133,0
7693,ZNF134,0
7694,ZNF135,0
7695,ZNF136,0
7696,ZNF137P,0
7697,ZNF138,0
7699,ZNF140,0
770,CA11,0
7700,ZNF141,1
7701,ZNF142,0
7702,ZNF143,0
7703,PCGF2,0.5
7704,ZBTB16,0.5
7705,ZNF146,0
7706,TRIM25,0
7707,ZNF148,0
7709,ZBTB17,0
771,CA12,0
7710,ZNF154,0.5
7711,ZNF155,0
7712,ZNF157,0
7716,VEZF1,0
7718,ZNF165,0
7726,TRIM26,0
7727,ZNF174,0
7728,ZNF175,0
773,CACNA1A,0
7730,ZNF177,0
7732,RNF112,0
7733,ZNF180,0
7737,RNF113A,0
7738,ZNF184,0
7739,ZNF185,0
774,CACNA1B,0
7741,ZSCAN26,0.5
7743,ZNF189,0
7745,ZKSCAN8,0
7746,ZSCAN9,0
7748,ZNF195,0
775,CACNA1C,0.5
7750,ZMYM2,0
7752,ZNF200,0.5
7753,ZNF202,0
