"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"210","IK",337,"Novel","3550",-2.761,NA,"TRA2A, GNB2L1, EFTUD2, UBC, RBM10, MSH2, CTNNBL1, XAB2, MFAP1, PRPF6, THOC1, NDUFA1",12,NA,0,NA,0,"XAB2, CTNNBL1, TRA2A, PRPF6, THOC1, EFTUD2",6,NA,0,NA,0,"XAB2, THOC1, EFTUD2",3,3
"211","IKBKB",71,"TLRpathway","3551",-1.632,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Pathways in cancer ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","NFKB2, NFKB1, MAP3K7, RELA, MAPK14, CREBBP, MAP3K1, COPS5, AKT1, HNRNPU, CLTC, BCL3, TNFRSF1A, CNTN2, NFKBIB, ERC1, TBK1, TRAF6, RIPK1, TNFAIP3, UBC, NFKBIA, CHUK",23,"TNFAIP3, AKT1, TBK1, RIPK1, MAPK14, MAP3K1, RELA, NFKB2, NFKB1, NFKBIB, NFKBIA, CHUK, MAP3K7, TRAF6",14,NA,0,"HNRNPU",1,"TNFAIP3, AKT1, TBK1, RIPK1, MAPK14, MAP3K1, RELA, NFKB2, NFKB1, NFKBIB, NFKBIA, CHUK, MAP3K7, TRAF6",14,NA,0,NA,0,14
"212","IL12A",253,"TLRpathway","3592",-3.527,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; RIG-I-like receptor signaling pathway ; African trypanosomiasis ; Jak-STAT signaling pathway ; Malaria","IL12B",1,"IL12B",1,NA,0,NA,0,"IL12B",1,NA,0,NA,0,1
"213","IL12B",413,"TLRpathway","3593",0.178,NA,"IL12A",1,"IL12A",1,NA,0,NA,0,"IL12A",1,NA,0,NA,0,1
"214","IL1B",555,"TLRpathway","3553",-1.092,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Amoebiasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; African trypanosomiasis ; NOD-like receptor signaling pathway ; Prion diseases ; Malaria","A2M",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"215","IL1RL1",608,"TLRpathway","9173",0.08,NA,"MYD88",1,"MYD88",1,NA,0,NA,0,"MYD88",1,NA,0,NA,0,1
"216","IL3",559,"Novel","3562",-2.363,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway ; Fc epsilon RI signaling pathway","IL3RA",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"217","IL3RA",335,"Novel","3563",-4.839,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway","IL3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"218","IL6",565,"TLRpathway","3569",-0.895,NA,"ZBTB16",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"219","ING1",421,"Novel","3621",-1.085,NA,"HDAC2, PCNA, SIN3A, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"220","IRAK1",468,"TLRpathway","3654",-1.408,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; Neurotrophin signaling pathway","IRAK3, MYD88, IRAK2",3,"IRAK3, IRAK2, MYD88",3,NA,0,NA,0,"IRAK3, IRAK2, MYD88",3,NA,0,NA,0,3
"221","IRAK2",264,"TLRpathway","3656",0.454,NA,"MYD88, IRAK3, TIRAP, IRAK1, HSPA6, TRAF6",6,"IRAK3, TRAF6, IRAK1, TIRAP, MYD88",5,NA,0,"HSPA6",1,"IRAK3, TRAF6, IRAK1, TIRAP, MYD88",5,NA,0,NA,0,5
"222","IRAK3",300,"TLRpathway","11213",-0.694,NA,"IRAK1, TRAF6, IRAK2, MYD88, TRAF3, HSPA6",6,"TRAF3, TRAF6, IRAK2, IRAK1, MYD88",5,NA,0,"HSPA6",1,"TRAF3, TRAF6, IRAK2, IRAK1, MYD88",5,NA,0,NA,0,5
"223","IRF3",310,"TLRpathway","3661",0.911,NA,"IRF5, IRF7, ATF2, JUN, CREBBP, TBK1, UBC, EP300",8,"ATF2, JUN, IRF7, IRF5, TBK1",5,NA,0,NA,0,"ATF2, JUN, IRF7, IRF5, TBK1",5,NA,0,NA,0,5
"224","IRF5",484,"TLRpathway","3663",-0.405,NA,"IRF3, UBC, CREBBP",3,"IRF3",1,NA,0,NA,0,"IRF3",1,NA,0,NA,0,1
"225","IRF7",494,"TLRpathway","3665",0.792,NA,"IRF3, TRAF6, EP300, UBC, MYD88",5,"IRF3, TRAF6, MYD88",3,NA,0,NA,0,"IRF3, TRAF6, MYD88",3,NA,0,NA,0,3
"226","IRF9",437,"Novel","10379",-3.713,"Hepatitis C ; Osteoclast differentiation ; Jak-STAT signaling pathway","STAT1",1,"STAT1",1,NA,0,NA,0,"STAT1",1,NA,0,NA,0,1
"227","ISG15",180,"Novel","9636",-1.153,"RIG-I-like receptor signaling pathway","UBE2N, ACACB, YARS, USP18, UBC, PCNA",6,"UBE2N",1,NA,0,NA,0,"UBE2N",1,NA,0,NA,0,1
"228","ISY1",391,"Spliceosome","57461",0.398,NA,"PLRG1, CRNKL1, SNRPA1, CDC40, SNW1, SYF2, XAB2, NCBP2, DHX8, BUD31, CDC5L, PRPF19",12,NA,0,NA,0,"XAB2, CDC40, CRNKL1, PRPF19, SYF2, SNW1, NCBP2, BUD31, SNRPA1, PLRG1, DHX8, CDC5L",12,NA,0,NA,0,"XAB2, SNW1, PLRG1, CDC5L",4,4
"229","ITGA1",546,"Novel","3672",-1.182,"Regulation of actin cytoskeleton ; Focal adhesion ; Hematopoietic cell lineage ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"230","ITGA5",536,"Novel","3678",-1.442,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Shigellosis ; Hematopoietic cell lineage ; Bacterial invasion of epithelial cells ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","UBC, ITGB1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"231","ITGAM",332,"TLRpathway","3684",-1.872,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Leishmaniasis ; Amoebiasis ; Phagosome ; Hematopoietic cell lineage ; Cell adhesion molecules (CAMs)","ICAM1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"232","ITGAV",375,"Novel","3685",-1.581,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Pathways in cancer ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","UBC, ITGB1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"233","ITGAX",402,"TLRpathway","3687",0.05,NA,"ITGB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"234","ITGB1",78,"Novel","3688",-1.498,"Regulation of actin cytoskeleton ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Focal adhesion ; Phagosome ; Pathways in cancer ; Shigellosis ; Bacterial invasion of epithelial cells ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Pathogenic Escherichia coli infection ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","GNB2L1, PXN, ITGAV, ITGAX, VCL, ITGA5, ITGB1BP1, ITGA1, UBC",9,"ITGAX",1,NA,0,NA,0,"ITGAX",1,NA,0,NA,0,1
"235","ITGB1BP1",545,"Novel","9270",-3.221,NA,"ITGB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"236","JAM3",605,"Novel","83700",-1.219,"Leukocyte transendothelial migration ; Tight junction ; Cell adhesion molecules (CAMs) ; Epithelial cell signaling in Helicobacter pylori infection","PARD3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"237","JUN",105,"TLRpathway","3725",-2.457,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Focal adhesion ; Osteoclast differentiation ; Pathways in cancer ; Rheumatoid arthritis ; GnRH signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Renal cell carcinoma","CREBBP, ATF3, ATF2, FOS, UBE2I, FBXW7, COPS5, TAF12, TAF1, MAPK8, COPS2, IRF3, RUNX1, ETS1, MED21, MAPK9, SPI1, MAPK10, EP300, MAPK1, PRKD1, RELA, SP1, UBC",24,"ATF2, SP1, ETS1, SPI1, FOS, IRF3, MAPK10, MAPK9, MAPK8, MAPK1, RELA",11,NA,0,NA,0,"ATF2, SP1, ETS1, SPI1, FOS, IRF3, MAPK10, MAPK9, MAPK8, MAPK1, RELA",11,NA,0,NA,0,11
"238","KAT2B",186,"Novel","8850",-1.265,NA,"TAF12, ASF1B, CNTN2, RELA, EP300, UBC, CREBBP",7,"RELA",1,NA,0,NA,0,"RELA",1,NA,0,NA,0,1
"239","KLF4",487,"Novel","9314",-1.144,NA,"HDAC2, SP1, UBC, CREBBP, EP300",5,"SP1",1,NA,0,NA,0,"SP1",1,NA,0,NA,0,1
"240","KLHL8",366,"Novel","57563",-1.029,NA,"PSMA8, PSMA1, PSMA3, PSMA2, PSMA5, PSMA7, COPS6, UBC",8,NA,0,"PSMA8, PSMA7, PSMA5, PSMA3, PSMA2, PSMA1",6,NA,0,NA,0,"PSMA7, PSMA5, PSMA3, PSMA2, PSMA1",5,NA,0,5
"241","KRAS",232,"Novel","3845",-4.178,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Chemokine signaling pathway ; Tight junction ; Hepatitis C ; Pathways in cancer ; GnRH signaling pathway ; Pancreatic cancer ; Prostate cancer ; Long-term depression ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Gap junction ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation ; Renal cell carcinoma","PIK3CB, PIK3CD, PIK3CG, MAPK1, PIK3CA, UBC",6,"PIK3CG, PIK3CD, PIK3CB, PIK3CA, MAPK1",5,NA,0,NA,0,"PIK3CG, PIK3CD, PIK3CB, PIK3CA, MAPK1",5,NA,0,NA,0,5
"242","LAMP1",515,"Novel","3916",-1.012,"Phagosome","EGFR",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"243","LAT",42,"Novel","27040",-1.78,"Fc gamma R-mediated phagocytosis ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","SYK, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"244","LBP",547,"TLRpathway","3929",-0.203,NA,"CD14",1,"CD14",1,NA,0,NA,0,"CD14",1,NA,0,NA,0,1
"245","LDHB",581,"Novel","3945",-1.577,"Propanoate metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"246","LDLR",266,"Novel","3949",-1.103,"Toxoplasmosis ; Endocytosis ; Hepatitis C","APOB, MYLIP, UBC, HSPA5",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"247","LIG1",548,"Novel","3978",-1.539,"Base excision repair ; DNA replication ; Mismatch repair","PCNA, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"248","LPXN",252,"Novel","9404",-1.056,NA,"VCL",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"249","LRIG1",517,"Novel","26018",-1.091,NA,"EGFR, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"250","LRP1",379,"Novel","4035",-2.201,"Malaria","CALR, UBC, A2M",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"251","LSM2",146,"Spliceosome","57819",-0.142,NA,"SNRPE, LSM3, LSM4, LSM6, LSM5, PRPF4, SNRPB, PRPF8, LSM7, CRNKL1, LSM8, ZMAT2, SNRPD1, PRPF6, PRPF3, SNRPD3, TXNL4A",17,NA,0,NA,0,"ZMAT2, LSM7, CRNKL1, LSM3, LSM4, PRPF6, LSM5, LSM6, TXNL4A, PRPF8, PRPF3, PRPF4, SNRPE, SNRPD3, SNRPD1, SNRPB",16,NA,0,NA,0,"SNRPD3, PRPF8, LSM6, LSM4",4,4
"252","LSM3",149,"Spliceosome","27258",-0.031,NA,"LSM4, LSM6, LSM5, SNRPG, LSM8, PRPF3, PRPF8, PRPF4, CRNKL1, SNRPE, SNRPD1, SF3B2, LSM7, SART1, PRPF6, SNRPD3, SNRPB, LSM2, TXNL4A",19,NA,0,NA,0,"LSM2, LSM7, CRNKL1, LSM4, PRPF6, LSM5, LSM6, SF3B2, TXNL4A, PRPF8, PRPF3, PRPF4, SART1, SNRPG, SNRPE, SNRPD3, SNRPD1, SNRPB",18,NA,0,NA,0,"SNRPD3, SF3B2, PRPF8, LSM6, LSM4",5,5
"253","LSM4",150,"Spliceosome","25804",-1.149,"Spliceosome","LSM6, LSM5, PRPF3, SNRPB, SART1, PRPF4, PRPF8, UBC, LSM3, LSM2, LSM7, SNRPD3, PRPF6, TXNL4A, LSM8",15,NA,0,NA,0,"LSM2, LSM7, LSM3, PRPF6, LSM5, LSM6, TXNL4A, PRPF8, PRPF3, PRPF4, SART1, SNRPD3, SNRPB",13,NA,0,NA,0,"SNRPD3, PRPF8, LSM6",3,3
"254","LSM5",359,"Spliceosome","23658",-0.061,NA,"LSM4, PRPF3, SNRPD1, PRPF4, SNRPD3, LSM7, SNRPF, PRPF6, LSM8, UBC, LSM3, LSM2, CRNKL1, LSM6, PRPF8, SART1",16,NA,0,NA,0,"LSM2, LSM7, CRNKL1, LSM3, LSM4, PRPF6, LSM6, PRPF8, PRPF3, PRPF4, SART1, SNRPF, SNRPD3, SNRPD1",14,NA,0,NA,0,"SNRPD3, PRPF8, LSM6, LSM4",4,4
"255","LSM6",151,"Spliceosome","11157",-2.087,"Spliceosome","LSM5, LSM7, TXNL4A, SNRPD3, PRPF6, SNRPA1, SNRPB, PRPF8, LSM3, SNRPD1, SART1, SNRPF, LSM2, ZMAT2, LSM4, CRNKL1, PRPF3, LSM8, PRPF4",19,NA,0,NA,0,"ZMAT2, LSM2, LSM7, CRNKL1, LSM3, LSM4, PRPF6, LSM5, TXNL4A, PRPF8, PRPF3, PRPF4, SART1, SNRPF, SNRPD3, SNRPD1, SNRPB, SNRPA1",18,NA,0,NA,0,"SNRPD3, PRPF8, LSM4",3,3
"256","LSM7",143,"Spliceosome","51690",0.498,NA,"LSM2, LSM3, LSM4, LSM6, LSM5, CRNKL1, UBC, SART1, ZMAT2, SNRPD3, PRPF8, PRPF6, PRPF4, SNRPF, SNRPD1, SNRPA1, PRPF3, LSM8, SNRPB, TXNL4A",20,NA,0,NA,0,"ZMAT2, LSM2, CRNKL1, LSM3, LSM4, PRPF6, LSM5, LSM6, TXNL4A, PRPF8, PRPF3, PRPF4, SART1, SNRPF, SNRPD3, SNRPD1, SNRPB, SNRPA1",18,NA,0,NA,0,"SNRPD3, PRPF8, LSM6, LSM4",4,4
"257","LSM8",140,"Novel","51691",1.216,NA,"LSM7, LSM2, LSM3, LSM4, LSM6, USP39, LSM5, PRPF4, PRPF8, SART1, SNRPB, PRPF3, SNRPD3, CDC5L, EFTUD2, SNRNP200, SNRPD1, PRPF6",18,NA,0,NA,0,"LSM2, LSM7, LSM3, LSM4, PRPF6, LSM5, SNRNP200, LSM6, USP39, PRPF8, EFTUD2, PRPF3, PRPF4, SART1, SNRPD3, SNRPD1, SNRPB, CDC5L",18,NA,0,NA,0,"SNRPD3, PRPF8, LSM6, LSM4, EFTUD2, CDC5L",6,6
"258","LUC7L",141,"Novel","55692",-1.548,NA,"SNRNP70, RBM25, NCBP1, CTNNBL1, CHERP, SNRPC, SNRPA1, SF3B3, NCBP2, SART1, SNRPD3, SNRPF, PRPF8, CDC40, PRPF40B, SNRPB, PRPF19, SNRPD1",18,NA,0,NA,0,"RBM25, CTNNBL1, CDC40, PRPF19, PRPF40B, SF3B3, NCBP2, PRPF8, CHERP, SART1, SNRPF, SNRPD3, SNRPD1, SNRPC, SNRPB, SNRPA1, SNRNP70, NCBP1",18,NA,0,NA,0,"SNRPD3, SNRPC, PRPF8",3,3
"259","LY86",467,"TLRpathway","9450",-0.671,NA,"CD180",1,"CD180",1,NA,0,NA,0,"CD180",1,NA,0,NA,0,1
"260","LY96",604,"TLRpathway","23643",-3.629,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Pathogenic Escherichia coli infection","TLR4",1,"TLR4",1,NA,0,NA,0,"TLR4",1,NA,0,NA,0,1
"261","MAF1",371,"Novel","84232",-1.632,NA,"CSNK2A2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"262","MAFG",524,"Novel","4097",-8.075,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"263","MAGOH",55,"Spliceosome","4116",-0.12,NA,"CDC40, CDC5L, RPS2, RPL19, RBM22, PRPF8, CRNKL1, PLRG1, SF3B3, SNRNP200, SNW1, SF3B1, DHX15, XAB2, SF3B2, RBM39, RBM10, SNRPB, SNRPD3, SNRPD1, EFTUD2, SNRNP70, PGAM5, EIF4B, SRSF4, HNRNPU, HNRNPH1, SRSF3, HNRNPK, TRA2B, BCAS2, SRRM1, ACIN1, ALYREF, SRSF1, SRSF5, SRSF7, SNRNP40, SRSF9, SRSF2, SRSF6, PPIE, RBMX, DDX3X, SRSF10, SF3A1, YBX3, HNRNPM, EIF4A3, FYTTD1, TRA2A, MAGOHB, PRPF19, UBC, HSPA8, AQR",56,NA,0,NA,0,"XAB2, RBM22, MAGOHB, CDC40, CRNKL1, TRA2A, PRPF19, RBMX, SF3B1, SF3B3, SNRNP200, ACIN1, SNW1, SF3B2, SRSF10, PRPF8, PPIE, SF3A1, BCAS2, ALYREF, EIF4A3, AQR, SNRNP40, EFTUD2, SRSF9, SNRPD3, SNRPD1, SNRPB, SNRNP70, TRA2B, SRSF7, SRSF6, SRSF5, SRSF4, SRSF3, SRSF2, SRSF1, PLRG1, HNRNPM, HSPA8, HNRNPU, HNRNPK, DHX15, CDC5L",44,NA,0,NA,0,"XAB2, TRA2B, SRSF3, SRSF2, SRSF1, SNW1, SNRPD3, SF3B2, SF3B1, PRPF8, PLRG1, HNRNPM, EFTUD2, CDC5L, BCAS2, ACIN1",16,16
"264","MAGOHB",589,"Spliceosome","55110",0.616,NA,"UBC, MAGOH",2,NA,0,NA,0,"MAGOH",1,NA,0,NA,0,NA,0,0
"265","MAP2K1",156,"TLRpathway","5604",-0.291,NA,"MAPK3, MAP3K1, BRAF, MAP3K8, MAPK14, MAPK1, EGFR, UBC",8,"MAPK14, MAPK1, MAPK3, MAP3K1, MAP3K8",5,NA,0,NA,0,"MAPK14, MAPK1, MAPK3, MAP3K1, MAP3K8",5,NA,0,NA,0,5
"266","MAP2K2",159,"TLRpathway","5605",2.236,NA,"BRAF, MAPK1, MAPK3, UBC",4,"MAPK1, MAPK3",2,NA,0,NA,0,"MAPK1, MAPK3",2,NA,0,NA,0,2
"267","MAP2K3",417,"TLRpathway","5606",0.05,NA,"UBC, MAP2K6, MAPK14",3,"MAPK14, MAP2K6",2,NA,0,NA,0,"MAPK14, MAP2K6",2,NA,0,NA,0,2
"268","MAP2K4",270,"TLRpathway","6416",0.924,NA,"MAPK9, MAPK10, MAP3K1, MAP3K7, AKT1, MAP2K7, MAPK14, MAPK8",8,"AKT1, MAPK10, MAPK9, MAPK8, MAP2K7, MAPK14, MAP3K1, MAP3K7",8,NA,0,NA,0,"AKT1, MAPK10, MAPK9, MAPK8, MAP2K7, MAPK14, MAP3K1, MAP3K7",8,NA,0,NA,0,8
"269","MAP2K6",259,"TLRpathway","5608",-1.293,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Osteoclast differentiation ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; Fc epsilon RI signaling pathway","MAP2K3, MAPK12, TLR3, RELA, MAP3K7, UBC, MAPK14",7,"MAPK12, MAPK14, MAP2K3, RELA, MAP3K7, TLR3",6,NA,0,NA,0,"MAPK12, MAPK14, MAP2K3, RELA, MAP3K7, TLR3",6,NA,0,NA,0,6
"270","MAP2K7",70,"TLRpathway","5609",0.8,NA,"MAP3K7, MAP3K1, MAPK8, DUSP10, MAP2K4, MAPK9, UBC",7,"MAPK9, MAPK8, MAP2K4, MAP3K1, MAP3K7",5,NA,0,NA,0,"MAPK9, MAPK8, MAP2K4, MAP3K1, MAP3K7",5,NA,0,NA,0,5
"271","MAP3K1",160,"TLRpathway","4214",0.294,NA,"UBE2I, BRAF, UBE2N, MAPK8, MAP2K4, MAPK9, CAPN3, UBC, MAP2K7, MAPK3, MAP2K1, MAPK1, TRAF6, TRAF3, IKBKB, CHUK",16,"MAPK9, MAPK8, MAP2K7, MAP2K4, MAPK1, MAPK3, MAP2K1, IKBKB, CHUK, TRAF3, TRAF6, UBE2N",12,NA,0,NA,0,"MAPK9, MAPK8, MAP2K7, MAP2K4, MAPK1, MAPK3, MAP2K1, IKBKB, CHUK, TRAF3, TRAF6, UBE2N",12,NA,0,NA,0,12
"272","MAP3K3",353,"Novel","4215",-1.731,"MAPK signaling pathway ; GnRH signaling pathway ; Neurotrophin signaling pathway","TRAF6, UBC, MAP3K7, CHUK",4,"CHUK, MAP3K7, TRAF6",3,NA,0,NA,0,"CHUK, MAP3K7, TRAF6",3,NA,0,NA,0,3
"273","MAP3K7",75,"TLRpathway","6885",-2.721,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway","EIF2AK2, RELA, UBE2N, HSPA6, MAPK8, MAP2K6, TLR4, MAP2K4, CLTC, MYD88, TIRAP, MAP3K3, TNFRSF1A, TAB1, TLR3, CARD11, SMAD6, TRAF6, CHUK, IKBKB, MAP2K7, UBC, RIPK1",23,"RIPK1, MAPK8, MAP2K7, MAP2K4, MAP2K6, RELA, IKBKB, CHUK, TRAF6, UBE2N, TIRAP, MYD88, TLR4, TLR3",14,NA,0,"HSPA6",1,"RIPK1, MAPK8, MAP2K7, MAP2K4, MAP2K6, RELA, IKBKB, CHUK, TRAF6, UBE2N, TIRAP, MYD88, TLR4, TLR3",14,NA,0,NA,0,14
"274","MAP3K8",401,"TLRpathway","1326",-1.165,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; T cell receptor signaling pathway","MAP2K1, RELA, REL, NFKB1",4,"MAP2K1, REL, RELA, NFKB1",4,NA,0,NA,0,"MAP2K1, REL, RELA, NFKB1",4,NA,0,NA,0,4
"275","MAPK1",104,"TLRpathway","5594",-0.111,NA,"JUN, ATF2, MBP, DUSP1, GAB2, MAP2K1, MAPK3, MAP2K2, MAP3K1, FOS, RET, BRAF, KRAS, PXN, ELK1, DUSP2, DUSP6, ETS1, SMAD1, MAPK14, SP1, UBC",22,"DUSP1, DUSP2, ATF2, SP1, ELK1, ETS1, JUN, FOS, MAPK14, MAPK3, MAP2K2, MAP2K1, MAP3K1",13,NA,0,NA,0,"DUSP1, DUSP2, ATF2, SP1, ELK1, ETS1, JUN, FOS, MAPK14, MAPK3, MAP2K2, MAP2K1, MAP3K1",13,NA,0,NA,0,13
"276","MAPK10",452,"TLRpathway","5602",0.56,NA,"MAP2K4, JUN, ATF2",3,"ATF2, JUN, MAP2K4",3,NA,0,NA,0,"ATF2, JUN, MAP2K4",3,NA,0,NA,0,3
"277","MAPK11",260,"TLRpathway","5600",1.429,NA,"TAB1, MBP, MAPKAPK3, ATF2",4,"ATF2",1,NA,0,NA,0,"ATF2",1,NA,0,NA,0,1
"278","MAPK12",431,"TLRpathway","6300",-0.274,NA,"MAP2K6, DUSP1",2,"DUSP1, MAP2K6",2,NA,0,NA,0,"DUSP1, MAP2K6",2,NA,0,NA,0,2
"279","MAPK13",499,"TLRpathway","5603",-1.49,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; NOD-like receptor signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation","ATF2, MAPKAPK3, MBP",3,"ATF2",1,NA,0,NA,0,"ATF2",1,NA,0,NA,0,1
"280","MAPK14",101,"TLRpathway","1432",1.712,NA,"MAPK1, ATF2, MBP, DUSP1, MAP2K1, MAPK3, MAPKAPK3, AKT1, MAP2K6, DUSP10, MAP2K4, CDC25B, CDC25C, CREB1, MAP2K3, TAB1, MAPKAPK2, UBC, NFKBIA, MAX, IKBKB, EGFR",22,"DUSP1, ATF2, AKT1, MAP2K4, MAPKAPK2, MAP2K6, MAP2K3, MAPK1, MAPK3, MAP2K1, NFKBIA, IKBKB",12,NA,0,NA,0,"DUSP1, ATF2, AKT1, MAP2K4, MAPKAPK2, MAP2K6, MAP2K3, MAPK1, MAPK3, MAP2K1, NFKBIA, IKBKB",12,NA,0,NA,0,12
"281","MAPK3",157,"TLRpathway","5595",0.003,NA,"MAP2K2, MAP3K1, RET, BRAF, ELK1, DUSP6, DUSP1, MAPK14, UBC, GAB2, MAPK1, SP1, MBP, ATF2, MAP2K1",15,"DUSP1, ATF2, SP1, ELK1, MAPK14, MAPK1, MAP2K2, MAP2K1, MAP3K1",9,NA,0,NA,0,"DUSP1, ATF2, SP1, ELK1, MAPK14, MAPK1, MAP2K2, MAP2K1, MAP3K1",9,NA,0,NA,0,9
"282","MAPK8",258,"TLRpathway","5599",-0.947,NA,"DUSP10, MAP2K4, GSTP1, NR4A1, JUN, ATF2, MAP3K1, MAP3K7, PXN, MAP2K7, BCL2L1, CDC42",12,"ATF2, JUN, MAP2K7, MAP2K4, MAP3K1, MAP3K7",6,NA,0,NA,0,"ATF2, JUN, MAP2K7, MAP2K4, MAP3K1, MAP3K7",6,NA,0,NA,0,6
"283","MAPK9",432,"TLRpathway","5601",1.463,NA,"DUSP10, CDC42, MAP2K7, UBC, MAP2K4, DUSP1, JUN, ATF2, MAP3K1",9,"DUSP1, ATF2, JUN, MAP2K7, MAP2K4, MAP3K1",6,NA,0,NA,0,"DUSP1, ATF2, JUN, MAP2K7, MAP2K4, MAP3K1",6,NA,0,NA,0,6
