"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"280",1956,"EGFR",265,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, GnRH signaling pathway",60,"PDGFRB, UBC, SH3GLB1, SCARB2, PIK3C2A, ITSN2, PPP2R5A, GNAI3, PDGFRA, CLTA, CXCL8, ADRB2, LDLR, SNX18, AAK1, CTNND1, CFTR, DNM1, EFNA2, WNT5A, FGF9, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, FGF10, KRAS, EDN1, FGF12, FGF8, ITGA1, CAV3, GAB2, PTK6, TSG101, EPS8, SH3GLB2, SNX9, SHC2, NRG4, TFF3, LRIG1, ZFYVE28, PPP2R5E, ACTR2, PPP2CB, PIK3R3, RPS27A, PXN, UBB, ITGB1, CLTC, CDC42, STAT1, ABI1, SYT1, PTK2B, RAB5A"
"281",1958,"EGR1",628,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications",6,"IRF6, GBP2, IRF9, OASL, ISG15, JUN"
"282",1959,"EGR2",717,"HighConf","Novel",NA,1,"JUN"
"283",79813,"EHMT1",366,"HighConf","Novel",NA,2,"CXCL8, RELA"
"284",10919,"EHMT2",365,"HighConf","Novel",NA,3,"CXCL8, HDAC2, RELA"
"285",10209,"EIF1",287,"HighConf","Novel","RNA transport",10,"EIF4G2, EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2"
"286",5610,"EIF2AK2",78,"MedConf","Novel",NA,14,"EIF2S3, MAP3K7, ISG15, EIF2S1, EIF2S2, NFKBIB, STAT1, TOLLIP, TIRAP, CD14, OTUD5, TLR4, MYD88, LY96"
"287",8891,"EIF2B3",766,"MedConf","Novel","RNA transport",3,"EIF2S3, EIF2S1, EIF2S2"
"288",1965,"EIF2S1",167,"HighConf","Novel","RNA transport",33,"EIF2S2, EIF4H, MAX, EIF1, RPL37, EIF4G2, DNTTIP1, EIF2B3, RPL36AL, EIF4A1, YBX1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2AK2, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B"
"289",8894,"EIF2S2",168,"HighConf","Novel","RNA transport",33,"EIF4H, EIF1, RPL37, EIF4G2, EIF2B3, RPL36AL, RD3, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2AK2, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, CDC5L, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, C9orf72, EIF2S1"
"290",1968,"EIF2S3",80,"MedConf","Novel","RNA transport",30,"RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4H, EIF1, RPL37, EIF4G2, EIF2B3, RPL36AL, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2AK2"
"291",8661,"EIF3A",143,"HighConf","Novel","RNA transport",30,"EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4H, EIF1, RPL37, EIF4G2, RPL36AL, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, PTBP1, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, COPS5, EIF4G1, EIF4B"
"292",8662,"EIF3B",164,"MedConf","Novel","RNA transport",30,"EIF2S1, EIF2S2, EIF4H, ATL3, EIF1, RPL37, RPL36AL, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, COPS5, EIF4G1, EIF4B, EIF3A, MSH2, EIF3J"
"293",8668,"EIF3I",73,"MedConf","Novel","RNA transport",36,"RPS8, RPL19, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, COPS5, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, SRRM1, EIF2S1, EIF2S2, EIF4H, TRA2B, EIF1, RPL37, PAAF1, RPL36AL, EIF4A1, PSMC4, PSMD7, YBX1, RPL23A, WIPI2, RPS2, SLC3A2"
"294",8669,"EIF3J",145,"MedConf","Novel","RNA transport",29,"EIF3B, EIF2S1, EIF2S2, CSNK2A2, EIF4H, EIF1, RPL37, RPL36AL, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, COPS5, EIF4G1, EIF4B, EIF3A"
"295",1973,"EIF4A1",9,"MedConf","Novel","RNA transport",37,"PSMC4, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, PTBP1, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, NFYB, HSPA5, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4H, MAX, EIF1, RPL37, EIF4G2, EIF4E3, LAGE3, CNOT11, RPL36AL, PARN"
"296",1975,"EIF4B",142,"MedConf","Novel","RNA transport, PI3K-Akt signaling pathway",35,"EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, SFN, EIF4H, CFL1, KBTBD7, RPL37, EIF4G2, CNOT11, DOHH, RPL36AL, PARN, DDX39A, EIF4A1, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, EIF4G1, ADPRHL1"
"297",317649,"EIF4E3",432,"MedConf","Novel",NA,4,"TBC1D4, EIF4A1, EIF4G1, EIF4G2"
"298",1981,"EIF4G1",140,"HighConf","Novel","RNA transport",41,"EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, POLE, EIF4H, PABPC4, DCTN4, MAX, EIF1, UBC, RPL37, EIF4G2, EIF4E3, CNOT11, RPL36AL, PARN, EIF4A1, PSMC4, RPL23A, RPS2, EIF3I, RPS8, RPL19, EIF2S3, PTBP1, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, UBB, PUS7, KIAA0020"
"299",1982,"EIF4G2",368,"HighConf","Novel","RNA transport",12,"EIF4E3, POLDIP3, EIF4A1, EIF2S3, PTBP1, EIF4G1, EIF4B, EIF3A, EIF2S1, EIF2S2, EIF4H, EIF1"
"300",7458,"EIF4H",214,"MedConf","Novel",NA,13,"TRA2B, EIF4G2, EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, SRSF3"
"301",2005,"ELK4",906,"HighConf","Novel","MAPK signaling pathway",2,"MAPK13, TBPL2"
"302",8178,"ELL",734,"MedConf","Novel",NA,2,"THOC7, XAB2"
"303",91748,"ELMSAN1",762,"HighConf","Novel",NA,2,"HDAC2, SIN3A"
"304",133121,"ENPP6",596,"MedConf","Novel","Ether lipid metabolism",5,"LPCAT4, PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B"
"305",2029,"ENSA",805,"HighConf","Novel",NA,1,"PPP2CB"
"306",9583,"ENTPD4",939,"HighConf","Novel",NA,2,"PDE1B, PDE3B"
"307",2034,"EPAS1",219,"HighConf","Novel",NA,4,"SMAD4, EPO, JUN, SLC2A1"
"308",284656,"EPHA10",872,"MedConf","Novel",NA,1,"EFNA2"
"309",285220,"EPHA6",822,"MedConf","Novel",NA,1,"EFNA2"
"310",29924,"EPN1",445,"MedConf","Novel",NA,13,"TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR, FGFR3, PDGFRA, CSF1R, CLTA, ADRB2, CFTR, DNM1"
"311",2056,"EPO",273,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage",15,"JUN, RAP1A, ARNT, IL21R, GH2, PRL, THPO, IL3RA, IL12RB2, IL27RA, CNTFR, CREB1, COPS5, STAT1, EPAS1"
"312",2059,"EPS8",755,"MedConf","Novel",NA,3,"CDC42, RAB5A, EGFR"
"313",23085,"ERC1",302,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway",14,"PHKB, ATG13, CDK14, PYDC1, ADPRHL2, CCNL2, CCND2, CCND3, IKBKB, MAP3K3, MAP3K7, RELA, CDK12, KBTBD7"
"314",54845,"ESRP1",938,"MedConf","Novel",NA,1,"HNRNPM"
"315",23265,"EXOC7",697,"MedConf","Novel",NA,1,"CDC42"
"316",54512,"EXOSC4",35,"MedConf","Novel",NA,6,"PSMA1, PSMA4, CXCL8, PSMA3, PSMA6, PSMA5"
"317",56915,"EXOSC5",14,"MedConf","Novel",NA,7,"PSMA2, PSMA6, PSMA5, PSMA1, PSMA4, CXCL8, PSMA3"
"318",2132,"EXT2",449,"HighConf","Novel",NA,1,"AGRN"
"319",2145,"EZH1",719,"MedConf","Novel",NA,1,"HDAC2"
"320",139231,"FAM199X",811,"MedConf","Novel",NA,1,"PDPK1"
"321",2243,"FGA",280,"MedConf","Novel",NA,13,"ITGAM, RAP1A, SYK, ITGA5, ITGAV, TGFB2, BRAF, KRAS, PF4, TLR4, LY96, ITGB1, VCL"
"322",2255,"FGF10",464,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",14,"KRAS, FLT4, FGFBP2, FGFBP3, RPS27A, UBB, NGFR, EGFR, FGFR3, PDGFRB, UBC, PDGFRA, CSF1R, FGF9"
"323",2257,"FGF12",563,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",7,"FLT4, NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R"
"324",2253,"FGF8",564,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",8,"FLT4, NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R, FLG"
"325",2254,"FGF9",430,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",13,"FGF10, KRAS, FLT4, KLB, RPS27A, UBB, NGFR, EGFR, FGFR3, PDGFRB, UBC, PDGFRA, CSF1R"
"326",83888,"FGFBP2",912,"MedConf","Novel",NA,1,"FGF10"
"327",143282,"FGFBP3",913,"HighConf","Novel",NA,1,"FGF10"
"328",2261,"FGFR3",288,"HighConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway",11,"SH3GLB1, EFNA2, FGF9, EPN1, FGF10, KRAS, FGF12, FGF8, SH3GLB2, SHC2, PIK3R3"
"329",2312,"FLG",417,"MedConf","Novel",NA,1,"FGF8"
"330",2324,"FLT4",570,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway",13,"ITGA1, SHC2, NRP2, PIK3R3, PXN, ITGB1, ITGA5, EFNA2, FGF9, FGF10, COL1A2, FGF12, FGF8"
"331",114793,"FMNL2",964,"MedConf","Novel",NA,2,"CDC42, PFN1"
"332",8928,"FOXH1",979,"MedConf","Novel",NA,1,"SMAD4"
"333",2359,"FPR3",501,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",31,"NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2"
"334",53822,"FXYD7",1038,"HighConf","Novel",NA,3,"ATP1B3, ATP1A3, ATP1B2"
"335",84248,"FYTTD1",360,"MedConf","Novel",NA,14,"NXT1, RANBP2, THOC1, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188"
"336",9908,"G3BP2",203,"MedConf","Novel",NA,2,"PABPC4, PRPF8"
"337",2538,"G6PC",963,"MedConf","Novel","PI3K-Akt signaling pathway",6,"CREB1, ALDOA, HK2, DERA, TKTL2, CEBPD"
"338",9846,"GAB2",635,"MedConf","Novel","Osteoclast differentiation, Ras signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway",15,"CD28, LAT2, CCND3, PIK3R3, A2M, EGFR, RAP1A, PDGFRB, PDGFRA, SYK, RET, PDPK1, CSF2, IL3, IL3RA"
"339",11345,"GABARAPL2",454,"MedConf","Novel","NOD-like receptor signaling pathway",8,"GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, WIPI2, CHMP2A"
"340",2555,"GABRA2",460,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",10,"GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5"
"341",2558,"GABRA5",459,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",10,"GABRA2, GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3"
"342",2559,"GABRA6",456,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",10,"GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CLCN2, CFTR, DNM1, GABARAPL2, TTYH3"
"343",2561,"GABRB2",457,"HighConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction, Serotonergic synapse",9,"GABRB3, GABRA5, GABRA2, GABRE, CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6"
"344",2562,"GABRB3",458,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction, Serotonergic synapse",9,"GABRA5, GABRA2, GABRE, CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6, GABRB2"
"345",2564,"GABRE",843,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",9,"CLCN2, CFTR, GABARAPL2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2"
"346",2597,"GAPDH",228,"MedConf","Novel",NA,3,"CFL1, MAX, PSMD3"
"347",2625,"GATA3",973,"MedConf","Novel",NA,3,"STAT1, SMAD4, RBPJ"
"348",2634,"GBP2",633,"HighConf","Novel","NOD-like receptor signaling pathway",13,"IRF9, TRIM10, TRIM48, OASL, ISG15, NCAM1, ICAM1, HLA-DQA2, EGR1, MT2A, TRIM45, TRIM35, IRF6"
"349",2646,"GCKR",902,"MedConf","Novel",NA,5,"RANBP2, RAE1, NUP43, NUP155, NUP188"
"350",9615,"GDA",148,"MedConf","Novel",NA,1,"ABAT"
"351",2689,"GH2",429,"MedConf","Neuroactive ligand-receptor interaction","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction",10,"PRL, THPO, IL3RA, IL12RB2, IL27RA, CNTFR, PTPN6, EPO, IL21R, SOCS2"
"352",2691,"GHRH",510,"HighConf","Novel",NA,15,"PTGER2, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, HRH2, GNG3, GNG10, ADRB2, INSL3, RLN3"
"353",51738,"GHRL",981,"HighConf","Novel","cAMP signaling pathway",5,"DRD2, ADRB2, CHRM2, HTR1A, HCAR2"
"354",28964,"GIT1",816,"MedConf","Novel","Regulation of actin cytoskeleton",3,"PXN, CDC42, ARHGEF6"
"355",51053,"GMNN",297,"MedConf","Novel",NA,23,"PSMF1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4"
"356",2767,"GNA11",153,"MedConf","Novel","Insulin secretion, Long-term depression, GnRH signaling pathway",34,"ADRBK1, GNG3, GNG10, GNAI3, AGT, PLA2G4A, PLA2G4D, GNAO1, KALRN, TACR1, CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, TRPC6, PLA2G6, JMJD7-PLA2G4B, XCL2, PAPOLA, PIK3R3"
"357",2769,"GNA15",534,"MedConf","Novel","Relaxin signaling pathway",33,"PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, TRPC6, XCL2, GNAT2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, GNAI3, AGT, CXCL8, MAP2K6, PLA2G4A, GNAO1, KALRN, TACR1, CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, S1PR2, GNRH2"
"358",2773,"GNAI3",345,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration, Rap1 signaling pathway, Chemokine signaling pathway, cAMP signaling pathway, Relaxin signaling pathway, Renin secretion, Serotonergic synapse, Long-term depression, Sphingolipid signaling pathway",50,"AGT, DRD2, CXCL8, ADRB2, PLA2G4A, PLA2G4D, GNAO1, CXCR5, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, JMJD7-PLA2G4B, RGS20, GNAT2, RGS9, PSMD3, CACNA1C, PIK3R3, PXN, MAPK13, GNA11, CDC42, GNG3, EGFR, GNG10, C5"
"359",2775,"GNAO1",437,"MedConf","Novel","Rap1 signaling pathway, Relaxin signaling pathway, Serotonergic synapse, Long-term depression",25,"CHRM2, EDN1, CXCR3, CXCR4, PF4, HTR1A, OPRM1, S1PR2, GNA15, JMJD7-PLA2G4B, PDE6A, GNAT2, CACNA1C, PIK3R3, PXN, MAPK13, GNA11, CDC42, GNG3, GNG10, GNAI3, DRD2, PLA2G4A, PLA2G4D, WNT5A"
"360",2780,"GNAT2",930,"HighConf","Novel",NA,6,"GNG3, GNG10, GNAI3, GNAO1, OPRM1, GNA15"
"361",10399,"GNB2L1",281,"MedConf","Novel",NA,8,"TNFRSF1A, SMPD2, PRKD1, PRPF31, HSP90B1, RIPK1, IKBKB, STAT1"
"362",2790,"GNG10",279,"MedConf","Novel","PI3K-Akt signaling pathway, Chemokine signaling pathway, Ras signaling pathway, Relaxin signaling pathway, Serotonergic synapse",75,"C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, PDPK1, INSL3, WNT5A, GNAO1, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, SCT, OPRM1, RLN3, TAS2R50, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, PDE6A, GPBAR1, XCL2, GNAT2, RRH, CACNA1C, PIK3R3, MAPK13, GNA11, CCT2, ADRBK1, HRH2, CACNA2D2, GNG3"
"363",2785,"GNG3",244,"MedConf","Novel","PI3K-Akt signaling pathway, Chemokine signaling pathway, Ras signaling pathway, Relaxin signaling pathway, Serotonergic synapse",75,"GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, PDPK1, INSL3, WNT5A, GNAO1, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, SCT, OPRM1, RLN3, TAS2R50, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, PDE6A, GPBAR1, XCL2, GNAT2, RRH, CACNA1C, PIK3R3, MAPK13, GNA11, CCT2, ADRBK1, HRH2, CACNA2D2"
"364",2797,"GNRH2",533,"MedConf","Novel","GnRH signaling pathway",24,"GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR"
"365",9570,"GOSR2",337,"MedConf","Novel",NA,9,"CLTA, DYNC1I1, DYNC2LI1, STX1B, DYNC1H1, STX18, DCTN4, DYNC1I2, DYNLL1"
"366",2811,"GP1BA",386,"MedConf","Novel","Hematopoietic cell lineage",3,"SERPIND1, PIK3R3, ITGAM"
"367",150763,"GPAT2",985,"MedConf","Novel",NA,1,"LPCAT4"
"368",151306,"GPBAR1",854,"HighConf","Novel",NA,15,"HRH2, GNG3, GNG10, ADRB2, INSL3, RLN3, PTGER2, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2"
"369",221914,"GPC2",452,"MedConf","Novel",NA,1,"AGRN"
"370",27238,"GPKOW",709,"MedConf","Novel",NA,24,"PRPF8, PRPF31, XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH"
"371",2838,"GPR15",512,"MedConf","Novel",NA,15,"HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, HRH2, GNG3, GNG10, ADRB2, INSL3, RLN3, PTGER2"
"372",2828,"GPR4",540,"MedConf","Novel",NA,18,"XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15, AVPR1A, TACR3, LTB4R"
"373",2875,"GPT",796,"MedConf","Novel",NA,1,"CFL1"
"374",2876,"GPX1",593,"MedConf","Novel","Thyroid hormone synthesis",7,"ALOX15, GSTO1, GSTA1, GSTP1, MGST1, GSTA3, ALOX5"
"375",2878,"GPX3",592,"MedConf","Novel","Thyroid hormone synthesis",7,"ALOX15, GSTO1, GSTA1, GSTP1, MGST1, GSTA3, ALOX5"
"376",2879,"GPX4",191,"HighConf","Novel",NA,1,"OTUD5"
"377",2906,"GRIN2D",468,"MedConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction",5,"GRIN3A, SHISA6, PTK2B, KRAS, GRIN3B"
"378",116443,"GRIN3A",469,"MedConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction",4,"SHISA6, PTK2B, GRIN3B, GRIN2D"
"379",116444,"GRIN3B",466,"MedConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction",4,"GRIN2D, GRIN3A, SHISA6, PTK2B"
"380",2868,"GRK4",989,"MedConf","Novel","Chemokine signaling pathway",7,"ADRB2, CXCR5, CCR8, CXCR3, CXCR4, CX3CR1, OPRM1"
"381",79792,"GSDMD",643,"MedConf","Novel","NOD-like receptor signaling pathway",1,"NLRC4"
"382",2931,"GSK3A",292,"MedConf","Novel","Chemokine signaling pathway",7,"PPP2R5A, PDPK1, CSNK1G1, RGS20, WNT3A, RAE1, RCAN2"
"383",2938,"GSTA1",479,"MedConf","Novel",NA,2,"GPX3, GPX1"
"384",2940,"GSTA3",482,"MedConf","Novel",NA,2,"GPX3, GPX1"
"385",9446,"GSTO1",478,"MedConf","Novel",NA,2,"GPX3, GPX1"
"386",2950,"GSTP1",480,"MedConf","Novel",NA,3,"GPX3, GPX1, ACTA2"
"387",51512,"GTSE1",294,"MedConf","Novel",NA,23,"PSMF1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4"
"388",2983,"GUCY1B3",618,"MedConf","Novel","Renin secretion, Long-term depression",10,"PDE5A, TWISTNB, POLR2J, POLR2F, ITPA, GUCY2D, PDE1B, PDE3B, PDE6H, PDE6A"
"389",3000,"GUCY2D",606,"MedConf","Novel",NA,4,"PDE1B, PDE3B, GUCY1B3, NUP43"
"390",55506,"H2AFY2",657,"MedConf","Novel",NA,1,"HDAC2"
"391",158983,"H2BFWT",868,"MedConf","Novel",NA,1,"HDAC2"
"392",3030,"HADHA",257,"MedConf","Novel","Valine, leucine and isoleucine degradation",5,"PLOD3, ACADSB, IVD, HNRNPH1, ATL3"
"393",3043,"HBB",400,"MedConf","Novel",NA,1,"RASAL2"
"394",338442,"HCAR2",504,"MedConf","Novel","cAMP signaling pathway",32,"OPRM1, RLN3, TAS2R50, S1PR2, GHRL, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS"
"395",3054,"HCFC1",252,"MedConf","Novel",NA,4,"MAX, PSMD7, MAP3K7, CSNK2A2"
"396",3059,"HCLS1",313,"MedConf","Novel",NA,5,"SYK, DNM1, YWHAH, YWHAG, CDC25B"
"397",3066,"HDAC2",85,"HighConf","Novel","Notch signaling pathway, Thyroid hormone signaling pathway",37,"SNW1, SIN3A, RELA, KAT2B, SMAD4, MAX, SUFU, EHMT2, RBPJ, CSF2, SP1, RUNX1, H2AFY2, SUV39H1, PHC2, SAP30BP, PHF12, SIN3B, EZH1, MBD3, MORF4L1, DNTTIP1, MBD2, SUZ12, ELMSAN1, SCML2, TRERF1, HIST1H2BJ, HIST1H2BK, RRP8, PHF21A, HDAC4, H2BFWT, ZFPM1, BAHD1, MTA2, CHD4"
"398",9759,"HDAC4",867,"MedConf","Novel",NA,8,"RANBP2, RANGAP1, HDAC2, UBE2I, SNW1, SIN3A, KAT2B, RBPJ"
"399",23072,"HECW1",858,"MedConf","Novel",NA,23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1"
"400",26091,"HERC4",783,"MedConf","Novel",NA,1,"LSM6"
"401",10614,"HEXIM1",704,"MedConf","Novel",NA,1,"DYNC1H1"
