"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"860","230075","Ndufb6",936,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3"
"861","66916","Ndufb7",929,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1"
"862","67264","Ndufb8",923,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4"
"863","66218","Ndufb9",920,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4"
"864","66377","Ndufc1",930,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7"
"865","68197","Ndufc2",927,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4"
"866","226646","Ndufs2",916,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11"
"867","68349","Ndufs3",721,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh"
"868","17993","Ndufs4",919,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1"
"869","72900","Ndufv2",938,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10, Ndufv3, Ndufa8, Ndufa3, Ndufb6, Ndufb11"
"870","78330","Ndufv3",933,"MedConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Retrograde endocannabinoid signaling",34,"Ndufa8, Ndufa3, Ndufb6, Ndufb11, Ndufv2, Ndufa12, Ndufa11, Ndufa13, Uqcrq, Uqcr10, Uqcrb, Uqcrc1, Uqcrc2, Uqcrfs1, Uqcrh, Ndufs3, Uqcr11, Ndufs2, Ndufa2, Ndufa1, Ndufs4, Ndufb9, Ndufa6, Ndufb4, Ndufb8, Ndufb3, Ndufa10, Ndufaf4, Ndufc2, Ndufab1, Ndufb7, Ndufc1, Ndufa7, Ndufb10"
"871","66147","Necap2",1462,"MedConf","Novel",NA,6,"Ap2s1, Eps15, Dab2, Cltc, Clta, Trf"
"872","17999","Nedd4",7,"MedConf","Endocytosis","Endocytosis, Tight junction, Ubiquitin mediated proteolysis",9,"Ywhab, Gja1, Cbl, Lyn, Flt1, Kit, Ywhae, Kdr, Laptm5"
"873","18002","Nedd8",121,"MedConf","Novel",NA,3,"Cbl, Ube2m, Tgfbr2"
"874","217718","Nek9",1206,"MedConf","Novel",NA,1,"Tpr"
"875","18008","Nes",1105,"MedConf","Novel",NA,1,"Tgfbr2"
"876","18018","Nfatc1",1333,"MedConf","Novel","Cellular senescence, Wnt signaling pathway, cGMP-PKG signaling pathway, B cell receptor signaling pathway, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway, T cell receptor signaling pathway, Osteoclast differentiation, Th17 cell differentiation, cAMP signaling pathway, Oxytocin signaling pathway",10,"Prkaca, Gsk3b, Mef2c, Gata4, Mapk9, Ppp3ca, Prkacb, Mef2a, Mef2d, Nfatc3"
"877","18021","Nfatc3",879,"MedConf","Novel","Cellular senescence, Wnt signaling pathway, cGMP-PKG signaling pathway, B cell receptor signaling pathway, MAPK signaling pathway, Axon guidance, T cell receptor signaling pathway, Th17 cell differentiation, Oxytocin signaling pathway",8,"Nfatc1, Gsk3b, Mef2c, Gata4, Mapk9, Ppp3ca, Mef2a, Mef2d"
"878","18024","Nfe2l2",340,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",8,"Jund, Ptma, Eif2ak1, Cdkn1a, Fos, Gsk3b, Cul3, Maf"
"879","18029","Nfic",1121,"MedConf","Novel",NA,1,"Ywhab"
"880","18032","Nfix",437,"MedConf","Novel",NA,1,"Mef2a"
"881","18033","Nfkb1",102,"MedConf","Novel","Sphingolipid signaling pathway, Non-alcoholic fatty liver disease (NAFLD), Cellular senescence, Longevity regulating pathway, PI3K-Akt signaling pathway, Relaxin signaling pathway, B cell receptor signaling pathway, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway, Neurotrophin signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Apoptosis, HIF-1 signaling pathway, TNF signaling pathway, T cell receptor signaling pathway, Insulin resistance, Osteoclast differentiation, Ras signaling pathway, Prolactin signaling pathway, Th17 cell differentiation, cAMP signaling pathway, Toll-like receptor signaling pathway",50,"Ppp2cb, Skp1a, Nfkbia, Sqstm1, Ppp2r1a, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Cebpb, Anapc2, Psmd4, Kras, Ube2e1, Rock1, Psmb4, Psmc6, Fbxw11, Psmc3, Psmc1, Anapc11, Psmb1, Psmd7, Psmd3, Psmd2, Cdc26, Prkacb, Ccl5, Rac2, Psmd11, Psme1, Anapc16, Anapc5, Hdac1, Rela, Prkaca, Ep300, Ppp2ca, Rock2, Rac1, Ehmt2, App, Ncor1, Hmgb1"
"882","18035","Nfkbia",158,"MedConf","Novel","Relaxin signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Apoptosis, TNF signaling pathway, T cell receptor signaling pathway, Insulin resistance, Osteoclast differentiation, Th17 cell differentiation, cAMP signaling pathway, Toll-like receptor signaling pathway",33,"Sqstm1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Psmd4, Psmb4, Psmc6, Fbxw11, Psmc3, Psmc1, Csnk2b, Psmb1, Psmd7, Psmd3, Psmd2, Prkacb, Psmd11, Csnk2a2, Psme1, Eif2ak1, Rela, Prkaca, Hspa8, Csnk2a1, Nfkb1, Skp1a"
"883","18073","Nid1",876,"MedConf","Novel",NA,1,"Lamb2"
"884","71175","Nipbl",1168,"MedConf","Novel",NA,5,"Smc3, Smc1a, Rad21, Stag2, Stag1"
"885","18099","Nlk",1128,"MedConf","Novel","Adherens junction, FoxO signaling pathway, Wnt signaling pathway, MAPK signaling pathway",5,"Tcf7l2, Ctnnb1, Foxo1, Tcf7l1, Hipk2"
"886","64685","Nmi",1112,"MedConf","Novel",NA,1,"Irf7"
"887","53610","Nono",286,"MedConf","Novel",NA,1,"Per1"
"888","18127","Nos3",322,"MedConf","Novel","Sphingolipid signaling pathway, Platelet activation, PI3K-Akt signaling pathway, cGMP-PKG signaling pathway, Relaxin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Arginine biosynthesis, Estrogen signaling pathway, HIF-1 signaling pathway, Apelin signaling pathway, Insulin resistance, Oxytocin signaling pathway, VEGF signaling pathway",15,"Camk2d, Wasl, Gnai2, Asl, Ass1, Gatm, Otc, Arg1, Nostrin, Camk1, Dnm2, Akt1, Ogt, Calm2, Calm1"
"889","329416","Nostrin",1248,"MedConf","Novel",NA,4,"Dnm2, Dab2, Nos3, Wasl"
"890","18128","Notch1",37,"MedConf","Novel","Thyroid hormone signaling pathway, Endocrine resistance, Notch signaling pathway",17,"Ep300, Rps27a, Smarca4, Itch, Tmed2, Psen2, Snw1, Kat2b, Eif3f, Ubb, Dll4, Notch4, Sel1l, Mfng, Lfng, Numb, Egfl7"
"891","18132","Notch4",939,"MedConf","Novel","Thyroid hormone signaling pathway, Endocrine resistance, Notch signaling pathway",8,"Sel1l, Mfng, Lfng, Numb, Egfl7, Notch1, Psen2, Dll4"
"892","217365","Nploc4",989,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",5,"Faf2, Vcp, Pcna, Rpa1, Ubxn1"
"893","18148","Npm1",1131,"MedConf","Novel",NA,6,"Rock2, Rps15, Sumo1, Rps27, Srsf2, Sumo3"
"894","18160","Npr1",542,"MedConf","Novel","cGMP-PKG signaling pathway, cAMP signaling pathway, Oxytocin signaling pathway, Vascular smooth muscle contraction",4,"Polr1d, Twistnb, Pde6d, Pde2a"
"895","20320","Nptn",1174,"MedConf","Novel",NA,1,"Nrp1"
"896","18176","Nras",662,"MedConf","Novel","Sphingolipid signaling pathway, Autophagy - animal, Regulation of actin cytoskeleton, Thyroid hormone signaling pathway, Mitophagy - animal, Cellular senescence, FoxO signaling pathway, Rap1 signaling pathway, Endocrine resistance, Longevity regulating pathway, PI3K-Akt signaling pathway, Relaxin signaling pathway, B cell receptor signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Estrogen signaling pathway, MAPK signaling pathway, Neurotrophin signaling pathway, Chemokine signaling pathway, Long-term potentiation, Apoptosis, Apelin signaling pathway, Axon guidance, mTOR signaling pathway, T cell receptor signaling pathway, Ras signaling pathway, GnRH signaling pathway, Prolactin signaling pathway, Insulin signaling pathway, Long-term depression, Longevity regulating pathway - multiple species, ErbB signaling pathway, Oxytocin signaling pathway, Melanogenesis, Phospholipase D signaling pathway, VEGF signaling pathway, EGFR tyrosine kinase inhibitor resistance, Fc epsilon RI signaling pathway",19,"Gnai2, Rasgrp2, Rasgrp3, Rasal2, Rapgef5, Mapk1, Rps6ka1, Mapk3, Grb2, Pik3ca, Mapk9, Kit, Rapgef2, Gnaq, Kras, Calm1, Rasa1, Rgl1, Ralbp1"
"897","18186","Nrp1",307,"MedConf","Novel","Axon guidance",24,"Dync1h1, Pip5k1c, Plxna2, Ptk2, Eef1a1, Rras, Plxna4, Rab11a, Dpysl2, Pak2, Flna, Plxnd1, Nptn, Dpysl3, Sema3f, Gsk3b, Hsp90ab1, Rac1, Flt1, Fyn, Myh9, Bcar1, Gipc1, Tln1"
"898","386649","Nsfl1c",1190,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",1,"Vcp"
"899","107569","Nt5c3",1297,"MedConf","Novel",NA,1,"Pde2a"
"900","57764","Ntn4",335,"MedConf","Novel","Axon guidance",2,"Arhgap23, Lamb2"
"901","18220","Nucb1",1214,"MedConf","Novel",NA,1,"Ptgs1"
"902","18221","Nudc",311,"MedConf","Novel",NA,20,"Dync1h1, Smc1a, Ppp2r5c, Rad21, Clip1, Xpo1, Stag2, Stag1, Bub3, Rangap1, Ppp2r5a, Sec13, Ppp2ca, Smc3, Cdc42, Ppp2cb, Rps27, Ppp2r5e, Ppp2r1a, Kif5b"
"903","68564","Nufip2",1281,"MedConf","Novel",NA,1,"Rab11a"
"904","18222","Numb",33,"MedConf","Novel","Notch signaling pathway",33,"Notch1, Rps27a, App, Eps15, Ap2a2, Itch, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Psmd4, Psmb4, Psmc6, Psmc3, Psmc1, Ubb, Psmb1, Psmd7, Psmd3, Dpysl2, Psmd2, Psmd11, Notch4, Psme1, Lnx2, Ctnnb1, Ctnna1"
"905","53319","Nxf1",598,"MedConf","Novel","RNA transport, mRNA surveillance pathway",17,"Srsf1, Upf3a, Slu7, Zc3h11a, Thoc2, Thoc7, Srsf5, Srsf11, Srsf6, Tpr, Srsf3, Srsf2, Ncbp1, Magoh, Upf3b, Bptf, Ddx39b"
"906","23962","Oasl2",1252,"MedConf","Novel",NA,2,"Smurf2, Smurf1"
"907","18242","Oat",1466,"MedConf","Novel",NA,2,"Otc, Arg1"
"908","18245","Oaz1",519,"MedConf","Novel",NA,21,"Psmb1, Psmd7, Psmd3, Psmd2, Psmd11, Psme1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Psmd4, Psmb4, Psmc6, Psmc3, Psmc1"
"909","18247","Oaz2",518,"MedConf","Novel",NA,21,"Psmb1, Psmd7, Psmd3, Psmd2, Psmd11, Psme1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Psmd4, Psmb4, Psmc6, Psmc3, Psmc1"
"910","18293","Ogdh",1040,"MedConf","Novel","Carbon metabolism, Citrate cycle (TCA cycle)",8,"Idh3b, Idh3g, Idh1, Glud1, Got2, Gcdh, Asl, Dlst"
"911","108155","Ogt",184,"MedConf","Novel","Insulin resistance",14,"Pik3ca, Ppp1ca, Actb, Nos3, Stk38, Ppp1cb, Crtc2, Asxl1, Phf20, Mlxip, Insr, Gsk3b, Foxo1, Akt1"
"912","67059","Ola1",706,"MedConf","Novel",NA,14,"Alb, F8, Gas6, Fgg, Fgb, Serpinf2, Fga, Actn4, Clu, Tmsb4x, Aldoa, Plg, Kng1, Pros1"
"913","18405","Orm1",707,"MedConf","Novel",NA,14,"Alb, F8, Gas6, Fgg, Fgb, Serpinf2, Fga, Actn4, Clu, Tmsb4x, Aldoa, Plg, Kng1, Pros1"
"914","66612","Ormdl3",1019,"MedConf","Novel",NA,1,"Sptlc2"
"915","216440","Os9",896,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",8,"P4hb, Sel1l, Derl1, Rnf185, Rnf139, Vcp, Amfr, Derl2"
"916","18416","Otc",1037,"MedConf","Novel","Arginine biosynthesis, Biosynthesis of amino acids",5,"Arg1, Oat, Nos3, Cps1, Ass1"
"917","229603","Otud7b",1119,"MedConf","Novel",NA,1,"Ltbr"
"918","18439","P2rx7",1226,"MedConf","Novel","NOD-like receptor signaling pathway",1,"Hsp90ab1"
"919","18441","P2ry1",900,"MedConf","Novel","Platelet activation, Rap1 signaling pathway",12,"Gpr4, App, Pik3ca, Gnaq, Gnb1, F2, Gna11, Ccl6, Ednrb, Kng1, Lpar6, F2r"
"920","18451","P4ha1",897,"MedConf","Novel",NA,1,"P4hb"
"921","18453","P4hb",908,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",12,"Plod1, Apoa2, Pdia6, Hspa5, Hsp90b1, Apoa1, Apob, Dnajc10, Ugt1a1, Ppib, Os9, P4ha1"
"922","18458","Pabpc1",1160,"MedConf","Novel","RNA transport, mRNA surveillance pathway",1,"Carm1"
"923","54196","Pabpn1",835,"MedConf","Novel","mRNA surveillance pathway",62,"Zc3h11a, Thoc2, Cpsf2, Thoc7, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Sart1, Snrnp70, Dnajc8, Puf60, Snrnp200, Sf3b5, Bud31, Syf2, Snrnp27, Tra2b, Hspa8, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Prpf40a, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb, Pcbp2, Ptbp1, Magoh, Upf3b, Dhx15, Ddx39b, Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Wbp4, Rbm17, Slu7"
"924","18472","Pafah1b1",188,"MedConf","Novel",NA,34,"Ppp2r1a, Iqgap1, Csnk1e, Dynll1, Dctn2, Tubb5, Ywhae, Dync1h1, Smc1a, Ppp2r5c, Rad21, Tuba1a, Clip1, Apoa1, Xpo1, Stag2, Stag1, Csnk1d, Bub3, Rab11a, Dctn4, Dynll2, Rangap1, Ppp2r5a, Sec13, Prkaca, Dync1i2, Ppp2ca, Smc3, Cdc42, Ppp2cb, Rab8a, Rps27, Ppp2r5e"
"925","224105","Pak2",660,"MedConf","Novel","Regulation of actin cytoskeleton, Focal adhesion, MAPK signaling pathway, Axon guidance, T cell receptor signaling pathway, Ras signaling pathway, ErbB signaling pathway",23,"Gng12, Rac2, Mapk12, Myl6, Ctnnb1, Cttn, Ctnna1, Ctnnd1, Cdh5, Hsp90ab1, Rac1, Cdc42, Grb2, Fyn, Myh9, Kras, Nrp1, Plxna2, Arhgef7, Plxna4, Vav3, Nck1, Myl12b"
"926","75735","Pank1",1349,"MedConf","Novel",NA,5,"Ap2s1, Eps15, Dab2, Cltc, Clta"
"927","11545","Parp1",1086,"MedConf","Novel","Apoptosis, Necroptosis",3,"Hdac2, Clock, Smarca4"
"928","547253","Parp14",1231,"MedConf","Novel",NA,2,"Stat6, Gpi1"
"929","57342","Parva",522,"MedConf","Novel","Focal adhesion",7,"Itgb7, Itga1, Itga9, Lims1, Pxn, Itgb1, Actb"
"930","66923","Pbrm1",1241,"MedConf","Novel",NA,2,"Cdk4, Ccnd1"
"931","23983","Pcbp1",232,"MedConf","Novel","Spliceosome, Ferroptosis",59,"Snrpd2, Snrpe, Srsf2, Prpf40a, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb, Pcbp2, Ptbp1, Magoh, Upf3b, Dhx15, Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Wbp4, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Sart1, Snrnp70, Dnajc8, Puf60, Snrnp200, Sf3b5, Sf1, Bud31, Syf2, Snrnp27, Tra2b, Stat3, Hspa8, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk"
"932","18521","Pcbp2",459,"MedConf","Novel","Ferroptosis",58,"Ptbp1, Magoh, Upf3b, Dhx15, Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Wbp4, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Sart1, Snrnp70, Dnajc8, Puf60, Snrnp200, Sf3b5, Sf1, Bud31, Syf2, Snrnp27, Tra2b, Hspa8, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Prpf40a, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb"
"933","66904","Pccb",778,"MedConf","Novel","Carbon metabolism, Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism",12,"Acaa2, Aox3, Abat, Acadm, Mcee, Acat1, Aldh2, Acaa1a, Hadh, Acaa1b, Hadhb, Hibadh"
"934","18534","Pck1",999,"MedConf","Novel","FoxO signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Citrate cycle (TCA cycle), PPAR signaling pathway, Insulin resistance, Insulin signaling pathway, Glucagon signaling pathway, Proximal tubule bicarbonate reclamation",7,"Mdh1, Acly, Mut, Mdh2, Glud1, Got2, Asl"
"935","18538","Pcna",104,"MedConf","Novel","Tight junction, Cell cycle",29,"Ccnd2, Sumo1, Ccnd3, Ccnt1, Rbx1, Rbl2, Rbbp4, Atrx, Ulk1, Baz1b, Brd4, Prpf19, Rpa1, Ddb1, Ccny, Prkacb, Nploc4, Gadd45g, Trim25, Tcea1, Ccnl2, Bccip, Cdk12, Pold4, Cdk4, Cdkn1a, Ep300, Vcp, Ccnd1"
"936","18571","Pdcd6ip",147,"MedConf","Endocytosis","Endocytosis",2,"Sdcbp, Chmp4b"
"937","207728","Pde2a",509,"MedConf","Novel","cGMP-PKG signaling pathway",7,"Npr1, Adcy6, Hprt, Nt5c3, Gmpr, Ak2, Adk"
"938","18582","Pde6d",508,"MedConf","Novel",NA,2,"Npr1, Adcy6"
"939","14827","Pdia3",971,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum, Antigen processing and presentation",8,"Tap2, Ganab, B2m, Calr, Canx, Snap23, Vamp3, Tap1"
"940","71853","Pdia6",1467,"MedConf","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",6,"Hspa5, Hsp90b1, Dnajc10, Ugt1a1, Ppib, P4hb"
"941","100710","Pds5b",1378,"MedConf","Novel",NA,17,"Ppp2ca, Smc3, Ppp2cb, Rps27, Ppp2r5e, Ppp2r1a, Smc1a, Ppp2r5c, Rad21, Clip1, Xpo1, Stag2, Stag1, Bub3, Rangap1, Ppp2r5a, Sec13"
"942","18611","Pea15a",124,"MedConf","Novel",NA,2,"Mapk3, Mapk1"
"943","23980","Pebp1",80,"MedConf","Novel",NA,5,"Map2k2, Mapk3, Kras, Mapk1, Ywhab"
"944","18613","Pecam1",1083,"MedConf","Novel","Leukocyte transendothelial migration",2,"Mapk1, Ctnnb1"
"945","67245","Peli1",1209,"MedConf","Novel",NA,2,"Irak1, Tollip"
"946","18626","Per1",336,"MedConf","Novel","Circadian rhythm",15,"Fbxl3, Per3, Fbxw11, Csnk1d, Ubb, Csnk1a1, Sfpq, Mapk1, Rps27a, Clock, Skp1a, Cry1, Csnk1e, Rbx1, Nono"
"947","18628","Per3",371,"MedConf","Novel","Circadian rhythm",8,"Fbxw11, Csnk1d, Clock, Skp1a, Cry1, Csnk1e, Rbx1, Per1"
"948","64934","Pes1",1308,"MedConf","Novel",NA,22,"Rpl23, Rpl11, Rpl4, Rpl8, Rpl13a, Rpl13, Rplp1, Rpl30, Rpl6, Rpl37, Rpl18a, Rpl37a, Rpl7, Rpl18, Rpl26, Rpl35a, Rpl34, Rpl29, Rpl38, Rplp2, Rplp0, Rpl14"
"949","18643","Pfn1",68,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",9,"Rac1, Vcp, Cdc42, Actb, Tubb5, Cltc, Vasp, Rhoc, Daam1"
"950","18648","Pgam1",1022,"MedConf","Novel","Carbon metabolism, Biosynthesis of amino acids, Glucagon signaling pathway",5,"Pgk1, Taldo1, Aldoa, Tkt, Aldob"
"951","18655","Pgk1",1441,"MedConf","Novel","Carbon metabolism, HIF-1 signaling pathway, Biosynthesis of amino acids",1,"Pgam1"
"952","53328","Pgrmc1",1114,"MedConf","Novel",NA,1,"Acsl1"
"953","215789","Phactr2",419,"MedConf","Novel",NA,4,"Stat1, Cd36, Mapk1, Stat3"
"954","56698","Phax",874,"MedConf","Novel","RNA transport",10,"Ints8, Gemin7, Tpr, Snrpd2, Snrpe, Ccnt1, Ran, Ncbp1, Snrpb, Snrpd3"
"955","12034","Phb2",1204,"MedConf","Novel",NA,3,"Hdac1, Mef2c, Srsf3"
"956","54383","Phc2",267,"MedConf","Novel",NA,9,"Rbx1, Rbbp4, Rnf7, Sumo3, Anapc11, Cdc26, Anapc5, Hdac2, Anapc2"
"957","228829","Phf20",615,"MedConf","Novel",NA,3,"Ruvbl1, Akt1, Ogt"
"958","192285","Phf21a",1393,"MedConf","Novel",NA,8,"Hdac1, Csnk2a1, Hdac2, Ncor1, Rad23b, Rbbp4, Hdac5, Tbl1x"
