EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
55004,LAMTOR1,MedConf,Yes,,"RPS6KB1, PRKAA1","Longevity regulating pathway (2), AMPK signaling pathway (2), PI3K-Akt signaling pathway (2), FoxO signaling pathway (1), Oxytocin signaling pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1)"
3973,LHCGR,MedConf,Yes,,"ADRB1, CALCRL, GNGT1, GNB5, FSHR, AVPR2, AVP, ADCY3, ADCY9","Vasopressin-regulated water reabsorption (4), Retrograde endocannabinoid signaling (4), Relaxin signaling pathway (4), cAMP signaling pathway (4), Vascular smooth muscle contraction (3), cGMP-PKG signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Longevity regulating pathway (2), Platelet activation (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Aldosterone synthesis and secretion (2), Rap1 signaling pathway (2), Purine metabolism (2), PI3K-Akt signaling pathway (2), Dopaminergic synapse (2)"
10288,LILRB2,MedConf,Yes,Osteoclast differentiation,"HLA-A, FCGR3A","Natural killer cell mediated cytotoxicity (2), Osteoclast differentiation (1), Cellular senescence (1)"
11006,LILRB4,MedConf,Yes,Osteoclast differentiation,,
8994,LIMD1,MedConf,Yes,Hippo signaling pathway,,
8825,LIN7A,MedConf,Yes,,"AMOT, RIMS1","Retrograde endocannabinoid signaling (1), Hippo signaling pathway (1)"
3991,LIPE,MedConf,Yes,"cAMP signaling pathway, Aldosterone synthesis and secretion, AMPK signaling pathway","FABP5, PRKAA1, PNPLA4","Retinol metabolism (1), Longevity regulating pathway (1), FoxO signaling pathway (1), Oxytocin signaling pathway (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1)"
4008,LMO7,MedConf,Yes,,"BTRC, CDC20, TCEB2, RBX1, CUL3, SMURF1","Hedgehog signaling pathway (3), Oocyte meiosis (3), HIF-1 signaling pathway (2), Wnt signaling pathway (2), Nucleotide excision repair (1), Cellular senescence (1), Hippo signaling pathway (1)"
4012,LNPEP,MedConf,Yes,,"YWHAE, RAB10, STX4, HLA-A","Natural killer cell mediated cytotoxicity (1), Cellular senescence (1), Vasopressin-regulated water reabsorption (1), AMPK signaling pathway (1), Oocyte meiosis (1), PI3K-Akt signaling pathway (1), Neurotrophin signaling pathway (1), Hippo signaling pathway (1)"
9170,LPAR2,MedConf,Yes,"Rap1 signaling pathway, PI3K-Akt signaling pathway","HCAR3, GNRHR, GHSR, P2RY1, ADRA1B, NPFFR2, HCRTR1, TAS2R20, TAS2R14, ADRA1D, F2, GPSM1, HRH1, C3, GNGT1, NFKBIA, HEBP1, GNB5, ANXA1, KNG1, HTR1E, CXCR1, GABBR2, AVP, CXCL12, CXCL6, TAS2R3, TAS2R5, TAS2R16, ADCY3, ADRA2A, ADCY9, GALR1, CCL19, PMCH, NPY2R, GRM7, CCL20, GRM3, CNR1, AGTR2, NPY4R, CNR2, OXER1, CCL25, TAS2R13, GPR55, CXCL1","cAMP signaling pathway (7), Adrenergic signaling in cardiomyocytes (5), Retrograde endocannabinoid signaling (5), Relaxin signaling pathway (5), cGMP-PKG signaling pathway (5), Rap1 signaling pathway (4), Vascular smooth muscle contraction (4), Vasopressin-regulated water reabsorption (3), Platelet activation (3), Longevity regulating pathway (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Aldosterone synthesis and secretion (2), Purine metabolism (2), PI3K-Akt signaling pathway (2), Dopaminergic synapse (2), T cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Osteoclast differentiation (1), Apoptosis (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1)"
23175,LPIN1,MedConf,Yes,,"PRKCA, PRKCB","Sphingolipid signaling pathway (2), Retrograde endocannabinoid signaling (2), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Long-term potentiation (2), Long-term depression (2), Oxytocin signaling pathway (2), Vascular smooth muscle contraction (2), AGE-RAGE signaling pathway in diabetic complications (2), Natural killer cell mediated cytotoxicity (2), Aldosterone synthesis and secretion (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Dopaminergic synapse (2), Wnt signaling pathway (2), B cell receptor signaling pathway (1), Relaxin signaling pathway (1), PI3K-Akt signaling pathway (1), Adrenergic signaling in cardiomyocytes (1)"
4040,LRP6,MedConf,Yes,Wnt signaling pathway,"WNT3, FZD3, WNT4, WNT5B, WNT7A, KREMEN1, SERPINF1, DKK4","Wnt signaling pathway (7), Hippo signaling pathway (5)"
55604,LRRC16A,MedConf,Yes,,RAC3,"Sphingolipid signaling pathway (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Wnt signaling pathway (1)"
51691,LSM8,MedConf,Yes,,"PABPN1, ALYREF, CSTF1, CSTF3, EIF4A3, NCBP1, CPSF7",mRNA surveillance pathway (7)
84946,LTV1,MedConf,Yes,,"RPS12, RPS11, RPS4X, RPS6, RPS24, RPS5","Ribosome (6), HIF-1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
4060,LUM,MedConf,Yes,,"TGFB3, COL4A4","AGE-RAGE signaling pathway in diabetic complications (2), Relaxin signaling pathway (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1), MAPK signaling pathway (1), Cellular senescence (1), Hippo signaling pathway (1)"
144363,LYRM5,MedConf,Yes,,CYCS,"Apoptosis (2), p53 signaling pathway (1), Apoptosis - multiple species (1)"
8379,MAD1L1,MedConf,Yes,,"CENPF, B9D2, PPP2R1B, PPP2R1A, PPP2CA, PAFAH1B1, SPDL1, XPO1, CDC20, BUB3, CDCA5, SMC1A, SMC3, PPP2R5C, AURKB, CENPC, SPC25, SKA2","Oocyte meiosis (7), Sphingolipid signaling pathway (4), AMPK signaling pathway (4), mRNA surveillance pathway (4), PI3K-Akt signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), Dopaminergic synapse (4), Long-term depression (3), Hippo signaling pathway (3)"
260425,MAGI3,MedConf,Yes,Rap1 signaling pathway,,
55534,MAML3,MedConf,Yes,Th1 and Th2 cell differentiation,"TBL1XR1, RBX1, HDAC6, HEY1","Wnt signaling pathway (2), Nucleotide excision repair (1), HIF-1 signaling pathway (1), Oocyte meiosis (1)"
4129,MAOB,MedConf,Yes,"Dopaminergic synapse, Tyrosine metabolism, Phenylalanine metabolism","AOC2, AOC3, DBH, GLO1, COMT, GRHPR, ADH1A, ALDH3A1, ADH6, ADH7","Tyrosine metabolism (8), Glycolysis / Gluconeogenesis (4), Fatty acid degradation (3), Retinol metabolism (3), Phenylalanine metabolism (3), Pyruvate metabolism (2), Dopaminergic synapse (1)"
5605,MAP2K2,MedConf,Yes,"cGMP-PKG signaling pathway, Cellular senescence, Neurotrophin signaling pathway, VEGF signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, PI3K-Akt signaling pathway, B cell receptor signaling pathway, Natural killer cell mediated cytotoxicity, Vascular smooth muscle contraction, Oxytocin signaling pathway, Apoptosis, Long-term depression, Long-term potentiation, HIF-1 signaling pathway, FoxO signaling pathway, Relaxin signaling pathway, ErbB signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway","NRAS, CXCL12, DCC, PPP2R1B, PPP2R1A, PPP2CA, YWHAE, RAC1, IL2RA, F2, APBB1IP, MARK3, CNKSR1","PI3K-Akt signaling pathway (7), Sphingolipid signaling pathway (5), Oocyte meiosis (4), Hippo signaling pathway (4), Long-term depression (4), Rap1 signaling pathway (3), Neurotrophin signaling pathway (3), AMPK signaling pathway (3), mRNA surveillance pathway (3), Adrenergic signaling in cardiomyocytes (3), Dopaminergic synapse (3), AGE-RAGE signaling pathway in diabetic complications (2), Natural killer cell mediated cytotoxicity (2), B cell receptor signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Platelet activation (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Wnt signaling pathway (1), Longevity regulating pathway (1), T cell receptor signaling pathway (1), ErbB signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Long-term potentiation (1), Apoptosis (1), Oxytocin signaling pathway (1), Cellular senescence (1)"
5607,MAP2K5,MedConf,Yes,"Neurotrophin signaling pathway, MAPK signaling pathway, Oxytocin signaling pathway",,
5871,MAP4K2,MedConf,Yes,MAPK signaling pathway,RAC1,"Sphingolipid signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Wnt signaling pathway (1)"
9448,MAP4K4,MedConf,Yes,MAPK signaling pathway,"CD40, NCK1","T cell receptor signaling pathway (1), ErbB signaling pathway (1)"
5600,MAPK11,MedConf,Yes,"Dopaminergic synapse, Adrenergic signaling in cardiomyocytes, Cellular senescence, Neurotrophin signaling pathway, VEGF signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Th1 and Th2 cell differentiation, Osteoclast differentiation, FoxO signaling pathway, Relaxin signaling pathway, Platelet activation, Retrograde endocannabinoid signaling, T cell receptor signaling pathway, Sphingolipid signaling pathway","IL2RA, NCK1, GNGT1, DDIT3, MAPK9, GNB5, JUNB, SPAG9, RING1, PHC3, H2AFZ, PGR, ELK1, FOXO3, ESR1, CDON, CBX6, AGO1, HIST1H2BL, HIST1H2AJ, MEF2A, CYBA, KRT8, CD40, ZAP70, NEFH, ABL1, MAPK14, HSPB1, RAC1","MAPK signaling pathway (6), Osteoclast differentiation (5), PI3K-Akt signaling pathway (5), Neurotrophin signaling pathway (5), T cell receptor signaling pathway (4), Retrograde endocannabinoid signaling (4), Relaxin signaling pathway (4), Th1 and Th2 cell differentiation (4), Th17 cell differentiation (4), Dopaminergic synapse (4), ErbB signaling pathway (4), Sphingolipid signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), VEGF signaling pathway (3), FoxO signaling pathway (3), Necroptosis (3), Apoptosis (3), Natural killer cell mediated cytotoxicity (2), cAMP signaling pathway (2), Rap1 signaling pathway (2), Wnt signaling pathway (2), Cellular senescence (2), B cell receptor signaling pathway (1), Platelet activation (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Hedgehog signaling pathway (1), Longevity regulating pathway (1), AMPK signaling pathway (1), Oxytocin signaling pathway (1), Oocyte meiosis (1), Apoptosis - multiple species (1)"
1432,MAPK14,MedConf,Yes,"Dopaminergic synapse, Adrenergic signaling in cardiomyocytes, Cellular senescence, Neurotrophin signaling pathway, VEGF signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Th1 and Th2 cell differentiation, Osteoclast differentiation, FoxO signaling pathway, Relaxin signaling pathway, Platelet activation, Retrograde endocannabinoid signaling, T cell receptor signaling pathway, Sphingolipid signaling pathway","YWHAE, HSPB1, RBMX, BTRC, RAC1, MAPK11, IL2RA, NCK1, GNGT1, DDIT3, IL4R, NFKBIA, MAPK9, GNB5, JUNB, ATF1, SPAG9, RING1, PHC3, H2AFZ, PGR, ELK1, FOXO3, ESR1, CDON, P2RY1, CBX6, AGO1, HIST1H2BL, HIST1H2AJ, MEF2A, CYBA, KRT8, KHDRBS1, OBSL1, CD40, ZAP70, NEFH, GZMA, NFATC1, ABL1","Neurotrophin signaling pathway (7), Osteoclast differentiation (7), Th1 and Th2 cell differentiation (7), Th17 cell differentiation (7), MAPK signaling pathway (7), PI3K-Akt signaling pathway (7), T cell receptor signaling pathway (6), Relaxin signaling pathway (5), ErbB signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), cAMP signaling pathway (4), Cellular senescence (4), Wnt signaling pathway (4), Retrograde endocannabinoid signaling (4), Dopaminergic synapse (4), Apoptosis (4), Natural killer cell mediated cytotoxicity (3), B cell receptor signaling pathway (3), Necroptosis (3), Rap1 signaling pathway (3), FoxO signaling pathway (3), Oocyte meiosis (3), Sphingolipid signaling pathway (3), VEGF signaling pathway (3), Oxytocin signaling pathway (2), cGMP-PKG signaling pathway (2), Platelet activation (2), Hedgehog signaling pathway (2), Hippo signaling pathway (2), Longevity regulating pathway (1), AMPK signaling pathway (1), Aldosterone synthesis and secretion (1), Apoptosis - multiple species (1), Cytosolic DNA-sensing pathway (1), Adrenergic signaling in cardiomyocytes (1)"
23162,MAPK8IP3,MedConf,Yes,MAPK signaling pathway,,
5601,MAPK9,MedConf,Yes,"Wnt signaling pathway, Dopaminergic synapse, Necroptosis, Apoptosis - multiple species, Neurotrophin signaling pathway, MAPK signaling pathway, cAMP signaling pathway, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Th1 and Th2 cell differentiation, Apoptosis, Osteoclast differentiation, FoxO signaling pathway, Relaxin signaling pathway, ErbB signaling pathway, Retrograde endocannabinoid signaling, T cell receptor signaling pathway, Sphingolipid signaling pathway","IFNG, CD40, STK25, MAPK14, RAC1, MAPK11, IL2RA, IL18RAP","Th1 and Th2 cell differentiation (4), Th17 cell differentiation (4), Osteoclast differentiation (4), Sphingolipid signaling pathway (3), T cell receptor signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Rap1 signaling pathway (3), MAPK signaling pathway (3), VEGF signaling pathway (3), Neurotrophin signaling pathway (3), PI3K-Akt signaling pathway (2), Retrograde endocannabinoid signaling (2), Platelet activation (2), Relaxin signaling pathway (2), FoxO signaling pathway (2), Cellular senescence (2), Adrenergic signaling in cardiomyocytes (2), Dopaminergic synapse (2), Natural killer cell mediated cytotoxicity (2), B cell receptor signaling pathway (1), cAMP signaling pathway (1), Wnt signaling pathway (1), HIF-1 signaling pathway (1), Necroptosis (1)"
79109,MAPKAP1,MedConf,Yes,,PRKCA,"Sphingolipid signaling pathway (1), Retrograde endocannabinoid signaling (1), ErbB signaling pathway (1), Relaxin signaling pathway (1), HIF-1 signaling pathway (1), Long-term potentiation (1), Long-term depression (1), Oxytocin signaling pathway (1), Vascular smooth muscle contraction (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), Aldosterone synthesis and secretion (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Dopaminergic synapse (1), Wnt signaling pathway (1)"
4140,MARK3,MedConf,Yes,,"MAP2K2, NRAS, PPP2R1B, PPP2R1A, PPP2CA, PPP2R5C, APBB1IP","Sphingolipid signaling pathway (6), PI3K-Akt signaling pathway (6), Long-term depression (5), Oocyte meiosis (4), AMPK signaling pathway (4), mRNA surveillance pathway (4), Adrenergic signaling in cardiomyocytes (4), Dopaminergic synapse (4), Rap1 signaling pathway (3), Hippo signaling pathway (3), T cell receptor signaling pathway (2), ErbB signaling pathway (2), Relaxin signaling pathway (2), FoxO signaling pathway (2), Long-term potentiation (2), Apoptosis (2), Oxytocin signaling pathway (2), Natural killer cell mediated cytotoxicity (2), B cell receptor signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Neurotrophin signaling pathway (2), Cellular senescence (2), Platelet activation (1), Longevity regulating pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), HIF-1 signaling pathway (1), Vascular smooth muscle contraction (1), cAMP signaling pathway (1), cGMP-PKG signaling pathway (1)"
9782,MATR3,MedConf,Yes,,RUVBL1,Wnt signaling pathway (1)
4191,MDH2,MedConf,Yes,Pyruvate metabolism,"PCK1, QSOX2, DDO, ATP5A1, RAB10, IDH1","AMPK signaling pathway (2), FoxO signaling pathway (1), Glycolysis / Gluconeogenesis (1), Pyruvate metabolism (1), PI3K-Akt signaling pathway (1)"
4204,MECP2,MedConf,Yes,,"XPC, CAT","Longevity regulating pathway (1), FoxO signaling pathway (1), Nucleotide excision repair (1)"
9968,MED12,MedConf,Yes,,"PCK1, ADIPOQ, PPARG, AXIN2","AMPK signaling pathway (3), Longevity regulating pathway (2), Hippo signaling pathway (1), Wnt signaling pathway (1), Osteoclast differentiation (1), FoxO signaling pathway (1), Glycolysis / Gluconeogenesis (1), Pyruvate metabolism (1), PI3K-Akt signaling pathway (1)"
9969,MED13,MedConf,Yes,,"PCK1, ADIPOQ, PPARG","AMPK signaling pathway (3), Longevity regulating pathway (2), Osteoclast differentiation (1), FoxO signaling pathway (1), Glycolysis / Gluconeogenesis (1), Pyruvate metabolism (1), PI3K-Akt signaling pathway (1)"
9439,MED23,MedConf,Yes,,"PCK1, ADIPOQ, PPARG","AMPK signaling pathway (3), Longevity regulating pathway (2), Osteoclast differentiation (1), FoxO signaling pathway (1), Glycolysis / Gluconeogenesis (1), Pyruvate metabolism (1), PI3K-Akt signaling pathway (1)"
4205,MEF2A,MedConf,Yes,cGMP-PKG signaling pathway,"NFATC1, ABL1, MAPK14, MAPK11, CAMK2G, SPAG9, CAMK2D, CDON","Neurotrophin signaling pathway (5), Adrenergic signaling in cardiomyocytes (4), Dopaminergic synapse (4), ErbB signaling pathway (3), Oxytocin signaling pathway (3), cAMP signaling pathway (3), Wnt signaling pathway (3), T cell receptor signaling pathway (3), Osteoclast differentiation (3), Th1 and Th2 cell differentiation (3), AGE-RAGE signaling pathway in diabetic complications (3), Th17 cell differentiation (3), MAPK signaling pathway (3), Cellular senescence (3), HIF-1 signaling pathway (2), Long-term potentiation (2), Oocyte meiosis (2), Aldosterone synthesis and secretion (2), Necroptosis (2), Sphingolipid signaling pathway (2), Retrograde endocannabinoid signaling (2), Platelet activation (2), Relaxin signaling pathway (2), FoxO signaling pathway (2), Rap1 signaling pathway (2), VEGF signaling pathway (2), Hedgehog signaling pathway (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), cGMP-PKG signaling pathway (1)"
57721,METTL14,MedConf,Yes,,NCBP1,mRNA surveillance pathway (1)
56339,METTL3,MedConf,Yes,,NCBP1,mRNA surveillance pathway (1)
142678,MIB2,MedConf,Yes,,"BTRC, CDC20, TCEB2, RBX1, CUL3, SMURF1","Hedgehog signaling pathway (3), Oocyte meiosis (3), HIF-1 signaling pathway (2), Wnt signaling pathway (2), Nucleotide excision repair (1), Cellular senescence (1), Hippo signaling pathway (1)"
84953,MICALCL,MedConf,Yes,,RAB10,AMPK signaling pathway (1)
4277,MICB,MedConf,Yes,Natural killer cell mediated cytotoxicity,,
4281,MID1,MedConf,Yes,,"HLA-DPA1, FCGR1A, HLA-A","Natural killer cell mediated cytotoxicity (1), Cellular senescence (1), Osteoclast differentiation (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1)"
4300,MLLT3,MedConf,Yes,,TCEB2,HIF-1 signaling pathway (1)
4322,MMP13,MedConf,Yes,Relaxin signaling pathway,"COL9A2, BCAN, MMP7","Wnt signaling pathway (1), PI3K-Akt signaling pathway (1)"
4316,MMP7,MedConf,Yes,Wnt signaling pathway,"CNOT2, MMP13, SDC1, CNOT6, BCAN",Relaxin signaling pathway (1)
4352,MPL,MedConf,Yes,,"IL5, CSH2, IL23A, IFNG, IFNA6, IL17D","Th17 cell differentiation (3), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Necroptosis (2), T cell receptor signaling pathway (2), Th1 and Th2 cell differentiation (2), Cytosolic DNA-sensing pathway (1), HIF-1 signaling pathway (1), Osteoclast differentiation (1)"
9902,MRC2,MedConf,Yes,,FCGR1A,Osteoclast differentiation (1)
6182,MRPL12,MedConf,Yes,Ribosome,"MRPS15, ILF3, MRPL22, MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33, MRPL35, MRPL18",Ribosome (6)
29074,MRPL18,MedConf,Yes,Ribosome,"MRPL12, MRPS15, MRPL22, RPS11, RPL13, MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33, MRPL35",Ribosome (8)
29093,MRPL22,MedConf,Yes,Ribosome,"MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33, MRPL35, MRPL18, MRPL12, FAM162A, MRPS15, RPS5, RPL9",Ribosome (8)
9553,MRPL33,MedConf,Yes,Ribosome,"MRPL35, MRPL18, MRPL12, MRPS15, MRPL22, MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50",Ribosome (6)
51318,MRPL35,MedConf,Yes,Ribosome,"MRPL18, MRPL12, MRPS15, MRPL22, MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33",Ribosome (6)
51253,MRPL37,MedConf,Yes,,"MRPL33, MRPL35, MRPL18, MRPL12, MRPS15, MRPL22, MRPS10",Ribosome (7)
740,MRPL49,MedConf,Yes,,"MRPL33, MRPL35, MRPL18, MRPL12, MRPS15, MRPL22, MRPS10",Ribosome (7)
54534,MRPL50,MedConf,Yes,,"MRPL33, MRPL35, MRPL18, MRPL12, MRPS15, MRPL22, RPL13, MRPS10",Ribosome (8)
55173,MRPS10,HighConf,Yes,Ribosome,"MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33, MRPL35, MRPL18, MRPL12, MRPS15, RPS5, RPL9, ILF3, MRPL22",Ribosome (8)
64960,MRPS15,MedConf,Yes,Ribosome,"MRPL22, MRPS10, MRPL49, GADD45GIP1, MRPL37, MRPL50, MRPL33, MRPL35, MRPL18, MRPL12",Ribosome (6)
10335,MRVI1,MedConf,Yes,"cGMP-PKG signaling pathway, Vascular smooth muscle contraction",ITPR2,"Retrograde endocannabinoid signaling (1), Platelet activation (1), Long-term potentiation (1), Long-term depression (1), Apoptosis (1), Oxytocin signaling pathway (1), Oocyte meiosis (1), Vascular smooth muscle contraction (1), Aldosterone synthesis and secretion (1), Cellular senescence (1), cGMP-PKG signaling pathway (1), Dopaminergic synapse (1)"
4437,MSH3,MedConf,Yes,,"POLE4, ERCC8, NHEJ1, PRKDC, XRCC4, XPC, RPA1","Nucleotide excision repair (4), Non-homologous end-joining (3), Pyrimidine metabolism (1), Purine metabolism (1)"
8897,MTMR3,MedConf,Yes,,PLCD1,AGE-RAGE signaling pathway in diabetic complications (1)
9107,MTMR6,MedConf,Yes,,PLCD1,AGE-RAGE signaling pathway in diabetic complications (1)
79594,MUL1,MedConf,Yes,,VDAC1,"Cellular senescence (1), cGMP-PKG signaling pathway (1), Necroptosis (1)"
4609,MYC,MedConf,Yes,"Wnt signaling pathway, Hippo signaling pathway, Cellular senescence, MAPK signaling pathway, PI3K-Akt signaling pathway, ErbB signaling pathway",,
4619,MYH1,MedConf,Yes,,RIMS1,Retrograde endocannabinoid signaling (1)
4628,MYH10,MedConf,Yes,,"RAC1, PPP1R12A, BECN1","cAMP signaling pathway (2), Apoptosis - multiple species (1), Platelet activation (1), Oxytocin signaling pathway (1), Vascular smooth muscle contraction (1), cGMP-PKG signaling pathway (1), Sphingolipid signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Wnt signaling pathway (1)"
4625,MYH7,MedConf,Yes,"Adrenergic signaling in cardiomyocytes, cGMP-PKG signaling pathway",,
653784,MZT2A,MedConf,Yes,,BRCA1,PI3K-Akt signaling pathway (1)
80018,NAA25,MedConf,Yes,,ABL1,"ErbB signaling pathway (1), Neurotrophin signaling pathway (1)"
8775,NAPA,MedConf,Yes,,"RAB5C, SNAP23, STX4","Vasopressin-regulated water reabsorption (2), Platelet activation (1)"
8774,NAPG,MedConf,Yes,,"STX4, SNAP23","Platelet activation (1), Vasopressin-regulated water reabsorption (1)"
93100,NAPRT,MedConf,Yes,,"PNP, NT5C3B","Pyrimidine metabolism (2), Purine metabolism (2)"
23310,NCAPD3,MedConf,Yes,,"H2AFZ, HIST1H2AJ, PPP2R2A","Necroptosis (2), Sphingolipid signaling pathway (1), AMPK signaling pathway (1), mRNA surveillance pathway (1), PI3K-Akt signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Hippo signaling pathway (1), Dopaminergic synapse (1)"
54892,NCAPG2,MedConf,Yes,,"H2AFZ, HIST1H2AJ",Necroptosis (2)
4686,NCBP1,MedConf,Yes,mRNA surveillance pathway,"CPSF7, CCNT1, LSM8, TIA1, CTDP1, ERCC3, SMG9, SMG5, UPF3A, CCNK, AGO2, PABPN1, TIAL1, INTS2, INTS7, INTS10, INTS8, SMG7, NELFB, METTL14, PPRC1, ZRSR2, METTL3, SNRNP48, SNRNP35, RPL37A, RPS5, RPL9, ALYREF, PPP2R1A, GTF2F1, DHX38, DHX16, HNRNPA3, PPP2CA, CSTF1, RPS12, RPL8, RPS11, RPL26, RPL13, RPS4X, RPS6, RPS24, RPL29, RPL34, SKIV2L2, RBMX, PUF60, HNRNPR, SNRPD1, SF3B3, SNRNP70, HNRNPL, SUPT5H, TPR, RTF1, PPP2R2A, CSTF3, ZC3H11A, SRSF4, FGFR2, TCEB2, TAF5, INTS6, INTS5, EIF4A3","Ribosome (13), mRNA surveillance pathway (12), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (3), AMPK signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Hippo signaling pathway (3), Dopaminergic synapse (3), HIF-1 signaling pathway (2), Long-term depression (2), Oocyte meiosis (2), Rap1 signaling pathway (1), MAPK signaling pathway (1), Nucleotide excision repair (1)"
4690,NCK1,MedConf,Yes,"ErbB signaling pathway, T cell receptor signaling pathway","PPP2R4, MAP4K4, ARPC5, BCAR1, FCGR3A, PPP3R1, SHOC2, FCGR1A, HGF, PIK3CD, CD79A, CD79B, ITPR2, NPHS1, DCC, BRK1, KIRREL, NPHS2, PPP1CA, CYCS, BAIAP2, PPP2R1A, PPP2CA, MAPK14, ROBO1, RAC1, MAPK11, PPP2R2A, PPP1R12A, PPP2R5C, WASF1","Sphingolipid signaling pathway (8), Dopaminergic synapse (8), PI3K-Akt signaling pathway (7), Adrenergic signaling in cardiomyocytes (7), Osteoclast differentiation (7), Oocyte meiosis (6), Platelet activation (6), Rap1 signaling pathway (6), Cellular senescence (6), AMPK signaling pathway (5), mRNA surveillance pathway (5), MAPK signaling pathway (5), VEGF signaling pathway (5), B cell receptor signaling pathway (5), Oxytocin signaling pathway (4), cAMP signaling pathway (4), cGMP-PKG signaling pathway (4), Hippo signaling pathway (4), T cell receptor signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Neurotrophin signaling pathway (4), Natural killer cell mediated cytotoxicity (4), Apoptosis (4), Vascular smooth muscle contraction (3), Retrograde endocannabinoid signaling (3), Relaxin signaling pathway (3), FoxO signaling pathway (3), Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), Long-term depression (3), Long-term potentiation (3), Wnt signaling pathway (2), p53 signaling pathway (1), Apoptosis - multiple species (1), Aldosterone synthesis and secretion (1), Longevity regulating pathway (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1)"
4691,NCL,MedConf,Yes,,"RPL8, RPS4X, RPS6, RPS24, HSP90AA1, DAXX, POLR1C, RPS5, RUVBL1, RPL9","Ribosome (6), PI3K-Akt signaling pathway (2), Wnt signaling pathway (1), Cytosolic DNA-sensing pathway (1), Pyrimidine metabolism (1), Purine metabolism (1), Apoptosis (1), MAPK signaling pathway (1), Th17 cell differentiation (1), Necroptosis (1), HIF-1 signaling pathway (1)"
