EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
400569,MED11,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9282,MED14,HighConf,Yes,Thyroid hormone signaling pathway,"NCOA1, MED17, MED6, MED4, MED9, MED27, MED30, MED1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, EP300, CTDP1, EBF1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
51586,MED15,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9440,MED17,MedConf,Yes,Thyroid hormone signaling pathway,"MED6, MED4, MED9, MED27, MED30, MED1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, EP300, CTDP1, EBF1, MED14, NCOA1, SUPT7L, SUPT3H","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
54797,MED18,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
219541,MED19,HighConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9477,MED20,HighConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
6837,MED22,HighConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9441,MED26,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9442,MED27,HighConf,Yes,Thyroid hormone signaling pathway,"MED30, MED1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, EP300, EBF1, MED14, NCOA1, MED17, MED6, MED4, MED9","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
80306,MED28,HighConf,Yes,,"EP300, POLR2B, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Pyrimidine metabolism (1), RNA polymerase (1), TGF-beta signaling pathway (1)"
55588,MED29,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
90390,MED30,MedConf,Yes,Thyroid hormone signaling pathway,"MED1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, EP300, EBF1, MED14, NCOA1, POLR2F, MED17, MED6, MED4, MED9, MED27","Thyroid hormone signaling pathway (8), Cytosolic DNA-sensing pathway (1), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Pyrimidine metabolism (1), RNA polymerase (1), TGF-beta signaling pathway (1)"
51003,MED31,MedConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
29079,MED4,HighConf,Yes,Thyroid hormone signaling pathway,"MED9, MED27, MED30, MED1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, EP300, CTDP1, EBF1, MED14, NCOA1, MED17, MED6","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
10001,MED6,HighConf,Yes,,"MED4, MED27, MED30, MED1, EP300, MED14, NCOA1, MED17","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
9443,MED7,HighConf,Yes,,"EP300, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
55090,MED9,MedConf,Yes,,"MED27, MED30, MED1, EP300, MED14, NCOA1, MED17, MED4","Thyroid hormone signaling pathway (8), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Notch signaling pathway (1), TGF-beta signaling pathway (1)"
4205,MEF2A,MedConf,Yes,,"MAPK12, CAMK2A, EP300","HIF-1 signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Axon guidance (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), Notch signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
51320,MEX3C,MedConf,Yes,,"UBE2B, ANAPC2, CDC16, CDC23, UBE2D2, CDC27, CBLB, SMURF1, UBE2E1, UBE3B, FBXO2, UBE2Q1, UBE2R2, SMURF2, UBE2D4, UBE2Q2, DTX3L","Ubiquitin mediated proteolysis (16), TGF-beta signaling pathway (2), ErbB signaling pathway (1), Notch signaling pathway (1), T cell receptor signaling pathway (1)"
23608,MKRN1,MedConf,Yes,,"UBE2E1, UBE3B, FBXO2, UBE2Q1, UBE2R2, SMURF2, UBE2D4, UBE2Q2, DTX3L, TRA2A, UBE2B, ANAPC2, CDC16, CDC23, UBE2D2, CDC27, CBLB, SMURF1","Ubiquitin mediated proteolysis (16), TGF-beta signaling pathway (2), ErbB signaling pathway (1), Notch signaling pathway (1), Spliceosome (1), T cell receptor signaling pathway (1)"
4314,MMP3,MedConf,Yes,TNF signaling pathway,"A2M, MMP9, PLG, PRSS1","Endocrine resistance (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1)"
4318,MMP9,MedConf,Yes,"Endocrine resistance, Leukocyte transendothelial migration, TNF signaling pathway","COL14A1, PLAU, NCF2, NCF4, PLG, PRSS1, CYBB, RELA, MMP3, A2M, SDC1","Leukocyte transendothelial migration (3), AGE-RAGE signaling pathway in diabetic complications (2), HIF-1 signaling pathway (2), NF-kappa B signaling pathway (2), TNF signaling pathway (2), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
8777,MPDZ,MedConf,Yes,Tight junction,"AMOTL2, CLDN5, YAP1","Tight junction (2), Leukocyte transendothelial migration (1)"
28998,MRPL13,MedConf,Yes,,HNRNPU,Spliceosome (1)
64976,MRPL40,MedConf,Yes,,PLRG1,Spliceosome (1)
65080,MRPL44,MedConf,Yes,,"NDUFA11, HNRNPU, ACER1","Non-alcoholic fatty liver disease (NAFLD) (1), Oxidative phosphorylation (1), Sphingolipid signaling pathway (1), Spliceosome (1)"
57504,MTA3,MedConf,Yes,,HDAC2,"Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
64419,MTMR14,HighConf,Yes,,"PLCZ1, PLCD1","Thyroid hormone signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1)"
4628,MYH10,MedConf,Yes,"Regulation of actin cytoskeleton, Tight junction","SEPT7, RAC1, RHOA, ACTG1, IQGAP1, ACTC1","Regulation of actin cytoskeleton (4), Focal adhesion (3), Leukocyte transendothelial migration (3), Rap1 signaling pathway (3), Tight junction (3), Axon guidance (2), Platelet activation (2), Ras signaling pathway (2), Sphingolipid signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), B cell receptor signaling pathway (1), Cardiac muscle contraction (1), Fc epsilon RI signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
4624,MYH6,MedConf,Yes,"Thyroid hormone signaling pathway, Cardiac muscle contraction",,
4644,MYO5A,MedConf,Yes,,"NCKAP1, BRK1, RAC1, ACTG1","Regulation of actin cytoskeleton (4), Focal adhesion (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Tight junction (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Platelet activation (1), Ras signaling pathway (1), Sphingolipid signaling pathway (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1)"
8775,NAPA,MedConf,Yes,,TGFA,ErbB signaling pathway (1)
63908,NAPB,MedConf,Yes,,TGFA,ErbB signaling pathway (1)
4684,NCAM1,MedConf,Yes,,"HRAS, COL4A2","AGE-RAGE signaling pathway in diabetic complications (2), Focal adhesion (2), PI3K-Akt signaling pathway (2), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Jak-STAT signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Phospholipase D signaling pathway (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1)"
4686,NCBP1,MedConf,Yes,"Spliceosome, mRNA surveillance pathway, RNA transport","RBM17, TRA2B, POLR2C, THOC2, SRSF11, CDC40, NUP35, NUP93, PABPN1, NUP62, UPF3B, CCNT1, ELL2, ELL3, SP1, CTDP1, SLU7, SMG7, WBP4, ELOA3, RANBP2, AQR, PRPF8, GTF2F1, SF3A2, WDR61, PPP2R1A, XAB2, ETF1, HNRNPU, HNRNPH2, SNRPA1, POLR2B, RPS10, DHX9, SNW1, SARNP, NUP107, NUP153, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, PRPF6, SF3B3, RPL12, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, UBA52, SNRPB, SF3A1, SF3B5, CSTF2, GTF2A1, SRSF2, PRPF38A, PAF1, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, INTS6, POLR2L, INTS5, POLR2K, GTF2A2, POLR2F, RPL27, RPL26, SYF2, EIF4A3, SNRPD3, SNRPC, CDC73, RBM5","Spliceosome (36), Pyrimidine metabolism (9), RNA polymerase (9), RNA transport (9), mRNA surveillance pathway (7), Cytosolic DNA-sensing pathway (3), TGF-beta signaling pathway (2), AMPK signaling pathway (1), Endocrine resistance (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), Tight junction (1)"
4688,NCF2,MedConf,Yes,Leukocyte transendothelial migration,"NCF4, CYBB, MAPK12, RAC1, RHOA, MMP9, HRAS","Leukocyte transendothelial migration (6), AGE-RAGE signaling pathway in diabetic complications (4), Rap1 signaling pathway (4), Sphingolipid signaling pathway (4), Axon guidance (3), Endocrine resistance (3), Fc epsilon RI signaling pathway (3), Focal adhesion (3), Ras signaling pathway (3), Regulation of actin cytoskeleton (3), T cell receptor signaling pathway (3), B cell receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Phospholipase D signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Prolactin signaling pathway (2), Tight junction (2), TNF signaling pathway (2), Toll-like receptor signaling pathway (2), Apoptosis (1), ErbB signaling pathway (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), RIG-I-like receptor signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), Vascular smooth muscle contraction (1)"
4689,NCF4,MedConf,Yes,Leukocyte transendothelial migration,"CYBB, MAPK12, RAC1, MMP9, NCF2","Leukocyte transendothelial migration (5), AGE-RAGE signaling pathway in diabetic complications (3), Endocrine resistance (2), Fc epsilon RI signaling pathway (2), Rap1 signaling pathway (2), Sphingolipid signaling pathway (2), TNF signaling pathway (2), Toll-like receptor signaling pathway (2), Axon guidance (1), B cell receptor signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), RIG-I-like receptor signaling pathway (1), T cell receptor signaling pathway (1), Tight junction (1)"
8440,NCK2,MedConf,Yes,"Axon guidance, T cell receptor signaling pathway, ErbB signaling pathway","PRKACB, MAPK12, ROBO1, RAC1, CBLB","AGE-RAGE signaling pathway in diabetic complications (2), Axon guidance (2), Endocrine resistance (2), Fc epsilon RI signaling pathway (2), Leukocyte transendothelial migration (2), Platelet activation (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Tight junction (2), Toll-like receptor signaling pathway (2), B cell receptor signaling pathway (1), ErbB signaling pathway (1), Focal adhesion (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Regulation of actin cytoskeleton (1), RIG-I-like receptor signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Ubiquitin mediated proteolysis (1), Vascular smooth muscle contraction (1)"
10787,NCKAP1,MedConf,Yes,Regulation of actin cytoskeleton,"BRK1, PSMA7, ETF1, RAC1, ACTG1, DOCK1, WIPF2, MYO5A, ELMO2","Regulation of actin cytoskeleton (4), Focal adhesion (3), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Tight junction (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), mRNA surveillance pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Platelet activation (1), Proteasome (1), Ras signaling pathway (1), Sphingolipid signaling pathway (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1)"
4691,NCL,MedConf,Yes,,"UQCRC2, SF3B4, KPNB1, CDC27, PLAU, EP300","Cardiac muscle contraction (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), Oxidative phosphorylation (1), RNA transport (1), Spliceosome (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), Ubiquitin mediated proteolysis (1)"
8648,NCOA1,MedConf,Yes,Thyroid hormone signaling pathway,"GTF2A1, MED17, MED6, MED4, MED9, MED27, MED30, MED1, CARM1, MED29, MED28, MED7, MED19, MED18, MED31, MED15, MED26, MED20, MED11, MED22, RXRB, TBL1X, EP300, NR1H3, FABP1, PRL, RGL1, FADS1, ANKRD1, EBF1, GTF2F1, MED14, HMGCS1","Thyroid hormone signaling pathway (8), Endocrine resistance (2), Jak-STAT signaling pathway (2), Cytokine-cytokine receptor interaction (1), HIF-1 signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), TGF-beta signaling pathway (1)"
4705,NDUFA10,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation","NDUFAF5, NDUFA11, ABCC2, ACER1, UQCRB, COX4I1, NDUFAF4, NDUFAF3, NDUFS7, SPATA20, NDUFB11, NDUFS6","Non-alcoholic fatty liver disease (NAFLD) (6), Oxidative phosphorylation (6), Cardiac muscle contraction (2), Sphingolipid signaling pathway (1)"
126328,NDUFA11,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation","UQCRFS1, UQCRB, UQCR10, NDUFAF4, NDUFAF3, NDUFS7, MRPL44, AFG3L2, NDUFB11, NDUFS6, NDUFA10, NDUFAF5","Non-alcoholic fatty liver disease (NAFLD) (7), Oxidative phosphorylation (7), Cardiac muscle contraction (3)"
4700,NDUFA6,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation",,
25915,NDUFAF3,MedConf,Yes,,"NDUFS7, NDUFB11, NDUFS6, NDUFA10, NDUFA11","Non-alcoholic fatty liver disease (NAFLD) (5), Oxidative phosphorylation (5)"
29078,NDUFAF4,MedConf,Yes,,"NDUFS7, HTRA2, NDUFB11, NDUFS6, NDUFA10, NDUFA11, ACIN1, DHX15","Non-alcoholic fatty liver disease (NAFLD) (5), Oxidative phosphorylation (5), Spliceosome (2), Apoptosis (1), mRNA surveillance pathway (1), RNA transport (1)"
79133,NDUFAF5,MedConf,Yes,,"NDUFA11, NDUFS7, NDUFB11, NDUFS6, NDUFA10","Non-alcoholic fatty liver disease (NAFLD) (5), Oxidative phosphorylation (5)"
54539,NDUFB11,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation","NDUFS6, NDUFA10, NDUFAF5, NDUFA11, ACER1, UQCRB, NDUFAF4, NDUFAF3, NDUFS7","Non-alcoholic fatty liver disease (NAFLD) (5), Oxidative phosphorylation (5), Cardiac muscle contraction (1), Sphingolipid signaling pathway (1)"
4726,NDUFS6,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation","NDUFA10, NDUFAF5, NDUFA11, ACER1, NDUFAF4, NDUFAF3, NDUFS7, BOLA3, FLOT1, NDUFB11","Non-alcoholic fatty liver disease (NAFLD) (4), Oxidative phosphorylation (4), Sphingolipid signaling pathway (1)"
374291,NDUFS7,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Oxidative phosphorylation","NDUFB11, NDUFS6, NDUFA10, NDUFAF5, NDUFA11, ACER1, RHOT2, FAM3C, NDUFAF4, NDUFAF3, SCO1","Non-alcoholic fatty liver disease (NAFLD) (4), Oxidative phosphorylation (4), Sphingolipid signaling pathway (1)"
84901,NFATC2IP,MedConf,Yes,,ZMAT2,Spliceosome (1)
22981,NINL,MedConf,Yes,,"TUBA4A, PPP2R1A","Tight junction (2), AMPK signaling pathway (1), Apoptosis (1), mRNA surveillance pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1)"
25836,NIPBL,MedConf,Yes,,SF3A2,Spliceosome (1)
79671,NLRX1,MedConf,Yes,RIG-I-like receptor signaling pathway,,
56923,NMUR2,MedConf,Yes,,"CXCL16, GPER1, GNG8, GRM4, CHRM3, GNB4, PIK3CA, GNB3, CCR10, CXCL12, CXCR4, GRM6","Cytokine-cytokine receptor interaction (4), PI3K-Akt signaling pathway (4), Ras signaling pathway (4), Axon guidance (3), Intestinal immune network for IgA production (3), Leukocyte transendothelial migration (3), Phospholipase D signaling pathway (3), Endocrine resistance (2), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), B cell receptor signaling pathway (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Natural killer cell mediated cytotoxicity (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Platelet activation (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
4838,NODAL,MedConf,Yes,TGF-beta signaling pathway,"ACVR1B, LEFTY2","TGF-beta signaling pathway (2), Cytokine-cytokine receptor interaction (1)"
10528,NOP56,HighConf,Yes,,"KPNB1, DHX15","RNA transport (1), Spliceosome (1)"
5540,NPY4R,MedConf,Yes,,"GNB4, GNB3, CCR10, CXCL12, CXCR4, GRM6, CXCL16, GPER1, GNG8, GRM4","Cytokine-cytokine receptor interaction (4), Intestinal immune network for IgA production (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Axon guidance (2), Leukocyte transendothelial migration (2), Phospholipase D signaling pathway (2), Endocrine resistance (1), NF-kappa B signaling pathway (1)"
10062,NR1H3,MedConf,Yes,Non-alcoholic fatty liver disease (NAFLD),"FABP1, SP1, NCOA1, RELA, MED1, EP300","Thyroid hormone signaling pathway (3), Endocrine resistance (2), HIF-1 signaling pathway (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Jak-STAT signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
4929,NR4A2,MedConf,Yes,,MED1,"Endocrine resistance (1), Thyroid hormone signaling pathway (1)"
29959,NRBP1,MedConf,Yes,,MED1,"Endocrine resistance (1), Thyroid hormone signaling pathway (1)"
145957,NRG4,MedConf,Yes,ErbB signaling pathway,"RHOA, ERBB2, PIK3CA, HRAS, EREG, MATK","ErbB signaling pathway (4), Focal adhesion (4), Axon guidance (3), Endocrine resistance (3), Phospholipase D signaling pathway (3), Rap1 signaling pathway (3), Ras signaling pathway (3), Regulation of actin cytoskeleton (3), Sphingolipid signaling pathway (3), T cell receptor signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), Apoptosis (2), B cell receptor signaling pathway (2), Fc epsilon RI signaling pathway (2), HIF-1 signaling pathway (2), Jak-STAT signaling pathway (2), Leukocyte transendothelial migration (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Prolactin signaling pathway (2), Thyroid hormone signaling pathway (2), Tight junction (2), AMPK signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), TGF-beta signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
9423,NTN1,MedConf,Yes,Axon guidance,"RAC1, RHOA, PIK3CA, DOCK1, MAP2K2","Regulation of actin cytoskeleton (5), Focal adhesion (4), Rap1 signaling pathway (4), Ras signaling pathway (4), Sphingolipid signaling pathway (4), Axon guidance (3), B cell receptor signaling pathway (3), Fc epsilon RI signaling pathway (3), Leukocyte transendothelial migration (3), Natural killer cell mediated cytotoxicity (3), Phospholipase D signaling pathway (3), PI3K-Akt signaling pathway (3), T cell receptor signaling pathway (3), Toll-like receptor signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), Apoptosis (2), Endocrine resistance (2), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Non-alcoholic fatty liver disease (NAFLD) (2), Platelet activation (2), Prolactin signaling pathway (2), Thyroid hormone signaling pathway (2), Tight junction (2), Vascular smooth muscle contraction (2), AMPK signaling pathway (1), Jak-STAT signaling pathway (1), TGF-beta signaling pathway (1), TNF signaling pathway (1)"
4917,NTN3,MedConf,Yes,Axon guidance,,
84284,NTPCR,MedConf,Yes,,"ENTPD1, POLR2J2, RUVBL1, POLR2B, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR3G, POLR2F, POLR2C, POLR3E","Pyrimidine metabolism (13), RNA polymerase (12), Cytosolic DNA-sensing pathway (5)"
4922,NTS,MedConf,Yes,,"GNB4, PIK3CA, GNB3, GNG8, CHRM3","PI3K-Akt signaling pathway (4), Ras signaling pathway (4), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), Leukocyte transendothelial migration (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
57122,NUP107,HighConf,Yes,RNA transport,"NUP153, KPNB1, SNRPG, SNRPE, SNRPB, SRSF2, SRSF3, EIF4A3, SNRPD3, NCBP1, THOC2, SRSF11, HSPA14, CDC40, NUP35, NUP93, NUP62, UPF3B, CENPE, NUP98, AHCTF1, CKAP5, ZW10, SLU7, CENPA, RANBP2, PPP2R1A, SARNP","RNA transport (11), Spliceosome (11), mRNA surveillance pathway (4), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
9972,NUP153,HighConf,Yes,RNA transport,"KPNB1, SNRPG, SNRPE, SNRPB, CSTF2, SRSF2, SRSF3, EIF4A3, SNRPD3, NCBP1, THOC2, SRSF11, HSPA14, CDC40, NUP35, NUP93, NUP62, UPF3B, NUP98, SLU7, RANBP2, SARNP, NUP107","RNA transport (11), Spliceosome (11), mRNA surveillance pathway (4)"
