name,imports,weights,datasource,Confidence,Color
Novel.Psma7,Novel.Anapc5,900,database,Medium,green
Novel.Psma7,Novel.Tnks2,900,database,Medium,green
Novel.Psma7,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psma7,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psma7,Endocytosis.Itch,900,database,Medium,green
Novel.Psma7,Novel.Ctnnb1,900,database,Medium,green
Novel.Psma7,Novel.Rela,900,database,Medium,green
Novel.Psma7,Novel.Cdkn1a,900,database,Medium,green
Novel.Psma7,Novel.Numb,900,database,Medium,green
Novel.Psma7,Novel.Ppp2ca,900,database,Medium,green
Novel.Psma7,Novel.Gsk3b,900,database,Medium,green
Novel.Psma7,Novel.Ccnd1,900,database,Medium,green
Novel.Psma7,Novel.Nfkb1,900,database,Medium,green
Novel.Psma7,Novel.Ppp2cb,900,database,Medium,green
Novel.Psma7,Novel.Cul3,900,database,Medium,green
Novel.Psma7,Novel.Nfkbia,900,database,Medium,green
Novel.Psma7,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psma7,Novel.Mavs,535,experimental,Medium,green
Novel.Psma7,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psma7,Novel.Hnrnpd,900,database,Medium,green
Novel.Psma7,Novel.Usp14,900,database,Medium,green
Novel.Psma7,Novel.Psmb6,900,database,Medium,green
Novel.Psma7,Novel.Psmb8,900,database,Medium,green
Novel.Psma7,Novel.Psmb7,900,database,Medium,green
Novel.Psmb1,Novel.Psmd7,900,database,Medium,green
Novel.Psmb1,Novel.Bub3,900,database,Medium,green
Novel.Psmb1,Novel.Psmd3,900,database,Medium,green
Novel.Psmb1,Novel.Psmd2,900,database,Medium,green
Novel.Psmb1,Novel.Cdc26,900,database,Medium,green
Novel.Psmb1,Novel.Psmd11,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb1,Novel.Psme1,900,database,Medium,green
Novel.Psmb1,Novel.Anapc16,900,database,Medium,green
Novel.Psmb1,Novel.Anapc5,900,database,Medium,green
Novel.Psmb1,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb1,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb1,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb1,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb1,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb1,Novel.Rela,900,database,Medium,green
Novel.Psmb1,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb1,Novel.Numb,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb1,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb1,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb1,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb1,Novel.Cul3,900,database,Medium,green
Novel.Psmb1,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb1,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb1,Novel.Usp14,900,database,Medium,green
Novel.Psmb1,Novel.Psmb6,900,database,Medium,green
Novel.Psmb1,Novel.Psmb8,900,database,Medium,green
Novel.Psmb1,Novel.Psmb7,900,database,Medium,green
Novel.Psmb1,Novel.Psma7,900,database,Medium,green
Novel.Psmb1,Novel.Psma1,980,experimental,Medium,green
Novel.Psmb1,Novel.Psmb10,900,database,Medium,green
Novel.Psmb1,Novel.Psma4,900,database,Medium,green
Novel.Psmb1,Novel.Psma5,900,database,Medium,green
Novel.Psmb1,Novel.Psmb3,900,database,Medium,green
Novel.Psmb1,Novel.Psma2,900,database,Medium,green
Novel.Psmb1,Novel.Ltbr,900,database,Medium,green
Novel.Psmb1,Novel.Anapc2,900,database,Medium,green
Novel.Psmb1,Novel.Psmd4,900,database,Medium,green
Novel.Psmb1,Novel.Spop,900,database,Medium,green
Novel.Psmb1,Novel.Psmb9,900,database,Medium,green
Novel.Psmb1,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb1,Novel.Psmb4,900,database,Medium,green
Novel.Psmb1,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb1,Novel.Psmc6,900,database,Medium,green
Novel.Psmb1,Novel.Psmc3,900,database,Medium,green
Novel.Psmb1,Novel.Psmc1,900,database,Medium,green
Novel.Psmb1,Novel.Spred1,900,database,Medium,green
Novel.Psmb1,Novel.Anapc11,900,database,Medium,green
Novel.Psmb1,Novel.Oaz2,900,database,Medium,green
Novel.Psmb1,Novel.Oaz1,900,database,Medium,green
Novel.Psmb1,Novel.Prickle1,900,database,Medium,green
Novel.Psmb10,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb10,Novel.Psma4,900,database,Medium,green
Novel.Psmb10,Novel.Psma5,900,database,Medium,green
Novel.Psmb10,Novel.Psmb3,900,database,Medium,green
Novel.Psmb10,Novel.Psma2,900,database,Medium,green
Novel.Psmb10,Novel.Ltbr,900,database,Medium,green
Novel.Psmb10,Novel.Anapc2,900,database,Medium,green
Novel.Psmb10,Novel.Psmd4,900,database,Medium,green
Novel.Psmb10,Novel.Spop,900,database,Medium,green
Novel.Psmb10,Novel.Psmb9,900,database,Medium,green
Novel.Psmb10,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb10,Novel.Psmb4,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb10,Novel.Psmc6,900,database,Medium,green
Novel.Psmb10,Novel.Psmc3,900,database,Medium,green
Novel.Psmb10,Novel.Psmc1,900,database,Medium,green
Novel.Psmb10,Novel.Spred1,900,database,Medium,green
Novel.Psmb10,Novel.Anapc11,900,database,Medium,green
Novel.Psmb10,Novel.Oaz2,900,database,Medium,green
Novel.Psmb10,Novel.Oaz1,900,database,Medium,green
Novel.Psmb10,Novel.Prickle1,900,database,Medium,green
Novel.Psmb10,Novel.Psmb1,900,database,Medium,green
Novel.Psmb10,Novel.Psmd7,900,database,Medium,green
Novel.Psmb10,Novel.Bub3,900,database,Medium,green
Novel.Psmb10,Novel.Psmd3,900,database,Medium,green
Novel.Psmb10,Novel.Psmd2,900,database,Medium,green
Novel.Psmb10,Novel.Cdc26,900,database,Medium,green
Novel.Psmb10,Novel.Psmd11,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb10,Novel.Psme1,900,database,Medium,green
Novel.Psmb10,Novel.Anapc16,900,database,Medium,green
Novel.Psmb10,Novel.Anapc5,900,database,Medium,green
Novel.Psmb10,Novel.Tnks2,900,database,Medium,green
Novel.Psmb10,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb10,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb10,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb10,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb10,Novel.Rela,900,database,Medium,green
Novel.Psmb10,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb10,Novel.Numb,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb10,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb10,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb10,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb10,Novel.Cul3,900,database,Medium,green
Novel.Psmb10,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb10,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb10,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb10,Novel.Usp14,900,database,Medium,green
Novel.Psmb10,Novel.Psmb6,900,database,Medium,green
Novel.Psmb10,Novel.Psmb8,900,database,Medium,green
Novel.Psmb10,Novel.Psmb7,900,database,Medium,green
Novel.Psmb10,Novel.Psma7,900,database,Medium,green
Novel.Psmb10,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb3,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb3,Novel.Psma2,900,database,Medium,green
Novel.Psmb3,Novel.Ltbr,900,database,Medium,green
Novel.Psmb3,Novel.Anapc2,900,database,Medium,green
Novel.Psmb3,Novel.Psmd4,900,database,Medium,green
Novel.Psmb3,Novel.Spop,900,database,Medium,green
Novel.Psmb3,Novel.Psmb9,900,database,Medium,green
Novel.Psmb3,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb3,Novel.Psmb4,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb3,Novel.Psmc6,900,database,Medium,green
Novel.Psmb3,Novel.Psmc3,900,database,Medium,green
Novel.Psmb3,Novel.Psmc1,900,database,Medium,green
Novel.Psmb3,Novel.Spred1,900,database,Medium,green
Novel.Psmb3,Novel.Anapc11,900,database,Medium,green
Novel.Psmb3,Novel.Oaz2,900,database,Medium,green
Novel.Psmb3,Novel.Oaz1,900,database,Medium,green
Novel.Psmb3,Novel.Prickle1,900,database,Medium,green
Novel.Psmb3,Novel.Psmb1,900,database,Medium,green
Novel.Psmb3,Novel.Psmd7,900,database,Medium,green
Novel.Psmb3,Novel.Bub3,900,database,Medium,green
Novel.Psmb3,Novel.Psmd3,900,database,Medium,green
Novel.Psmb3,Novel.Psmd2,900,database,Medium,green
Novel.Psmb3,Novel.Cdc26,900,database,Medium,green
Novel.Psmb3,Novel.Psmd11,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb3,Novel.Psme1,900,database,Medium,green
Novel.Psmb3,Novel.Anapc16,900,database,Medium,green
Novel.Psmb3,Novel.Anapc5,900,database,Medium,green
Novel.Psmb3,Novel.Tnks2,900,database,Medium,green
Novel.Psmb3,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb3,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb3,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb3,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb3,Novel.Rela,900,database,Medium,green
Novel.Psmb3,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb3,Novel.Numb,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb3,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb3,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb3,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb3,Novel.Cul3,900,database,Medium,green
Novel.Psmb3,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb3,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb3,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb3,Novel.Usp14,900,database,Medium,green
Novel.Psmb3,Novel.Psmb6,900,database,Medium,green
Novel.Psmb3,Novel.Psmb8,900,database,Medium,green
Novel.Psmb3,Novel.Psmb7,900,database,Medium,green
Novel.Psmb3,Novel.Psma7,900,database,Medium,green
Novel.Psmb3,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb3,Novel.Psmb10,900,database,Medium,green
Novel.Psmb3,Novel.Psma4,900,database,Medium,green
Novel.Psmb3,Novel.Psma5,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb4,Novel.Psmc6,900,database,Medium,green
Novel.Psmb4,Novel.Psmc3,900,database,Medium,green
Novel.Psmb4,Novel.Psmc1,900,database,Medium,green
Novel.Psmb4,Novel.Spred1,900,database,Medium,green
Novel.Psmb4,Novel.Anapc11,900,database,Medium,green
Novel.Psmb4,Novel.Prickle1,900,database,Medium,green
Novel.Psmb4,Novel.Psmb1,900,database,Medium,green
Novel.Psmb4,Novel.Psmd7,900,database,Medium,green
Novel.Psmb4,Novel.Bub3,900,database,Medium,green
Novel.Psmb4,Novel.Psmd3,900,database,Medium,green
Novel.Psmb4,Novel.Psmd2,900,database,Medium,green
Novel.Psmb4,Novel.Cdc26,900,database,Medium,green
Novel.Psmb4,Novel.Psmd11,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb4,Novel.Psme1,900,database,Medium,green
Novel.Psmb4,Novel.Anapc16,900,database,Medium,green
Novel.Psmb4,Novel.Anapc5,900,database,Medium,green
Novel.Psmb4,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb4,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb4,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb4,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb4,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb4,Novel.Rela,900,database,Medium,green
Novel.Psmb4,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb4,Novel.Numb,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb4,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb4,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb4,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb4,Novel.Cul3,900,database,Medium,green
Novel.Psmb4,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb4,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb4,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb4,Novel.Usp14,900,database,Medium,green
Novel.Psmb4,Novel.Psmb6,900,database,Medium,green
Novel.Psmb4,Novel.Psmb8,900,database,Medium,green
Novel.Psmb4,Novel.Psmb7,900,database,Medium,green
Novel.Psmb4,Novel.Psma7,900,database,Medium,green
Novel.Psmb4,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb4,Novel.Psmb10,900,database,Medium,green
Novel.Psmb4,Novel.Psma4,900,database,Medium,green
Novel.Psmb4,Novel.Psma5,900,database,Medium,green
Novel.Psmb4,Novel.Psmb3,900,database,Medium,green
Novel.Psmb4,Novel.Psma2,900,database,Medium,green
Novel.Psmb4,Novel.Ltbr,900,database,Medium,green
Novel.Psmb4,Novel.Anapc2,900,database,Medium,green
Novel.Psmb4,Novel.Psmd4,900,database,Medium,green
Novel.Psmb4,Novel.Spop,900,database,Medium,green
Novel.Psmb4,Novel.Psmb9,900,database,Medium,green
Novel.Psmb4,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb6,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb6,Novel.Psmb8,900,database,Medium,green
Novel.Psmb6,Novel.Psmb7,900,database,Medium,green
Novel.Psmb6,Novel.Psma7,900,database,Medium,green
Novel.Psmb6,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb6,Novel.Psmb10,900,database,Medium,green
Novel.Psmb6,Novel.Psma4,900,database,Medium,green
Novel.Psmb6,Novel.Psma5,900,database,Medium,green
Novel.Psmb6,Novel.Psmb3,900,database,Medium,green
Novel.Psmb6,Novel.Psma2,900,database,Medium,green
Novel.Psmb6,Novel.Ltbr,900,database,Medium,green
Novel.Psmb6,Novel.Anapc2,900,database,Medium,green
Novel.Psmb6,Novel.Psmd4,900,database,Medium,green
Novel.Psmb6,Novel.Spop,900,database,Medium,green
Novel.Psmb6,Novel.Psmb9,900,database,Medium,green
Novel.Psmb6,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb6,Novel.Psmb4,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb6,Novel.Psmc6,900,database,Medium,green
Novel.Psmb6,Novel.Psmc3,900,database,Medium,green
Novel.Psmb6,Novel.Psmc1,900,database,Medium,green
Novel.Psmb6,Novel.Spred1,900,database,Medium,green
Novel.Psmb6,Novel.Anapc11,900,database,Medium,green
Novel.Psmb6,Novel.Oaz2,900,database,Medium,green
Novel.Psmb6,Novel.Oaz1,900,database,Medium,green
Novel.Psmb6,Novel.Prickle1,900,database,Medium,green
Novel.Psmb6,Novel.Psmb1,900,database,Medium,green
Novel.Psmb6,Novel.Psmd7,900,database,Medium,green
Novel.Psmb6,Novel.Bub3,900,database,Medium,green
Novel.Psmb6,Novel.Psmd3,900,database,Medium,green
Novel.Psmb6,Novel.Psmd2,900,database,Medium,green
Novel.Psmb6,Novel.Cdc26,900,database,Medium,green
Novel.Psmb6,Novel.Psmd11,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb6,Novel.Psme1,900,database,Medium,green
Novel.Psmb6,Novel.Anapc16,900,database,Medium,green
Novel.Psmb6,Novel.Anapc5,900,database,Medium,green
Novel.Psmb6,Novel.Tnks2,900,database,Medium,green
Novel.Psmb6,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb6,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb6,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb6,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb6,Novel.Rela,900,database,Medium,green
Novel.Psmb6,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb6,Novel.Numb,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb6,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb6,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb6,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb6,Novel.Cul3,900,database,Medium,green
Novel.Psmb6,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb6,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb6,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb6,Novel.Usp14,900,database,Medium,green
Novel.Psmb7,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb7,Novel.Psma7,900,database,Medium,green
Novel.Psmb7,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb7,Novel.Psmb10,900,database,Medium,green
Novel.Psmb7,Novel.Psma4,900,database,Medium,green
Novel.Psmb7,Novel.Psma5,900,database,Medium,green
Novel.Psmb7,Novel.Psmb3,900,database,Medium,green
Novel.Psmb7,Novel.Psma2,900,database,Medium,green
Novel.Psmb7,Novel.Ltbr,900,database,Medium,green
Novel.Psmb7,Novel.Anapc2,900,database,Medium,green
Novel.Psmb7,Novel.Psmd4,900,database,Medium,green
Novel.Psmb7,Novel.Spop,900,database,Medium,green
Novel.Psmb7,Novel.Psmb9,900,database,Medium,green
Novel.Psmb7,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb7,Novel.Psmb4,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb7,Novel.Psmc6,900,database,Medium,green
Novel.Psmb7,Novel.Psmc3,900,database,Medium,green
Novel.Psmb7,Novel.Psmc1,900,database,Medium,green
Novel.Psmb7,Novel.Spred1,900,database,Medium,green
Novel.Psmb7,Novel.Anapc11,900,database,Medium,green
Novel.Psmb7,Novel.Oaz2,900,database,Medium,green
Novel.Psmb7,Novel.Oaz1,900,database,Medium,green
Novel.Psmb7,Novel.Prickle1,900,database,Medium,green
Novel.Psmb7,Novel.Psmb1,900,database,Medium,green
Novel.Psmb7,Novel.Psmd7,900,database,Medium,green
Novel.Psmb7,Novel.Bub3,900,database,Medium,green
Novel.Psmb7,Novel.Psmd3,900,database,Medium,green
Novel.Psmb7,Novel.Psmd2,900,database,Medium,green
Novel.Psmb7,Novel.Cdc26,900,database,Medium,green
Novel.Psmb7,Novel.Psmd11,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb7,Novel.Psme1,900,database,Medium,green
Novel.Psmb7,Novel.Anapc16,900,database,Medium,green
Novel.Psmb7,Novel.Anapc5,900,database,Medium,green
Novel.Psmb7,Novel.Tnks2,900,database,Medium,green
Novel.Psmb7,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb7,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb7,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb7,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb7,Novel.Rela,900,database,Medium,green
Novel.Psmb7,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb7,Novel.Numb,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb7,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb7,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb7,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb7,Novel.Cul3,900,database,Medium,green
Novel.Psmb7,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb7,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb7,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb7,Novel.Usp14,900,database,Medium,green
Novel.Psmb7,Novel.Psmb6,900,database,Medium,green
Novel.Psmb7,Novel.Psmb8,900,database,Medium,green
Novel.Psmb8,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmb8,Novel.Psmb7,900,database,Medium,green
Novel.Psmb8,Novel.Psma7,900,database,Medium,green
Novel.Psmb8,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb8,Novel.Psmb10,900,database,Medium,green
Novel.Psmb8,Novel.Psma4,900,database,Medium,green
Novel.Psmb8,Novel.Psma5,900,database,Medium,green
Novel.Psmb8,Novel.Psmb3,900,database,Medium,green
Novel.Psmb8,Novel.Psma2,900,database,Medium,green
Novel.Psmb8,Novel.Ltbr,900,database,Medium,green
Novel.Psmb8,Novel.Anapc2,900,database,Medium,green
Novel.Psmb8,Novel.Psmd4,900,database,Medium,green
Novel.Psmb8,Novel.Spop,900,database,Medium,green
Novel.Psmb8,Novel.Psmb9,900,database,Medium,green
Novel.Psmb8,Novel.Ube2e1,900,database,Medium,green
Novel.Psmb8,Novel.Psmb4,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2r5c,900,database,Medium,green
Novel.Psmb8,Novel.Psmc6,900,database,Medium,green
Novel.Psmb8,Novel.Psmc3,900,database,Medium,green
Novel.Psmb8,Novel.Psmc1,900,database,Medium,green
Novel.Psmb8,Novel.Spred1,900,database,Medium,green
Novel.Psmb8,Novel.Anapc11,900,database,Medium,green
Novel.Psmb8,Novel.Oaz2,900,database,Medium,green
Novel.Psmb8,Novel.Oaz1,900,database,Medium,green
Novel.Psmb8,Novel.Prickle1,900,database,Medium,green
Novel.Psmb8,Novel.Psmb1,900,database,Medium,green
Novel.Psmb8,Novel.Psmd7,900,database,Medium,green
Novel.Psmb8,Novel.Bub3,900,database,Medium,green
Novel.Psmb8,Novel.Psmd3,900,database,Medium,green
Novel.Psmb8,Novel.Psmd2,900,database,Medium,green
Novel.Psmb8,Novel.Cdc26,900,database,Medium,green
Novel.Psmb8,Novel.Psmd11,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmb8,Novel.Psme1,900,database,Medium,green
Novel.Psmb8,Novel.Anapc16,900,database,Medium,green
Novel.Psmb8,Novel.Anapc5,900,database,Medium,green
Novel.Psmb8,Novel.Tnks2,900,database,Medium,green
Novel.Psmb8,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmb8,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmb8,Endocytosis.Itch,900,database,Medium,green
Novel.Psmb8,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmb8,Novel.Rela,900,database,Medium,green
Novel.Psmb8,Novel.Cdkn1a,900,database,Medium,green
Novel.Psmb8,Novel.Numb,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2ca,900,database,Medium,green
Novel.Psmb8,Novel.Gsk3b,900,database,Medium,green
Novel.Psmb8,Novel.Ccnd1,900,database,Medium,green
Novel.Psmb8,Novel.Nfkb1,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2cb,900,database,Medium,green
Novel.Psmb8,Novel.Cul3,900,database,Medium,green
Novel.Psmb8,Novel.Nfkbia,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2r5e,900,database,Medium,green
Novel.Psmb8,Novel.Ppp2r1a,900,database,Medium,green
Novel.Psmb8,Novel.Hnrnpd,900,database,Medium,green
Novel.Psmb8,Novel.Usp14,900,database,Medium,green
Novel.Psmb8,Novel.Psmb6,900,database,Medium,green
Novel.Psmb9,Novel.Psmb4,900,database,Medium,green
Novel.Psmb9,Novel.Psmb1,900,database,Medium,green
Novel.Psmb9,Novel.Psmb6,900,database,Medium,green
Novel.Psmb9,Novel.Psmb8,900,database,Medium,green
Novel.Psmb9,Novel.Psmb7,900,database,Medium,green
Novel.Psmb9,Novel.Psma7,900,database,Medium,green
Novel.Psmb9,Novel.Psma1,995,experimental,Medium,green
Novel.Psmb9,Novel.Psmb10,900,database,Medium,green
Novel.Psmb9,Novel.Psma4,900,database,Medium,green
Novel.Psmb9,Novel.Psma5,900,database,Medium,green
Novel.Psmb9,Novel.Psmb3,900,database,Medium,green
Novel.Psmb9,Novel.Psma2,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Derl1,900,database,Medium,green
Novel.Psmc1,Novel.Ubxn1,900,database,Medium,green
Novel.Psmc1,Novel.Spred1,900,database,Medium,green
Novel.Psmc1,Novel.Anapc11,900,database,Medium,green
Novel.Psmc1,Novel.Oaz2,900,database,Medium,green
Novel.Psmc1,Novel.Oaz1,900,database,Medium,green
Novel.Psmc1,Novel.Prickle1,900,database,Medium,green
Novel.Psmc1,Novel.Psmb1,900,database,Medium,green
Novel.Psmc1,Novel.Psmd7,900,database,Medium,green
Novel.Psmc1,Novel.Bub3,900,database,Medium,green
Novel.Psmc1,Novel.Psmd3,900,database,Medium,green
Novel.Psmc1,Novel.Psmd2,900,database,Medium,green
Novel.Psmc1,Novel.Cdc26,900,database,Medium,green
Novel.Psmc1,Novel.Psmd11,900,database,Medium,green
Novel.Psmc1,Novel.Ppp2r5a,900,database,Medium,green
Novel.Psmc1,Novel.Psme1,900,database,Medium,green
Novel.Psmc1,Novel.Anapc16,900,database,Medium,green
Novel.Psmc1,Novel.Anapc5,900,database,Medium,green
Novel.Psmc1,Novel.Tnks2,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Vcp,900,database,Medium,green
Novel.Psmc1,Endocytosis.Smurf2,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Psmc1,Endocytosis.Itch,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Rad23b,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Psmc1,Protein processing in endoplasmic reticulum.Amfr,900,database,Medium,green
Novel.Psmc1,Novel.Ctnnb1,900,database,Medium,green
Novel.Psmc1,Novel.Rela,900,database,Medium,green
Novel.Psmc1,Novel.Cdkn1a,900,database,Medium,green
