"GeneSymbol","EntrezID","Column1","Cutoff","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Pathway"
"NFKB1",4790,87,1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Leishmaniasis ; Osteoclast differentiation ; Hepatitis C ; Toll-like receptor signaling pathway ; Amoebiasis ; Cytosolic DNA-sensing pathway ; Epithelial cell signaling in Helicobacter pylori infection ; Chemokine signaling pathway ; Adipocytokine signaling pathway ; RIG-I-like receptor signaling pathway ; NOD-like receptor signaling pathway ; Chagas disease (American trypanosomiasis)"
"NFKB2",4791,36,1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Osteoclast differentiation"
"NFKB2",4791,11215,0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Osteoclast differentiation"
"NFKBIA",4792,11216,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NFKBIB",4793,11217,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NFKBID",84807,18276,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFKBIE",4794,11218,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NFKBIL1",4795,11219,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFKBIZ",64332,15154,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFRKB",4798,11221,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFS1",9054,19062,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NFU1",27247,8027,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFX1",4799,11222,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFXL1",152518,1333,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFXL1",152518,4920,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NFYA",4800,11225,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NFYB",4801,11226,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NFYC",4802,11227,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NGB",58157,14394,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NGDN",25983,7521,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NGEF",25791,7345,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NGF",4803,11228,0,"Yes",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,NA
"NGFR",4804,11229,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NGLY1",55768,13419,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NGRN",51335,11847,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHEJ1",79840,17002,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NHLH1",4807,11230,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHLH2",4808,11231,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHLRC1",378884,9955,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NHLRC3",387921,10084,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHLRC4",283948,8297,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHP2",55651,13312,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NHS",4810,11234,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NHSL1",57224,236,0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"NHSL2",340527,9357,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NICN1",84276,18014,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NID1",4811,11235,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NID2",22795,6326,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIF3L1",60491,14679,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIFK",84365,18080,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIM1K",167359,5356,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIN",51199,11729,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NINJ1",4814,11236,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NINJ2",4815,11237,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NINL",22981,6466,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIP7",51388,11885,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPA1",123606,3739,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPA2",81614,17477,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPAL1",152519,4921,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPAL2",79815,16979,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPAL3",57185,14024,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPBL",25836,7387,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPSNAP1",8508,18434,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPSNAP3A",25934,7486,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPSNAP3A",25934,1710,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIPSNAP3B",55335,13146,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NISCH",11188,3105,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIT1",4817,11238,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NIT2",56954,13869,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NIT2",56954,773,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NKAIN1",79570,16787,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKAIN2",154215,4983,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKAIN3",286183,8506,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKAIN4",128414,3986,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKAP",79576,16793,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKAPL",222698,6272,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKD1",85407,18498,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NKD2",85409,18499,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NKG7",4818,11239,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKIRAS1",28512,8416,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKIRAS2",28511,8415,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKPD1",284353,8354,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKRF",55922,13548,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NKTR",4820,11241,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLE1",54475,12486,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLGN1",22871,6383,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLGN2",57555,14198,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLGN3",54413,12447,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLGN4X",57502,14155,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLGN4Y",22829,6349,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLK",51701,12086,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NLN",57486,14145,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NLRC3",197358,5694,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRC4",58484,14426,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLRC5",84166,17939,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP1",22861,6373,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLRP10",338322,9234,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP11",204801,5908,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP12",91662,19260,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP13",126204,3858,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP14",338323,9235,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP2",55655,13316,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP3",114548,3320,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NLRP4",147945,4698,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP5",126206,3860,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP6",171389,5439,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP7",199713,5722,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP8",126205,3859,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRP9",338321,9233,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NLRX1",79671,16863,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NMB",4828,11246,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMBR",4829,11247,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMD3",51068,11614,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME1",4830,11249,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME2",4831,11250,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME3",4832,11251,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME4",4833,11252,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME5",8382,17783,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME6",10201,2255,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME7",29922,8794,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NME8",51314,11829,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NME9",347736,9546,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMI",9111,2050,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMI",9111,19159,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMNAT1",64802,15348,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMNAT2",23057,6525,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMNAT3",349565,9590,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMRAL1",57407,14097,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMRK1",54981,12820,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMRK2",27231,8012,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMS",129521,4032,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMT1",4836,783,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMT1",4836,11254,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMT2",9397,19597,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMU",10874,2825,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NMUR1",10316,2366,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NMUR2",56923,13840,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NNAT",4826,11245,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NNMT",4837,11255,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NNT",23530,6906,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NNT",23530,1570,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOA1",84273,18011,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOB1",28987,8599,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOBOX",135935,4245,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOC2L",26155,7630,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOC3L",64318,15143,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOC4L",79050,16652,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOD1",10392,2424,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOD2",64127,15062,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NODAL",4838,11256,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOG",9241,19394,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOL10",79954,17090,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL11",25926,7466,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL12",79159,16713,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL3",8996,18950,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL4",8715,18684,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL4L",140688,4402,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL6",65083,15452,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOL8",55035,12868,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOL9",79707,16892,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOLC1",9221,605,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOLC1",9221,19357,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOM1",64434,15220,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOMO1",23420,6826,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOMO2",283820,884,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOMO2",283820,8290,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOMO3",408050,10630,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NONO",4841,11258,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NONO",4841,1334,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOP10",55505,13212,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOP14",8602,18583,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOP16",51491,11946,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOP2",4839,11257,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOP56",10528,2550,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOP56",10528,1022,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOP58",51602,1844,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOP58",51602,12021,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOP9",161424,5175,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOS1",4842,11259,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOS1AP",9722,19928,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOS2",4843,11260,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOS3",4846,11261,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOSIP",51070,11616,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOSTRIN",115677,3426,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOTCH1",4851,11265,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOTCH2",4853,11267,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOTCH2NL",388677,10141,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOTCH3",4854,11268,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOTCH4",4855,11269,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NOTUM",147111,4653,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOV",4856,11270,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOVA1",4857,11271,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOVA2",4858,11272,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOX1",27035,7910,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOX3",50508,11456,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"NOX4",50507,11455,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOX5",79400,16764,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOXA1",10811,2787,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOXO1",124056,3761,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NOXRED1",122945,3714,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPAP1",23742,7022,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPAS1",4861,11275,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPAS2",4862,11276,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPAS3",64067,15024,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPAS4",266743,7821,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPAT",4863,11277,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPB",256933,7296,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPBWR1",2831,8207,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPBWR2",2832,8221,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPC1",4864,11278,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPC1L1",29881,8766,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPC2",10577,2595,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPC2",10577,139,0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"NPDC1",56654,13752,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPEPL1",79716,16899,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPEPPS",9520,1455,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPEPPS",9520,19745,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPFF",8620,18598,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPFFR1",64106,15049,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPFFR2",10886,2836,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPHP1",4867,11279,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPHP3",27031,7906,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPHP4",261734,7643,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPHS1",4868,11280,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPHS2",7827,16575,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPIPA1",9284,19455,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPIPB15",440348,10908,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPIPB7",440350,10909,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPL",80896,471,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPL",80896,17374,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPLOC4",55666,1738,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPLOC4",55666,13327,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPM1",4869,1648,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPM1",4869,11281,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPM2",10361,2400,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPM3",10360,2399,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPNT",255743,7248,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPPA",4878,11283,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPPB",4879,11284,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPPC",4880,11286,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"NPR1",4881,11287,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"NPR2",4882,11288,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
