"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"NA.3",NA,NA,NA,NA,NA,NA,NA
"8749",3845,"KRAS","HighConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Chemokine signaling pathway, Ras signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway, Thyroid hormone signaling pathway, Serotonergic synapse, Aldosterone-regulated sodium reabsorption, Mitophagy - animal, T cell receptor signaling pathway, Sphingolipid signaling pathway, Fc epsilon RI signaling pathway, Long-term depression, Phospholipase D signaling pathway, Apoptosis, GnRH signaling pathway, Cholinergic synapse, Estrogen signaling pathway, VEGF signaling pathway, Cellular senescence, Natural killer cell mediated cytotoxicity, Neurotrophin signaling pathway, Autophagy - animal, B cell receptor signaling pathway, Prolactin signaling pathway","SHC2, EGFR","Estrogen signaling pathway (2), Phospholipase D signaling pathway (2), Relaxin signaling pathway (2), Ras signaling pathway (2), Focal adhesion (2), GnRH signaling pathway (1), Calcium signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Prolactin signaling pathway (1), Neurotrophin signaling pathway (1), Natural killer cell mediated cytotoxicity (1), VEGF signaling pathway (1), Chemokine signaling pathway (1)"
"8912",283455,"KSR2","MedConf","Yes","Ras signaling pathway",NA,NA
"8941",3910,"LAMA4","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction",NA,NA
"8942",3911,"LAMA5","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","ARHGEF6, ITGA5, ITGA1, AGRN, PXN, ITGB1, CDC42, ITGAV","Regulation of actin cytoskeleton (7), Focal adhesion (6), ECM-receptor interaction (5), PI3K-Akt signaling pathway (4), Leukocyte transendothelial migration (3), VEGF signaling pathway (2), Chemokine signaling pathway (2), Rap1 signaling pathway (2), Hematopoietic cell lineage (2), Neurotrophin signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), MAPK signaling pathway (1), Thyroid hormone signaling pathway (1), Platelet activation (1)"
"8950",3916,"LAMP1","MedConf","Yes","Autophagy - animal","EGFR","Estrogen signaling pathway (1), GnRH signaling pathway (1), Phospholipase D signaling pathway (1), Calcium signaling pathway (1), Relaxin signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"8977",27040,"LAT","MedConf","Yes","Rap1 signaling pathway, NF-kappa B signaling pathway, Ras signaling pathway, Fc gamma R-mediated phagocytosis, T cell receptor signaling pathway, Fc epsilon RI signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation, Natural killer cell mediated cytotoxicity","SYK, PIK3R3, COPS7A, SKAP1","Rap1 signaling pathway (2), B cell receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Platelet activation (2), Phospholipase D signaling pathway (2), Fc epsilon RI signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Osteoclast differentiation (2), PI3K-Akt signaling pathway (2), Prolactin signaling pathway (1), Carbohydrate digestion and absorption (1), Insulin resistance (1), Inflammatory mediator regulation of TRP channels (1), Autophagy - animal (1), Neurotrophin signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Estrogen signaling pathway (1), Cholinergic synapse (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Jak-STAT signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), Leukocyte transendothelial migration (1), Focal adhesion (1), TNF signaling pathway (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"9039",3949,"LDLR","MedConf","Yes","Aldosterone synthesis and secretion","HSPA5","Thyroid hormone synthesis (1)"
"9065",64175,"LEPRE1","HighConf","Yes",NA,"COL10A1, P4HB, COL1A2","Protein digestion and absorption (2), Platelet activation (1), ECM-receptor interaction (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"9128",353514,"LILRA5","MedConf","Yes","Osteoclast differentiation",NA,NA
"9150",91750,"LIN52","MedConf","Yes","Cellular senescence","LIN9, MYBL2, CCNB2, PLK1","Cellular senescence (3)"
"9155",286826,"LIN9","HighConf","Yes","Cellular senescence","MYBL2, LIN52, PLK1, CCNB2","Cellular senescence (3)"
"9258",2846,"LPAR4","MedConf","Yes","Rap1 signaling pathway, PI3K-Akt signaling pathway, Neuroactive ligand-receptor interaction, Phospholipase D signaling pathway",NA,NA
"9264",254531,"LPCAT4","HighConf","Yes","Ether lipid metabolism","ENPP6, PNPLA7, JMJD7-PLA2G4B, PLA2G6, PLA2G4A, PLA2G4D, CEPT1","Ether lipid metabolism (6), Linoleic acid metabolism (4), Inflammatory mediator regulation of TRP channels (4), Ras signaling pathway (4), VEGF signaling pathway (3), Platelet activation (3), Necroptosis (3), GnRH signaling pathway (3), Phospholipase D signaling pathway (3), Long-term depression (3), Fc epsilon RI signaling pathway (3), Glutamatergic synapse (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3)"
"9302",4035,"LRP1","HighConf","Yes",NA,"PDGFRB, ITGAM, AGRN, A2M, ITGAV","Regulation of actin cytoskeleton (3), ECM-receptor interaction (2), Focal adhesion (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (2), Thyroid hormone signaling pathway (1), Hematopoietic cell lineage (1), Leukocyte transendothelial migration (1), Phospholipase D signaling pathway (1), Calcium signaling pathway (1), Ras signaling pathway (1), Cytokine-cytokine receptor interaction (1), MAPK signaling pathway (1)"
"9425",25804,"LSM4","MedConf","Yes","Spliceosome","LSM6, SNRPD3, PRPF8","Spliceosome (3)"
"9427",11157,"LSM6","HighConf","Yes","Spliceosome","LSM4, PRPF8, SNRPD3","Spliceosome (3)"
"9439",1241,"LTB4R","MedConf","Yes","Neuroactive ligand-receptor interaction","MLNR, XCL2, GNRH2, EDN1, AGT, TACR1, PROK1, GNA15, AVPR1A, GNA11, TRH, KISS1, NMUR2, TACR3, BDKRB1, ADRBK1","Calcium signaling pathway (6), Neuroactive ligand-receptor interaction (6), GnRH signaling pathway (2), Relaxin signaling pathway (2), Inflammatory mediator regulation of TRP channels (1), Regulation of actin cytoskeleton (1), Phospholipase D signaling pathway (1), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Long-term depression (1), cGMP-PKG signaling pathway (1), Insulin secretion (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1), Chemokine signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"9475",23643,"LY96","HighConf","Yes","Toll-like receptor signaling pathway, NF-kappa B signaling pathway","TIRAP, TLR2, S100A8, TLR4, MYD88, TOLLIP, CD14, EIF2AK2, TICAM1, IKBKB","Toll-like receptor signaling pathway (8), NF-kappa B signaling pathway (6), NOD-like receptor signaling pathway (4), PI3K-Akt signaling pathway (3), Necroptosis (3), MAPK signaling pathway (2), IL-17 signaling pathway (2), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), B cell receptor signaling pathway (1), Insulin resistance (1), Neurotrophin signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), Chemokine signaling pathway (1)"
"9531",8567,"MADD","HighConf","Yes",NA,"RIPK1, TNFRSF1A","Apoptosis (3), Necroptosis (2), TNF signaling pathway (2), NF-kappa B signaling pathway (2), Insulin resistance (1), Apoptosis - multiple species (1), Sphingolipid signaling pathway (1), Osteoclast differentiation (1), Cytokine-cytokine receptor interaction (1), MAPK signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
"9595",84441,"MAML2","MedConf","Yes","Notch signaling pathway, Th1 and Th2 cell differentiation",NA,NA
"9631",5608,"MAP2K6","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway, GnRH signaling pathway, Cellular senescence, Inflammatory mediator regulation of TRP channels","BRAF, CDC42, RAP1A, TNFRSF1A, MAPK13, GNA15, CXCL11, PF4, TAOK3, MAPKAPK3, MAP3K7, RELA, MAP3K3, RIPK1","MAPK signaling pathway (10), Neurotrophin signaling pathway (6), Chemokine signaling pathway (6), TNF signaling pathway (5), Toll-like receptor signaling pathway (5), Apoptosis (4), T cell receptor signaling pathway (4), RIG-I-like receptor signaling pathway (4), Osteoclast differentiation (4), NOD-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), Rap1 signaling pathway (4), VEGF signaling pathway (3), GnRH signaling pathway (3), IL-17 signaling pathway (3), Sphingolipid signaling pathway (3), Relaxin signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Ras signaling pathway (3), cAMP signaling pathway (3), Cytokine-cytokine receptor interaction (3), Leukocyte transendothelial migration (3), Focal adhesion (3), Prolactin signaling pathway (2), Insulin resistance (2), Cellular senescence (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Necroptosis (2), Platelet activation (2), Regulation of actin cytoskeleton (2), B cell receptor signaling pathway (1), Mitophagy - animal (1), PI3K-Akt signaling pathway (1), Autophagy - animal (1), Calcium signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Apoptosis - multiple species (1), Fc gamma R-mediated phagocytosis (1), Natural killer cell mediated cytotoxicity (1), Long-term depression (1), Serotonergic synapse (1)"
"9642",4215,"MAP3K3","MedConf","Yes","MAPK signaling pathway, GnRH signaling pathway, Neurotrophin signaling pathway","MAP2K6, TNFRSF1A, IL1B, ERC1, IKBKB, RIPK1, MAP3K7","TNF signaling pathway (6), NF-kappa B signaling pathway (6), Osteoclast differentiation (5), Toll-like receptor signaling pathway (5), MAPK signaling pathway (5), Apoptosis (4), NOD-like receptor signaling pathway (4), IL-17 signaling pathway (3), RIG-I-like receptor signaling pathway (3), Necroptosis (3), Insulin resistance (2), Th17 cell differentiation (2), T cell receptor signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), Cytokine-cytokine receptor interaction (2), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), Th1 and Th2 cell differentiation (1), Ras signaling pathway (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1), Autophagy - animal (1), Hematopoietic cell lineage (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis - multiple species (1), Sphingolipid signaling pathway (1), Cellular senescence (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Rap1 signaling pathway (1)"
"9646",6885,"MAP3K7","HighConf","Yes","MAPK signaling pathway, Toll-like receptor signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway, TNF signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway, IL-17 signaling pathway, Autophagy - animal","RIPK1, IKBKB, RELA, MAP3K3, EIF2AK2, TGFB2, MAP2K6, KAT2B, CLTC, PDPK1, TLR4, TNFRSF1A, MYD88, TIRAP, TLR2, IL1A, ERC1, BMPR1B, CARD11, WDR5, UBB","NF-kappa B signaling pathway (9), Toll-like receptor signaling pathway (8), MAPK signaling pathway (7), Osteoclast differentiation (6), Apoptosis (6), Necroptosis (5), PI3K-Akt signaling pathway (5), NOD-like receptor signaling pathway (5), TNF signaling pathway (5), T cell receptor signaling pathway (4), Cytokine-cytokine receptor interaction (4), Cellular senescence (4), Insulin resistance (4), Neurotrophin signaling pathway (4), B cell receptor signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Sphingolipid signaling pathway (3), RIG-I-like receptor signaling pathway (3), Mitophagy - animal (2), Fc epsilon RI signaling pathway (2), Thyroid hormone signaling pathway (2), GnRH signaling pathway (2), IL-17 signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Ras signaling pathway (2), Chemokine signaling pathway (2), Hematopoietic cell lineage (1), Apoptosis - multiple species (1), Autophagy - animal (1), Aldosterone-regulated sodium reabsorption (1), Focal adhesion (1), Endocrine and other factor-regulated calcium reabsorption (1), Notch signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Rap1 signaling pathway (1), Prolactin signaling pathway (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
"9648",1326,"MAP3K8","MedConf","Yes","MAPK signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, T cell receptor signaling pathway","RELA, IKBKB","B cell receptor signaling pathway (2), Insulin resistance (2), Neurotrophin signaling pathway (2), IL-17 signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Apoptosis (2), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Ras signaling pathway (2), Osteoclast differentiation (2), TNF signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), Prolactin signaling pathway (1), Cellular senescence (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"9667",5603,"MAPK13","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, TNF signaling pathway, Leukocyte transendothelial migration, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway, RIG-I-like receptor signaling pathway, Adrenergic signaling in cardiomyocytes, T cell receptor signaling pathway, Sphingolipid signaling pathway, Fc epsilon RI signaling pathway, Dopaminergic synapse, Th17 cell differentiation, GnRH signaling pathway, Platelet activation, Th1 and Th2 cell differentiation, VEGF signaling pathway, Cellular senescence, IL-17 signaling pathway, Neurotrophin signaling pathway, Inflammatory mediator regulation of TRP channels, Prolactin signaling pathway","GNG10, STMN1, ELK4, DUSP5, DUSP7, GNAO1, DUSP10, GNG3, DUSP6, JUN, MAP2K6, CDC25B, SP1, CDC42, EEF2K, STAT1, MAPKAPK3, CREB1, MAX, MBP, GNAI3","MAPK signaling pathway (12), Relaxin signaling pathway (6), Circadian entrainment (5), Estrogen signaling pathway (5), Cholinergic synapse (5), Dopaminergic synapse (5), Chemokine signaling pathway (5), GABAergic synapse (4), Glutamatergic synapse (4), Serotonergic synapse (4), Rap1 signaling pathway (4), Osteoclast differentiation (4), cAMP signaling pathway (3), Ras signaling pathway (3), PI3K-Akt signaling pathway (3), TNF signaling pathway (3), GnRH signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Toll-like receptor signaling pathway (3), Long-term depression (2), cGMP-PKG signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), Renin secretion (2), Leukocyte transendothelial migration (2), Neurotrophin signaling pathway (2), VEGF signaling pathway (2), T cell receptor signaling pathway (2), Focal adhesion (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), NOD-like receptor signaling pathway (2), Mitophagy - animal (2), Platelet activation (1), Sphingolipid signaling pathway (1), Insulin resistance (1), Aldosterone synthesis and secretion (1), Insulin secretion (1), Thyroid hormone synthesis (1), Fc gamma R-mediated phagocytosis (1), Regulation of actin cytoskeleton (1), Prolactin signaling pathway (1), Necroptosis (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Cellular senescence (1), Fc epsilon RI signaling pathway (1), B cell receptor signaling pathway (1), IL-17 signaling pathway (1), Apoptosis (1)"
"9682",7867,"MAPKAPK3","MedConf","Yes","MAPK signaling pathway, VEGF signaling pathway","MAP2K6, MAPK13, IL1A, PHC2","Cellular senescence (3), Osteoclast differentiation (3), MAPK signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), Inflammatory mediator regulation of TRP channels (2), GnRH signaling pathway (2), Fc epsilon RI signaling pathway (2), TNF signaling pathway (2), Toll-like receptor signaling pathway (2), Rap1 signaling pathway (2), Necroptosis (1), Hematopoietic cell lineage (1), Cytokine-cytokine receptor interaction (1), Prolactin signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1)"
"9690",65108,"MARCKSL1","MedConf","Yes","Fc gamma R-mediated phagocytosis",NA,NA
"9722",4149,"MAX","MedConf","Yes","MAPK signaling pathway","EIF2S1, CCNE1, E2F3, EIF4G1, SMAD4, CFLAR, PDGFRB, BIRC5, PPP2R5A, EIF4A1, MAPK13, COL1A2, PMAIP1, SLC2A1, DNTT, MYCT1, ITGB1, SIN3A, WDR5, CCND2, HDAC2","PI3K-Akt signaling pathway (6), Apoptosis (6), Cellular senescence (4), Focal adhesion (4), Thyroid hormone signaling pathway (3), Platelet activation (3), Rap1 signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), RNA transport (3), Prolactin signaling pathway (2), ECM-receptor interaction (2), Leukocyte transendothelial migration (2), Regulation of actin cytoskeleton (2), Apoptosis - multiple species (2), Relaxin signaling pathway (2), Th17 cell differentiation (2), Dopaminergic synapse (2), Sphingolipid signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), TNF signaling pathway (2), MAPK signaling pathway (2), Autophagy - animal (2), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Hematopoietic cell lineage (1), Insulin resistance (1), Insulin secretion (1), Protein digestion and absorption (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), mRNA surveillance pathway (1), Phospholipase D signaling pathway (1), Calcium signaling pathway (1), Ras signaling pathway (1), Cytokine-cytokine receptor interaction (1), Necroptosis (1), NF-kappa B signaling pathway (1)"
"9750",4155,"MBP","HighConf","Yes",NA,"MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"9755",4158,"MC2R","MedConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Aldosterone synthesis and secretion","HTR6, PTGER2, DRD5, HRH2, CALCR, VIPR1, PTGIR, ADRB2","Neuroactive ligand-receptor interaction (8), Calcium signaling pathway (4), cAMP signaling pathway (4), Renin secretion (2), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Osteoclast differentiation (1), Dopaminergic synapse (1), Inflammatory mediator regulation of TRP channels (1), Serotonergic synapse (1)"
"9778",8888,"MCM3AP","HighConf","Yes",NA,"THOC2, RAE1","RNA transport (2), Spliceosome (1)"
"9828",9282,"MED14","MedConf","Yes","Thyroid hormone signaling pathway","MED21, EGR2, NCOA6, CCND3","Cellular senescence (1), Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"9836",9412,"MED21","HighConf","Yes",NA,"EGR2, CCND3, MED14, JUN, NCOA6","Focal adhesion (2), Thyroid hormone signaling pathway (1), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Estrogen signaling pathway (1), Th1 and Th2 cell differentiation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1), Cellular senescence (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1)"
"9855",4207,"MEF2BNB-MEF2B","HighConf","Yes",NA,NA,NA
"9858",4210,"MEFV","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"9877",4224,"MEP1A","MedConf","Yes","Protein digestion and absorption",NA,NA
"9937",4242,"MFNG","MedConf","Yes","Notch signaling pathway","JAG1","Th1 and Th2 cell differentiation (1), Notch signaling pathway (1), TNF signaling pathway (1)"
"10057",2862,"MLNR","MedConf","Yes","Neuroactive ligand-receptor interaction","XCL2, GNRH2, TACR1, AGT, ADRBK1, LTB4R, AVPR1A, PROK1, EDN1, KISS1, GNA15, BDKRB1, TACR3, GNA11, TRH, NMUR2","Neuroactive ligand-receptor interaction (6), Calcium signaling pathway (6), GnRH signaling pathway (2), Relaxin signaling pathway (2), Inflammatory mediator regulation of TRP channels (1), Regulation of actin cytoskeleton (1), Phospholipase D signaling pathway (1), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Long-term depression (1), cGMP-PKG signaling pathway (1), Insulin secretion (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1), Chemokine signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"10062",51085,"MLXIPL","MedConf","Yes","Insulin resistance",NA,NA
"10070",4311,"MME","MedConf","Yes","Hematopoietic cell lineage, Protein digestion and absorption","AGT","Renin secretion (1)"
"10142",4342,"MOS","HighConf","Yes","MAPK signaling pathway, Regulation of actin cytoskeleton","MRAS","Autophagy - animal (1), Cellular senescence (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"10188",22808,"MRAS","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway, Mitophagy - animal, Phospholipase D signaling pathway, Cellular senescence, Autophagy - animal","PIK3R3, ARHGEF6, BRAP, RAPGEF5, RASA3, RASAL2, RASA4, MOS, BRAF","Ras signaling pathway (6), Regulation of actin cytoskeleton (4), Rap1 signaling pathway (3), Neurotrophin signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Focal adhesion (2), Chemokine signaling pathway (2), cAMP signaling pathway (2), MAPK signaling pathway (2), Long-term depression (1), Serotonergic synapse (1), Prolactin signaling pathway (1), B cell receptor signaling pathway (1), Carbohydrate digestion and absorption (1), Insulin resistance (1), Inflammatory mediator regulation of TRP channels (1), Autophagy - animal (1), Cellular senescence (1), VEGF signaling pathway (1), Estrogen signaling pathway (1), Cholinergic synapse (1), Platelet activation (1), Apoptosis (1), Phospholipase D signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Jak-STAT signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Fc gamma R-mediated phagocytosis (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"10373",9219,"MTA2","HighConf","Yes",NA,"KAT2B, HDAC2, SIN3A","Thyroid hormone signaling pathway (3), Notch signaling pathway (2)"
"10419",4544,"MTNR1B","MedConf","Yes","Neuroactive ligand-receptor interaction, Circadian entrainment","GNG10, CXCR3, NPY, DRD2, CXCL11, HTR1A, SSTR4, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, BDKRB1, CXCR4, NMUR2, CXCR5, OPRM1, CXCL13, AGT, GNAI3, CXCL8, CCR8, GNG3","Chemokine signaling pathway (10), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (7), cAMP signaling pathway (6), Cholinergic synapse (4), Dopaminergic synapse (4), Serotonergic synapse (4), Circadian entrainment (3), GABAergic synapse (3), Glutamatergic synapse (3), Relaxin signaling pathway (3), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Renin secretion (2), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Sphingolipid signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Calcium signaling pathway (2), Regulation of actin cytoskeleton (2), IL-17 signaling pathway (1), Cellular senescence (1), Phospholipase D signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Platelet activation (1), Long-term depression (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Inflammatory mediator regulation of TRP channels (1)"
"10492",4605,"MYBL2","HighConf","Yes","Cellular senescence","LIN9, CCNB2, LIN52, CCNE1, PLK1, E2F3","Cellular senescence (5), PI3K-Akt signaling pathway (1)"
"10504",80177,"MYCT1","HighConf","Yes",NA,"MAX","MAPK signaling pathway (1)"
"10505",4615,"MYD88","HighConf","Yes","Toll-like receptor signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway","IRAK1, TIRAP, NFKBIB, TLR2, IL1B, IL1A, TOLLIP, LY96, EIF2AK2, IKBKB, S100A8, NGFR, CD14, MAP3K7, RELA, TLR4","Toll-like receptor signaling pathway (11), NF-kappa B signaling pathway (9), NOD-like receptor signaling pathway (6), MAPK signaling pathway (6), PI3K-Akt signaling pathway (5), IL-17 signaling pathway (5), Neurotrophin signaling pathway (5), Osteoclast differentiation (5), Necroptosis (4), Th17 cell differentiation (4), T cell receptor signaling pathway (4), RIG-I-like receptor signaling pathway (4), TNF signaling pathway (4), Hematopoietic cell lineage (3), B cell receptor signaling pathway (3), Th1 and Th2 cell differentiation (3), Apoptosis (3), AGE-RAGE signaling pathway in diabetic complications (3), Ras signaling pathway (3), Chemokine signaling pathway (3), Cytokine-cytokine receptor interaction (3), Insulin resistance (2), Cellular senescence (2), Regulation of actin cytoskeleton (1), Prolactin signaling pathway (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), Autophagy - animal (1), Apoptosis - multiple species (1), Rap1 signaling pathway (1), Inflammatory mediator regulation of TRP channels (1)"
"10515",79784,"MYH14","MedConf","Yes","Regulation of actin cytoskeleton",NA,NA
